Dates,C
2020-01-02,80.02999877929688
2020-01-03,79.44999694824219
2020-01-08,78.72000122070312
2020-01-06,78.7300033569336
2020-01-07,78.68000030517578
2020-01-09,79.7300033569336
2020-01-10,79.06999969482422
2020-01-13,79.0
2020-01-14,80.97000122070312
2020-01-15,80.7300033569336
2020-01-16,80.8499984741211
2020-01-27,80.80999755859375
2020-02-20,79.87000274658203
2020-02-12,79.86000061035156
2020-04-16,78.91999816894531
2020-02-04,77.63999938964844
2020-05-28,75.8499984741211
2020-07-08,76.77999877929688
2020-06-19,76.41000366210938
2020-05-12,75.5
2020-06-22,73.91000366210938
2020-06-03,74.69999694824219
2020-05-15,76.43000030517578
2020-03-06,77.80999755859375
2020-02-27,78.4000015258789
2020-04-15,78.05999755859375
2020-02-03,78.05000305175781
2020-02-11,78.63999938964844
2020-02-19,79.30000305175781
2020-04-07,78.62000274658203
2020-03-30,78.44999694824219
2020-04-23,77.51000213623047
2020-05-01,77.62000274658203
2020-07-14,77.30999755859375
2020-06-25,76.1500015258789
2020-06-16,72.44000244140625
2020-05-18,69.0
2020-06-09,68.16000366210938
2020-05-21,64.4000015258789
2020-01-17,61.34000015258789
2020-03-13,63.119998931884766
2020-03-05,64.47000122070312
2020-02-26,64.36000061035156
2020-02-18,63.0099983215332
2020-04-22,59.7400016784668
2020-02-10,51.0
2020-04-14,51.5
2020-04-06,50.02000045776367
2020-04-30,42.81999969482422
2020-06-12,45.310001373291016
2020-06-15,39.56999969482422
2020-05-27,38.79999923706055
2020-05-08,32.0
2020-07-07,34.20000076293945
2020-03-31,37.20000076293945
2020-06-18,34.619998931884766
2020-04-13,37.34000015258789
2020-03-20,39.43000030517578
2020-03-12,43.0
2020-01-24,43.0
2020-03-04,41.56999969482422
2020-02-25,41.650001525878906
2020-04-21,38.0
2020-04-29,37.29999923706055
2020-05-07,36.66999816894531
2020-05-11,39.5099983215332
2020-07-10,41.119998931884766
2020-06-02,41.970001220703125
2020-05-14,46.369998931884766
2020-07-13,45.27000045776367
2020-06-24,43.529998779296875
2020-06-05,42.61000061035156
2020-02-28,40.099998474121094
2020-01-23,42.650001525878906
2020-04-20,42.88999938964844
2020-02-24,41.06999969482422
2020-01-31,41.849998474121094
2020-03-19,42.2599983215332
2020-03-27,41.72999954223633
2020-03-11,43.72999954223633
2020-03-03,46.93000030517578
2020-04-28,48.459999084472656
2020-05-06,48.040000915527344
2020-06-08,45.220001220703125
2020-05-20,43.97999954223633
2020-07-01,43.91999816894531
2020-06-30,42.720001220703125
2020-06-11,43.439998626708984
2020-03-10,45.2599983215332
2020-03-02,43.810001373291016
2020-01-22,42.31999969482422
2020-01-30,40.22999954223633
2020-02-07,38.7599983215332
2020-04-03,41.099998474121094
2020-03-26,43.4900016784668
2020-03-18,44.209999084472656
2020-04-27,45.220001220703125
2020-05-05,44.779998779296875
2020-05-26,43.689998626708984
2020-07-06,45.97999954223633
2020-06-17,49.86000061035156
2020-05-29,49.11000061035156
2020-07-09,47.560001373291016
2020-06-01,47.81999969482422
2020-01-21,50.15999984741211
2020-01-29,52.41999816894531
2020-03-25,52.61000061035156
2020-03-17,58.34000015258789
2020-03-09,59.77000045776367
2020-02-14,57.650001525878906
2020-02-06,55.86000061035156
2020-04-02,48.20000076293945
2020-05-04,49.79999923706055
2020-04-24,49.7400016784668
2020-05-13,52.31999969482422
2020-06-23,52.880001068115234
2020-06-04,52.029998779296875
2020-07-15,51.560001373291016
2020-04-08,51.52000045776367
2020-06-26,52.5
2020-05-19,50.15999984741211
2020-04-09,50.130001068115234
2020-04-01,49.470001220703125
2020-03-24,49.61000061035156
2020-03-16,49.650001525878906
2020-01-28,50.150001525878906
2020-02-05,50.279998779296875
2020-02-13,51.189998626708984
2020-02-21,50.09000015258789
2020-04-17,49.939998626708984
2020-03-23,49.029998779296875
2020-06-29,49.45000076293945
2020-06-10,51.86000061035156
2020-05-22,50.0099983215332
2020-07-02,50.68000030517578
