Dates,C
2020-01-02,81.26000213623047
2020-01-03,80.5199966430664
2020-01-08,79.55000305175781
2020-01-06,79.30000305175781
2020-01-07,80.0
2020-01-09,80.9800033569336
2020-01-10,80.01000213623047
2020-01-13,80.72000122070312
2020-01-14,83.11000061035156
2020-01-15,82.05000305175781
2020-01-16,82.12999725341797
2020-01-27,81.4000015258789
2020-02-20,80.91000366210938
2020-02-12,80.4800033569336
2020-04-16,80.08000183105469
2020-02-04,79.66999816894531
2020-05-28,77.0
2020-07-08,78.12999725341797
2020-06-19,77.9000015258789
2020-05-12,77.54000091552734
2020-06-22,76.18000030517578
2020-06-03,76.20999908447266
2020-05-15,77.2699966430664
2020-03-06,78.9800033569336
2020-02-27,79.86000061035156
2020-04-15,79.05000305175781
2020-02-03,78.73999786376953
2020-02-11,79.55000305175781
2020-02-19,80.7699966430664
2020-04-07,79.27999877929688
2020-03-30,79.08999633789062
2020-04-23,78.86000061035156
2020-05-01,78.38999938964844
2020-07-14,78.69000244140625
2020-06-25,77.95999908447266
2020-06-16,74.05000305175781
2020-05-18,73.20999908447266
2020-06-09,70.61000061035156
2020-05-21,66.88999938964844
2020-01-17,64.44999694824219
2020-03-13,67.61000061035156
2020-03-05,68.43000030517578
2020-02-26,67.5199966430664
2020-02-18,65.12000274658203
2020-04-22,62.310001373291016
2020-02-10,55.61000061035156
2020-04-14,55.70000076293945
2020-04-06,54.33000183105469
2020-04-30,49.0
2020-06-12,51.2400016784668
2020-06-15,45.22999954223633
2020-05-27,43.97999954223633
2020-05-08,37.9900016784668
2020-07-07,41.2400016784668
2020-03-31,40.9900016784668
2020-06-18,38.150001525878906
2020-04-13,40.91999816894531
2020-03-20,44.70000076293945
2020-03-12,46.290000915527344
2020-01-24,45.5
2020-03-04,44.2599983215332
2020-02-25,44.22999954223633
2020-04-21,40.25
2020-04-29,39.65999984741211
2020-05-07,39.459999084472656
2020-05-11,41.34000015258789
2020-07-10,45.59000015258789
2020-06-02,44.45000076293945
2020-05-14,49.220001220703125
2020-07-13,47.56999969482422
2020-06-24,47.7400016784668
2020-06-05,44.27000045776367
2020-02-28,42.84000015258789
2020-01-23,45.619998931884766
2020-04-20,45.439998626708984
2020-02-24,43.11000061035156
2020-01-31,43.119998931884766
2020-03-19,43.7400016784668
2020-03-27,43.34000015258789
2020-03-11,46.81999969482422
2020-03-03,49.59000015258789
2020-04-28,50.650001525878906
2020-05-06,49.77000045776367
2020-06-08,46.470001220703125
2020-05-20,45.36000061035156
2020-07-01,46.349998474121094
2020-06-30,45.02000045776367
2020-06-11,45.15999984741211
2020-03-10,46.41999816894531
2020-03-02,45.25
2020-01-22,44.689998626708984
2020-01-30,42.20000076293945
2020-02-07,42.099998474121094
2020-04-03,42.45000076293945
2020-03-26,45.90999984741211
2020-03-18,45.790000915527344
2020-04-27,46.279998779296875
2020-05-05,45.790000915527344
2020-05-26,45.04999923706055
2020-07-06,48.900001525878906
2020-06-17,52.38999938964844
2020-05-29,53.0099983215332
2020-07-09,49.47999954223633
2020-06-01,49.68000030517578
2020-01-21,51.290000915527344
2020-01-29,53.7599983215332
2020-03-25,55.689998626708984
2020-03-17,62.470001220703125
2020-03-09,61.33000183105469
2020-02-14,60.20000076293945
2020-02-06,59.13999938964844
2020-04-02,53.52000045776367
2020-05-04,52.45000076293945
2020-04-24,53.0
2020-05-13,56.400001525878906
2020-06-23,54.79999923706055
2020-06-04,53.650001525878906
2020-07-15,54.09000015258789
2020-04-08,52.56999969482422
2020-06-26,53.72999954223633
2020-05-19,51.84000015258789
2020-04-09,52.790000915527344
2020-04-01,52.34000015258789
2020-03-24,50.91999816894531
2020-03-16,51.54999923706055
2020-01-28,52.0
2020-02-05,52.459999084472656
2020-02-13,52.560001373291016
2020-02-21,51.36000061035156
2020-04-17,51.06999969482422
2020-03-23,51.08000183105469
2020-06-29,52.689998626708984
2020-06-10,53.599998474121094
2020-05-22,52.08000183105469
2020-07-02,52.11000061035156
