Dates,C
2020-01-02,79.84748077392578
2020-01-03,78.34351348876953
2020-01-08,78.09777069091797
2020-01-06,77.41951751708984
2020-01-07,78.0093002319336
2020-01-09,78.71704864501953
2020-01-10,77.90116882324219
2020-01-13,79.27734375
2020-01-14,80.51589965820312
2020-01-15,79.8572998046875
2020-01-16,79.62138366699219
2020-01-27,79.73934936523438
2020-02-20,78.54010772705078
2020-02-12,78.73670196533203
2020-04-16,78.44181823730469
2020-02-04,77.08529663085938
2020-05-28,75.40440368652344
2020-07-08,75.92537689208984
2020-06-19,75.1783218383789
2020-05-12,76.11215209960938
2020-06-22,73.6285171508789
2020-06-03,74.34095001220703
2020-05-15,75.69656372070312
2020-03-06,78.02188110351562
2020-02-27,78.140625
2020-04-15,77.86356353759766
2020-02-03,77.65576934814453
2020-02-11,78.25935363769531
2020-02-19,78.49684143066406
2020-04-07,78.17030334472656
2020-03-30,77.96250915527344
2020-04-23,76.76522064208984
2020-05-01,77.23028564453125
2020-07-14,77.39849853515625
2020-06-25,75.63719177246094
2020-06-16,71.76825714111328
2020-05-18,68.70081329345703
2020-06-09,67.46394348144531
2020-05-21,63.77311325073242
2020-01-17,62.793514251708984
2020-03-13,66.88013458251953
2020-03-05,64.3668212890625
2020-02-26,66.68223571777344
2020-02-18,62.82320022583008
2020-04-22,60.636409759521484
2020-02-10,50.83048629760742
2020-04-14,54.99627685546875
2020-04-06,50.2565803527832
2020-04-30,42.805660247802734
2020-06-12,50.50395584106445
2020-06-15,40.75740051269531
2020-05-27,39.827274322509766
2020-05-08,36.04739761352539
2020-07-07,39.22368240356445
2020-03-31,37.6602783203125
2020-06-18,35.01831817626953
2020-04-13,40.23297119140625
2020-03-20,41.42036819458008
2020-03-12,45.536678314208984
2020-01-24,43.33999252319336
2020-03-04,43.6170539855957
2020-02-25,41.677635192871094
2020-04-21,38.10554885864258
2020-04-29,38.817989349365234
2020-05-07,37.09626388549805
2020-05-11,40.68813705444336
2020-07-10,40.8167724609375
2020-06-02,43.79515838623047
2020-05-14,46.912078857421875
2020-07-13,46.18974685668945
2020-06-24,44.94297790527344
2020-06-05,42.40986633300781
2020-02-28,40.09444046020508
2020-01-23,44.97266387939453
2020-04-20,43.547786712646484
2020-02-24,41.1334114074707
2020-01-31,41.79637908935547
2020-03-19,42.01406478881836
2020-03-27,42.647342681884766
2020-03-11,46.071006774902344
2020-03-03,46.714176177978516
2020-04-28,49.73214340209961
2020-05-06,48.05000305175781
2020-06-08,45.52000045776367
2020-05-20,45.119998931884766
2020-07-01,43.95000076293945
2020-06-30,42.95000076293945
2020-06-11,44.63999938964844
2020-03-10,46.31999969482422
2020-03-02,44.06999969482422
2020-01-22,42.349998474121094
2020-01-30,40.599998474121094
2020-02-07,42.060001373291016
2020-04-03,41.91999816894531
2020-03-26,45.66999816894531
2020-03-18,44.43000030517578
2020-04-27,45.470001220703125
2020-05-05,45.0
2020-05-26,44.099998474121094
2020-07-06,48.16999816894531
2020-06-17,52.2599983215332
2020-05-29,49.15999984741211
2020-07-09,47.90999984741211
2020-06-01,49.45000076293945
2020-01-21,50.84000015258789
2020-01-29,53.34000015258789
2020-03-25,55.650001525878906
2020-03-17,58.86000061035156
2020-03-09,61.2400016784668
2020-02-14,59.5
2020-02-06,55.86000061035156
2020-04-02,48.38999938964844
2020-05-04,52.25
2020-04-24,52.97999954223633
2020-05-13,54.45000076293945
2020-06-23,53.0
2020-06-04,53.040000915527344
2020-07-15,52.91999816894531
2020-04-08,52.060001373291016
2020-06-26,52.95000076293945
2020-05-19,50.810001373291016
2020-04-09,52.68000030517578
2020-04-01,49.58000183105469
2020-03-24,50.290000915527344
2020-03-16,51.099998474121094
2020-01-28,50.349998474121094
2020-02-05,50.54999923706055
2020-02-13,51.970001220703125
2020-02-21,50.31999969482422
2020-04-17,50.880001068115234
2020-03-23,49.45000076293945
2020-06-29,52.650001525878906
2020-06-10,52.20000076293945
2020-05-22,50.150001525878906
2020-07-02,51.84000015258789
