Dates,LDOS
2018-06-20,59.65999984741211
2018-06-21,58.43000030517578
2018-06-25,58.720001220703125
2018-06-22,59.15999984741211
2018-06-26,59.790000915527344
2018-06-27,60.09000015258789
2018-06-28,58.81999969482422
2018-06-29,59.59000015258789
2018-07-02,59.47999954223633
2018-07-03,59.83000183105469
2018-07-05,59.650001525878906
2018-07-16,60.4900016784668
2018-09-18,61.400001525878906
2019-01-24,61.7599983215332
2019-09-05,61.689998626708984
2018-11-21,62.540000915527344
2020-01-13,62.56999969482422
2020-04-01,62.900001525878906
2020-06-19,63.810001373291016
2019-10-29,63.790000915527344
2020-01-16,64.4000015258789
2020-06-22,64.5999984741211
2018-10-03,64.77999877929688
2018-07-31,64.98999786376953
2019-03-12,63.91999816894531
2019-02-08,69.29000091552734
2019-01-07,68.66000366210938
2018-12-06,69.0
2019-08-19,68.5999984741211
2019-07-18,68.66999816894531
2019-05-15,69.3499984741211
2019-09-20,69.69000244140625
2019-11-01,70.16999816894531
2020-04-07,70.0
2020-06-25,71.08999633789062
2020-06-16,71.18000030517578
2019-11-04,70.77999877929688
2020-01-22,71.12999725341797
2019-11-07,71.5
2020-04-13,71.05000305175781
2019-07-01,71.3499984741211
2019-05-30,71.81999969482422
2018-08-15,72.16999816894531
2018-10-18,72.30000305175781
2019-03-27,72.04000091552734
2019-01-22,71.33000183105469
2018-12-21,70.41999816894531
2019-09-03,71.0
2018-11-19,71.0999984741211
2019-08-02,71.47000122070312
2020-01-28,71.27999877929688
2020-04-16,71.30999755859375
2019-11-13,71.3499984741211
2020-01-31,71.19999694824219
2018-12-04,71.16000366210938
2018-11-02,70.81999969482422
2019-07-16,70.54000091552734
2018-08-30,70.68000030517578
2018-10-01,70.58000183105469
2019-06-14,70.98999786376953
2019-05-13,71.33999633789062
2019-04-11,71.44999694824219
2019-02-06,70.9000015258789
2019-09-18,70.38999938964844
2020-02-03,68.95999908447266
2020-04-22,69.8499984741211
2019-11-19,69.7699966430664
2020-02-06,68.86000061035156
2019-11-22,69.47000122070312
2019-03-25,68.66000366210938
2019-02-21,69.30000305175781
2018-12-19,69.54000091552734
2018-07-12,68.62999725341797
2018-09-14,68.8499984741211
2018-08-13,67.77999877929688
2018-10-16,68.55999755859375
2019-07-31,67.5
2019-05-28,67.58999633789062
2019-04-26,67.33000183105469
2020-04-28,66.08000183105469
2019-11-25,65.9000015258789
2020-02-12,66.29000091552734
2020-05-01,67.69000244140625
2020-05-04,67.9000015258789
2019-06-12,67.94999694824219
2019-04-09,68.0999984741211
2019-03-08,68.0199966430664
2019-02-04,66.97000122070312
2018-07-27,66.33999633789062
2018-08-28,63.689998626708984
2019-01-03,61.599998474121094
2019-08-15,63.849998474121094
2018-10-31,63.18000030517578
2019-09-16,65.33999633789062
2020-02-18,65.2300033569336
2020-05-07,63.9900016784668
2018-08-17,63.04999923706055
2019-12-04,64.22000122070312
2020-02-21,65.7300033569336
2018-12-17,66.06999969482422
2019-08-30,66.16999816894531
2018-11-15,65.77999877929688
2019-07-29,64.91999816894531
2019-06-27,65.22000122070312
2019-04-24,64.58999633789062
2018-07-10,65.02999877929688
2018-09-12,64.5
2019-02-19,63.65999984741211
2019-01-18,63.7599983215332
2020-02-24,63.63999938964844
2020-05-13,63.970001220703125
2019-12-10,63.75
2020-02-27,63.45000076293945
2019-12-13,63.29999923706055
2020-05-19,63.029998779296875
2019-03-06,63.970001220703125
2018-11-30,62.470001220703125
2019-08-13,60.290000915527344
2019-07-12,60.34000015258789
2019-06-10,60.060001373291016
2019-05-09,60.45000076293945
2018-07-25,60.27000045776367
2018-09-27,59.709999084472656
2018-10-29,57.97999954223633
2019-10-16,57.25
2019-12-16,56.150001525878906
2020-03-04,55.9900016784668
2020-05-22,54.93000030517578
2019-10-01,53.97999954223633
2019-12-19,51.40999984741211
2018-09-10,52.439998626708984
2019-05-24,52.56999969482422
2018-08-09,53.06999969482422
2019-04-22,52.970001220703125
2019-03-21,52.70000076293945
2019-01-16,51.779998779296875
2019-08-28,53.880001068115234
2018-11-13,53.790000915527344
2018-10-12,54.369998931884766
2019-06-25,54.95000076293945
2020-03-10,54.91999816894531
2020-05-28,55.540000915527344
2019-10-07,55.75
2020-03-13,55.65999984741211
2019-10-10,56.20000076293945
2020-03-16,56.599998474121094
2020-06-03,57.279998779296875
2018-11-28,56.79999923706055
2018-09-25,56.650001525878906
2018-07-23,56.779998779296875
2018-08-24,57.43000030517578
2019-07-10,57.41999816894531
2019-05-07,57.77000045776367
2019-04-05,58.689998626708984
2019-03-04,58.529998779296875
2019-01-31,59.279998779296875
2019-09-12,60.72999954223633
2019-12-31,61.38999938964844
2020-03-19,61.7599983215332
2020-01-03,62.84000015258789
2020-06-09,63.029998779296875
2019-02-15,62.45000076293945
2019-01-14,62.29999923706055
2018-07-06,62.61000061035156
2018-08-07,62.630001068115234
2018-10-10,63.63999938964844
2018-12-13,62.810001373291016
2019-08-26,62.279998779296875
2019-07-25,63.68000030517578
2019-05-22,64.5999984741211
2019-03-19,65.19999694824219
2020-01-06,64.86000061035156
2020-03-25,64.18000030517578
2020-06-12,64.70999908447266
2019-10-22,65.23999786376953
2020-01-09,65.2699966430664
2020-06-15,64.18000030517578
2019-10-25,63.599998474121094
2020-03-31,62.880001068115234
2020-06-18,62.5
2019-04-03,63.349998474121094
