Dates,LDOS
2018-12-18,86.12000274658203
2018-11-16,85.22000122070312
2019-10-02,84.97000122070312
2020-03-27,82.76000213623047
2020-01-10,82.68000030517578
2019-10-24,85.27999877929688
2020-03-30,85.70999908447266
2020-06-17,86.4000015258789
2020-01-14,87.48999786376953
2020-04-02,88.5999984741211
2019-01-02,89.27999877929688
2019-08-14,90.41999816894531
2018-10-30,90.55999755859375
2019-06-11,91.61000061035156
2019-05-10,90.76000213623047
2019-04-08,90.0199966430664
2018-08-27,87.91999816894531
2018-07-26,88.58000183105469
2018-09-28,90.0
2019-03-07,90.25
2019-10-30,90.37999725341797
2020-01-17,88.80999755859375
2020-06-23,88.38999938964844
2020-04-08,89.12000274658203
2020-06-26,89.41000366210938
2019-03-22,89.33000183105469
2019-01-17,90.08000183105469
2019-08-29,89.5
2018-11-14,89.12000274658203
2019-06-26,90.41999816894531
2018-09-11,90.02999877929688
2018-07-09,91.4000015258789
2018-08-10,90.98999786376953
2019-04-23,93.36000061035156
2019-09-30,94.36000061035156
2020-01-23,96.2699966430664
2019-11-08,97.2300033569336
2020-04-14,97.56999969482422
2019-11-11,97.94999694824219
2020-01-29,97.56999969482422
2020-04-17,97.12999725341797
2018-07-24,97.56999969482422
2018-09-26,97.81999969482422
2019-05-08,97.41000366210938
2019-03-05,98.68000030517578
2019-02-01,99.69999694824219
2018-12-31,99.80999755859375
2018-11-29,99.75
2019-08-12,100.93000030517578
2019-07-11,100.83000183105469
2019-09-13,100.7300033569336
2019-11-14,100.76000213623047
2020-04-20,101.55999755859375
2020-02-04,102.11000061035156
2020-04-23,102.8499984741211
2018-12-14,102.1500015258789
2019-08-27,101.56999969482422
2018-08-08,101.18000030517578
2018-10-11,99.30000305175781
2018-11-12,100.95999908447266
2019-07-26,101.68000030517578
2019-06-24,100.52999877929688
2019-05-23,100.37999725341797
2019-03-20,101.2300033569336
2019-01-15,103.19000244140625
2019-11-20,104.91999816894531
2020-02-07,109.72000122070312
2020-02-10,109.11000061035156
2020-04-29,109.8499984741211
2019-11-26,110.95999908447266
2020-02-13,110.08999633789062
2019-01-30,110.4800033569336
2018-08-23,112.33999633789062
2018-09-24,116.88999938964844
2018-11-27,119.70999908447266
2018-10-26,118.20999908447266
2019-07-09,115.51000213623047
2019-06-07,112.5999984741211
2019-05-06,109.0
2019-04-04,109.30999755859375
2019-09-11,105.02999877929688
2019-11-29,100.13999938964844
2020-05-05,102.93000030517578
2019-12-02,108.9800033569336
2020-02-19,108.41999816894531
2020-05-08,106.69999694824219
2019-05-21,101.69999694824219
2019-03-18,96.47000122070312
2018-09-07,94.91000366210938
2018-08-06,95.33999633789062
2018-10-09,85.41000366210938
2019-02-14,80.0
2018-12-12,76.30999755859375
2019-07-24,77.31999969482422
2019-09-26,68.5
2019-10-28,73.83000183105469
2019-12-05,71.12999725341797
2020-05-11,68.0
2019-07-03,73.86000061035156
2020-02-25,77.81999969482422
2020-05-14,87.0199966430664
2020-02-28,89.11000061035156
2019-08-08,90.62999725341797
2019-06-05,91.19999694824219
2018-07-20,86.0199966430664
2018-08-21,85.62000274658203
2018-10-24,86.08000183105469
2019-04-02,90.93000030517578
2019-03-01,92.56999969482422
2019-01-28,92.6500015258789
2018-12-27,94.75
2019-09-09,90.97000122070312
2020-03-02,92.62000274658203
2020-05-20,90.95999908447266
2019-12-17,89.62999725341797
2020-03-05,94.26000213623047
2019-02-12,97.52999877929688
2019-01-11,93.80000305175781
2018-12-10,95.30000305175781
2019-08-23,97.55000305175781
2018-11-08,98.0199966430664
2019-07-22,100.56999969482422
2019-06-20,102.05999755859375
2018-09-05,102.83000183105469
2019-04-17,98.55000305175781
2019-09-24,96.0
2019-12-20,96.61000061035156
2020-05-26,94.18000030517578
2019-04-30,96.44999694824219
2019-12-23,97.5999984741211
2020-03-11,100.91999816894531
2020-05-29,101.08000183105469
2019-12-26,99.91000366210938
2020-06-01,94.3499984741211
2019-05-02,91.66999816894531
2019-02-27,94.47000122070312
2018-11-23,98.43000030517578
2019-08-06,97.66000366210938
2018-07-18,97.9000015258789
2018-09-20,97.73999786376953
2018-10-22,98.3499984741211
2019-07-05,102.08000183105469
2019-06-03,100.80000305175781
2019-10-09,102.05000305175781
2019-10-11,103.55999755859375
2020-03-17,104.88999938964844
2020-06-04,102.73999786376953
2019-10-14,104.77999877929688
2020-03-20,105.19000244140625
2018-11-06,105.77999877929688
2019-06-18,103.86000061035156
2019-05-17,104.23999786376953
2019-04-15,103.02999877929688
2019-03-14,100.33999633789062
2019-01-09,97.69000244140625
2018-08-02,94.70999908447266
2018-10-05,99.19000244140625
2019-08-21,99.79000091552734
2019-10-17,97.91000366210938
2020-03-23,96.52999877929688
2020-06-10,96.05000305175781
2019-02-25,96.13999938964844
2020-01-07,92.94000244140625
2020-03-26,90.55999755859375
2019-10-23,89.55999755859375
