Dates,EW
2019-03-18,63.560001373291016
2018-09-07,66.02333068847656
2018-08-06,65.65333557128906
2018-10-09,61.94333267211914
2019-02-14,64.97666931152344
2018-12-12,56.66666793823242
2019-07-24,56.36000061035156
2019-09-26,55.43333435058594
2019-10-28,57.58333206176758
2019-12-05,60.45333480834961
2020-05-11,54.63333511352539
2019-07-03,55.2599983215332
2020-02-25,61.71666717529297
2020-05-14,64.55333709716797
2020-02-28,63.9900016784668
2019-08-08,66.03333282470703
2019-06-05,65.22000122070312
2018-07-20,60.279998779296875
2018-08-21,57.04999923706055
2018-10-24,60.813331604003906
2019-04-02,65.10333251953125
2019-03-01,67.0
2019-01-28,65.71333312988281
2018-12-27,69.87999725341797
2019-09-09,70.99666595458984
2020-03-02,69.9366683959961
2020-05-20,70.74666595458984
2019-12-17,72.30333709716797
2020-03-05,74.52333068847656
2019-02-12,75.35333251953125
2019-01-11,73.62666320800781
2018-12-10,73.13333129882812
2019-08-23,72.9433364868164
2018-11-08,78.42666625976562
2019-07-22,74.5
2019-06-20,72.71666717529297
2018-09-05,71.70333099365234
2019-04-17,72.5999984741211
2019-09-24,71.66666412353516
2019-12-20,69.77999877929688
2020-05-26,69.84333038330078
2019-04-30,71.6066665649414
2019-12-23,72.29000091552734
2020-03-11,73.64666748046875
2020-05-29,72.26667022705078
2019-12-26,75.11000061035156
2020-06-01,72.30999755859375
2019-05-02,70.89666748046875
2019-02-27,71.72000122070312
2018-11-23,72.22666931152344
2019-08-06,72.0433349609375
2018-07-18,72.51333618164062
2018-09-20,73.33333587646484
2018-10-22,72.98666381835938
2019-07-05,74.60333251953125
2019-06-03,72.11000061035156
2019-10-09,73.06666564941406
2019-10-11,74.38999938964844
2020-03-17,75.30000305175781
2020-06-04,74.83999633789062
2019-10-14,74.61000061035156
2020-03-20,74.16000366210938
2018-11-06,71.44000244140625
2019-06-18,74.05000305175781
2019-05-17,77.3499984741211
2019-04-15,75.06999969482422
2019-03-14,72.58999633789062
2019-01-09,69.87000274658203
2018-08-02,66.6500015258789
2018-10-05,70.66999816894531
2019-08-21,70.44000244140625
2019-10-17,69.41000366210938
2020-03-23,70.97000122070312
2020-06-10,69.97000122070312
2019-02-25,70.45999908447266
2020-01-07,70.16999816894531
2020-03-26,67.44999694824219
2019-10-23,68.41999816894531
