Dates,EW
2019-07-17,70.24333190917969
2019-09-19,70.28333282470703
2019-10-21,70.81666564941406
2019-12-18,71.26000213623047
2020-03-06,71.31666564941406
2019-10-03,72.5999984741211
2020-03-09,73.22000122070312
2020-05-27,72.12666320800781
2019-12-24,72.53666687011719
2020-03-12,73.94999694824219
2018-12-20,75.1500015258789
2019-08-01,72.22333526611328
2018-08-14,69.38333129882812
2018-07-13,71.77666473388672
2018-10-17,72.66666412353516
2019-05-29,72.47000122070312
2019-03-26,71.36333465576172
2019-02-22,72.00666809082031
2019-10-04,71.5633316040039
2019-11-05,71.69666290283203
2019-12-27,71.99333190917969
2020-06-02,72.66999816894531
2019-12-30,72.2300033569336
2020-03-18,72.36000061035156
2020-06-05,72.96666717529297
2019-07-15,71.87999725341797
2018-12-03,71.89666748046875
2019-06-13,71.66666412353516
2019-01-04,71.07666778564453
2018-08-29,71.46666717529297
2019-02-05,74.3933334350586
2018-11-01,74.36000061035156
2019-08-16,72.66999816894531
2019-04-10,73.26667022705078
2019-09-17,73.9433364868164
2019-10-15,75.25
2020-01-02,75.0433349609375
2020-06-08,75.69000244140625
2019-10-18,75.12000274658203
2020-03-24,75.3499984741211
2020-06-11,75.76333618164062
2020-01-08,75.36333465576172
2019-04-25,73.94666290283203
2019-07-30,73.86666870117188
2019-02-20,74.91999816894531
2018-07-11,75.01667022705078
2018-09-13,75.87999725341797
2018-10-15,78.42333221435547
2019-06-28,79.03666687011719
2018-12-18,78.66666412353516
2018-11-16,78.58000183105469
2019-10-02,78.12999725341797
2020-03-27,76.85333251953125
2020-01-10,77.66999816894531
2019-10-24,78.05333709716797
2020-03-30,77.6933364868164
2020-06-17,77.74333190917969
2020-01-14,78.02666473388672
2020-04-02,79.12999725341797
2019-01-02,79.96333312988281
2019-08-14,80.51333618164062
2018-10-30,80.586669921875
2019-06-11,80.73999786376953
2019-05-10,80.81666564941406
2019-04-08,80.6433334350586
2018-08-27,80.086669921875
2018-07-26,80.56999969482422
2018-09-28,81.12000274658203
2019-03-07,81.5
2019-10-30,81.28333282470703
2020-01-17,80.66666412353516
2020-06-23,79.72666931152344
2020-04-08,81.36333465576172
2020-06-26,79.43333435058594
2019-03-22,79.59333038330078
2019-01-17,77.27999877929688
2019-08-29,75.51000213623047
2018-11-14,75.36666870117188
2019-06-26,75.91999816894531
2018-09-11,76.56666564941406
2018-07-09,77.51000213623047
2018-08-10,78.33999633789062
2019-04-23,78.46666717529297
2019-09-30,77.68333435058594
2020-01-23,77.22333526611328
2019-11-08,78.79666900634766
2020-04-14,78.20999908447266
2019-11-11,78.0566635131836
2020-01-29,77.99666595458984
2020-04-17,77.11666870117188
2018-07-24,77.0
2018-09-26,76.62999725341797
2019-05-08,76.1066665649414
2019-03-05,76.66999816894531
2019-02-01,77.38333129882812
2018-12-31,76.61333465576172
2018-11-29,77.36000061035156
2019-08-12,77.44666290283203
2019-07-11,77.51667022705078
2019-09-13,77.70333099365234
2019-11-14,78.37666320800781
2020-04-20,78.52666473388672
2020-02-04,79.33999633789062
2020-04-23,79.48999786376953
2018-12-14,80.94999694824219
2019-08-27,76.16666412353516
2018-08-08,76.36666870117188
2018-10-11,74.913330078125
2018-11-12,75.72000122070312
2019-07-26,77.49333190917969
2019-06-24,76.46666717529297
2019-05-23,71.72000122070312
2019-03-20,73.0
2019-01-15,74.28666687011719
2019-11-20,75.7699966430664
2020-02-07,76.82666778564453
2020-02-10,76.97666931152344
2020-04-29,75.69000244140625
2019-11-26,76.11000061035156
2020-02-13,74.88999938964844
2019-01-30,75.0566635131836
2018-08-23,75.67666625976562
2018-09-24,75.76000213623047
2018-11-27,76.81666564941406
2018-10-26,76.56999969482422
2019-07-09,76.70999908447266
2019-06-07,74.52333068847656
2019-05-06,74.38999938964844
2019-04-04,73.48332977294922
2019-09-11,70.91999816894531
2019-11-29,66.38333129882812
2020-05-05,68.62666320800781
2019-12-02,68.46333312988281
2020-02-19,69.59666442871094
2020-05-08,68.95333099365234
2019-05-21,66.586669921875
2019-03-18,63.5
2018-09-07,64.20333099365234
2018-08-06,64.8566665649414
2018-10-09,59.53666687011719
2019-02-14,57.776668548583984
2018-12-12,55.063331604003906
2019-07-24,54.063331604003906
2019-09-26,54.073333740234375
2019-10-28,56.07666778564453
2019-12-05,54.20000076293945
2020-05-11,51.50666809082031
2019-07-03,54.86333465576172
2020-02-25,61.33333206176758
2020-05-14,63.996665954589844
2020-02-28,63.9033317565918
2019-08-08,62.0099983215332
2019-06-05,62.37333297729492
2018-07-20,56.44333267211914
2018-08-21,56.996665954589844
2018-10-24,60.75666809082031
2019-04-02,63.18333435058594
2019-03-01,64.76667022705078
2019-01-28,64.78333282470703
2018-12-27,69.07666778564453
2019-09-09,67.336669921875
2020-03-02,69.62333679199219
2020-05-20,70.37999725341797
2019-12-17,71.58333587646484
2020-03-05,73.77999877929688
2019-02-12,74.43333435058594
2019-01-11,71.72333526611328
2018-12-10,70.8066635131836
2019-08-23,72.3566665649414
2018-11-08,73.48666381835938
2019-07-22,72.75
2019-06-20,70.95999908447266
2018-09-05,71.17666625976562
2019-04-17,72.2699966430664
2019-09-24,69.25333404541016
2019-12-20,68.16999816894531
2020-05-26,69.43333435058594
2019-04-30,71.00333404541016
2019-12-23,72.0
2020-03-11,72.40666961669922
2020-05-29,72.26667022705078
2019-12-26,72.413330078125
2020-06-01,70.57333374023438
2019-05-02,69.66666412353516
2019-02-27,69.9366683959961
2018-11-23,72.11666870117188
2019-08-06,71.66666412353516
2018-07-18,71.81999969482422
2018-09-20,72.40666961669922
2018-10-22,71.68333435058594
2019-07-05,72.16666412353516
2019-06-03,70.3066635131836
2019-10-09,72.6500015258789
2019-10-11,72.62999725341797
2020-03-17,73.54000091552734
2020-06-04,73.6500015258789
2019-10-14,73.91999816894531
2020-03-20,70.7300033569336
2018-11-06,70.37000274658203
2019-06-18,74.0
2019-05-17,74.62000274658203
2019-04-15,72.86000061035156
2019-03-14,67.9000015258789
2019-01-09,66.83999633789062
2018-08-02,66.2300033569336
2018-10-05,69.0999984741211
2019-08-21,69.47000122070312
2019-10-17,69.0999984741211
2020-03-23,69.66999816894531
2020-06-10,68.73999786376953
2019-02-25,70.19999694824219
2020-01-07,67.36000061035156
2020-03-26,66.44999694824219
2019-10-23,66.87999725341797
