Dates,ALLE
2018-06-20,79.29000091552734
2018-06-21,77.5
2018-06-25,77.44999694824219
2018-06-22,76.13999938964844
2018-06-26,76.19000244140625
2018-06-27,76.25
2018-06-28,76.63999938964844
2018-06-29,76.88999938964844
2018-07-02,76.6500015258789
2018-07-03,76.91999816894531
2018-07-05,76.81999969482422
2018-07-16,76.69000244140625
2018-09-18,76.88999938964844
2019-01-24,77.66000366210938
2019-09-05,77.45999908447266
2018-11-21,78.0
2020-01-13,77.86000061035156
2020-04-01,79.0
2020-06-19,78.73999786376953
2019-10-29,79.19000244140625
2020-01-16,78.27999877929688
2020-06-22,78.05000305175781
2018-10-03,78.45999908447266
2018-07-31,78.81999969482422
2019-03-12,78.41000366210938
2019-02-08,75.88999938964844
2019-01-07,81.11000061035156
2018-12-06,80.86000061035156
2019-08-19,80.66000366210938
2019-07-18,80.58000183105469
2019-05-15,80.23999786376953
2019-09-20,80.83000183105469
2019-11-01,80.94999694824219
2020-04-07,82.73999786376953
2020-06-25,82.44999694824219
2020-06-16,82.4800033569336
2019-11-04,81.45999908447266
2020-01-22,81.2699966430664
2019-11-07,81.66999816894531
2020-04-13,82.25
2019-07-01,85.12999725341797
2019-05-30,85.20999908447266
2018-08-15,86.47000122070312
2018-10-18,86.9000015258789
2019-03-27,86.41999816894531
2019-01-22,86.30000305175781
2018-12-21,86.41999816894531
2019-09-03,87.5
2018-11-19,87.27999877929688
2019-08-02,86.56999969482422
2020-01-28,86.20999908447266
2020-04-16,87.06999969482422
2019-11-13,86.20999908447266
2020-01-31,87.29000091552734
2018-12-04,88.69000244140625
2018-11-02,88.29000091552734
2019-07-16,89.0
2018-08-30,89.2300033569336
2018-10-01,89.13999938964844
2019-06-14,88.95999908447266
2019-05-13,87.69999694824219
2019-04-11,87.7300033569336
2019-02-06,88.79000091552734
2019-09-18,90.30999755859375
2020-02-03,90.73999786376953
2020-04-22,89.66999816894531
2019-11-19,88.98999786376953
2020-02-06,88.80000305175781
2019-11-22,88.9000015258789
2019-03-25,89.12999725341797
2019-02-21,89.69000244140625
2018-12-19,90.70999908447266
2018-07-12,90.68000030517578
2018-09-14,90.80000305175781
2018-08-13,89.83000183105469
2018-10-16,89.1500015258789
2019-07-31,88.2699966430664
2019-05-28,86.77999877929688
2019-04-26,84.4800033569336
2020-04-28,82.62000274658203
2019-11-25,82.5999984741211
2020-02-12,83.16000366210938
2020-05-01,83.8499984741211
2020-05-04,83.29000091552734
2019-06-12,82.02999877929688
2019-04-09,81.55000305175781
2019-03-08,81.04000091552734
2019-02-04,80.04000091552734
2018-07-27,79.63999938964844
2018-08-28,81.62999725341797
2019-01-03,81.48999786376953
2019-08-15,80.36000061035156
2018-10-31,81.75
2019-09-16,85.45999908447266
2020-02-18,85.98999786376953
2020-05-07,87.37000274658203
2018-08-17,87.91000366210938
2019-12-04,87.77999877929688
2020-02-21,88.44000244140625
2018-12-17,89.30999755859375
2019-08-30,88.87000274658203
2018-11-15,88.37999725341797
2019-07-29,88.73999786376953
2019-06-27,86.43000030517578
2019-04-24,86.29000091552734
2018-07-10,87.72000122070312
2018-09-12,88.9800033569336
2019-02-19,88.29000091552734
2019-01-18,88.73999786376953
2020-02-24,88.5999984741211
2020-05-13,89.18000030517578
2019-12-10,89.19000244140625
2020-02-27,90.13999938964844
2019-12-13,90.94999694824219
2020-05-19,90.98999786376953
2019-03-06,91.19999694824219
2018-11-30,90.0199966430664
2019-08-13,87.08999633789062
2019-07-12,88.0
2019-06-10,85.55999755859375
2019-05-09,86.97000122070312
2018-07-25,87.76000213623047
2018-09-27,87.19000244140625
2018-10-29,85.5
2019-10-16,83.12999725341797
2019-12-16,83.80000305175781
2020-03-04,81.4800033569336
2020-05-22,79.93000030517578
2019-10-01,78.30999755859375
2019-12-19,75.31999969482422
2018-09-10,74.83000183105469
2019-05-24,76.52999877929688
2018-08-09,77.91000366210938
2019-04-22,78.72000122070312
2019-03-21,78.30999755859375
2019-01-16,78.52999877929688
2019-08-28,79.25
2018-11-13,79.29000091552734
2018-10-12,80.62000274658203
2019-06-25,80.75
2020-03-10,81.66000366210938
2020-05-28,81.37000274658203
2019-10-07,81.19999694824219
2020-03-13,80.79000091552734
2019-10-10,80.98999786376953
2020-03-16,80.88999938964844
2020-06-03,82.3499984741211
2018-11-28,81.63999938964844
2018-09-25,81.75
2018-07-23,82.37000274658203
2018-08-24,83.69999694824219
2019-07-10,83.02999877929688
2019-05-07,83.91999816894531
2019-04-05,84.54000091552734
2019-03-04,85.41000366210938
2019-01-31,85.22000122070312
2019-09-12,86.0
2019-12-31,87.55999755859375
2020-03-19,88.5199966430664
2020-01-03,88.63999938964844
2020-06-09,89.93000030517578
2019-02-15,91.19999694824219
2019-01-14,92.08000183105469
2018-07-06,92.69999694824219
2018-08-07,91.66999816894531
2018-10-10,90.80000305175781
2018-12-13,87.18000030517578
2019-08-26,85.95999908447266
2019-07-25,87.47000122070312
2019-05-22,88.22000122070312
2019-03-19,88.27999877929688
2020-01-06,88.58000183105469
2020-03-25,87.94999694824219
2020-06-12,89.55999755859375
2019-10-22,90.4800033569336
2020-01-09,89.86000061035156
2020-06-15,89.93000030517578
2019-10-25,89.4000015258789
2020-03-31,87.33000183105469
2020-06-18,87.26000213623047
2019-04-03,88.12000274658203
2018-08-22,88.4000015258789
2018-10-25,89.16999816894531
2019-01-29,88.69999694824219
2018-12-28,88.2300033569336
2018-11-26,88.27999877929688
2019-08-09,88.51000213623047
2019-07-08,87.0999984741211
2019-06-06,87.36000061035156
2019-09-10,87.16000366210938
2020-01-15,87.11000061035156
2020-04-03,87.5999984741211
2019-10-31,87.30000305175781
2020-04-06,88.23999786376953
2020-06-24,89.97000122070312
2018-11-09,91.16000366210938
2019-07-23,92.0999984741211
2019-06-21,92.69999694824219
2019-05-20,93.33999633789062
2019-04-18,94.12999725341797
2018-09-06,94.18000030517578
2018-10-08,93.33000183105469
2019-02-13,92.23999786376953
2018-12-11,93.08000183105469
2019-09-25,94.22000122070312
2020-01-21,93.9000015258789
2020-04-09,93.63999938964844
2019-11-06,93.33999633789062
2020-01-24,93.5199966430664
2020-01-27,93.2300033569336
2020-04-15,94.08000183105469
2018-12-26,95.23999786376953
2019-08-07,93.08999633789062
2019-06-04,95.44000244140625
2018-09-21,98.05999755859375
2018-07-19,98.31999969482422
2018-08-20,99.0199966430664
2018-10-23,98.33999633789062
2019-05-03,99.61000061035156
2019-04-01,100.33999633789062
2019-02-28,98.2699966430664
2019-11-12,98.54000091552734
2020-01-30,98.52999877929688
2019-11-15,98.23999786376953
2020-04-21,97.87000274658203
2019-04-16,99.01000213623047
2019-03-15,99.0
2019-02-11,100.9800033569336
2019-01-10,100.47000122070312
2019-08-22,99.25
2018-11-07,100.2300033569336
2018-08-03,99.55999755859375
2018-09-04,98.0999984741211
2019-06-19,98.97000122070312
2019-09-23,98.81999969482422
2019-11-18,97.2300033569336
2020-02-05,97.98999786376953
2020-04-24,94.72000122070312
2019-03-29,97.23999786376953
2019-11-21,99.05000305175781
2020-04-27,100.44999694824219
2020-02-11,102.6500015258789
2020-04-30,103.45999908447266
2019-05-01,104.44999694824219
2019-02-26,104.26000213623047
2019-01-25,104.30999755859375
2018-12-24,104.55999755859375
2019-09-06,104.31999969482422
2018-07-17,104.41000366210938
2018-09-19,104.91000366210938
2019-08-05,105.19999694824219
2019-10-08,107.05999755859375
2019-12-11,107.31999969482422
2019-11-27,107.5999984741211
2020-02-14,107.3499984741211
2020-05-06,106.91999816894531
2019-01-08,107.37000274658203
2018-12-07,108.33999633789062
2019-08-20,110.41999816894531
2018-11-05,109.5
2019-07-19,110.19000244140625
2018-10-04,108.80000305175781
2019-06-17,109.0199966430664
2019-05-16,109.0
2018-08-01,109.26000213623047
2019-03-13,108.69999694824219
2019-12-03,108.95999908447266
2020-02-20,109.4800033569336
2019-12-06,110.19000244140625
2020-05-12,108.69999694824219
2019-12-09,108.47000122070312
2020-02-26,107.55000305175781
2020-05-15,107.45999908447266
2019-03-28,107.87999725341797
2018-09-17,107.91999816894531
2018-08-16,98.23999786376953
2018-10-19,103.69000244140625
2019-04-29,103.19000244140625
2019-01-23,103.06999969482422
2019-09-04,102.87999725341797
2018-11-20,102.25
2019-07-02,100.94999694824219
2019-05-31,99.12999725341797
2019-12-12,98.61000061035156
2020-05-18,97.52999877929688
2019-09-27,98.2300033569336
2020-03-03,97.66000366210938
2020-05-21,96.5199966430664
2019-05-14,96.30000305175781
2018-08-31,93.7699966430664
2018-07-30,93.48999786376953
2018-10-02,94.87000274658203
2019-04-12,95.72000122070312
2019-03-11,94.87999725341797
2019-02-07,94.79000091552734
2019-07-17,94.70999908447266
2019-09-19,93.02999877929688
2019-10-21,93.33999633789062
2019-12-18,93.12000274658203
2020-03-06,92.93000030517578
2019-10-03,94.22000122070312
2020-03-09,95.6500015258789
2020-05-27,94.72000122070312
2019-12-24,95.5999984741211
2020-03-12,97.33000183105469
2018-12-20,98.61000061035156
2019-08-01,97.43000030517578
2018-08-14,96.18000030517578
2018-07-13,98.12999725341797
2018-10-17,98.83999633789062
2019-05-29,100.66000366210938
2019-03-26,100.88999938964844
2019-02-22,101.16000366210938
2019-10-04,100.05999755859375
2019-11-05,100.81999969482422
2019-12-27,101.33999633789062
2020-06-02,100.95999908447266
2019-12-30,101.19000244140625
2020-03-18,100.98999786376953
2020-06-05,101.37999725341797
2019-07-15,101.91000366210938
2018-12-03,102.66999816894531
2019-06-13,100.62999725341797
2019-01-04,98.91000366210938
2018-08-29,98.4000015258789
2019-02-05,101.08999633789062
