Dates,ALLE
2018-06-20,80.4800033569336
2018-06-21,79.81999969482422
2018-06-25,78.4800033569336
2018-06-22,77.5
2018-06-26,76.98999786376953
2018-06-27,77.80000305175781
2018-06-28,77.51000213623047
2018-06-29,78.16000366210938
2018-07-02,77.70999908447266
2018-07-03,78.73999786376953
2018-07-05,78.06999969482422
2018-07-16,77.7300033569336
2018-09-18,78.3499984741211
2019-01-24,78.44000244140625
2019-09-05,78.2300033569336
2018-11-21,79.27999877929688
2020-01-13,80.02999877929688
2020-04-01,79.80999755859375
2020-06-19,80.12000274658203
2019-10-29,80.36000061035156
2020-01-16,79.22000122070312
2020-06-22,80.47000122070312
2018-10-03,79.8499984741211
2018-07-31,79.95999908447266
2019-03-12,80.36000061035156
2019-02-08,82.19999694824219
2019-01-07,82.0999984741211
2018-12-06,82.44999694824219
2019-08-19,81.88999938964844
2019-07-18,82.27999877929688
2019-05-15,81.31999969482422
2019-09-20,81.91999816894531
2019-11-01,82.70999908447266
2020-04-07,83.5
2020-06-25,83.18000030517578
2020-06-16,83.26000213623047
2019-11-04,82.38999938964844
2020-01-22,82.29000091552734
2019-11-07,83.51000213623047
2020-04-13,85.69000244140625
2019-07-01,87.08000183105469
2019-05-30,86.98999786376953
2018-08-15,87.83000183105469
2018-10-18,88.12000274658203
2019-03-27,87.52999877929688
2019-01-22,87.61000061035156
2018-12-21,87.41000366210938
2019-09-03,88.4000015258789
2018-11-19,88.0199966430664
2019-08-02,88.0199966430664
2020-01-28,87.43000030517578
2020-04-16,87.87999725341797
2019-11-13,87.29000091552734
2020-01-31,89.27999877929688
2018-12-04,89.9000015258789
2018-11-02,89.19000244140625
2019-07-16,90.18000030517578
2018-08-30,90.16000366210938
2018-10-01,90.16999816894531
2019-06-14,89.94000244140625
2019-05-13,89.2300033569336
2019-04-11,89.11000061035156
2019-02-06,90.48999786376953
2019-09-18,91.06999969482422
2020-02-03,91.58000183105469
2020-04-22,90.77999877929688
2019-11-19,90.30999755859375
2020-02-06,89.55999755859375
2019-11-22,90.02999877929688
2019-03-25,90.48999786376953
2019-02-21,90.77999877929688
2018-12-19,92.87000274658203
2018-07-12,91.56999969482422
2018-09-14,92.06999969482422
2018-08-13,91.1500015258789
2018-10-16,91.08999633789062
2019-07-31,89.44000244140625
2019-05-28,89.27999877929688
2019-04-26,87.72000122070312
2020-04-28,84.7699966430664
2019-11-25,87.30000305175781
2020-02-12,84.41000366210938
2020-05-01,85.30999755859375
2020-05-04,84.94999694824219
2019-06-12,84.45999908447266
2019-04-09,83.30999755859375
2019-03-08,82.04000091552734
2019-02-04,83.27999877929688
2018-07-27,82.88999938964844
2018-08-28,86.16000366210938
2019-01-03,83.4000015258789
2019-08-15,84.2699966430664
2018-10-31,84.83000183105469
2019-09-16,86.70999908447266
2020-02-18,88.12000274658203
2020-05-07,89.0
2018-08-17,89.22000122070312
2019-12-04,89.43000030517578
2020-02-21,89.98999786376953
2018-12-17,90.69000244140625
2019-08-30,90.5
2018-11-15,89.61000061035156
2019-07-29,90.63999938964844
2019-06-27,89.77999877929688
2019-04-24,89.54000091552734
2018-07-10,89.66000366210938
2018-09-12,89.93000030517578
2019-02-19,89.68000030517578
2019-01-18,90.4800033569336
2020-02-24,89.97000122070312
2020-05-13,90.1500015258789
2019-12-10,90.63999938964844
2020-02-27,92.88999938964844
2019-12-13,92.88999938964844
2020-05-19,92.80999755859375
2019-03-06,94.30000305175781
2018-11-30,92.98999786376953
2019-08-13,89.73999786376953
2019-07-12,90.43000030517578
2019-06-10,89.04000091552734
2019-05-09,88.66000366210938
2018-07-25,89.38999938964844
2018-09-27,88.87999725341797
2018-10-29,87.87999725341797
2019-10-16,86.20999908447266
2019-12-16,85.37000274658203
2020-03-04,85.37999725341797
2020-05-22,82.44000244140625
2019-10-01,81.4800033569336
2019-12-19,78.30000305175781
2018-09-10,78.68000030517578
2019-05-24,79.30000305175781
2018-08-09,79.87999725341797
2019-04-22,80.05999755859375
2019-03-21,81.06999969482422
2019-01-16,80.94000244140625
2019-08-28,81.11000061035156
2018-11-13,81.01000213623047
2018-10-12,81.81999969482422
2019-06-25,82.87999725341797
2020-03-10,83.01000213623047
2020-05-28,82.19999694824219
2019-10-07,82.66999816894531
2020-03-13,82.4000015258789
2019-10-10,82.27999877929688
2020-03-16,82.37000274658203
2020-06-03,84.05000305175781
2018-11-28,83.05000305175781
2018-09-25,83.12999725341797
2018-07-23,83.22000122070312
2018-08-24,84.86000061035156
2019-07-10,84.58999633789062
2019-05-07,85.44000244140625
2019-04-05,86.25
2019-03-04,86.41000366210938
2019-01-31,86.86000061035156
2019-09-12,87.30000305175781
2019-12-31,89.33999633789062
2020-03-19,89.80999755859375
2020-01-03,90.75
2020-06-09,91.38999938964844
2019-02-15,92.0199966430664
2019-01-14,93.16999816894531
2018-07-06,93.8499984741211
2018-08-07,93.5199966430664
2018-10-10,92.44999694824219
2018-12-13,90.66999816894531
2019-08-26,88.16999816894531
2019-07-25,88.69000244140625
2019-05-22,89.86000061035156
2019-03-19,89.9000015258789
2020-01-06,89.5999984741211
2020-03-25,90.51000213623047
2020-06-12,90.4000015258789
2019-10-22,91.73999786376953
2020-01-09,91.51000213623047
2020-06-15,90.83000183105469
2019-10-25,90.62999725341797
2020-03-31,89.30999755859375
2020-06-18,88.06999969482422
2019-04-03,88.91999816894531
2018-08-22,89.13999938964844
2018-10-25,89.91999816894531
2019-01-29,89.47000122070312
2018-12-28,89.19000244140625
2018-11-26,89.0199966430664
2019-08-09,89.55999755859375
2019-07-08,88.73999786376953
2019-06-06,89.29000091552734
2019-09-10,88.83000183105469
2020-01-15,87.81999969482422
2020-04-03,88.5199966430664
2019-10-31,88.88999938964844
2020-04-06,89.87000274658203
2020-06-24,90.91000366210938
2018-11-09,92.83999633789062
2019-07-23,92.98999786376953
2019-06-21,94.63999938964844
2019-05-20,94.16000366210938
2019-04-18,95.2699966430664
2018-09-06,94.91999816894531
2018-10-08,94.4000015258789
2019-02-13,93.66000366210938
2018-12-11,93.83999633789062
2019-09-25,95.0
2020-01-21,94.98999786376953
2020-04-09,94.41000366210938
2019-11-06,94.13999938964844
2020-01-24,94.66000366210938
2020-01-27,94.22000122070312
2020-04-15,96.56999969482422
2018-12-26,96.05999755859375
2019-08-07,97.5
2019-06-04,98.30999755859375
2018-09-21,98.87999725341797
2018-07-19,99.55999755859375
2018-08-20,100.4000015258789
2018-10-23,99.77999877929688
2019-05-03,102.38999938964844
2019-04-01,101.8499984741211
2019-02-28,100.73999786376953
2019-11-12,100.41000366210938
2020-01-30,100.30000305175781
2019-11-15,100.5999984741211
2020-04-21,99.83000183105469
2019-04-16,100.30000305175781
2019-03-15,100.69000244140625
2019-02-11,102.54000091552734
2019-01-10,101.81999969482422
2019-08-22,100.41000366210938
2018-11-07,101.58000183105469
2018-08-03,102.0
2018-09-04,99.25
2019-06-19,99.8499984741211
2019-09-23,100.73999786376953
2019-11-18,98.38999938964844
2020-02-05,99.56999969482422
2020-04-24,97.5199966430664
2019-03-29,99.80999755859375
2019-11-21,100.83000183105469
2020-04-27,103.55999755859375
2020-02-11,103.95999908447266
2020-04-30,104.5
2019-05-01,105.62999725341797
2019-02-26,105.98999786376953
2019-01-25,105.44999694824219
2018-12-24,105.55999755859375
2019-09-06,106.26000213623047
2018-07-17,106.37000274658203
2018-09-19,106.94999694824219
2019-08-05,107.27999877929688
2019-10-08,109.43000030517578
2019-12-11,108.54000091552734
2019-11-27,108.91000366210938
2020-02-14,108.41000366210938
2020-05-06,108.45999908447266
2019-01-08,108.8499984741211
2018-12-07,110.61000061035156
2019-08-20,111.98999786376953
2018-11-05,111.62000274658203
2019-07-19,110.80000305175781
2018-10-04,111.08000183105469
2019-06-17,110.94000244140625
2019-05-16,110.37999725341797
2018-08-01,111.4000015258789
2019-03-13,109.98999786376953
2019-12-03,110.44000244140625
2020-02-20,110.94999694824219
2019-12-06,111.22000122070312
2020-05-12,111.1500015258789
2019-12-09,109.4800033569336
2020-02-26,110.20999908447266
2020-05-15,108.5
2019-03-28,108.93000030517578
2018-09-17,109.08000183105469
2018-08-16,105.12000274658203
2018-10-19,105.5999984741211
2019-04-29,105.33000183105469
2019-01-23,104.45999908447266
2019-09-04,105.16000366210938
2018-11-20,104.66999816894531
2019-07-02,103.20999908447266
2019-05-31,100.94999694824219
2019-12-12,100.30000305175781
2020-05-18,98.91000366210938
2019-09-27,99.56999969482422
2020-03-03,99.11000061035156
2020-05-21,98.47000122070312
2019-05-14,98.20999908447266
2018-08-31,97.06999969482422
2018-07-30,94.9800033569336
2018-10-02,95.94999694824219
2019-04-12,97.02999877929688
2019-03-11,96.41000366210938
2019-02-07,96.16999816894531
2019-07-17,96.4000015258789
2019-09-19,95.80999755859375
2019-10-21,94.5
2019-12-18,94.81999969482422
2020-03-06,94.3499984741211
2019-10-03,96.04000091552734
2020-03-09,96.81999969482422
2020-05-27,96.31999969482422
2019-12-24,96.8499984741211
2020-03-12,98.7300033569336
2018-12-20,99.98999786376953
2019-08-01,99.55000305175781
2018-08-14,98.44999694824219
2018-07-13,99.94999694824219
2018-10-17,100.62000274658203
2019-05-29,102.47000122070312
2019-03-26,102.23999786376953
2019-02-22,102.72000122070312
2019-10-04,102.55999755859375
2019-11-05,102.93000030517578
2019-12-27,102.69999694824219
2020-06-02,101.70999908447266
2019-12-30,102.36000061035156
2020-03-18,101.87999725341797
2020-06-05,103.08999633789062
2019-07-15,103.33999633789062
2018-12-03,104.69999694824219
2019-06-13,104.80999755859375
2019-01-04,100.63999938964844
2018-08-29,101.1500015258789
2019-02-05,103.41000366210938
2018-11-01,103.20999908447266
2019-08-16,103.13999938964844
2019-04-10,103.33000183105469
2019-09-17,101.9000015258789
2019-10-15,102.88999938964844
2020-01-02,101.6500015258789
2020-06-08,102.12000274658203
2019-10-18,103.44999694824219
2020-03-24,104.61000061035156
2020-06-11,104.81999969482422
2020-01-08,105.5
2019-04-25,106.08999633789062
2019-07-30,105.83999633789062
2019-02-20,114.11000061035156
2018-07-11,115.9800033569336
2018-09-13,116.55000305175781
2018-10-15,115.6500015258789
2019-06-28,117.1500015258789
2018-12-18,117.0199966430664
2018-11-16,118.54000091552734
2019-10-02,119.4000015258789
2020-03-27,118.5199966430664
2020-01-10,116.86000061035156
2019-10-24,117.4800033569336
2020-03-30,115.9000015258789
2020-06-17,116.3499984741211
2020-01-14,115.61000061035156
2020-04-02,116.91000366210938
2019-01-02,117.55999755859375
2019-08-14,119.2699966430664
2018-10-30,119.55999755859375
2019-06-11,119.38999938964844
2019-05-10,119.41000366210938
2019-04-08,119.0199966430664
2018-08-27,119.51000213623047
2018-07-26,120.04000091552734
2018-09-28,122.29000091552734
2019-03-07,122.37000274658203
2019-10-30,121.55999755859375
2020-01-17,120.70999908447266
2020-06-23,120.29000091552734
2020-04-08,122.83000183105469
2020-06-26,122.41000366210938
2019-03-22,123.80999755859375
2019-01-17,124.16999816894531
2019-08-29,124.56999969482422
2018-11-14,125.75
2019-06-26,125.62999725341797
2018-09-11,124.33000183105469
2018-07-09,123.52999877929688
2018-08-10,123.5999984741211
2019-04-23,124.0999984741211
2019-09-30,124.08000183105469
2020-01-23,125.12999725341797
2019-11-08,124.41999816894531
2020-04-14,124.25
2019-11-11,124.66999816894531
2020-01-29,125.02999877929688
2020-04-17,124.77999877929688
2018-07-24,124.70999908447266
2018-09-26,125.38999938964844
2019-05-08,124.9000015258789
2019-03-05,123.62999725341797
2019-02-01,123.55999755859375
2018-12-31,123.54000091552734
2018-11-29,123.72000122070312
2019-08-12,123.87999725341797
2019-07-11,124.66000366210938
2019-09-13,125.5
2019-11-14,125.7300033569336
2020-04-20,128.57000732421875
2020-02-04,129.9499969482422
2020-04-23,128.13999938964844
2018-12-14,129.89999389648438
2019-08-27,129.9499969482422
2018-08-08,130.5800018310547
2018-10-11,128.5800018310547
2018-11-12,129.6699981689453
2019-07-26,131.7100067138672
2019-06-24,131.25999450683594
2019-05-23,131.27999877929688
2019-03-20,133.02000427246094
2019-01-15,135.4499969482422
2019-11-20,137.0500030517578
2020-02-07,133.72999572753906
2020-02-10,134.88999938964844
2020-04-29,136.39999389648438
2019-11-26,138.02000427246094
2020-02-13,138.72000122070312
2019-01-30,137.63999938964844
2018-08-23,139.24000549316406
2018-09-24,134.63999938964844
2018-11-27,134.69000244140625
2018-10-26,131.9600067138672
2019-07-09,129.24000549316406
2019-06-07,127.88999938964844
2019-05-06,127.68000030517578
2019-04-04,125.77999877929688
2019-09-11,124.27999877929688
2019-11-29,116.69999694824219
2020-05-05,120.86000061035156
2019-12-02,124.5
2020-02-19,124.4800033569336
2020-05-08,124.72000122070312
2019-05-21,120.27999877929688
2019-03-18,120.01000213623047
2018-09-07,118.66000366210938
2018-08-06,116.62999725341797
2018-10-09,112.06999969482422
2019-02-14,112.6500015258789
2018-12-12,104.44000244140625
2019-07-24,106.43000030517578
2019-09-26,101.44000244140625
2019-10-28,99.4800033569336
2019-12-05,96.45999908447266
2020-05-11,83.5999984741211
2019-07-03,87.12000274658203
2020-02-25,92.16999816894531
2020-05-14,97.43000030517578
2020-02-28,96.4000015258789
2019-08-08,95.73999786376953
2019-06-05,95.62999725341797
2018-07-20,88.55000305175781
2018-08-21,87.0
2018-10-24,85.87000274658203
2019-04-02,95.12999725341797
2019-03-01,98.83999633789062
