Dates,ALLE
2018-11-16,117.22562408447266
2019-10-02,117.16610717773438
2020-03-27,116.1445083618164
2020-01-10,115.62875366210938
2019-10-24,114.32943725585938
2020-03-30,114.70634460449219
2020-06-17,114.71626281738281
2020-01-14,113.76409149169922
2020-04-02,115.76760864257812
2019-01-02,116.23377990722656
2019-08-14,118.14803314208984
2018-10-30,117.4438247680664
2019-06-11,118.23729705810547
2019-05-10,116.54125213623047
2019-04-08,117.55292510986328
2018-08-27,118.07860565185547
2018-07-26,118.8323974609375
2018-09-28,121.16323852539062
2019-03-07,120.56812286376953
2019-10-30,119.05061340332031
2020-01-17,119.37791442871094
2020-06-23,119.19937896728516
2020-04-08,120.79624938964844
2020-06-26,121.30208587646484
2019-03-22,121.9864501953125
2019-01-17,123.07747650146484
2019-08-29,123.07747650146484
2018-11-14,124.6644287109375
2019-06-26,123.45437622070312
2018-09-11,122.00629425048828
2018-07-09,120.93274688720703
2018-08-10,122.79157257080078
2019-04-23,122.87109375
2019-09-30,122.940673828125
2020-01-23,123.45755767822266
2019-11-08,122.68222045898438
2020-04-14,123.1295394897461
2019-11-11,123.89492797851562
2020-01-29,123.84523010253906
2020-04-17,123.37804412841797
2018-07-24,123.7955322265625
2018-09-26,124.64044952392578
2019-05-08,123.09971618652344
2019-03-05,122.87109375
2019-02-01,121.39993286132812
2018-12-31,121.91683197021484
2018-11-29,122.13551330566406
2019-08-12,122.6921615600586
2019-07-11,123.90487670898438
2019-09-13,123.97445678710938
2019-11-14,124.57086944580078
2020-04-20,127.74179077148438
2020-02-04,127.28455352783203
2020-04-23,126.37998962402344
2018-12-14,128.67617797851562
2019-08-27,129.02407836914062
2018-08-08,127.23484802246094
2018-10-11,126.90682220458984
2018-11-12,128.66624450683594
2019-07-26,130.03799438476562
2019-06-24,129.8789520263672
2019-05-23,128.5469512939453
2019-03-20,131.3898468017578
2019-01-15,134.44151306152344
2019-11-20,132.48329162597656
2020-02-07,131.61849975585938
2020-02-10,133.23873901367188
2020-04-29,135.56475830078125
2019-11-26,137.06573486328125
2020-02-13,137.74166870117188
2019-01-30,136.01206970214844
2018-08-23,138.06968688964844
2018-09-24,133.55682373046875
2018-11-27,130.37596130371094
2018-10-26,129.07379150390625
2019-07-09,127.8113784790039
2019-06-07,126.19112396240234
2019-05-06,123.25875854492188
2019-04-04,122.92079162597656
2019-09-11,117.47354888916016
2019-11-29,114.3026123046875
2020-05-05,120.13752746582031
2019-12-02,118.62661743164062
2020-02-19,123.6066665649414
2020-05-08,121.91683197021484
2019-05-21,119.08386993408203
2019-03-18,114.31256103515625
2018-09-07,117.68229675292969
2018-08-06,114.0938720703125
2018-10-09,102.77196502685547
2019-02-14,111.1416244506836
2018-12-12,97.4046859741211
2019-07-24,102.27940368652344
2019-09-26,96.37789916992188
2019-10-28,93.86578369140625
2019-12-05,82.58114624023438
2020-05-11,78.3543930053711
2019-07-03,84.65464782714844
2020-02-25,89.17049407958984
2020-05-14,96.47759246826172
2020-02-28,91.3337173461914
2019-08-08,94.71311950683594
2019-06-05,91.73246002197266
2018-07-20,84.32567596435547
2018-08-21,84.15621185302734
2018-10-24,83.77739715576172
2019-04-02,94.19474029541016
2019-03-01,92.4601821899414
2019-01-28,94.354248046875
2018-12-27,95.06202697753906
2019-09-09,95.47074127197266
2020-03-02,97.61402893066406
2020-05-20,94.16484069824219
2019-12-17,93.68634033203125
2020-03-05,97.3249282836914
2019-02-12,93.65643310546875
2019-01-11,90.47640228271484
2018-12-10,92.67949676513672
2019-08-23,94.8327407836914
2018-11-08,96.26824951171875
2019-07-22,98.76043701171875
2019-06-20,101.3024673461914
2018-09-05,102.04015350341797
2019-04-17,100.22584533691406
2019-09-24,97.17540740966797
2019-12-20,94.46390533447266
2020-05-26,96.43771362304688
2019-04-30,97.68380737304688
2019-12-23,99.82708740234375
2020-03-11,101.95043182373047
2020-05-29,101.3622817993164
2019-12-26,99.40840148925781
2020-06-01,93.36734008789062
2019-05-02,93.27761840820312
2019-02-27,92.64958953857422
2018-11-23,95.58039855957031
2019-08-06,93.95549774169922
2018-07-18,97.03583526611328
2018-09-20,93.7062759399414
2018-10-22,93.99536895751953
2019-07-05,97.33489990234375
2019-06-03,98.7205581665039
2019-10-09,99.59781646728516
2019-10-11,99.38846588134766
2020-03-17,100.33550262451172
2020-06-04,99.69750213623047
2019-10-14,104.71178436279297
2020-03-20,105.75849914550781
2018-11-06,114.98956298828125
2019-06-18,115.17897033691406
2019-05-17,111.93912506103516
2019-04-15,108.67933654785156
2019-03-14,101.2426528930664
2019-01-09,102.09000396728516
2018-08-02,102.6500015258789
2018-10-05,104.52999877929688
2019-08-21,104.25
2019-10-17,102.98999786376953
2020-03-23,102.73999786376953
2020-06-10,102.69999694824219
2019-02-25,102.66000366210938
2020-01-07,97.83000183105469
2020-03-26,98.0
2019-10-23,97.05000305175781
