Dates,ALLE
2019-07-10,402500.0
2019-05-07,413300.0
2019-04-05,353300.0
2019-03-04,723100.0
2019-01-31,650300.0
2019-09-12,420600.0
2019-12-31,688300.0
2020-03-19,735700.0
2020-01-03,541000.0
2020-06-09,696200.0
2019-02-15,445100.0
2019-01-14,540400.0
2018-07-06,594000.0
2018-08-07,1042400.0
2018-10-10,2165800.0
2018-12-13,2002100.0
2019-08-26,1271200.0
2019-07-25,770000.0
2019-05-22,799800.0
2019-03-19,734000.0
2020-01-06,634000.0
2020-03-25,640300.0
2020-06-12,720700.0
2019-10-22,732400.0
2020-01-09,618100.0
2020-06-15,674700.0
2019-10-25,731000.0
2020-03-31,620000.0
2020-06-18,450000.0
2019-04-03,518400.0
2018-08-22,597500.0
2018-10-25,656300.0
2019-01-29,625800.0
2018-12-28,1411700.0
2018-11-26,745800.0
2019-08-09,743800.0
2019-07-08,974200.0
2019-06-06,480800.0
2019-09-10,704600.0
2020-01-15,359000.0
2020-04-03,458000.0
2019-10-31,397000.0
2020-04-06,609600.0
2020-06-24,827400.0
2018-11-09,666900.0
2019-07-23,519300.0
2019-06-21,748100.0
2019-05-20,581000.0
2019-04-18,746000.0
2018-09-06,442300.0
2018-10-08,724700.0
2019-02-13,786300.0
2018-12-11,461000.0
2019-09-25,438200.0
2020-01-21,462100.0
2020-04-09,1047000.0
2019-11-06,1088400.0
2020-01-24,1373500.0
2020-01-27,948700.0
2020-04-15,526900.0
2018-12-26,933200.0
2019-08-07,1548400.0
2019-06-04,553100.0
2018-09-21,592200.0
2018-07-19,589400.0
2018-08-20,619500.0
2018-10-23,738700.0
2019-05-03,675200.0
2019-04-01,629900.0
2019-02-28,1031100.0
2019-11-12,972400.0
2020-01-30,861200.0
2019-11-15,758400.0
2020-04-21,1131300.0
2019-04-16,829300.0
2019-03-15,1189500.0
2019-02-11,1094900.0
2019-01-10,2120000.0
2019-08-22,817800.0
2018-11-07,600700.0
2018-08-03,1192500.0
2018-09-04,839300.0
2019-06-19,934800.0
2019-09-23,1182900.0
2019-11-18,614800.0
2020-02-05,527900.0
2020-04-24,1586400.0
2019-03-29,677900.0
2019-11-21,1563900.0
2020-04-27,591100.0
2020-02-11,506500.0
2020-04-30,445700.0
2019-05-01,406300.0
2019-02-26,534400.0
2019-01-25,497000.0
2018-12-24,571700.0
2019-09-06,621300.0
2018-07-17,1305100.0
2018-09-19,621000.0
2019-08-05,386800.0
2019-10-08,517400.0
2019-12-11,723600.0
2019-11-27,389100.0
2020-02-14,582800.0
2020-05-06,532100.0
2019-01-08,369500.0
2018-12-07,935300.0
2019-08-20,680900.0
2018-11-05,825100.0
2019-07-19,541000.0
2018-10-04,436500.0
2019-06-17,481100.0
2019-05-16,625400.0
2018-08-01,538700.0
2019-03-13,398300.0
2019-12-03,427800.0
2020-02-20,340600.0
2019-12-06,627900.0
2020-05-12,785500.0
2019-12-09,789500.0
2020-02-26,538100.0
2020-05-15,623700.0
2019-03-28,415100.0
2018-09-17,765800.0
2018-08-16,1800600.0
2018-10-19,858000.0
2019-04-29,683100.0
2019-01-23,776700.0
2019-09-04,752800.0
2018-11-20,1082100.0
2019-07-02,645000.0
2019-05-31,967600.0
2019-12-12,614300.0
2020-05-18,637000.0
2019-09-27,874600.0
2020-03-03,811300.0
2020-05-21,611200.0
2019-05-14,962600.0
2018-08-31,770900.0
2018-07-30,747900.0
2018-10-02,2424600.0
2019-04-12,679800.0
2019-03-11,683900.0
2019-02-07,594700.0
2019-07-17,528900.0
2019-09-19,586000.0
2019-10-21,391600.0
2019-12-18,447600.0
2020-03-06,398600.0
2019-10-03,445300.0
2020-03-09,620900.0
2020-05-27,650300.0
2019-12-24,595300.0
2020-03-12,641100.0
2018-12-20,629000.0
2019-08-01,670800.0
2018-08-14,702500.0
2018-07-13,497800.0
2018-10-17,440200.0
2019-05-29,1069600.0
2019-03-26,667000.0
2019-02-22,627600.0
2019-10-04,536900.0
2019-11-05,489700.0
2019-12-27,605900.0
2020-06-02,376300.0
2019-12-30,591500.0
2020-03-18,490900.0
2020-06-05,568200.0
2019-07-15,340300.0
2018-12-03,712400.0
2019-06-13,603700.0
2019-01-04,466400.0
2018-08-29,624100.0
2019-02-05,519500.0
2018-11-01,428600.0
2019-08-16,888600.0
2019-04-10,1063600.0
2019-09-17,1146500.0
2019-10-15,877900.0
2020-01-02,494500.0
2020-06-08,1113400.0
2019-10-18,551200.0
2020-03-24,511100.0
2020-06-11,608000.0
2020-01-08,566200.0
2019-04-25,549200.0
2019-07-30,808300.0
2019-02-20,2049900.0
2018-07-11,1025500.0
2018-09-13,807400.0
2018-10-15,737700.0
2019-06-28,670700.0
2018-12-18,595200.0
2018-11-16,554800.0
2019-10-02,485200.0
2020-03-27,593300.0
2020-01-10,790900.0
2019-10-24,528600.0
2020-03-30,991800.0
2020-06-17,388100.0
2020-01-14,530700.0
2020-04-02,580100.0
2019-01-02,404700.0
2019-08-14,677500.0
2018-10-30,419500.0
2019-06-11,668200.0
2019-05-10,887300.0
2019-04-08,717000.0
2018-08-27,583200.0
2018-07-26,562300.0
2018-09-28,672400.0
2019-03-07,463900.0
2019-10-30,316000.0
2020-01-17,602100.0
2020-06-23,529700.0
2020-04-08,714800.0
2020-06-26,602300.0
2019-03-22,512400.0
2019-01-17,726600.0
2019-08-29,1142100.0
2018-11-14,566600.0
2019-06-26,978100.0
2018-09-11,557100.0
2018-07-09,726400.0
2018-08-10,717200.0
2019-04-23,484700.0
2019-09-30,516000.0
2020-01-23,1065200.0
2019-11-08,458000.0
2020-04-14,179500.0
2019-11-11,229100.0
2020-01-29,219500.0
2020-04-17,304100.0
2018-07-24,278900.0
2018-09-26,572400.0
2019-05-08,480500.0
2019-03-05,627400.0
2019-02-01,588400.0
2018-12-31,938700.0
2018-11-29,458500.0
2019-08-12,525300.0
2019-07-11,945600.0
2019-09-13,703100.0
2019-11-14,884100.0
2020-04-20,784700.0
2020-02-04,975700.0
2020-04-23,669000.0
2018-12-14,786300.0
2019-08-27,729200.0
2018-08-08,682100.0
2018-10-11,675300.0
2018-11-12,380800.0
2019-07-26,555200.0
2019-06-24,524200.0
2019-05-23,607400.0
2019-03-20,722300.0
2019-01-15,641000.0
2019-11-20,765000.0
2020-02-07,649900.0
2020-02-10,782600.0
2020-04-29,631300.0
2019-11-26,460600.0
2020-02-13,604300.0
2019-01-30,808800.0
2018-08-23,748100.0
2018-09-24,1034900.0
2018-11-27,766700.0
2018-10-26,1245900.0
2019-07-09,638700.0
2019-06-07,677100.0
2019-05-06,782900.0
2019-04-04,809900.0
2019-09-11,1206900.0
2019-11-29,1246500.0
2020-05-05,912700.0
2019-12-02,848900.0
2020-02-19,772600.0
2020-05-08,961500.0
2019-05-21,970100.0
2019-03-18,1126900.0
2018-09-07,1277700.0
2018-08-06,1220100.0
2018-10-09,1598800.0
2019-02-14,1081300.0
2018-12-12,1040000.0
2019-07-24,1290300.0
2019-09-26,1547200.0
2019-10-28,1280900.0
2019-12-05,1202700.0
2020-05-11,1262400.0
2019-07-03,948200.0
2020-02-25,830700.0
2020-05-14,745400.0
2020-02-28,764300.0
2019-08-08,849700.0
2019-06-05,1142700.0
2018-07-20,1061000.0
2018-08-21,1059200.0
2018-10-24,830700.0
2019-04-02,843300.0
2019-03-01,1064500.0
2019-01-28,856100.0
2018-12-27,816700.0
2019-09-09,816500.0
2020-03-02,615100.0
2020-05-20,623600.0
2019-12-17,754900.0
2020-03-05,767500.0
2019-02-12,571500.0
2019-01-11,603300.0
2018-12-10,699900.0
2019-08-23,1311100.0
2018-11-08,691500.0
2019-07-22,717700.0
2019-06-20,564400.0
2018-09-05,810200.0
2019-04-17,1215200.0
2019-09-24,705900.0
2019-12-20,666600.0
2020-05-26,751900.0
2019-04-30,838900.0
2019-12-23,908800.0
2020-03-11,409900.0
2020-05-29,530400.0
2019-12-26,538700.0
2020-06-01,908700.0
2019-05-02,1442700.0
2019-02-27,766100.0
2018-11-23,726800.0
2019-08-06,712900.0
2018-07-18,814700.0
2018-09-20,972800.0
2018-10-22,497600.0
2019-07-05,746100.0
2019-06-03,853600.0
2019-10-09,645400.0
2019-10-11,917200.0
2020-03-17,480400.0
2020-06-04,664100.0
2019-10-14,714800.0
2020-03-20,774900.0
2018-11-06,1535500.0
2019-06-18,707900.0
2019-05-17,612100.0
2019-04-15,663200.0
2019-03-14,734400.0
2019-01-09,732000.0
2018-08-02,540700.0
2018-10-05,472600.0
2019-08-21,481300.0
2019-10-17,563400.0
2020-03-23,969000.0
2020-06-10,709800.0
2019-02-25,466700.0
2020-01-07,560200.0
2020-03-26,716200.0
2019-10-23,837500.0
