Dates,ALLE
2019-03-22,123.36000061035156
2019-01-17,122.48999786376953
2019-08-29,124.16999816894531
2018-11-14,123.97000122070312
2019-06-26,123.93000030517578
2018-09-11,124.33000183105469
2018-07-09,123.3499984741211
2018-08-10,121.68000030517578
2019-04-23,123.52999877929688
2019-09-30,123.52999877929688
2020-01-23,124.56999969482422
2019-11-08,124.41999816894531
2020-04-14,123.38999938964844
2019-11-11,123.91999816894531
2020-01-29,124.87000274658203
2020-04-17,124.5
2018-07-24,124.05999755859375
2018-09-26,124.79000091552734
2019-05-08,123.83000183105469
2019-03-05,122.16000366210938
2019-02-01,123.30000305175781
2018-12-31,122.25
2018-11-29,123.1500015258789
2019-08-12,123.20999908447266
2019-07-11,124.0
2019-09-13,124.45999908447266
2019-11-14,124.83000183105469
2020-04-20,126.12999725341797
2020-02-04,128.94000244140625
2020-04-23,127.69999694824219
2018-12-14,127.61000061035156
2019-08-27,128.9199981689453
2018-08-08,130.0
2018-10-11,126.55999755859375
2018-11-12,128.22000122070312
2019-07-26,130.0
2019-06-24,130.0
2019-05-23,130.47000122070312
2019-03-20,130.0500030517578
2019-01-15,133.8000030517578
2019-11-20,136.57000732421875
2020-02-07,133.63999938964844
2020-02-10,132.3699951171875
2020-04-29,133.72000122070312
2019-11-26,136.8300018310547
2020-02-13,137.7899932861328
2019-01-30,136.52000427246094
2018-08-23,136.75
2018-09-24,132.94000244140625
2018-11-27,133.97000122070312
2018-10-26,128.77000427246094
2019-07-09,129.22999572753906
2019-06-07,125.2699966430664
2019-05-06,127.41999816894531
2019-04-04,124.62999725341797
2019-09-11,121.69999694824219
2019-11-29,114.87000274658203
2020-05-05,115.36000061035156
2019-12-02,120.76000213623047
2020-02-19,121.66999816894531
2020-05-08,122.26000213623047
2019-05-21,119.37999725341797
2019-03-18,112.2699966430664
2018-09-07,117.55000305175781
2018-08-06,115.93000030517578
2018-10-09,108.38999938964844
2019-02-14,109.20999908447266
2018-12-12,99.5199966430664
2019-07-24,99.55999755859375
2019-09-26,95.30999755859375
2019-10-28,95.72000122070312
2019-12-05,96.29000091552734
2020-05-11,82.2699966430664
2019-07-03,80.79000091552734
2020-02-25,84.76000213623047
2020-05-14,89.37999725341797
2020-02-28,95.70999908447266
2019-08-08,92.23999786376953
2019-06-05,93.7699966430664
2018-07-20,88.55000305175781
2018-08-21,84.16000366210938
2018-10-24,84.0199966430664
2019-04-02,87.38999938964844
2019-03-01,98.05999755859375
2019-01-28,91.70999908447266
2018-12-27,94.72000122070312
2019-09-09,94.87999725341797
2020-03-02,97.75
2020-05-20,96.37999725341797
2019-12-17,94.37000274658203
2020-03-05,96.37000274658203
2019-02-12,95.63999938964844
2019-01-11,92.2300033569336
2018-12-10,92.33000183105469
2019-08-23,94.58000183105469
2018-11-08,94.76000213623047
2019-07-22,97.56999969482422
2019-06-20,101.02999877929688
2018-09-05,104.33000183105469
2019-04-17,100.8499984741211
2019-09-24,98.91999816894531
2019-12-20,96.37999725341797
2020-05-26,95.56999969482422
2019-04-30,97.55000305175781
2019-12-23,99.13999938964844
2020-03-11,101.94000244140625
2020-05-29,101.58999633789062
2019-12-26,102.19000244140625
2020-06-01,98.69999694824219
2019-05-02,92.36000061035156
2019-02-27,92.77999877929688
2018-11-23,96.22000122070312
2019-08-06,95.56999969482422
2018-07-18,95.76000213623047
2018-09-20,93.97000122070312
2018-10-22,94.37000274658203
2019-07-05,96.95999908447266
2019-06-03,99.5999984741211
2019-10-09,100.63999938964844
2019-10-11,98.81999969482422
2020-03-17,100.37999725341797
2020-06-04,101.37000274658203
2019-10-14,100.88999938964844
2020-03-20,103.80999755859375
2018-11-06,109.83999633789062
2019-06-18,114.94000244140625
2019-05-17,113.56999969482422
2019-04-15,111.88999938964844
2019-03-14,105.26000213623047
2019-01-09,104.9000015258789
2018-08-02,99.13999938964844
2018-10-05,106.69000244140625
2019-08-21,105.55000305175781
2019-10-17,103.4800033569336
2020-03-23,104.98999786376953
2020-06-10,102.22000122070312
2019-02-25,104.2300033569336
2020-01-07,101.5999984741211
2020-03-26,97.08000183105469
2019-10-23,97.69999694824219
