Dates,MCO
2020-05-28,147.3800048828125
2019-10-07,147.52000427246094
2020-03-13,149.1699981689453
2019-10-10,153.5800018310547
2020-03-16,154.52999877929688
2020-06-03,158.11000061035156
2018-11-28,154.4199981689453
2018-09-25,153.55999755859375
2018-07-23,153.69000244140625
2018-08-24,154.1199951171875
2019-07-10,154.72999572753906
2019-05-07,154.8800048828125
2019-04-05,154.60000610351562
2019-03-04,155.08999633789062
2019-01-31,158.75999450683594
2019-09-12,158.88999938964844
2019-12-31,160.77999877929688
2020-03-19,160.3800048828125
2020-01-03,158.72000122070312
2020-06-09,159.02999877929688
2019-02-15,160.85000610351562
2019-01-14,161.8000030517578
2018-07-06,163.80999755859375
2018-08-07,162.57000732421875
2018-10-10,166.82000732421875
2018-12-13,166.00999450683594
2019-08-26,167.97999572753906
2019-07-25,168.74000549316406
2019-05-22,170.64999389648438
2019-03-19,172.0800018310547
2020-01-06,171.52000427246094
2020-03-25,171.6699981689453
2020-06-12,172.77000427246094
2019-10-22,174.6300048828125
2020-01-09,170.5399932861328
2020-06-15,170.77000427246094
2019-10-25,169.02999877929688
2020-03-31,168.1999969482422
2020-06-18,167.77999877929688
2019-04-03,170.0800018310547
2018-08-22,171.7100067138672
2018-10-25,172.41000366210938
2019-01-29,173.13999938964844
2018-12-28,174.6300048828125
2018-11-26,176.5500030517578
2019-08-09,178.00999450683594
2019-07-08,176.36000061035156
2019-06-06,176.3300018310547
2019-09-10,177.69000244140625
2020-01-15,176.5
2020-04-03,175.9199981689453
2019-10-31,176.36000061035156
2020-04-06,177.92999267578125
2020-06-24,179.97000122070312
2018-11-09,182.6699981689453
2019-07-23,183.41000366210938
2019-06-21,185.5
2019-05-20,185.7100067138672
2019-04-18,186.58999633789062
2018-09-06,185.6300048828125
2018-10-08,185.41000366210938
2019-02-13,184.7899932861328
2018-12-11,184.57000732421875
2019-09-25,185.83999633789062
2020-01-21,187.13999938964844
2020-04-09,188.89999389648438
2019-11-06,187.97000122070312
2020-01-24,187.2899932861328
2020-01-27,187.66000366210938
2020-04-15,186.7100067138672
2018-12-26,185.64999389648438
2019-08-07,190.39999389648438
2019-06-04,192.27000427246094
2018-09-21,194.27000427246094
2018-07-19,193.60000610351562
2018-08-20,193.52000427246094
2018-10-23,192.11000061035156
2019-05-03,193.08999633789062
2019-04-01,192.41000366210938
2019-02-28,191.0
2019-11-12,191.88999938964844
2020-01-30,187.22000122070312
2019-11-15,184.27000427246094
2020-04-21,182.83999633789062
2019-04-16,183.24000549316406
2019-03-15,184.57000732421875
2019-02-11,186.0
2019-01-10,185.5800018310547
2019-08-22,183.49000549316406
2018-11-07,186.05999755859375
2018-08-03,187.47999572753906
2018-09-04,184.10000610351562
2019-06-19,183.5800018310547
2019-09-23,185.64999389648438
2019-11-18,185.52000427246094
2020-02-05,186.44000244140625
2020-04-24,182.61000061035156
2019-03-29,179.75999450683594
2019-11-21,181.64999389648438
2020-04-27,183.5500030517578
2020-02-11,186.77000427246094
2020-04-30,189.75999450683594
2019-05-01,190.6699981689453
2019-02-26,187.86000061035156
2019-01-25,188.49000549316406
2018-12-24,189.3800048828125
2019-09-06,190.47999572753906
2018-07-17,191.0500030517578
2018-09-19,191.9600067138672
2019-08-05,193.5
2019-10-08,197.0399932861328
2019-12-11,194.25
2019-11-27,194.85000610351562
2020-02-14,193.75999450683594
2020-05-06,192.61000061035156
2019-01-08,193.5500030517578
2018-12-07,195.30999755859375
2019-08-20,197.44000244140625
2018-11-05,198.1199951171875
2019-07-19,200.27000427246094
2018-10-04,199.02999877929688
2019-06-17,196.8800048828125
2019-05-16,195.42999267578125
2018-08-01,199.16000366210938
2019-03-13,199.86000061035156
2019-12-03,201.75
2020-02-20,204.08999633789062
2019-12-06,203.3699951171875
2020-05-12,202.6999969482422
2019-12-09,202.75
2020-02-26,200.8000030517578
2020-05-15,200.4600067138672
2019-03-28,201.14999389648438
2018-09-17,199.80999755859375
2018-08-16,200.42999267578125
2018-10-19,201.00999450683594
2019-04-29,201.41000366210938
2019-01-23,199.9600067138672
2019-09-04,207.0
2018-11-20,212.1300048828125
2019-07-02,211.89999389648438
2019-05-31,200.64999389648438
2019-12-12,203.02000427246094
2020-05-18,201.08999633789062
2019-09-27,210.0
2020-03-03,211.7899932861328
2020-05-21,210.3699951171875
2019-05-14,211.55999755859375
2018-08-31,205.02000427246094
2018-07-30,206.22999572753906
2018-10-02,210.88999938964844
2019-04-12,215.94000244140625
2019-03-11,215.39999389648438
2019-02-07,218.1999969482422
2019-07-17,216.27999877929688
2019-09-19,209.13999938964844
2019-10-21,210.3699951171875
2019-12-18,212.72000122070312
2020-03-06,212.1999969482422
2019-10-03,215.27000427246094
2020-03-09,214.3699951171875
2020-05-27,210.88999938964844
2019-12-24,211.88999938964844
2020-03-12,215.10000610351562
2018-12-20,219.08999633789062
2019-08-01,215.97999572753906
2018-08-14,209.4199981689453
2018-07-13,208.27999877929688
2018-10-17,211.85000610351562
2019-05-29,210.27000427246094
2019-03-26,210.39999389648438
2019-02-22,213.75
2019-10-04,213.2899932861328
2019-11-05,215.5800018310547
2019-12-27,213.64999389648438
2020-06-02,212.0500030517578
2019-12-30,210.47999572753906
2020-03-18,210.3300018310547
2020-06-05,211.7100067138672
2019-07-15,203.2100067138672
2018-12-03,204.47999572753906
2019-06-13,201.3800048828125
2019-01-04,196.3300018310547
2018-08-29,195.57000732421875
2019-02-05,199.8300018310547
2018-11-01,204.8300018310547
2019-08-16,203.74000549316406
2019-04-10,207.24000549316406
2019-09-17,208.75999450683594
2019-10-15,213.77000427246094
2020-01-02,213.1999969482422
2020-06-08,215.4600067138672
2019-10-18,214.50999450683594
2020-03-24,216.91000366210938
2020-06-11,215.77000427246094
2020-01-08,216.9600067138672
2019-04-25,213.02999877929688
2019-07-30,209.75
2019-02-20,212.52999877929688
2018-07-11,215.33999633789062
2018-09-13,215.9499969482422
2018-10-15,217.0500030517578
2019-06-28,212.1300048828125
2018-12-18,218.0399932861328
2018-11-16,220.0800018310547
2019-10-02,217.7100067138672
2020-03-27,211.5
2020-01-10,212.27000427246094
2019-10-24,215.41000366210938
2020-03-30,216.61000061035156
2020-06-17,215.42999267578125
2020-01-14,217.11000061035156
2020-04-02,216.42999267578125
2019-01-02,215.91000366210938
2019-08-14,218.60000610351562
2018-10-30,219.9199981689453
2019-06-11,221.3699951171875
2019-05-10,222.1699981689453
2019-04-08,222.11000061035156
2018-08-27,221.42999267578125
2018-07-26,223.27000427246094
2018-09-28,225.63999938964844
2019-03-07,224.00999450683594
2019-10-30,225.44000244140625
2020-01-17,224.1699981689453
2020-06-23,222.4499969482422
2020-04-08,224.25999450683594
2020-06-26,225.2100067138672
2019-03-22,229.6999969482422
2019-01-17,230.38999938964844
2019-08-29,229.52999877929688
2018-11-14,231.1300048828125
2019-06-26,232.75
2018-09-11,231.83999633789062
2018-07-09,235.82000732421875
2018-08-10,234.1199951171875
2019-04-23,235.52000427246094
2019-09-30,235.5800018310547
2020-01-23,237.61000061035156
2019-11-08,236.57000732421875
2020-04-14,236.08999633789062
2019-11-11,238.16000366210938
2020-01-29,238.19000244140625
2020-04-17,236.07000732421875
2018-07-24,236.3699951171875
2018-09-26,238.00999450683594
2019-05-08,238.55999755859375
2019-03-05,239.24000549316406
2019-02-01,240.80999755859375
2018-12-31,242.0500030517578
2018-11-29,246.4199981689453
2019-08-12,247.0399932861328
2019-07-11,248.1699981689453
2019-09-13,249.22999572753906
2019-11-14,248.85000610351562
2020-04-20,254.1699981689453
2020-02-04,255.77000427246094
2020-04-23,255.77000427246094
2018-12-14,256.4800109863281
2019-08-27,255.35000610351562
2018-08-08,254.3800048828125
2018-10-11,252.0
2018-11-12,255.61000061035156
2019-07-26,259.6199951171875
2019-06-24,258.7699890136719
2019-05-23,256.1300048828125
2019-03-20,258.2200012207031
2019-01-15,264.7200012207031
2019-11-20,261.8399963378906
2020-02-07,266.2099914550781
2020-02-10,265.8500061035156
2020-04-29,266.30999755859375
2019-11-26,268.7200012207031
2020-02-13,262.4599914550781
2019-01-30,268.0400085449219
2018-08-23,273.0
2018-09-24,273.9200134277344
2018-11-27,281.9599914550781
2018-10-26,275.2200012207031
2019-07-09,269.1099853515625
2019-06-07,263.6000061035156
2019-05-06,258.7099914550781
2019-04-04,260.4599914550781
2019-09-11,243.89999389648438
2019-11-29,232.05999755859375
2020-05-05,242.6199951171875
2019-12-02,249.49000549316406
2020-02-19,255.6699981689453
2020-05-08,248.77999877929688
2019-05-21,231.38999938964844
2019-03-18,209.39999389648438
2018-09-07,213.89999389648438
2018-08-06,206.67999267578125
2018-10-09,189.0
2019-02-14,194.5399932861328
2018-12-12,180.0
2019-07-24,185.49000549316406
2019-09-26,165.22999572753906
2019-10-28,166.0
2019-12-05,171.47000122070312
2020-05-11,164.19000244140625
2019-07-03,172.02000427246094
2020-02-25,192.1300048828125
2020-05-14,209.1199951171875
2020-02-28,215.33999633789062
2019-08-08,218.3000030517578
2019-06-05,210.75999450683594
2018-07-20,195.6999969482422
2018-08-21,192.0
2018-10-24,202.97999572753906
2019-04-02,217.44000244140625
2019-03-01,228.6699981689453
2019-01-28,225.32000732421875
2018-12-27,228.1300048828125
2019-09-09,229.58999633789062
2020-03-02,235.2100067138672
2020-05-20,227.7899932861328
2019-12-17,229.6300048828125
2020-03-05,235.5
2019-02-12,235.0
2019-01-11,227.75
2018-12-10,233.07000732421875
2019-08-23,236.5
2018-11-08,237.64999389648438
2019-07-22,248.0
2019-06-20,251.14999389648438
2018-09-05,253.2899932861328
2019-04-17,235.13999938964844
2019-09-24,238.1300048828125
2019-12-20,236.32000732421875
2020-05-26,246.33999633789062
2019-04-30,240.2899932861328
2019-12-23,244.22000122070312
2020-03-11,249.75
2020-05-29,247.3000030517578
2019-12-26,250.49000549316406
2020-06-01,244.2899932861328
2019-05-02,243.1300048828125
2019-02-27,249.22000122070312
2018-11-23,256.4599914550781
2019-08-06,253.5399932861328
2018-07-18,255.47000122070312
2018-09-20,252.02000427246094
2018-10-22,252.11000061035156
2019-07-05,259.1000061035156
2019-06-03,255.38999938964844
2019-10-09,259.19000244140625
2019-10-11,262.1099853515625
2020-03-17,269.6400146484375
2020-06-04,273.3599853515625
2019-10-14,276.92999267578125
2020-03-20,273.6600036621094
2018-11-06,277.760009765625
2019-06-18,273.3399963378906
2019-05-17,274.69000244140625
2019-04-15,273.92999267578125
2019-03-14,257.75
2019-01-09,260.0
2018-08-02,260.510009765625
2018-10-05,268.75
2019-08-21,273.8900146484375
2019-10-17,272.7300109863281
2020-03-23,272.8299865722656
2020-06-10,272.69000244140625
2019-02-25,275.8500061035156
2020-01-07,264.30999755859375
2020-03-26,262.7200012207031
2019-10-23,268.2699890136719
