Dates,MCO
2019-08-07,191.03257751464844
2019-06-04,193.33607482910156
2018-09-21,192.48587036132812
2018-07-19,194.384033203125
2018-08-20,191.6949462890625
2018-10-23,190.57781982421875
2019-05-03,194.2061004638672
2019-04-01,194.9969940185547
2019-02-28,190.4492950439453
2019-11-12,189.83631896972656
2020-01-30,186.73207092285156
2019-11-15,186.8408203125
2020-04-21,181.42311096191406
2019-04-16,184.6163787841797
2019-03-15,184.5274200439453
2019-02-11,187.11761474609375
2019-01-10,184.302490234375
2019-08-22,183.1526336669922
2018-11-07,186.06692504882812
2018-08-03,188.20797729492188
2018-09-04,182.984130859375
2019-06-19,183.47975158691406
2019-09-23,185.7497100830078
2019-11-18,184.599853515625
2020-02-05,185.66049194335938
2020-04-24,181.27919006347656
2019-03-29,179.425537109375
2019-11-21,183.24185180664062
2020-04-27,185.2045135498047
2020-02-11,187.2563934326172
2020-04-30,188.24765014648438
2019-05-01,190.26979064941406
2019-02-26,188.21791076660156
2019-01-25,189.14968872070312
2018-12-24,190.6761932373047
2019-09-06,190.6167449951172
2018-07-17,190.14093017578125
2018-09-19,192.34149169921875
2019-08-05,194.3437957763672
2019-10-08,195.6225128173828
2019-12-11,192.85693359375
2019-11-27,193.40211486816406
2020-02-14,192.0936737060547
2020-05-06,192.1927947998047
2019-01-08,193.6201934814453
2018-12-07,193.60035705566406
2019-08-20,196.5939483642578
2018-11-05,198.5070343017578
2019-07-19,200.8364715576172
2018-10-04,199.66680908203125
2019-06-17,195.85049438476562
2019-05-16,196.31639099121094
2018-08-01,198.02134704589844
2019-03-13,199.89479064941406
2019-12-03,203.51283264160156
2020-02-20,203.20556640625
2019-12-06,203.18572998046875
2020-05-12,200.99510192871094
2019-12-09,202.48194885253906
2020-02-26,199.1315155029297
2020-05-15,200.4994659423828
2019-03-28,200.87611389160156
2018-09-17,201.2528076171875
2018-08-16,199.101806640625
2018-10-19,201.6195526123047
2019-04-29,199.70643615722656
2019-01-23,200.4697265625
2019-09-04,212.4637908935547
2018-11-20,214.15882873535156
2019-07-02,212.42416381835938
2019-05-31,200.915771484375
2019-12-12,204.49417114257812
2020-05-18,206.42710876464844
2019-09-27,212.77108764648438
2020-03-03,212.25564575195312
2020-05-21,211.06613159179688
2019-05-14,211.6311492919922
2018-08-31,204.70233154296875
2018-07-30,208.1122283935547
2018-10-02,212.41421508789062
2019-04-12,216.13015747070312
2019-03-11,215.24588012695312
2019-02-07,217.6304473876953
2019-07-17,215.37506103515625
2019-09-19,209.04605102539062
2019-10-21,210.89405822753906
2019-12-18,211.89756774902344
2020-03-06,212.98057556152344
2019-10-03,214.9676971435547
2020-03-09,214.1927032470703
2020-05-27,211.76840209960938
2019-12-24,212.32479858398438
2020-03-12,218.16697692871094
2018-12-20,219.12078857421875
2019-08-01,215.97117614746094
2018-08-14,210.09922790527344
2018-07-13,211.71873474121094
2018-10-17,211.60943603515625
2019-05-29,210.9139404296875
2019-03-26,211.9571990966797
2019-02-22,216.75611877441406
2019-10-04,215.3651123046875
2019-11-05,215.1763458251953
2019-12-27,212.70236206054688
2020-06-02,213.99400329589844
2019-12-30,209.2248992919922
2020-03-18,212.35459899902344
2020-06-05,211.8081512451172
2019-07-15,204.55514526367188
2018-12-03,203.5118865966797
2019-06-13,200.19338989257812
2019-01-04,195.5435028076172
2018-08-29,198.27578735351562
2019-02-05,202.25006103515625
2018-11-01,206.87014770507812
2019-08-16,204.43589782714844
2019-04-10,208.3008575439453
2019-09-17,209.6918487548828
2019-10-15,212.7222442626953
2020-01-02,213.08985900878906
2020-06-08,217.28269958496094
2019-10-18,215.7526092529297
2020-03-24,217.3621826171875
2020-06-11,215.90164184570312
2020-01-08,217.87881469726562
2019-04-25,211.82803344726562
2019-07-30,210.60594177246094
2019-02-20,214.1927032470703
2018-07-11,214.61993408203125
2018-09-13,214.89813232421875
2018-10-15,218.981689453125
2019-06-28,216.83560180664062
2018-12-18,219.26983642578125
2018-11-16,219.08103942871094
2019-10-02,216.59713745117188
2020-03-27,211.68893432617188
2020-01-10,214.4113006591797
2019-10-24,216.86541748046875
2020-03-30,216.726318359375
2020-06-17,216.64682006835938
2020-01-14,216.0606231689453
2020-04-02,217.33238220214844
2019-01-02,217.45159912109375
2019-08-14,218.73329162597656
2018-10-30,219.95538330078125
2019-06-11,222.42935180664062
2019-05-10,222.96710205078125
2019-04-08,223.1961212158203
2018-08-27,222.01112365722656
2018-07-26,224.7893829345703
2018-09-28,225.7752227783203
2019-03-07,225.57606506347656
2019-10-30,225.71546936035156
2020-01-17,224.25164794921875
2020-06-23,223.8533477783203
2020-04-08,225.8449249267578
2020-06-26,228.39414978027344
2019-03-22,230.7939910888672
2019-01-17,229.57913208007812
2019-08-29,230.07704162597656
2018-11-14,232.26776123046875
2019-06-26,233.3432159423828
2018-09-11,234.09005737304688
2018-07-09,235.10577392578125
2018-08-10,234.36888122558594
2019-04-23,235.48414611816406
2019-09-30,237.19691467285156
2020-01-23,237.1371612548828
2019-11-08,236.06170654296875
2020-04-14,237.177001953125
2019-11-11,238.05328369140625
2020-01-29,238.29229736328125
2020-04-17,236.65919494628906
2018-07-24,236.41024780273438
2018-09-26,240.7021026611328
2019-05-08,240.1046142578125
2019-03-05,240.85145568847656
2019-02-01,239.98512268066406
2018-12-31,244.58566284179688
2018-11-29,247.80206298828125
2019-08-12,246.9855194091797
2019-07-11,250.4309539794922
2019-09-13,248.37962341308594
2019-11-14,251.96446228027344
2020-04-20,254.9717254638672
2020-02-04,256.5450744628906
2020-04-23,255.26052856445312
2018-12-14,256.3857727050781
2019-08-27,256.0073547363281
2018-08-08,254.54354858398438
2018-10-11,254.04566955566406
2018-11-12,259.0943298339844
2019-07-26,259.5722961425781
2019-06-24,262.6990661621094
2019-05-23,255.70863342285156
2019-03-20,259.9108581542969
2019-01-15,265.7362060546875
2019-11-20,263.2268371582031
2020-02-07,266.88140869140625
2020-02-10,266.37353515625
2020-04-29,267.2995910644531
2019-11-26,269.8488464355469
2020-02-13,272.2586364746094
2019-01-30,271.6213073730469
2018-08-23,276.6600341796875
2018-09-24,279.4980163574219
2018-11-27,284.1085205078125
2018-10-26,277.6956481933594
2019-07-09,270.6852722167969
2019-06-07,265.68609619140625
2019-05-06,259.4695129394531
2019-04-04,260.4474182128906
2019-09-11,243.54393005371094
2019-11-29,239.51263427734375
2020-05-05,258.9606018066406
2019-12-02,252.324951171875
2020-02-19,268.9989318847656
2020-05-08,252.06552124023438
2019-05-21,237.95599365234375
2019-03-18,210.39553833007812
2018-09-07,227.10943603515625
2018-08-06,210.8046417236328
2018-10-09,192.9232635498047
2019-02-14,212.61074829101562
2018-12-12,185.00038146972656
2019-07-24,201.65440368652344
2019-09-26,173.97421264648438
2019-10-28,177.5265350341797
2019-12-05,175.42108154296875
2020-05-11,164.73416137695312
2019-07-03,195.3280792236328
2020-02-25,206.6835479736328
2020-05-14,223.8464813232422
2020-02-28,219.71539306640625
2019-08-08,221.74102783203125
2019-06-05,211.04412841796875
2018-07-20,197.12420654296875
2018-08-21,206.27442932128906
2018-10-24,208.3399658203125
2019-04-02,228.6660614013672
2019-03-01,228.217041015625
2019-01-28,226.03175354003906
2018-12-27,241.15907287597656
2019-09-09,230.59190368652344
2020-03-02,237.24752807617188
2020-05-20,229.33462524414062
2019-12-17,234.2041015625
2020-03-05,238.84408569335938
2019-02-12,238.95384216308594
2019-01-11,227.7679901123047
2018-12-10,239.3130645751953
2019-08-23,239.48269653320312
2018-11-08,244.67149353027344
2019-07-22,254.0113067626953
2019-06-20,251.4867706298828
2018-09-05,254.43040466308594
2019-04-17,243.37428283691406
2019-09-24,241.3187255859375
2019-12-20,244.861083984375
2020-05-26,249.9301300048828
2019-04-30,240.96949768066406
2019-12-23,247.1561279296875
2020-03-11,251.20736694335938
2020-05-29,252.51454162597656
2019-12-26,249.95008850097656
2020-06-01,247.18606567382812
2019-05-02,253.3227996826172
2019-02-27,250.768310546875
2018-11-23,259.25
2019-08-06,253.9199981689453
2018-07-18,256.2699890136719
2018-09-20,253.77000427246094
2018-10-22,256.82000732421875
2019-07-05,259.70001220703125
2019-06-03,258.7900085449219
2019-10-09,264.7900085449219
2019-10-11,267.4100036621094
2020-03-17,277.0400085449219
2020-06-04,276.44000244140625
2019-10-14,282.5799865722656
2020-03-20,276.0299987792969
2018-11-06,279.69000244140625
2019-06-18,281.80999755859375
2019-05-17,274.9800109863281
2019-04-15,276.79998779296875
2019-03-14,258.2799987792969
2019-01-09,266.9800109863281
2018-08-02,270.2099914550781
2018-10-05,274.54998779296875
2019-08-21,275.0199890136719
2019-10-17,274.8900146484375
2020-03-23,275.2300109863281
2020-06-10,276.57000732421875
2019-02-25,277.0299987792969
2020-01-07,265.5299987792969
2020-03-26,276.1700134277344
2019-10-23,268.9800109863281
