Dates,MCO
2019-03-25,173.36000061035156
2019-02-21,172.25999450683594
2018-12-19,168.1199951171875
2018-07-12,167.27999877929688
2018-09-14,167.77999877929688
2018-08-13,166.0
2018-10-16,162.74000549316406
2019-07-31,160.47999572753906
2019-05-28,161.22999572753906
2019-04-26,161.19000244140625
2020-04-28,155.1999969482422
2019-11-25,156.6300048828125
2020-02-12,155.5399932861328
2020-05-01,158.08999633789062
2020-05-04,159.07000732421875
2019-06-12,161.6699981689453
2019-04-09,158.8300018310547
2019-03-08,160.8699951171875
2019-02-04,156.58999633789062
2018-07-27,157.63999938964844
2018-08-28,153.6300048828125
2019-01-03,148.0
2019-08-15,142.80999755859375
2018-10-31,141.97999572753906
2019-09-16,142.88999938964844
2020-02-18,145.47999572753906
2020-05-07,151.38999938964844
2018-08-17,150.0
2019-12-04,150.2899932861328
2020-02-21,151.8300018310547
2018-12-17,154.08999633789062
2019-08-30,154.82000732421875
2018-11-15,153.0500030517578
2019-07-29,149.75999450683594
2019-06-27,149.5500030517578
2019-04-24,145.24000549316406
2018-07-10,146.72999572753906
2018-09-12,147.24000549316406
2019-02-19,145.64999389648438
2019-01-18,147.02999877929688
2020-02-24,149.3699951171875
2020-05-13,152.1300048828125
2019-12-10,152.75
2020-02-27,153.27999877929688
2019-12-13,157.72000122070312
2020-05-19,156.6199951171875
2019-03-06,161.5500030517578
2018-11-30,157.8699951171875
2019-08-13,149.35000610351562
2019-07-12,150.32000732421875
2019-06-10,145.5399932861328
2019-05-09,147.82000732421875
2018-07-25,149.0800018310547
2018-09-27,148.6699981689453
2018-10-29,147.67999267578125
2019-10-16,145.58999633789062
2019-12-16,142.41000366210938
2020-03-04,142.7100067138672
2020-05-22,139.07000732421875
2019-10-01,135.97999572753906
2019-12-19,131.82000732421875
2018-09-10,129.77000427246094
2019-05-24,135.63999938964844
2018-08-09,140.61000061035156
2019-04-22,140.16000366210938
2019-03-21,137.4199981689453
2019-01-16,140.3800048828125
2019-08-28,138.5500030517578
2018-11-13,142.77999877929688
2018-10-12,142.3699951171875
2019-06-25,145.8800048828125
2020-03-10,145.67999267578125
2020-05-28,148.19000244140625
2019-10-07,147.58999633789062
2020-03-13,149.35000610351562
2019-10-10,154.08999633789062
2020-03-16,154.5399932861328
2020-06-03,159.16000366210938
2018-11-28,158.6300048828125
2018-09-25,155.75
2018-07-23,154.4199981689453
2018-08-24,155.52000427246094
2019-07-10,154.75999450683594
2019-05-07,155.6300048828125
2019-04-05,155.2100067138672
2019-03-04,155.72999572753906
2019-01-31,158.75999450683594
2019-09-12,160.0399932861328
2019-12-31,160.77999877929688
2020-03-19,161.99000549316406
2020-01-03,159.47000122070312
2020-06-09,159.67999267578125
2019-02-15,161.67999267578125
2019-01-14,163.0
2018-07-06,164.1999969482422
2018-08-07,163.44000244140625
2018-10-10,169.99000549316406
2018-12-13,168.85000610351562
2019-08-26,168.44000244140625
2019-07-25,169.74000549316406
2019-05-22,170.8800048828125
2019-03-19,173.5
2020-01-06,172.10000610351562
2020-03-25,171.94000244140625
2020-06-12,173.89999389648438
2019-10-22,174.86000061035156
2020-01-09,175.5500030517578
2020-06-15,172.24000549316406
2019-10-25,171.0500030517578
2020-03-31,169.5399932861328
2020-06-18,168.19000244140625
2019-04-03,170.0800018310547
2018-08-22,172.0
2018-10-25,173.1699981689453
2019-01-29,173.77000427246094
2018-12-28,175.1300048828125
2018-11-26,177.0
2019-08-09,179.0
2019-07-08,178.27000427246094
2019-06-06,176.3300018310547
2019-09-10,180.50999450683594
2020-01-15,177.80999755859375
2020-04-03,179.30999755859375
2019-10-31,178.0
2020-04-06,178.1999969482422
2020-06-24,180.99000549316406
2018-11-09,182.7899932861328
2019-07-23,184.88999938964844
2019-06-21,186.4499969482422
2019-05-20,186.77999877929688
2019-04-18,187.69000244140625
2018-09-06,186.6999969482422
2018-10-08,186.25
2019-02-13,186.82000732421875
2018-12-11,185.61000061035156
2019-09-25,186.89999389648438
2020-01-21,187.13999938964844
2020-04-09,189.27000427246094
2019-11-06,190.67999267578125
2020-01-24,187.8000030517578
2020-01-27,188.41000366210938
2020-04-15,188.32000732421875
2018-12-26,188.6300048828125
2019-08-07,193.77999877929688
2019-06-04,193.4499969482422
2018-09-21,195.33999633789062
2018-07-19,194.5
2018-08-20,196.9499969482422
2018-10-23,193.64999389648438
2019-05-03,194.0399932861328
2019-04-01,192.4199981689453
2019-02-28,194.55999755859375
2019-11-12,192.60000610351562
2020-01-30,191.4499969482422
2019-11-15,187.83999633789062
2020-04-21,184.6699981689453
2019-04-16,184.32000732421875
2019-03-15,184.85000610351562
2019-02-11,187.25
2019-01-10,186.52000427246094
2019-08-22,185.02999877929688
2018-11-07,186.05999755859375
2018-08-03,187.47999572753906
2018-09-04,187.3800048828125
2019-06-19,186.4600067138672
2019-09-23,185.64999389648438
2019-11-18,186.44000244140625
2020-02-05,186.55999755859375
2020-04-24,185.57000732421875
2019-03-29,182.97999572753906
2019-11-21,182.02999877929688
2020-04-27,185.66000366210938
2020-02-11,186.9499969482422
2020-04-30,190.0
2019-05-01,190.91000366210938
2019-02-26,193.2100067138672
2019-01-25,189.47999572753906
2018-12-24,191.72999572753906
2019-09-06,190.47999572753906
2018-07-17,192.85000610351562
2018-09-19,191.9600067138672
2019-08-05,194.5800018310547
2019-10-08,198.4499969482422
2019-12-11,197.55999755859375
2019-11-27,194.91000366210938
2020-02-14,195.99000549316406
2020-05-06,194.52000427246094
2019-01-08,195.14999389648438
2018-12-07,196.27999877929688
2019-08-20,198.4600067138672
2018-11-05,198.1199951171875
2019-07-19,201.44000244140625
2018-10-04,202.00999450683594
2019-06-17,200.19000244140625
2019-05-16,195.9499969482422
2018-08-01,200.6199951171875
2019-03-13,200.17999267578125
2019-12-03,202.7899932861328
2020-02-20,205.2100067138672
2019-12-06,206.08999633789062
2020-05-12,204.8699951171875
2019-12-09,202.9499969482422
2020-02-26,204.88999938964844
2020-05-15,200.99000549316406
2019-03-28,203.27000427246094
2018-09-17,201.7899932861328
2018-08-16,202.52000427246094
2018-10-19,201.00999450683594
2019-04-29,203.5
2019-01-23,201.11000061035156
2019-09-04,208.64999389648438
2018-11-20,212.88999938964844
2019-07-02,215.88999938964844
2019-05-31,212.22000122070312
2019-12-12,204.02000427246094
2020-05-18,201.83999633789062
2019-09-27,210.4600067138672
2020-03-03,213.8699951171875
2020-05-21,212.7100067138672
2019-05-14,212.39999389648438
2018-08-31,210.1699981689453
2018-07-30,207.33999633789062
2018-10-02,212.50999450683594
2019-04-12,215.94000244140625
2019-03-11,216.91000366210938
2019-02-07,218.4600067138672
2019-07-17,219.80999755859375
2019-09-19,216.0
2019-10-21,212.0
2019-12-18,213.47999572753906
2020-03-06,212.5500030517578
2019-10-03,217.0
2020-03-09,218.1999969482422
2020-05-27,213.9499969482422
2019-12-24,214.08999633789062
2020-03-12,216.52000427246094
2018-12-20,219.64999389648438
2019-08-01,221.57000732421875
2018-08-14,216.88999938964844
2018-07-13,212.0
2018-10-17,214.58999633789062
2019-05-29,214.47000122070312
2019-03-26,211.19000244140625
2019-02-22,213.82000732421875
2019-10-04,218.89999389648438
2019-11-05,216.25
2019-12-27,217.6199951171875
2020-06-02,215.47999572753906
2019-12-30,216.1699981689453
2020-03-18,210.8699951171875
2020-06-05,213.8300018310547
2019-07-15,215.44000244140625
2018-12-03,205.0
2019-06-13,205.47999572753906
2019-01-04,199.85000610351562
2018-08-29,197.1699981689453
2019-02-05,200.0800018310547
2018-11-01,204.8300018310547
2019-08-16,206.7899932861328
2019-04-10,208.10000610351562
2019-09-17,209.19000244140625
2019-10-15,215.0
2020-01-02,213.94000244140625
2020-06-08,215.92999267578125
2019-10-18,217.8800048828125
2020-03-24,217.5
2020-06-11,218.13999938964844
2020-01-08,218.27000427246094
2019-04-25,219.2100067138672
2019-07-30,212.9199981689453
2019-02-20,213.1999969482422
2018-07-11,215.33999633789062
2018-09-13,217.0
2018-10-15,217.3699951171875
2019-06-28,222.19000244140625
2018-12-18,218.0399932861328
2018-11-16,222.4499969482422
2019-10-02,222.3699951171875
2020-03-27,218.5
2020-01-10,213.0
2019-10-24,217.05999755859375
2020-03-30,217.85000610351562
2020-06-17,216.25999450683594
2020-01-14,217.92999267578125
2020-04-02,216.66000366210938
2019-01-02,218.63999938964844
2019-08-14,220.0
2018-10-30,220.3000030517578
2019-06-11,221.80999755859375
2019-05-10,223.9499969482422
2019-04-08,223.66000366210938
2018-08-27,224.97000122070312
2018-07-26,223.72999572753906
2018-09-28,225.75
2019-03-07,227.0399932861328
2019-10-30,225.88999938964844
2020-01-17,226.5
2020-06-23,222.4499969482422
2020-04-08,225.0
2020-06-26,226.92999267578125
2019-03-22,231.47999572753906
2019-01-17,232.14999389648438
2019-08-29,230.47999572753906
2018-11-14,231.75
2019-06-26,234.0
2018-09-11,233.52999877929688
2018-07-09,237.2100067138672
2018-08-10,236.8300018310547
2019-04-23,236.6699981689453
2019-09-30,235.5800018310547
2020-01-23,238.99000549316406
2019-11-08,239.19000244140625
2020-04-14,237.35000610351562
2019-11-11,238.75999450683594
2020-01-29,239.80999755859375
2020-04-17,239.02000427246094
2018-07-24,236.85000610351562
2018-09-26,238.67999267578125
2019-05-08,238.82000732421875
2019-03-05,239.6699981689453
2019-02-01,242.5800018310547
2018-12-31,242.0500030517578
2018-11-29,246.57000732421875
2019-08-12,250.0
2019-07-11,248.1699981689453
2019-09-13,251.2899932861328
2019-11-14,249.30999755859375
2020-04-20,254.9499969482422
2020-02-04,257.6199951171875
2020-04-23,256.8399963378906
2018-12-14,258.1000061035156
2019-08-27,256.45001220703125
2018-08-08,257.94000244140625
2018-10-11,253.32000732421875
2018-11-12,256.30999755859375
2019-07-26,260.5
2019-06-24,259.8800048828125
2019-05-23,261.67999267578125
2019-03-20,258.2200012207031
2019-01-15,265.6000061035156
2019-11-20,269.25
2020-02-07,266.4200134277344
2020-02-10,268.010009765625
2020-04-29,266.95001220703125
2019-11-26,269.7900085449219
2020-02-13,272.0
2019-01-30,273.1300048828125
2018-08-23,273.3800048828125
2018-09-24,277.7200012207031
2018-11-27,282.1199951171875
2018-10-26,284.6400146484375
2019-07-09,276.8299865722656
2019-06-07,264.29998779296875
2019-05-06,268.0
2019-04-04,260.5199890136719
2019-09-11,256.8399963378906
2019-11-29,236.66000366210938
2020-05-05,245.91000366210938
2019-12-02,258.2300109863281
2020-02-19,257.1600036621094
2020-05-08,260.260009765625
2019-05-21,242.6199951171875
2019-03-18,218.14999389648438
2018-09-07,220.8000030517578
2018-08-06,220.91000366210938
2018-10-09,200.33999633789062
2019-02-14,205.0399932861328
2018-12-12,182.0
2019-07-24,188.89999389648438
2019-09-26,182.9199981689453
2019-10-28,173.55999755859375
2019-12-05,180.33999633789062
2020-05-11,171.5500030517578
2019-07-03,175.25999450683594
2020-02-25,193.5
2020-05-14,209.66000366210938
2020-02-28,215.33999633789062
2019-08-08,222.16000366210938
2019-06-05,218.30999755859375
2018-07-20,201.92999267578125
2018-08-21,195.39999389648438
2018-10-24,203.00999450683594
2019-04-02,220.58999633789062
2019-03-01,238.27999877929688
2019-01-28,232.89999389648438
2018-12-27,228.8800048828125
2019-09-09,238.8000030517578
2020-03-02,238.25
2020-05-20,230.4199981689453
2019-12-17,231.11000061035156
2020-03-05,242.92999267578125
2019-02-12,235.64999389648438
2019-01-11,233.1300048828125
2018-12-10,233.4600067138672
2019-08-23,239.22999572753906
2018-11-08,242.36000061035156
2019-07-22,248.74000549316406
2019-06-20,261.2200012207031
2018-09-05,255.4199981689453
2019-04-17,241.0
2019-09-24,241.39999389648438
2019-12-20,239.0
2020-05-26,249.07000732421875
2019-04-30,251.60000610351562
2019-12-23,245.52999877929688
2020-03-11,251.74000549316406
2020-05-29,248.9499969482422
2019-12-26,254.97999572753906
2020-06-01,248.8800048828125
2019-05-02,244.5800018310547
2019-02-27,258.1400146484375
2018-11-23,257.0
2019-08-06,259.2799987792969
2018-07-18,257.989990234375
2018-09-20,255.63999938964844
2018-10-22,255.77999877929688
2019-07-05,263.010009765625
2019-06-03,263.3999938964844
2019-10-09,261.0
2019-10-11,265.95001220703125
2020-03-17,269.6400146484375
2020-06-04,277.1499938964844
2019-10-14,279.5899963378906
2020-03-20,280.0
2018-11-06,281.4700012207031
2019-06-18,276.17999267578125
2019-05-17,277.0
2019-04-15,276.7300109863281
2019-03-14,271.239990234375
2019-01-09,266.3299865722656
2018-08-02,262.0
2018-10-05,279.3800048828125
2019-08-21,275.19000244140625
2019-10-17,274.20001220703125
2020-03-23,279.82000732421875
2020-06-10,274.8800048828125
2019-02-25,279.2300109863281
2020-01-07,274.0
2020-03-26,266.0899963378906
2019-10-23,272.9800109863281
