Dates,WFC
2020-01-02,16803100.0
2020-01-03,15608800.0
2020-01-08,13200300.0
2020-01-06,13278600.0
2020-01-07,16585600.0
2020-01-09,20817400.0
2020-01-10,13777600.0
2020-01-13,25197600.0
2020-01-14,56668300.0
2020-01-15,47119600.0
2020-01-16,37020200.0
2020-01-27,29669200.0
2020-02-20,30858300.0
2020-02-12,20367700.0
2020-04-16,17297900.0
2020-02-04,21239600.0
2020-05-28,18156200.0
2020-07-08,16673300.0
2020-06-19,16166300.0
2020-05-12,14760200.0
2020-06-22,23080400.0
2020-06-03,15472000.0
2020-05-15,14973300.0
2020-03-06,20141800.0
2020-02-27,18259200.0
2020-04-15,13174600.0
2020-02-03,18124800.0
2020-02-11,13686100.0
2020-02-19,16668100.0
2020-04-07,12530000.0
2020-03-30,15526400.0
2020-04-23,22423800.0
2020-05-01,15602500.0
2020-07-14,15965500.0
2020-06-25,21729100.0
2020-06-16,23075900.0
2020-05-18,31110100.0
2020-06-09,27372600.0
2020-05-21,41172700.0
2020-01-17,71710100.0
2020-03-13,44231200.0
2020-03-05,45091000.0
2020-02-26,33881500.0
2020-02-18,45037900.0
2020-04-22,56766500.0
2020-02-10,53277200.0
2020-04-14,40078700.0
2020-04-06,44769500.0
2020-04-30,68447600.0
2020-06-12,78365700.0
2020-06-15,57466700.0
2020-05-27,58112800.0
2020-05-08,51904100.0
2020-07-07,53123500.0
2020-03-31,73915800.0
2020-06-18,47064100.0
2020-04-13,48630300.0
2020-03-20,53341100.0
2020-03-12,45494700.0
2020-01-24,38942800.0
2020-03-04,41232800.0
2020-02-25,36920300.0
2020-04-21,48497400.0
2020-04-29,33113500.0
2020-05-07,32735800.0
2020-05-11,36056100.0
2020-07-10,39229900.0
2020-06-02,42213700.0
2020-05-14,62520600.0
2020-07-13,36068900.0
2020-06-24,64267100.0
2020-06-05,41883900.0
2020-02-28,52962100.0
2020-01-23,46985000.0
2020-04-20,45441600.0
2020-02-24,41918700.0
2020-01-31,28078400.0
2020-03-19,38331500.0
2020-03-27,35172700.0
2020-03-11,39606100.0
2020-03-03,35188000.0
2020-04-28,38515200.0
2020-05-06,29393100.0
2020-06-08,35197600.0
2020-05-20,34343900.0
2020-07-01,56753400.0
2020-06-30,57732900.0
2020-06-11,52387000.0
2020-03-10,53768800.0
2020-03-02,51372600.0
2020-01-22,53560500.0
2020-01-30,90209900.0
2020-02-07,87965500.0
2020-04-03,51616700.0
2020-03-26,55751400.0
2020-03-18,48234300.0
2020-04-27,45297100.0
2020-05-05,28376500.0
2020-05-26,30415300.0
2020-07-06,57720300.0
2020-06-17,61963000.0
2020-05-29,51490200.0
2020-07-09,51382800.0
2020-06-01,34201700.0
2020-01-21,39058000.0
2020-01-29,50814000.0
2020-03-25,61839200.0
2020-03-17,107651200.0
2020-03-09,69051300.0
2020-02-14,51480400.0
2020-02-06,82090000.0
2020-04-02,75621300.0
2020-05-04,51272600.0
2020-04-24,48311400.0
2020-05-13,52985600.0
2020-06-23,38568000.0
2020-06-04,33670200.0
2020-07-15,71903000.0
2020-04-08,32808300.0
2020-06-26,47279100.0
2020-05-19,57380900.0
2020-04-09,45102200.0
2020-04-01,81172300.0
2020-03-24,43769200.0
2020-03-16,46610000.0
2020-01-28,37509300.0
2020-02-05,37013300.0
2020-02-13,46983100.0
2020-02-21,36920500.0
2020-04-17,38413400.0
2020-03-23,38118900.0
2020-06-29,56483300.0
2020-06-10,51038800.0
2020-05-22,118952600.0
2020-07-02,61665600.0
