Dates,WDC
2019-10-01,36.91999816894531
2019-12-19,35.68000030517578
2018-09-10,35.72999954223633
2019-05-24,35.91999816894531
2018-08-09,37.279998779296875
2019-04-22,38.040000915527344
2019-03-21,36.150001525878906
2019-01-16,37.0
2019-08-28,36.599998474121094
2018-11-13,37.31999969482422
2018-10-12,39.2599983215332
2019-06-25,38.36000061035156
2020-03-10,39.52000045776367
2020-05-28,39.560001373291016
2019-10-07,37.88999938964844
2020-03-13,38.060001373291016
2019-10-10,37.81999969482422
2020-03-16,37.25
2020-06-03,36.54999923706055
2018-11-28,38.970001220703125
2018-09-25,37.93000030517578
2018-07-23,38.66999816894531
2018-08-24,45.5
2019-07-10,42.029998779296875
2019-05-07,44.0
2019-04-05,43.16999816894531
2019-03-04,43.810001373291016
2019-01-31,44.72999954223633
2019-09-12,47.060001373291016
2019-12-31,47.439998626708984
2020-03-19,47.41999816894531
2020-01-03,47.290000915527344
2020-06-09,44.45000076293945
2019-02-15,46.779998779296875
2019-01-14,46.459999084472656
2018-07-06,48.68000030517578
2018-08-07,47.560001373291016
2018-10-10,48.459999084472656
2018-12-13,48.41999816894531
2019-08-26,47.95000076293945
2019-07-25,48.380001068115234
2019-05-22,48.060001373291016
2019-03-19,50.900001525878906
2020-01-06,51.189998626708984
2020-03-25,50.83000183105469
2020-06-12,48.150001525878906
2019-10-22,51.02000045776367
2020-01-09,52.27000045776367
2020-06-15,52.0
2019-10-25,50.36000061035156
2020-03-31,47.86000061035156
2020-06-18,46.040000915527344
2019-04-03,47.75
2018-08-22,49.689998626708984
2018-10-25,49.13999938964844
2019-01-29,48.599998474121094
2018-12-28,47.650001525878906
2018-11-26,48.189998626708984
2019-08-09,48.720001220703125
2019-07-08,47.84000015258789
2019-06-06,47.869998931884766
2019-09-10,51.25
2020-01-15,48.25
2020-04-03,48.189998626708984
2019-10-31,47.22999954223633
2020-04-06,44.91999816894531
2020-06-24,46.279998779296875
2018-11-09,48.93000030517578
2019-07-23,49.22999954223633
2019-06-21,51.5
2019-05-20,51.40999984741211
2019-04-18,51.77000045776367
2018-09-06,51.41999816894531
2018-10-08,51.880001068115234
2019-02-13,50.08000183105469
2018-12-11,50.88999938964844
2019-09-25,51.630001068115234
2020-01-21,52.5
2020-04-09,53.15999984741211
2019-11-06,55.0
2020-01-24,54.470001220703125
2020-01-27,54.959999084472656
2020-04-15,54.369998931884766
2018-12-26,54.5099983215332
2019-08-07,54.5
2019-06-04,49.95000076293945
2018-09-21,50.61000061035156
2018-07-19,49.29999923706055
2018-08-20,51.59000015258789
2018-10-23,50.939998626708984
2019-05-03,50.11000061035156
2019-04-01,48.84000015258789
2019-02-28,48.709999084472656
2019-11-12,46.939998626708984
2020-01-30,45.970001220703125
2019-11-15,46.02000045776367
2020-04-21,44.029998779296875
2019-04-16,43.34000015258789
2019-03-15,44.099998474121094
2019-02-11,44.81999969482422
2019-01-10,44.349998474121094
2019-08-22,43.58000183105469
2018-11-07,42.54999923706055
2018-08-03,42.970001220703125
2018-09-04,41.290000915527344
2019-06-19,41.72999954223633
2019-09-23,41.2400016784668
2019-11-18,39.06999969482422
2020-02-05,39.91999816894531
2020-04-24,38.689998626708984
2019-03-29,37.34000015258789
2019-11-21,37.52000045776367
2020-04-27,39.45000076293945
2020-02-11,38.18000030517578
2020-04-30,37.77000045776367
2019-05-01,37.470001220703125
2019-02-26,39.0099983215332
2019-01-25,37.709999084472656
2018-12-24,36.43000030517578
2019-09-06,36.5
2018-07-17,36.209999084472656
2018-09-19,36.88999938964844
2019-08-05,38.4900016784668
2019-10-08,39.90999984741211
2019-12-11,39.29999923706055
2019-11-27,40.29999923706055
2020-02-14,41.31999969482422
2020-05-06,43.810001373291016
2019-01-08,43.810001373291016
2018-12-07,45.380001068115234
2019-08-20,50.400001525878906
2018-11-05,48.31999969482422
2019-07-19,48.599998474121094
2018-10-04,47.5099983215332
2019-06-17,47.79999923706055
2019-05-16,49.52000045776367
2018-08-01,52.349998474121094
2019-03-13,54.20000076293945
2019-12-03,54.459999084472656
2020-02-20,55.34000015258789
2019-12-06,54.61000061035156
2020-05-12,51.709999084472656
2019-12-09,51.36000061035156
2020-02-26,53.279998779296875
2020-05-15,52.95000076293945
2019-03-28,55.470001220703125
2018-09-17,55.630001068115234
2018-08-16,57.279998779296875
2018-10-19,56.86000061035156
2019-04-29,55.779998779296875
2019-01-23,55.20000076293945
2019-09-04,55.86000061035156
2018-11-20,56.61000061035156
2019-07-02,54.13999938964844
2019-05-31,52.54999923706055
2019-12-12,53.619998931884766
2020-05-18,52.599998474121094
2019-09-27,53.41999816894531
2020-03-03,54.81999969482422
2020-05-21,53.810001373291016
2019-05-14,54.27000045776367
2018-08-31,54.220001220703125
2018-07-30,54.54999923706055
2018-10-02,54.68000030517578
2019-04-12,56.63999938964844
2019-03-11,57.119998931884766
2019-02-07,56.90999984741211
2019-07-17,56.619998931884766
2019-09-19,56.119998931884766
2019-10-21,55.4900016784668
2019-12-18,55.13999938964844
2020-03-06,52.650001525878906
2019-10-03,54.400001525878906
2020-03-09,55.59000015258789
2020-05-27,56.630001068115234
2019-12-24,58.86000061035156
2020-03-12,60.5099983215332
2018-12-20,62.099998474121094
2019-08-01,62.119998931884766
2018-08-14,62.369998931884766
2018-07-13,62.90999984741211
2018-10-17,64.5199966430664
2019-05-29,64.31999969482422
2019-03-26,63.709999084472656
2019-02-22,62.939998626708984
2019-10-04,63.939998626708984
2019-11-05,63.689998626708984
2019-12-27,63.38999938964844
2020-06-02,61.08000183105469
2019-12-30,61.20000076293945
2020-03-18,59.689998626708984
2020-06-05,61.369998931884766
2019-07-15,61.439998626708984
2018-12-03,60.34000015258789
2019-06-13,60.060001373291016
2019-01-04,57.810001373291016
2018-08-29,56.56999969482422
2019-02-05,58.150001525878906
2018-11-01,58.290000915527344
2019-08-16,57.099998474121094
2019-04-10,56.27000045776367
2019-09-17,56.400001525878906
2019-10-15,58.540000915527344
2020-01-02,59.61000061035156
2020-06-08,59.310001373291016
2019-10-18,60.939998626708984
2020-03-24,60.09000015258789
2020-06-11,59.08000183105469
2020-01-08,58.59000015258789
2019-04-25,58.709999084472656
2019-07-30,58.130001068115234
2019-02-20,58.83000183105469
2018-07-11,59.529998779296875
2018-09-13,62.150001525878906
2018-10-15,62.849998474121094
2019-06-28,62.93000030517578
2018-12-18,57.310001373291016
2018-11-16,51.810001373291016
2019-10-02,54.59000015258789
2020-03-27,55.02000045776367
2020-01-10,53.939998626708984
2019-10-24,54.560001373291016
2020-03-30,53.0099983215332
2020-06-17,51.290000915527344
2020-01-14,52.13999938964844
2020-04-02,51.90999984741211
2019-01-02,50.81999969482422
2019-08-14,50.9900016784668
2018-10-30,50.25
2019-06-11,49.70000076293945
2019-05-10,47.5
2019-04-08,48.380001068115234
2018-08-27,48.220001220703125
2018-07-26,48.68000030517578
2018-09-28,49.72999954223633
2019-03-07,49.16999816894531
2019-10-30,50.38999938964844
2020-01-17,50.34000015258789
2020-06-23,47.5
2020-04-08,48.189998626708984
2020-06-26,47.79999923706055
2019-03-22,48.18000030517578
2019-01-17,48.720001220703125
2019-08-29,48.5099983215332
2018-11-14,49.70000076293945
2019-06-26,51.2400016784668
2018-09-11,54.060001373291016
2018-07-09,56.31999969482422
2018-08-10,56.790000915527344
2019-04-23,57.16999816894531
2019-09-30,58.900001525878906
2020-01-23,59.619998931884766
2019-11-08,61.029998779296875
2020-04-14,62.7400016784668
2019-11-11,62.119998931884766
2020-01-29,63.099998474121094
2020-04-17,62.0
2018-07-24,61.90999984741211
2018-09-26,64.19999694824219
2019-05-08,63.88999938964844
2019-03-05,62.959999084472656
2019-02-01,65.20999908447266
2018-12-31,67.20999908447266
2018-11-29,69.38999938964844
2019-08-12,68.88999938964844
2019-07-11,68.55999755859375
2019-09-13,69.19999694824219
2019-11-14,68.38999938964844
2020-04-20,68.04000091552734
2020-02-04,69.76000213623047
2020-04-23,67.56999969482422
2018-12-14,69.04000091552734
2019-08-27,70.36000061035156
2018-08-08,71.70999908447266
2018-10-11,66.2699966430664
2018-11-12,67.4800033569336
2019-07-26,68.18000030517578
2019-06-24,65.38999938964844
2019-05-23,69.16000366210938
2019-03-20,65.5999984741211
2019-01-15,69.0
2019-11-20,69.44000244140625
2020-02-07,68.77999877929688
2020-02-10,68.05000305175781
2020-04-29,66.4000015258789
2019-11-26,69.13999938964844
2020-02-13,69.69999694824219
2019-01-30,69.16000366210938
2018-08-23,70.13999938964844
2018-09-24,67.72000122070312
2018-11-27,68.9800033569336
2018-10-26,69.5999984741211
2019-07-09,68.4800033569336
2019-06-07,63.599998474121094
2019-05-06,63.630001068115234
2019-04-04,59.869998931884766
2019-09-11,57.099998474121094
2019-11-29,52.25
2020-05-05,57.349998474121094
2019-12-02,59.599998474121094
2020-02-19,58.34000015258789
2020-05-08,56.880001068115234
2019-05-21,55.04999923706055
2019-03-18,49.560001373291016
2018-09-07,49.970001220703125
2018-08-06,47.81999969482422
2018-10-09,40.63999938964844
2019-02-14,42.810001373291016
2018-12-12,35.34000015258789
2019-07-24,34.22999954223633
2019-09-26,31.049999237060547
2019-10-28,29.200000762939453
2019-12-05,32.349998474121094
2020-05-11,32.09000015258789
2019-07-03,37.59000015258789
2020-02-25,40.79999923706055
2020-05-14,43.4900016784668
2020-02-28,42.36000061035156
2019-08-08,42.75
2019-06-05,43.099998474121094
2018-07-20,39.70000076293945
2018-08-21,38.560001373291016
2018-10-24,38.61000061035156
2019-04-02,40.63999938964844
2019-03-01,45.54999923706055
2019-01-28,43.7599983215332
2018-12-27,46.709999084472656
2019-09-09,44.27000045776367
2020-03-02,44.7599983215332
2020-05-20,43.150001525878906
2019-12-17,42.790000915527344
2020-03-05,43.13999938964844
2019-02-12,41.58000183105469
2019-01-11,38.560001373291016
2018-12-10,39.209999084472656
2019-08-23,40.060001373291016
2018-11-08,39.66999816894531
2019-07-22,41.290000915527344
2019-06-20,44.31999969482422
2018-09-05,46.0
2019-04-17,47.150001525878906
2019-09-24,40.5
2019-12-20,39.95000076293945
2020-05-26,40.52000045776367
2019-04-30,40.779998779296875
2019-12-23,41.43000030517578
2020-03-11,42.650001525878906
2020-05-29,43.33000183105469
2019-12-26,42.939998626708984
2020-06-01,40.79999923706055
2019-05-02,38.61000061035156
2019-02-27,39.040000915527344
2018-11-23,40.810001373291016
2019-08-06,42.29999923706055
2018-07-18,43.099998474121094
2018-09-20,42.709999084472656
2018-10-22,42.880001068115234
2019-07-05,44.36000061035156
2019-06-03,45.5
2019-10-09,45.459999084472656
2019-10-11,43.720001220703125
2020-03-17,43.400001525878906
2020-06-04,43.15999984741211
2019-10-14,45.04999923706055
2020-03-20,45.0
2018-11-06,48.189998626708984
2019-06-18,49.45000076293945
2019-05-17,47.38999938964844
2019-04-15,47.880001068115234
2019-03-14,44.619998931884766
2019-01-09,43.939998626708984
2018-08-02,41.459999084472656
2018-10-05,45.15999984741211
2019-08-21,44.869998931884766
2019-10-17,43.279998779296875
2020-03-23,43.41999816894531
2020-06-10,45.5099983215332
2019-02-25,45.36000061035156
2020-01-07,43.38999938964844
2020-03-26,41.88999938964844
2019-10-23,42.369998931884766
