Dates,WDC
2019-10-02,53.83000183105469
2020-03-27,53.880001068115234
2020-01-10,52.77000045776367
2019-10-24,53.08000183105469
2020-03-30,51.58000183105469
2020-06-17,50.970001220703125
2020-01-14,51.7599983215332
2020-04-02,50.61000061035156
2019-01-02,49.45000076293945
2019-08-14,50.150001525878906
2018-10-30,48.93000030517578
2019-06-11,47.2599983215332
2019-05-10,47.47999954223633
2019-04-08,47.619998931884766
2018-08-27,47.959999084472656
2018-07-26,48.59000015258789
2018-09-28,48.470001220703125
2019-03-07,49.08000183105469
2019-10-30,49.9900016784668
2020-01-17,48.45000076293945
2020-06-23,46.650001525878906
2020-04-08,47.369998931884766
2020-06-26,47.2400016784668
2019-03-22,48.0099983215332
2019-01-17,47.599998474121094
2019-08-29,48.189998626708984
2018-11-14,49.5
2019-06-26,51.220001220703125
2018-09-11,53.75
2018-07-09,56.04999923706055
2018-08-10,56.33000183105469
2019-04-23,56.810001373291016
2019-09-30,57.540000915527344
2020-01-23,59.15999984741211
2019-11-08,60.900001525878906
2020-04-14,61.83000183105469
2019-11-11,62.02000045776367
2020-01-29,61.88999938964844
2020-04-17,60.59000015258789
2018-07-24,61.70000076293945
2018-09-26,64.19999694824219
2019-05-08,63.54999923706055
2019-03-05,62.75
2019-02-01,64.52999877929688
2018-12-31,66.62999725341797
2018-11-29,67.29000091552734
2019-08-12,67.66000366210938
2019-07-11,68.2300033569336
2019-09-13,68.9000015258789
2019-11-14,66.04000091552734
2020-04-20,67.66000366210938
2020-02-04,67.86000061035156
2020-04-23,67.47000122070312
2018-12-14,68.27999877929688
2019-08-27,68.63999938964844
2018-08-08,68.88999938964844
2018-10-11,65.31999969482422
2018-11-12,66.41999816894531
2019-07-26,66.62000274658203
2019-06-24,64.51000213623047
2019-05-23,65.16999816894531
2019-03-20,64.69000244140625
2019-01-15,68.3499984741211
2019-11-20,67.41000366210938
2020-02-07,67.63999938964844
2020-02-10,66.88999938964844
2020-04-29,66.26000213623047
2019-11-26,68.23999786376953
2020-02-13,69.69999694824219
2019-01-30,69.04000091552734
2018-08-23,68.33999633789062
2018-09-24,67.01000213623047
2018-11-27,68.80000305175781
2018-10-26,67.43000030517578
2019-07-09,66.1500015258789
2019-06-07,63.13999938964844
2019-05-06,59.099998474121094
2019-04-04,59.33000183105469
2019-09-11,54.939998626708984
2019-11-29,51.779998779296875
2020-05-05,56.380001068115234
2019-12-02,56.34000015258789
2020-02-19,56.75
2020-05-08,56.779998779296875
2019-05-21,53.369998931884766
2019-03-18,47.31999969482422
2018-09-07,46.43000030517578
2018-08-06,44.189998626708984
2018-10-09,36.810001373291016
2019-02-14,38.380001068115234
2018-12-12,33.130001068115234
2019-07-24,31.0
2019-09-26,27.940000534057617
2019-10-28,27.399999618530273
2019-12-05,31.0
2020-05-11,30.200000762939453
2019-07-03,36.61000061035156
2020-02-25,38.939998626708984
2020-05-14,42.70000076293945
2020-02-28,40.56999969482422
2019-08-08,41.81999969482422
2019-06-05,41.06999969482422
2018-07-20,37.90999984741211
2018-08-21,37.43000030517578
2018-10-24,37.5
2019-04-02,40.63999938964844
2019-03-01,42.65999984741211
2019-01-28,43.5099983215332
2018-12-27,43.58000183105469
2019-09-09,42.810001373291016
2020-03-02,44.20000076293945
2020-05-20,41.79999923706055
2019-12-17,40.400001525878906
2020-03-05,41.65999984741211
2019-02-12,39.4900016784668
2019-01-11,37.689998626708984
2018-12-10,38.900001525878906
2019-08-23,39.0099983215332
2018-11-08,39.040000915527344
2019-07-22,41.209999084472656
2019-06-20,43.310001373291016
2018-09-05,45.290000915527344
2019-04-17,45.209999084472656
2019-09-24,38.41999816894531
2019-12-20,38.849998474121094
2020-05-26,40.13999938964844
2019-04-30,40.290000915527344
2019-12-23,41.060001373291016
2020-03-11,42.619998931884766
2020-05-29,41.849998474121094
2019-12-26,40.970001220703125
2020-06-01,38.84000015258789
2019-05-02,37.650001525878906
2019-02-27,38.599998474121094
2018-11-23,40.70000076293945
2019-08-06,41.5099983215332
2018-07-18,42.38999938964844
2018-09-20,41.95000076293945
2018-10-22,41.90999984741211
2019-07-05,43.869998931884766
2019-06-03,43.15999984741211
2019-10-09,43.47999954223633
2019-10-11,42.7599983215332
2020-03-17,42.779998779296875
2020-06-04,42.880001068115234
2019-10-14,44.689998626708984
2020-03-20,44.470001220703125
2018-11-06,47.40999984741211
2019-06-18,47.560001373291016
2019-05-17,46.880001068115234
2019-04-15,46.34000015258789
2019-03-14,42.33000183105469
2019-01-09,41.77000045776367
2018-08-02,40.77000045776367
2018-10-05,43.630001068115234
2019-08-21,43.5099983215332
2019-10-17,42.470001220703125
2020-03-23,43.20000076293945
2020-06-10,43.75
2019-02-25,43.29999923706055
2020-01-07,41.93000030517578
2020-03-26,41.369998931884766
2019-10-23,40.709999084472656
