Dates,WDC
2019-10-31,8924400.0
2020-04-06,5710600.0
2020-06-24,8326300.0
2018-11-09,6579500.0
2019-07-23,6509000.0
2019-06-21,8240200.0
2019-05-20,4269200.0
2019-04-18,4217400.0
2018-09-06,4377900.0
2018-10-08,4733300.0
2019-02-13,4376900.0
2018-12-11,3372200.0
2019-09-25,4117400.0
2020-01-21,4652900.0
2020-04-09,8407100.0
2019-11-06,6656400.0
2020-01-24,5652100.0
2020-01-27,4569000.0
2020-04-15,3807100.0
2018-12-26,3804600.0
2019-08-07,3923600.0
2019-06-04,10236700.0
2018-09-21,9484700.0
2018-07-19,19007500.0
2018-08-20,7451100.0
2018-10-23,5745700.0
2019-05-03,3813300.0
2019-04-01,4566000.0
2019-02-28,6742700.0
2019-11-12,4911700.0
2020-01-30,6147700.0
2019-11-15,4650700.0
2020-04-21,7293500.0
2019-04-16,5283100.0
2019-03-15,4359400.0
2019-02-11,3355900.0
2019-01-10,4467100.0
2019-08-22,9147700.0
2018-11-07,4348500.0
2018-08-03,3175400.0
2018-09-04,4314200.0
2019-06-19,3785500.0
2019-09-23,4919900.0
2019-11-18,5249700.0
2020-02-05,3905500.0
2020-04-24,7121300.0
2019-03-29,5685000.0
2019-11-21,5408000.0
2020-04-27,5056600.0
2020-02-11,4938200.0
2020-04-30,5821700.0
2019-05-01,4755500.0
2019-02-26,4372400.0
2019-01-25,7955100.0
2018-12-24,7371600.0
2019-09-06,5510700.0
2018-07-17,4109500.0
2018-09-19,7059900.0
2019-08-05,5343400.0
2019-10-08,5442500.0
2019-12-11,9206700.0
2019-11-27,7002900.0
2020-02-14,5740500.0
2020-05-06,13574000.0
2019-01-08,7929000.0
2018-12-07,14808000.0
2019-08-20,10876700.0
2018-11-05,7743500.0
2019-07-19,4005200.0
2018-10-04,4683700.0
2019-06-17,6776500.0
2019-05-16,10083100.0
2018-08-01,9414200.0
2019-03-13,7061300.0
2019-12-03,6577700.0
2020-02-20,5419700.0
2019-12-06,11346500.0
2020-05-12,6292800.0
2019-12-09,5033300.0
2020-02-26,4317300.0
2020-05-15,7501400.0
2019-03-28,4370800.0
2018-09-17,5347200.0
2018-08-16,3870700.0
2018-10-19,2870900.0
2019-04-29,4330400.0
2019-01-23,3779100.0
2019-09-04,8560900.0
2018-11-20,13373600.0
2019-07-02,6124100.0
2019-05-31,5852700.0
2019-12-12,6116500.0
2020-05-18,8197700.0
2019-09-27,4793400.0
2020-03-03,3691300.0
2020-05-21,4144000.0
2019-05-14,4585500.0
2018-08-31,4261700.0
2018-07-30,2845100.0
2018-10-02,3561300.0
2019-04-12,5095800.0
2019-03-11,3561700.0
2019-02-07,2355600.0
2019-07-17,2454000.0
2019-09-19,3709700.0
2019-10-21,2164300.0
2019-12-18,3497900.0
2020-03-06,3316100.0
2019-10-03,3203000.0
2020-03-09,4789900.0
2020-05-27,4518400.0
2019-12-24,6299200.0
2020-03-12,5840000.0
2018-12-20,4453400.0
2019-08-01,3571300.0
2018-08-14,3664100.0
2018-07-13,5005800.0
2018-10-17,3443100.0
2019-05-29,2937100.0
2019-03-26,4591800.0
2019-02-22,2815800.0
2019-10-04,3223400.0
2019-11-05,4108100.0
2019-12-27,8623700.0
2020-06-02,3123200.0
2019-12-30,3930200.0
2020-03-18,6285500.0
2020-06-05,4439600.0
2019-07-15,5759500.0
2018-12-03,3799400.0
2019-06-13,3177100.0
2019-01-04,5590700.0
2018-08-29,4083100.0
2019-02-05,2415300.0
2018-11-01,2457300.0
2019-08-16,4404300.0
2019-04-10,2242800.0
2019-09-17,2361600.0
2019-10-15,2617800.0
2020-01-02,3745100.0
2020-06-08,3573700.0
2019-10-18,2716600.0
2020-03-24,3086700.0
2020-06-11,3324400.0
2020-01-08,2187600.0
2019-04-25,3092100.0
2019-07-30,3332900.0
2019-02-20,3744600.0
2018-07-11,3394600.0
2018-09-13,3102000.0
2018-10-15,2826500.0
2019-06-28,4748200.0
2018-12-18,22281500.0
2018-11-16,9613100.0
2019-10-02,5232700.0
2020-03-27,4537000.0
2020-01-10,5817800.0
2019-10-24,3866800.0
2020-03-30,5762100.0
2020-06-17,4376900.0
2020-01-14,4203500.0
2020-04-02,5217500.0
2019-01-02,4626400.0
2019-08-14,5377100.0
2018-10-30,5729100.0
2019-06-11,8323200.0
2019-05-10,11083000.0
2019-04-08,4259500.0
2018-08-27,2941200.0
2018-07-26,3829100.0
2018-09-28,3847000.0
2019-03-07,3829100.0
2019-10-30,1867300.0
2020-01-17,5157700.0
2020-06-23,4254000.0
2020-04-08,4780000.0
2020-06-26,3780200.0
2019-03-22,4025700.0
2019-01-17,4332300.0
2019-08-29,5188500.0
2018-11-14,4645900.0
2019-06-26,7302300.0
2018-09-11,6783200.0
2018-07-09,9249100.0
2018-08-10,4810800.0
2019-04-23,3849600.0
2019-09-30,5717700.0
2020-01-23,9714100.0
2019-11-08,5355800.0
2020-04-14,1932900.0
2019-11-11,2323300.0
2020-01-29,3178700.0
2020-04-17,3250100.0
2018-07-24,3850300.0
2018-09-26,6669500.0
2019-05-08,3958000.0
2019-03-05,4085900.0
2019-02-01,11090300.0
2018-12-31,6600100.0
2018-11-29,5190700.0
2019-08-12,4484300.0
2019-07-11,4161000.0
2019-09-13,4479400.0
2019-11-14,5841100.0
2020-04-20,5229500.0
2020-02-04,4217100.0
2020-04-23,5044200.0
2018-12-14,3026400.0
2019-08-27,6943500.0
2018-08-08,4444600.0
2018-10-11,4577900.0
2018-11-12,3430900.0
2019-07-26,3118500.0
2019-06-24,8747700.0
2019-05-23,14053200.0
2019-03-20,5782200.0
2019-01-15,4745000.0
2019-11-20,4870700.0
2020-02-07,3730200.0
2020-02-10,4041500.0
2020-04-29,3084700.0
2019-11-26,3871000.0
2020-02-13,3981700.0
2019-01-30,3670500.0
2018-08-23,3204400.0
2018-09-24,2651800.0
2018-11-27,2669400.0
2018-10-26,2374000.0
2019-07-09,4101400.0
2019-06-07,5069400.0
2019-05-06,5893900.0
2019-04-04,4825300.0
2019-09-11,6392200.0
2019-11-29,7883300.0
2020-05-05,7553300.0
2019-12-02,5420700.0
2020-02-19,5143200.0
2020-05-08,4487400.0
2019-05-21,6009200.0
2019-03-18,6745200.0
2018-09-07,7447000.0
2018-08-06,7660600.0
2018-10-09,9630500.0
2019-02-14,8375000.0
2018-12-12,8872800.0
2019-07-24,10273500.0
2019-09-26,8865200.0
2019-10-28,6842400.0
2019-12-05,9269000.0
2020-05-11,10503800.0
2019-07-03,10365300.0
2020-02-25,9430300.0
2020-05-14,8747000.0
2020-02-28,6539200.0
2019-08-08,5753100.0
2019-06-05,6797300.0
2018-07-20,6616600.0
2018-08-21,5425100.0
2018-10-24,3422900.0
2019-04-02,6465800.0
2019-03-01,7256600.0
2019-01-28,4974300.0
2018-12-27,6497600.0
2019-09-09,5688600.0
2020-03-02,5780500.0
2020-05-20,5064100.0
2019-12-17,6075300.0
2020-03-05,5856700.0
2019-02-12,7781400.0
2019-01-11,6168100.0
2018-12-10,4630100.0
2019-08-23,5167500.0
2018-11-08,4208000.0
2019-07-22,4864800.0
2019-06-20,6040300.0
2018-09-05,8785600.0
2019-04-17,9183700.0
2019-09-24,25139100.0
2019-12-20,8890800.0
2020-05-26,6205900.0
2019-04-30,3930200.0
2019-12-23,4432500.0
2020-03-11,4858900.0
2020-05-29,5170800.0
2019-12-26,5158900.0
2020-06-01,6359100.0
2019-05-02,5743900.0
2019-02-27,5521700.0
2018-11-23,6082000.0
2019-08-06,4186700.0
2018-07-18,5737900.0
2018-09-20,4296700.0
2018-10-22,3430300.0
2019-07-05,5612600.0
2019-06-03,8902100.0
2019-10-09,4314300.0
2019-10-11,5368100.0
2020-03-17,4657700.0
2020-06-04,4428800.0
2019-10-14,4904000.0
2020-03-20,6973000.0
2018-11-06,7708200.0
2019-06-18,5376700.0
2019-05-17,4124000.0
2019-04-15,4894500.0
2019-03-14,8163900.0
2019-01-09,5662200.0
2018-08-02,5776800.0
2018-10-05,5664900.0
2019-08-21,3987100.0
2019-10-17,3975900.0
2020-03-23,14291200.0
2020-06-10,5926700.0
2019-02-25,5662800.0
2020-01-07,5723300.0
2020-03-26,4205200.0
2019-10-23,5741300.0
