Dates,WDC
2019-06-21,53.43000030517578
2019-05-20,51.869998931884766
2019-04-18,52.349998474121094
2018-09-06,51.7599983215332
2018-10-08,51.880001068115234
2019-02-13,50.90999984741211
2018-12-11,51.599998474121094
2019-09-25,52.279998779296875
2020-01-21,52.7400016784668
2020-04-09,54.66999816894531
2019-11-06,55.540000915527344
2020-01-24,55.439998626708984
2020-01-27,55.220001220703125
2020-04-15,54.75
2018-12-26,54.5099983215332
2019-08-07,54.650001525878906
2019-06-04,50.97999954223633
2018-09-21,51.540000915527344
2018-07-19,51.540000915527344
2018-08-20,53.040000915527344
2018-10-23,51.27000045776367
2019-05-03,50.939998626708984
2019-04-01,49.869998931884766
2019-02-28,49.47999954223633
2019-11-12,47.95000076293945
2020-01-30,46.58000183105469
2019-11-15,46.130001068115234
2020-04-21,44.18000030517578
2019-04-16,45.11000061035156
2019-03-15,45.95000076293945
2019-02-11,45.400001525878906
2019-01-10,45.810001373291016
2019-08-22,44.15999984741211
2018-11-07,43.720001220703125
2018-08-03,43.11000061035156
2018-09-04,41.599998474121094
2019-06-19,42.11000061035156
2019-09-23,41.56999969482422
2019-11-18,39.95000076293945
2020-02-05,40.90999984741211
2020-04-24,39.66999816894531
2019-03-29,37.970001220703125
2019-11-21,39.18000030517578
2020-04-27,39.9900016784668
2020-02-11,38.470001220703125
2020-04-30,38.18000030517578
2019-05-01,38.72999954223633
2019-02-26,39.09000015258789
2019-01-25,37.86000061035156
2018-12-24,37.36000061035156
2019-09-06,36.77000045776367
2018-07-17,36.65999984741211
2018-09-19,38.880001068115234
2019-08-05,39.38999938964844
2019-10-08,40.81999969482422
2019-12-11,40.29999923706055
2019-11-27,41.72999954223633
2020-02-14,41.939998626708984
2020-05-06,45.36000061035156
2019-01-08,45.099998474121094
2018-12-07,47.599998474121094
2019-08-20,51.060001373291016
2018-11-05,49.150001525878906
2019-07-19,48.689998626708984
2018-10-04,48.599998474121094
2019-06-17,49.90999984741211
2019-05-16,51.540000915527344
2018-08-01,54.18000030517578
2019-03-13,54.470001220703125
2019-12-03,55.68000030517578
2020-02-20,55.58000183105469
2019-12-06,54.61000061035156
2020-05-12,52.47999954223633
2019-12-09,52.91999816894531
2020-02-26,53.279998779296875
2020-05-15,55.40999984741211
2019-03-28,56.040000915527344
2018-09-17,57.619998931884766
2018-08-16,57.86000061035156
2018-10-19,57.380001068115234
2019-04-29,56.0099983215332
2019-01-23,56.81999969482422
2019-09-04,56.06999969482422
2018-11-20,58.5
2019-07-02,55.34000015258789
2019-05-31,53.08000183105469
2019-12-12,54.5
2020-05-18,54.5
2019-09-27,55.27000045776367
2020-03-03,54.939998626708984
2020-05-21,54.31999969482422
2019-05-14,56.720001220703125
2018-08-31,54.790000915527344
2018-07-30,54.70000076293945
2018-10-02,55.83000183105469
2019-04-12,57.66999816894531
2019-03-11,57.279998779296875
2019-02-07,57.529998779296875
2019-07-17,57.290000915527344
2019-09-19,56.939998626708984
2019-10-21,55.7599983215332
2019-12-18,55.29999923706055
2020-03-06,53.630001068115234
2019-10-03,55.7400016784668
2020-03-09,57.40999984741211
2020-05-27,57.84000015258789
2019-12-24,61.33000183105469
2020-03-12,62.209999084472656
2018-12-20,62.84000015258789
2019-08-01,63.16999816894531
2018-08-14,62.869998931884766
2018-07-13,64.87999725341797
2018-10-17,65.16000366210938
2019-05-29,65.30999755859375
2019-03-26,63.720001220703125
2019-02-22,64.0199966430664
2019-10-04,63.9900016784668
2019-11-05,63.880001068115234
2019-12-27,63.38999938964844
2020-06-02,61.72999954223633
2019-12-30,61.41999816894531
2020-03-18,62.04999923706055
2020-06-05,62.5
2019-07-15,62.5
2018-12-03,60.439998626708984
2019-06-13,61.11000061035156
2019-01-04,57.939998626708984
2018-08-29,57.81999969482422
2019-02-05,58.7400016784668
2018-11-01,58.75
2019-08-16,57.29999923706055
2019-04-10,56.970001220703125
2019-09-17,57.81999969482422
2019-10-15,59.279998779296875
2020-01-02,60.22999954223633
2020-06-08,60.939998626708984
2019-10-18,61.09000015258789
2020-03-24,60.09000015258789
2020-06-11,59.209999084472656
2020-01-08,59.060001373291016
2019-04-25,59.900001525878906
2019-07-30,58.130001068115234
2019-02-20,60.22999954223633
2018-07-11,61.31999969482422
2018-09-13,62.86000061035156
2018-10-15,63.130001068115234
2019-06-28,63.09000015258789
2018-12-18,58.0
2018-11-16,54.380001068115234
2019-10-02,55.06999969482422
2020-03-27,55.18000030517578
2020-01-10,53.959999084472656
2019-10-24,54.66999816894531
2020-03-30,53.099998474121094
2020-06-17,52.209999084472656
2020-01-14,52.83000183105469
2020-04-02,51.970001220703125
2019-01-02,50.880001068115234
2019-08-14,51.43000030517578
2018-10-30,50.400001525878906
2019-06-11,49.70000076293945
2019-05-10,48.91999816894531
2019-04-08,48.9900016784668
2018-08-27,48.869998931884766
2018-07-26,49.93000030517578
2018-09-28,49.810001373291016
2019-03-07,50.4900016784668
2019-10-30,50.720001220703125
2020-01-17,50.7400016784668
2020-06-23,47.779998779296875
2020-04-08,48.68000030517578
2020-06-26,48.18000030517578
2019-03-22,49.65999984741211
2019-01-17,49.08000183105469
2019-08-29,49.97999954223633
2018-11-14,51.4900016784668
2019-06-26,53.93000030517578
2018-09-11,55.400001525878906
2018-07-09,58.34000015258789
2018-08-10,57.59000015258789
2019-04-23,57.709999084472656
2019-09-30,59.400001525878906
2020-01-23,61.27000045776367
2019-11-08,63.06999969482422
2020-04-14,62.779998779296875
2019-11-11,63.20000076293945
2020-01-29,63.599998474121094
2020-04-17,62.47999954223633
2018-07-24,63.5099983215332
2018-09-26,65.9800033569336
2019-05-08,65.30999755859375
2019-03-05,64.55000305175781
2019-02-01,67.9800033569336
2018-12-31,69.0
2018-11-29,69.66999816894531
2019-08-12,69.02999877929688
2019-07-11,69.68000030517578
2019-09-13,70.5
2019-11-14,68.58000183105469
2020-04-20,68.9000015258789
2020-02-04,69.80000305175781
2020-04-23,68.98999786376953
2018-12-14,69.80999755859375
2019-08-27,72.0
2018-08-08,71.76000213623047
2018-10-11,67.5
2018-11-12,68.83000183105469
2019-07-26,68.62000274658203
2019-06-24,66.97000122070312
2019-05-23,69.5
2019-03-20,69.05000305175781
2019-01-15,69.87999725341797
2019-11-20,70.4800033569336
2020-02-07,69.12999725341797
2020-02-10,68.23999786376953
2020-04-29,68.0199966430664
2019-11-26,69.80000305175781
2020-02-13,71.30000305175781
2019-01-30,71.08999633789062
2018-08-23,70.2699966430664
2018-09-24,68.43000030517578
2018-11-27,70.27999877929688
2018-10-26,69.69999694824219
2019-07-09,68.7699966430664
2019-06-07,64.94000244140625
2019-05-06,64.11000061035156
2019-04-04,61.72999954223633
2019-09-11,58.38999938964844
2019-11-29,55.709999084472656
2020-05-05,60.06999969482422
2019-12-02,60.959999084472656
2020-02-19,59.279998779296875
2020-05-08,59.560001373291016
2019-05-21,57.08000183105469
2019-03-18,50.650001525878906
2018-09-07,50.5
2018-08-06,47.959999084472656
2018-10-09,43.04999923706055
2019-02-14,43.130001068115234
2018-12-12,37.77000045776367
2019-07-24,37.0
2019-09-26,32.0
2019-10-28,32.529998779296875
2019-12-05,34.83000183105469
2020-05-11,35.0
2019-07-03,41.349998474121094
2020-02-25,45.40999984741211
2020-05-14,46.189998626708984
2020-02-28,43.68000030517578
2019-08-08,44.58000183105469
2019-06-05,44.130001068115234
2018-07-20,41.279998779296875
2018-08-21,40.689998626708984
2018-10-24,39.380001068115234
2019-04-02,43.68000030517578
2019-03-01,47.18000030517578
2019-01-28,45.91999816894531
2018-12-27,48.15999984741211
2019-09-09,44.810001373291016
2020-03-02,45.900001525878906
2020-05-20,43.59000015258789
2019-12-17,43.0
2020-03-05,43.15999984741211
2019-02-12,41.58000183105469
2019-01-11,38.9900016784668
2018-12-10,40.349998474121094
2019-08-23,40.630001068115234
2018-11-08,40.90999984741211
2019-07-22,43.25
2019-06-20,45.040000915527344
2018-09-05,48.83000183105469
2019-04-17,47.220001220703125
2019-09-24,41.439998626708984
2019-12-20,40.630001068115234
2020-05-26,41.95000076293945
2019-04-30,41.7400016784668
2019-12-23,42.08000183105469
2020-03-11,44.29999923706055
2020-05-29,43.33000183105469
2019-12-26,43.04999923706055
2020-06-01,40.970001220703125
2019-05-02,40.400001525878906
2019-02-27,39.810001373291016
2018-11-23,42.52000045776367
2019-08-06,42.95000076293945
2018-07-18,44.25
2018-09-20,43.349998474121094
2018-10-22,42.88999938964844
2019-07-05,45.790000915527344
2019-06-03,46.310001373291016
2019-10-09,45.560001373291016
2019-10-11,44.540000915527344
2020-03-17,43.779998779296875
2020-06-04,44.04999923706055
2019-10-14,45.810001373291016
2020-03-20,46.68000030517578
2018-11-06,49.880001068115234
2019-06-18,49.52000045776367
2019-05-17,48.119998931884766
2019-04-15,48.0
2019-03-14,44.66999816894531
2019-01-09,44.66999816894531
2018-08-02,43.18000030517578
2018-10-05,46.11000061035156
2019-08-21,44.869998931884766
2019-10-17,43.52000045776367
2020-03-23,45.02000045776367
2020-06-10,45.540000915527344
2019-02-25,45.4900016784668
2020-01-07,43.41999816894531
2020-03-26,42.689998626708984
2019-10-23,42.470001220703125
