Dates,EURUSD=X
2020-01-01,1.1220825910568237
2020-01-02,1.1218937635421753
2020-01-07,1.1170812845230103
2020-01-03,1.1162458658218384
2020-01-06,1.1195825338363647
2020-01-08,1.1155734062194824
2020-01-09,1.1114444732666016
2020-01-10,1.1109259128570557
2020-01-13,1.1116546392440796
2020-01-14,1.1134493350982666
2020-01-15,1.1129660606384277
2020-01-27,1.1152697801589966
2020-02-20,1.113800287246704
2020-02-12,1.1095207929611206
2020-02-04,1.1096439361572266
2020-04-08,1.1085859537124634
2020-05-28,1.1097548007965088
2020-07-08,1.105534315109253
2020-05-31,1.1026331186294556
2020-05-12,1.1019648313522339
2020-06-22,1.102292776107788
2020-06-03,1.101406455039978
2020-03-06,1.1028763055801392
2020-02-27,1.108905553817749
2020-02-19,1.1062926054000854
2020-04-15,1.104472041130066
2020-02-03,1.1000494956970215
2020-02-11,1.0981045961380005
2020-04-07,1.0948705673217773
2020-03-30,1.091226577758789
2020-04-23,1.0921800136566162
2020-05-17,1.0876421928405762
2020-07-14,1.0845986604690552
2020-06-25,1.0840578079223633
2020-06-16,1.0837054252624512
2020-05-18,1.0794706344604492
2020-04-29,1.080964207649231
2020-06-28,1.078771948814392
2020-06-09,1.0838581323623657
2020-05-21,1.084904670715332
2020-01-17,1.0881001949310303
2020-03-13,1.088565707206726
2020-03-05,1.0995535850524902
2020-02-26,1.1052532196044922
2020-02-18,1.1144297122955322
2020-03-29,1.1177304983139038
2020-02-10,1.113908290863037
2020-04-14,1.1223849058151245
2020-04-06,1.1386150121688843
2020-04-22,1.1397439241409302
2020-07-01,1.1316184997558594
2020-05-24,1.1260753870010376
2020-04-16,1.118355631828308
2020-06-15,1.1159594058990479
2020-05-27,1.1163331270217896
2020-07-07,1.1016855239868164
2020-03-31,1.0943433046340942
2020-06-18,1.0658481121063232
2020-04-05,1.0687528848648071
2020-04-13,1.0764726400375366
2020-03-20,1.0801235437393188
2020-03-12,1.0887553691864014
2020-01-16,1.1046184301376343
2020-01-24,1.1135361194610596
2020-03-04,1.1028398275375366
2020-02-25,1.1028155088424683
2020-02-17,1.0950982570648193
2020-04-21,1.084386944770813
2020-05-11,1.0808240175247192
2020-06-21,1.0801936388015747
2020-06-02,1.0894314050674438
2020-05-14,1.0861183404922485
2020-07-13,1.0925976037979126
2020-06-24,1.093135118484497
2020-02-28,1.0919533967971802
2020-01-23,1.0982372760772705
2020-02-24,1.0903817415237427
2020-04-12,1.0860122442245483
2020-01-31,1.0866258144378662
2020-03-19,1.0863542556762695
2020-03-27,1.0857409238815308
2020-03-11,1.0806838274002075
2020-03-03,1.0776326656341553
2020-04-20,1.08236825466156
2020-04-28,1.0827198028564453
2020-07-16,1.0832358598709106
2020-06-08,1.0876659154891968
2020-05-20,1.0944750308990479
2020-06-30,1.0957462787628174
2020-06-11,1.090453028678894
2020-03-10,1.0840108394622803
2020-03-02,1.0800535678863525
2020-01-22,1.0836936235427856
2020-01-30,1.0840108394622803
2020-02-07,1.080917477607727
2020-03-26,1.0846339464187622
2020-03-18,1.0821925401687622
2020-04-19,1.0806254148483276
2020-04-27,1.081946611404419
2020-05-05,1.0915838479995728
2020-05-26,1.0930156707763672
2020-06-14,1.0979359149932861
2020-05-07,1.0952422618865967
2020-07-06,1.0909050703048706
2020-06-17,1.0901083946228027
2020-05-10,1.098056435585022
2020-07-09,1.1015278100967407
2020-06-01,1.1078122854232788
2020-01-21,1.1114568710327148
2020-01-29,1.1125574111938477
2020-03-25,1.1185681819915771
2020-03-17,1.123721718788147
2020-03-09,1.1337226629257202
2020-02-14,1.1316057443618774
2020-02-06,1.1302883625030518
2020-04-02,1.1334141492843628
2020-04-26,1.1368675231933594
2020-05-04,1.1289358139038086
2020-05-13,1.1254163980484009
2020-07-12,1.13379967212677
2020-06-23,1.12649405002594
2020-06-04,1.1241259574890137
2020-06-07,1.1207244396209717
2020-05-19,1.1179429292678833
2020-04-30,1.1277135610580444
2020-04-09,1.1313625574111938
2020-04-01,1.1251378059387207
2020-03-24,1.1220825910568237
2020-03-16,1.1224100589752197
2020-01-20,1.124707579612732
2020-01-28,1.123368263244629
2020-02-05,1.1253403425216675
2020-02-21,1.123974323272705
2020-02-13,1.1248847246170044
2020-03-23,1.131029725074768
2020-06-29,1.1272813081741333
2020-06-10,1.1337867975234985
2020-05-03,1.1289230585098267
2020-07-02,1.1308763027191162
2020-05-25,1.1345844268798828
2020-05-06,1.1410835981369019
2020-07-05,1.1415525674819946
