Dates,HRL
2019-06-04,39.540000915527344
2018-09-21,39.38999938964844
2018-07-19,39.40999984741211
2018-08-20,39.040000915527344
2018-10-23,38.810001373291016
2019-05-03,39.59000015258789
2019-04-01,39.369998931884766
2019-02-28,38.689998626708984
2019-11-12,38.779998779296875
2020-01-30,39.0099983215332
2019-11-15,39.2400016784668
2020-04-21,39.2400016784668
2019-04-16,39.400001525878906
2019-03-15,39.290000915527344
2019-02-11,39.540000915527344
2019-01-10,39.72999954223633
2019-08-22,39.599998474121094
2018-11-07,39.72999954223633
2018-08-03,39.279998779296875
2018-09-04,37.0
2019-06-19,39.06999969482422
2019-09-23,38.84000015258789
2019-11-18,38.439998626708984
2020-02-05,39.33000183105469
2020-04-24,39.119998931884766
2019-03-29,39.400001525878906
2019-11-21,40.209999084472656
2020-04-27,40.40999984741211
2020-02-11,41.189998626708984
2020-04-30,41.66999816894531
2019-05-01,41.27000045776367
2019-02-26,41.45000076293945
2019-01-25,41.41999816894531
2018-12-24,41.5
2019-09-06,41.38999938964844
2018-07-17,40.66999816894531
2018-09-19,40.619998931884766
2019-08-05,40.310001373291016
2019-10-08,40.880001068115234
2019-12-11,41.29999923706055
2019-11-27,41.36000061035156
2020-02-14,40.5
2020-05-06,39.68000030517578
2019-01-08,39.81999969482422
2018-12-07,40.220001220703125
2019-08-20,40.540000915527344
2018-11-05,40.81999969482422
2019-07-19,41.310001373291016
2018-10-04,41.2400016784668
2019-06-17,41.09000015258789
2019-05-16,41.02000045776367
2018-08-01,40.900001525878906
2019-03-13,40.79999923706055
2019-12-03,40.81999969482422
2020-02-20,40.849998474121094
2019-12-06,41.04999923706055
2020-05-12,40.939998626708984
2019-12-09,41.099998474121094
2020-02-26,41.209999084472656
2020-05-15,41.209999084472656
2019-03-28,41.099998474121094
2018-09-17,40.29999923706055
2018-08-16,40.060001373291016
2018-10-19,40.79999923706055
2019-04-29,41.150001525878906
2019-01-23,41.36000061035156
2019-09-04,40.560001373291016
2018-11-20,41.02000045776367
2019-07-02,41.189998626708984
2019-05-31,40.529998779296875
2019-12-12,40.20000076293945
2020-05-18,40.15999984741211
2019-09-27,40.709999084472656
2020-03-03,41.66999816894531
2020-05-21,41.5
2019-05-14,41.66999816894531
2018-08-31,40.68000030517578
2018-07-30,40.7400016784668
2018-10-02,41.2599983215332
2019-04-12,40.91999816894531
2019-03-11,40.779998779296875
2019-02-07,40.630001068115234
2019-07-17,41.16999816894531
2019-09-19,41.400001525878906
2019-10-21,41.72999954223633
2019-12-18,42.16999816894531
2020-03-06,42.189998626708984
2019-10-03,42.06999969482422
2020-03-09,42.41999816894531
2020-05-27,42.18000030517578
2019-12-24,42.33000183105469
2020-03-12,42.36000061035156
2018-12-20,42.40999984741211
2019-08-01,42.38999938964844
2018-08-14,42.470001220703125
2018-07-13,43.38999938964844
2018-10-17,43.849998474121094
2019-05-29,42.810001373291016
2019-03-26,42.40999984741211
2019-02-22,42.709999084472656
2019-10-04,42.560001373291016
2019-11-05,42.77000045776367
2019-12-27,42.72999954223633
2020-06-02,42.58000183105469
2019-12-30,42.650001525878906
2020-03-18,42.9900016784668
2020-06-05,43.209999084472656
2019-07-15,43.31999969482422
2018-12-03,43.47999954223633
2019-06-13,43.459999084472656
2019-01-04,42.61000061035156
2018-08-29,42.84000015258789
2019-02-05,42.970001220703125
2018-11-01,43.52000045776367
2019-08-16,43.060001373291016
2019-04-10,42.630001068115234
2019-09-17,41.66999816894531
2019-10-15,41.119998931884766
2020-01-02,40.900001525878906
2020-06-08,40.709999084472656
2019-10-18,40.47999954223633
2020-03-24,40.2599983215332
2020-06-11,40.4900016784668
2020-01-08,40.599998474121094
2019-04-25,40.4900016784668
2019-07-30,40.54999923706055
2019-02-20,40.560001373291016
2018-07-11,40.400001525878906
2018-09-13,40.2400016784668
2018-10-15,40.41999816894531
2019-06-28,40.630001068115234
2018-12-18,40.72999954223633
2018-11-16,40.70000076293945
2019-10-02,41.150001525878906
2020-03-27,41.439998626708984
2020-01-10,41.529998779296875
2019-10-24,41.5099983215332
2020-03-30,41.599998474121094
2020-06-17,41.52000045776367
2020-01-14,41.33000183105469
2020-04-02,41.75
2019-01-02,42.04999923706055
2019-08-14,42.06999969482422
2018-10-30,42.310001373291016
2019-06-11,42.45000076293945
2019-05-10,42.61000061035156
2019-04-08,42.58000183105469
2018-08-27,42.209999084472656
2018-07-26,42.380001068115234
2018-09-28,42.36000061035156
2019-03-07,43.810001373291016
2019-10-30,44.47999954223633
2020-01-17,44.310001373291016
2020-06-23,44.70000076293945
2020-04-08,45.150001525878906
2020-06-26,45.130001068115234
2019-03-22,45.31999969482422
2019-01-17,45.22999954223633
2019-08-29,45.11000061035156
2018-11-14,45.29999923706055
2019-06-26,45.31999969482422
2018-09-11,44.849998474121094
2018-07-09,44.459999084472656
2018-08-10,44.40999984741211
2019-04-23,44.150001525878906
2019-09-30,44.5
2020-01-23,44.720001220703125
2019-11-08,44.86000061035156
2020-04-14,45.220001220703125
2019-11-11,45.2400016784668
2020-01-29,45.11000061035156
2020-04-17,44.97999954223633
2018-07-24,44.79999923706055
2018-09-26,44.040000915527344
2019-05-08,44.0099983215332
2019-03-05,44.220001220703125
2019-02-01,44.130001068115234
2018-12-31,44.5099983215332
2018-11-29,44.29999923706055
2019-08-12,44.33000183105469
2019-07-11,45.0
2019-09-13,45.040000915527344
2019-11-14,45.29999923706055
2020-04-20,45.29999923706055
2020-02-04,46.0
2020-04-23,46.33000183105469
2018-12-14,46.43000030517578
2019-08-27,46.369998931884766
2018-08-08,46.75
2018-10-11,46.709999084472656
2018-11-12,46.689998626708984
2019-07-26,46.91999816894531
2019-06-24,47.09000015258789
2019-05-23,47.13999938964844
2019-03-20,47.29999923706055
2019-01-15,47.540000915527344
2019-11-20,47.36000061035156
2020-02-07,46.5099983215332
2020-02-10,46.61000061035156
2020-04-29,47.0
2019-11-26,47.16999816894531
2020-02-13,47.369998931884766
2019-01-30,47.5
2018-08-23,48.400001525878906
2018-09-24,48.119998931884766
2018-11-27,48.2400016784668
2018-10-26,44.91999816894531
2019-07-09,44.72999954223633
2019-06-07,44.06999969482422
2019-05-06,44.61000061035156
2019-04-04,43.90999984741211
2019-09-11,42.52000045776367
2019-11-29,40.13999938964844
2020-05-05,41.7599983215332
2019-12-02,42.619998931884766
2020-02-19,43.41999816894531
2020-05-08,43.400001525878906
2019-05-21,42.68000030517578
2019-03-18,42.0
2018-09-07,42.0099983215332
2018-08-06,41.90999984741211
2018-10-09,39.0099983215332
2019-02-14,39.79999923706055
2018-12-12,39.310001373291016
2019-07-24,42.91999816894531
2019-09-26,45.54999923706055
2019-10-28,45.560001373291016
2019-12-05,44.599998474121094
2020-05-11,41.86000061035156
2019-07-03,42.459999084472656
2020-02-25,41.70000076293945
2020-05-14,41.849998474121094
2020-02-28,44.11000061035156
2019-08-08,45.72999954223633
2019-06-05,45.97999954223633
2018-07-20,45.29999923706055
2018-08-21,45.68000030517578
2018-10-24,47.04999923706055
2019-04-02,47.529998779296875
2019-03-01,47.459999084472656
2019-01-28,46.97999954223633
2018-12-27,46.56999969482422
2019-09-09,46.599998474121094
2020-03-02,47.66999816894531
2020-05-20,48.279998779296875
2019-12-17,48.70000076293945
2020-03-05,49.77000045776367
2019-02-12,49.880001068115234
2019-01-11,48.689998626708984
2018-12-10,48.34000015258789
2019-08-23,47.16999816894531
2018-11-08,46.20000076293945
2019-07-22,45.849998474121094
2019-06-20,46.400001525878906
2018-09-05,45.900001525878906
2019-04-17,46.189998626708984
2019-09-24,46.27000045776367
2019-12-20,46.08000183105469
2020-05-26,46.040000915527344
2019-04-30,46.400001525878906
2019-12-23,46.34000015258789
2020-03-11,46.880001068115234
2020-05-29,47.20000076293945
2019-12-26,48.0099983215332
2020-06-01,48.060001373291016
2019-05-02,46.900001525878906
2019-02-27,47.369998931884766
2018-11-23,47.56999969482422
2019-08-06,47.349998474121094
2018-07-18,47.209999084472656
2018-09-20,45.25
2018-10-22,45.40999984741211
2019-07-05,45.56999969482422
2019-06-03,44.900001525878906
2019-10-09,47.15999984741211
2019-10-11,47.439998626708984
2020-03-17,48.369998931884766
2020-06-04,48.459999084472656
2019-10-14,47.36000061035156
2020-03-20,47.5
2018-11-06,47.43000030517578
2019-06-18,47.34000015258789
2019-05-17,47.599998474121094
2019-04-15,47.84000015258789
2019-03-14,46.7599983215332
2019-01-09,46.310001373291016
2018-08-02,45.93000030517578
2018-10-05,47.18000030517578
2019-08-21,47.59000015258789
2019-10-17,47.77000045776367
2020-03-23,48.36000061035156
2020-06-10,48.22999954223633
2019-02-25,47.56999969482422
2020-01-07,47.20000076293945
2020-03-26,47.7400016784668
2019-10-23,47.88999938964844
