Dates,HRL
2018-07-25,45.27000045776367
2018-09-27,45.189998626708984
2018-10-29,45.209999084472656
2019-10-16,44.54999923706055
2019-12-16,43.209999084472656
2020-03-04,43.70000076293945
2020-05-22,42.810001373291016
2019-10-01,42.79999923706055
2019-12-19,42.540000915527344
2018-09-10,41.11000061035156
2019-05-24,42.11000061035156
2018-08-09,42.790000915527344
2019-04-22,42.459999084472656
2019-03-21,42.25
2019-01-16,41.310001373291016
2019-08-28,41.849998474121094
2018-11-13,41.619998931884766
2018-10-12,42.189998626708984
2019-06-25,42.310001373291016
2020-03-10,42.7599983215332
2020-05-28,43.09000015258789
2019-10-07,42.45000076293945
2020-03-13,42.779998779296875
2019-10-10,43.599998474121094
2020-03-16,42.97999954223633
2020-06-03,43.38999938964844
2018-11-28,43.900001525878906
2018-09-25,42.91999816894531
2018-07-23,42.220001220703125
2018-08-24,41.630001068115234
2019-07-10,41.5
2019-05-07,41.81999969482422
2019-04-05,41.75
2019-03-04,41.54999923706055
2019-01-31,42.29999923706055
2019-09-12,42.0
2019-12-31,42.060001373291016
2020-03-19,42.15999984741211
2020-01-03,41.720001220703125
2020-06-09,42.27000045776367
2019-02-15,43.150001525878906
2019-01-14,43.119998931884766
2018-07-06,43.720001220703125
2018-08-07,43.279998779296875
2018-10-10,43.439998626708984
2018-12-13,43.27000045776367
2019-08-26,43.29999923706055
2019-07-25,42.439998626708984
2019-05-22,41.22999954223633
2019-03-19,43.0
2020-01-06,42.619998931884766
2020-03-25,41.91999816894531
2020-06-12,42.900001525878906
2019-10-22,43.31999969482422
2020-01-09,43.5
2020-06-15,42.900001525878906
2019-10-25,43.4900016784668
2020-03-31,43.4900016784668
2020-06-18,43.52000045776367
2019-04-03,42.79999923706055
2018-08-22,42.939998626708984
2018-10-25,42.52000045776367
2019-01-29,42.790000915527344
2018-12-28,42.630001068115234
2018-11-26,42.400001525878906
2019-08-09,42.54999923706055
2019-07-08,42.58000183105469
2019-06-06,42.290000915527344
2019-09-10,43.150001525878906
2020-01-15,43.45000076293945
2020-04-03,44.27000045776367
2019-10-31,44.45000076293945
2020-04-06,44.029998779296875
2020-06-24,44.43000030517578
2018-11-09,44.68000030517578
2019-07-23,43.75
2019-06-21,43.029998779296875
2019-05-20,42.0099983215332
2019-04-18,41.68000030517578
2018-09-06,41.869998931884766
2018-10-08,42.29999923706055
2019-02-13,41.75
2018-12-11,41.83000183105469
2019-09-25,41.27000045776367
2020-01-21,41.25
2020-04-09,41.13999938964844
2019-11-06,40.90999984741211
2020-01-24,40.66999816894531
2020-01-27,40.279998779296875
2020-04-15,38.880001068115234
2018-12-26,39.52000045776367
2019-08-07,39.66999816894531
2019-06-04,39.75
2018-09-21,39.86000061035156
2018-07-19,39.599998474121094
2018-08-20,40.02000045776367
2018-10-23,38.869998931884766
2019-05-03,39.88999938964844
2019-04-01,39.5099983215332
2019-02-28,39.33000183105469
2019-11-12,38.9900016784668
2020-01-30,39.15999984741211
2019-11-15,39.58000183105469
2020-04-21,39.36000061035156
2019-04-16,39.54999923706055
2019-03-15,39.290000915527344
2019-02-11,39.599998474121094
2019-01-10,39.81999969482422
2019-08-22,39.869998931884766
2018-11-07,39.91999816894531
2018-08-03,39.88999938964844
2018-09-04,37.5
2019-06-19,39.15999984741211
2019-09-23,40.63999938964844
2019-11-18,38.77000045776367
2020-02-05,39.38999938964844
2020-04-24,39.45000076293945
2019-03-29,39.4900016784668
2019-11-21,40.56999969482422
2020-04-27,40.59000015258789
2020-02-11,41.349998474121094
2020-04-30,41.72999954223633
2019-05-01,42.029998779296875
2019-02-26,41.45000076293945
2019-01-25,41.95000076293945
2018-12-24,41.52000045776367
2019-09-06,41.810001373291016
2018-07-17,41.45000076293945
2018-09-19,41.09000015258789
2019-08-05,40.91999816894531
2019-10-08,41.220001220703125
2019-12-11,41.47999954223633
2019-11-27,41.5
2020-02-14,42.06999969482422
2020-05-06,40.20000076293945
2019-01-08,40.290000915527344
2018-12-07,40.31999969482422
2019-08-20,40.72999954223633
2018-11-05,41.0
2019-07-19,41.43000030517578
2018-10-04,41.54999923706055
2019-06-17,41.52000045776367
2019-05-16,41.31999969482422
2018-08-01,41.11000061035156
2019-03-13,41.400001525878906
2019-12-03,41.150001525878906
2020-02-20,41.0
2019-12-06,41.2599983215332
2020-05-12,41.29999923706055
2019-12-09,41.29999923706055
2020-02-26,41.779998779296875
2020-05-15,41.220001220703125
2019-03-28,41.439998626708984
2018-09-17,41.029998779296875
2018-08-16,40.29999923706055
2018-10-19,40.95000076293945
2019-04-29,41.380001068115234
2019-01-23,41.5099983215332
2019-09-04,41.45000076293945
2018-11-20,41.16999816894531
2019-07-02,41.31999969482422
2019-05-31,41.369998931884766
2019-12-12,40.79999923706055
2020-05-18,40.470001220703125
2019-09-27,40.88999938964844
2020-03-03,41.79999923706055
2020-05-21,41.599998474121094
2019-05-14,41.91999816894531
2018-08-31,41.65999984741211
2018-07-30,40.93000030517578
2018-10-02,41.5
2019-04-12,41.66999816894531
2019-03-11,41.08000183105469
2019-02-07,41.09000015258789
2019-07-17,42.25
2019-09-19,42.70000076293945
2019-10-21,42.27000045776367
2019-12-18,42.61000061035156
2020-03-06,42.470001220703125
2019-10-03,42.5
2020-03-09,42.72999954223633
2020-05-27,42.41999816894531
2019-12-24,42.83000183105469
2020-03-12,42.869998931884766
2018-12-20,42.689998626708984
2019-08-01,42.68000030517578
2018-08-14,42.470001220703125
2018-07-13,43.599998474121094
2018-10-17,44.5
2019-05-29,43.720001220703125
2019-03-26,42.84000015258789
2019-02-22,42.810001373291016
2019-10-04,43.38999938964844
2019-11-05,43.02000045776367
2019-12-27,43.06999969482422
2020-06-02,43.029998779296875
2019-12-30,42.88999938964844
2020-03-18,43.040000915527344
2020-06-05,43.4900016784668
2019-07-15,43.66999816894531
2018-12-03,43.61000061035156
2019-06-13,43.779998779296875
2019-01-04,43.54999923706055
2018-08-29,43.15999984741211
2019-02-05,43.150001525878906
2018-11-01,43.540000915527344
2019-08-16,43.70000076293945
2019-04-10,43.06999969482422
2019-09-17,42.689998626708984
2019-10-15,41.65999984741211
2020-01-02,41.27000045776367
2020-06-08,41.0099983215332
2019-10-18,41.220001220703125
2020-03-24,40.45000076293945
2020-06-11,40.709999084472656
2020-01-08,40.810001373291016
2019-04-25,40.720001220703125
2019-07-30,40.54999923706055
2019-02-20,40.70000076293945
2018-07-11,40.61000061035156
2018-09-13,40.70000076293945
2018-10-15,40.54999923706055
2019-06-28,40.84000015258789
2018-12-18,40.95000076293945
2018-11-16,40.869998931884766
2019-10-02,41.29999923706055
2020-03-27,41.59000015258789
2020-01-10,41.720001220703125
2019-10-24,41.540000915527344
2020-03-30,41.720001220703125
2020-06-17,41.90999984741211
2020-01-14,41.630001068115234
2020-04-02,41.83000183105469
2019-01-02,42.220001220703125
2019-08-14,42.2400016784668
2018-10-30,42.369998931884766
2019-06-11,42.630001068115234
2019-05-10,42.790000915527344
2019-04-08,42.81999969482422
2018-08-27,43.02000045776367
2018-07-26,42.540000915527344
2018-09-28,42.939998626708984
2019-03-07,44.279998779296875
2019-10-30,44.93000030517578
2020-01-17,44.439998626708984
2020-06-23,45.18000030517578
2020-04-08,45.369998931884766
2020-06-26,45.2400016784668
2019-03-22,45.790000915527344
2019-01-17,45.36000061035156
2019-08-29,45.349998474121094
2018-11-14,45.709999084472656
2019-06-26,45.560001373291016
2018-09-11,45.220001220703125
2018-07-09,44.93000030517578
2018-08-10,44.86000061035156
2019-04-23,44.61000061035156
2019-09-30,44.619998931884766
2020-01-23,45.040000915527344
2019-11-08,45.060001373291016
2020-04-14,45.290000915527344
2019-11-11,45.279998779296875
2020-01-29,45.36000061035156
2020-04-17,45.11000061035156
2018-07-24,44.959999084472656
2018-09-26,45.13999938964844
2019-05-08,44.22999954223633
2019-03-05,44.29999923706055
2019-02-01,44.20000076293945
2018-12-31,44.5099983215332
2018-11-29,44.720001220703125
2019-08-12,44.400001525878906
2019-07-11,45.02000045776367
2019-09-13,45.83000183105469
2019-11-14,45.56999969482422
2020-04-20,45.369998931884766
2020-02-04,46.099998474121094
2020-04-23,46.34000015258789
2018-12-14,46.9900016784668
2019-08-27,46.560001373291016
2018-08-08,47.15999984741211
2018-10-11,47.150001525878906
2018-11-12,46.75
2019-07-26,47.08000183105469
2019-06-24,47.310001373291016
2019-05-23,47.79999923706055
2019-03-20,47.40999984741211
2019-01-15,47.630001068115234
2019-11-20,47.72999954223633
2020-02-07,47.060001373291016
2020-02-10,46.88999938964844
2020-04-29,47.08000183105469
2019-11-26,47.400001525878906
2020-02-13,47.47999954223633
2019-01-30,47.7400016784668
2018-08-23,48.470001220703125
2018-09-24,48.400001525878906
2018-11-27,48.34000015258789
2018-10-26,46.939998626708984
2019-07-09,45.16999816894531
2019-06-07,44.15999984741211
2019-05-06,44.70000076293945
2019-04-04,44.939998626708984
2019-09-11,43.58000183105469
2019-11-29,41.650001525878906
2020-05-05,41.86000061035156
2019-12-02,43.25
2020-02-19,43.84000015258789
2020-05-08,44.2599983215332
2019-05-21,42.790000915527344
2019-03-18,42.18000030517578
2018-09-07,43.880001068115234
2018-08-06,42.90999984741211
2018-10-09,39.63999938964844
2019-02-14,41.31999969482422
2018-12-12,39.79999923706055
2019-07-24,43.310001373291016
2019-09-26,45.81999969482422
2019-10-28,48.43000030517578
2019-12-05,47.33000183105469
2020-05-11,45.29999923706055
2019-07-03,42.4900016784668
2020-02-25,44.0099983215332
2020-05-14,42.0
2020-02-28,44.25
2019-08-08,45.72999954223633
2019-06-05,46.83000183105469
2018-07-20,45.83000183105469
2018-08-21,45.68000030517578
2018-10-24,47.119998931884766
2019-04-02,48.68000030517578
2019-03-01,48.15999984741211
2019-01-28,47.84000015258789
2018-12-27,46.7599983215332
2019-09-09,47.619998931884766
2020-03-02,48.040000915527344
2020-05-20,48.900001525878906
2019-12-17,48.849998474121094
2020-03-05,50.31999969482422
2019-02-12,50.5099983215332
2019-01-11,49.88999938964844
2018-12-10,48.810001373291016
2019-08-23,48.0
2018-11-08,47.40999984741211
2019-07-22,47.08000183105469
2019-06-20,46.439998626708984
2018-09-05,45.959999084472656
2019-04-17,47.7400016784668
2019-09-24,46.650001525878906
2019-12-20,46.54999923706055
2020-05-26,46.279998779296875
2019-04-30,46.7400016784668
2019-12-23,46.880001068115234
2020-03-11,47.08000183105469
2020-05-29,47.400001525878906
2019-12-26,48.06999969482422
2020-06-01,48.369998931884766
2019-05-02,48.63999938964844
2019-02-27,47.439998626708984
2018-11-23,48.2599983215332
2019-08-06,48.20000076293945
2018-07-18,47.5
2018-09-20,47.88999938964844
2018-10-22,45.47999954223633
2019-07-05,47.0
2019-06-03,45.66999816894531
2019-10-09,47.400001525878906
2019-10-11,48.0
2020-03-17,48.97999954223633
2020-06-04,49.0
2019-10-14,48.720001220703125
2020-03-20,47.529998779296875
2018-11-06,47.959999084472656
2019-06-18,47.52000045776367
2019-05-17,47.97999954223633
2019-04-15,48.25
2019-03-14,47.59000015258789
2019-01-09,47.16999816894531
2018-08-02,46.400001525878906
2018-10-05,47.619998931884766
2019-08-21,48.029998779296875
2019-10-17,47.95000076293945
2020-03-23,48.779998779296875
2020-06-10,48.47999954223633
2019-02-25,48.66999816894531
2020-01-07,47.439998626708984
2020-03-26,47.849998474121094
2019-10-23,48.77000045776367
