Dates,HRL
2018-07-23,42.41999816894531
2018-08-24,42.06999969482422
2019-07-10,41.88999938964844
2019-05-07,41.90999984741211
2019-04-05,41.900001525878906
2019-03-04,42.33000183105469
2019-01-31,42.5
2019-09-12,42.099998474121094
2019-12-31,42.279998779296875
2020-03-19,42.41999816894531
2020-01-03,42.4900016784668
2020-06-09,42.959999084472656
2019-02-15,43.310001373291016
2019-01-14,43.95000076293945
2018-07-06,43.900001525878906
2018-08-07,43.4900016784668
2018-10-10,43.81999969482422
2018-12-13,43.47999954223633
2019-08-26,43.439998626708984
2019-07-25,42.439998626708984
2019-05-22,42.93000030517578
2019-03-19,43.06999969482422
2020-01-06,42.650001525878906
2020-03-25,42.95000076293945
2020-06-12,43.560001373291016
2019-10-22,43.47999954223633
2020-01-09,43.56999969482422
2020-06-15,43.58000183105469
2019-10-25,43.630001068115234
2020-03-31,43.70000076293945
2020-06-18,43.619998931884766
2019-04-03,42.97999954223633
2018-08-22,42.9900016784668
2018-10-25,43.060001373291016
2019-01-29,42.900001525878906
2018-12-28,43.029998779296875
2018-11-26,42.81999969482422
2019-08-09,42.79999923706055
2019-07-08,42.75
2019-06-06,43.209999084472656
2019-09-10,43.88999938964844
2020-01-15,44.15999984741211
2020-04-03,44.72999954223633
2019-10-31,44.61000061035156
2020-04-06,44.4900016784668
2020-06-24,44.83000183105469
2018-11-09,44.72999954223633
2019-07-23,43.77000045776367
2019-06-21,43.06999969482422
2019-05-20,42.20000076293945
2019-04-18,42.099998474121094
2018-09-06,42.33000183105469
2018-10-08,42.380001068115234
2019-02-13,42.02000045776367
2018-12-11,41.83000183105469
2019-09-25,41.33000183105469
2020-01-21,41.369998931884766
2020-04-09,41.5
2019-11-06,40.97999954223633
2020-01-24,40.88999938964844
2020-01-27,40.68000030517578
2020-04-15,39.779998779296875
2018-12-26,40.02000045776367
2019-08-07,40.400001525878906
2019-06-04,39.959999084472656
2018-09-21,40.04999923706055
2018-07-19,40.099998474121094
2018-08-20,40.060001373291016
2018-10-23,39.810001373291016
2019-05-03,40.029998779296875
2019-04-01,39.91999816894531
2019-02-28,39.540000915527344
2019-11-12,39.58000183105469
2020-01-30,39.66999816894531
2019-11-15,40.029998779296875
2020-04-21,39.709999084472656
2019-04-16,39.7400016784668
2019-03-15,39.77000045776367
2019-02-11,40.20000076293945
2019-01-10,40.31999969482422
2019-08-22,40.2599983215332
2018-11-07,40.15999984741211
2018-08-03,40.0
2018-09-04,39.83000183105469
2019-06-19,40.540000915527344
2019-09-23,41.08000183105469
2019-11-18,39.529998779296875
2020-02-05,39.70000076293945
2020-04-24,39.52000045776367
2019-03-29,40.5
2019-11-21,40.77000045776367
2020-04-27,41.41999816894531
2020-02-11,41.59000015258789
2020-04-30,42.22999954223633
2019-05-01,42.20000076293945
2019-02-26,42.0099983215332
2019-01-25,42.20000076293945
2018-12-24,41.95000076293945
2019-09-06,41.900001525878906
2018-07-17,41.59000015258789
2018-09-19,41.209999084472656
2019-08-05,41.29999923706055
2019-10-08,41.59000015258789
2019-12-11,41.75
2019-11-27,42.279998779296875
2020-02-14,42.06999969482422
2020-05-06,40.40999984741211
2019-01-08,40.439998626708984
2018-12-07,40.66999816894531
2019-08-20,40.97999954223633
2018-11-05,41.220001220703125
2019-07-19,41.97999954223633
2018-10-04,41.560001373291016
2019-06-17,41.689998626708984
2019-05-16,41.40999984741211
2018-08-01,41.31999969482422
2019-03-13,41.400001525878906
2019-12-03,41.189998626708984
2020-02-20,41.27000045776367
2019-12-06,41.4900016784668
2020-05-12,41.310001373291016
2019-12-09,41.939998626708984
2020-02-26,41.869998931884766
2020-05-15,41.650001525878906
2019-03-28,41.529998779296875
2018-09-17,41.15999984741211
2018-08-16,40.93000030517578
2018-10-19,41.560001373291016
2019-04-29,41.709999084472656
2019-01-23,41.849998474121094
2019-09-04,41.7400016784668
2018-11-20,42.040000915527344
2019-07-02,41.869998931884766
2019-05-31,41.77000045776367
2019-12-12,40.79999923706055
2020-05-18,41.060001373291016
2019-09-27,41.900001525878906
2020-03-03,42.15999984741211
2020-05-21,41.959999084472656
2019-05-14,42.40999984741211
2018-08-31,41.70000076293945
2018-07-30,41.4900016784668
2018-10-02,41.599998474121094
2019-04-12,41.7400016784668
2019-03-11,41.45000076293945
2019-02-07,41.22999954223633
2019-07-17,43.09000015258789
2019-09-19,42.75
2019-10-21,42.630001068115234
2019-12-18,42.70000076293945
2020-03-06,42.68000030517578
2019-10-03,42.630001068115234
2020-03-09,43.0
2020-05-27,42.88999938964844
2019-12-24,43.13999938964844
2020-03-12,42.93000030517578
2018-12-20,42.7599983215332
2019-08-01,42.939998626708984
2018-08-14,43.68000030517578
2018-07-13,44.56999969482422
2018-10-17,44.72999954223633
2019-05-29,44.18000030517578
2019-03-26,43.0
2019-02-22,43.4900016784668
2019-10-04,43.689998626708984
2019-11-05,43.2400016784668
2019-12-27,43.16999816894531
2020-06-02,43.400001525878906
2019-12-30,43.040000915527344
2020-03-18,43.41999816894531
2020-06-05,43.68000030517578
2019-07-15,43.72999954223633
2018-12-03,43.880001068115234
2019-06-13,43.90999984741211
2019-01-04,43.9900016784668
2018-08-29,43.41999816894531
2019-02-05,43.75
2018-11-01,43.880001068115234
2019-08-16,43.83000183105469
2019-04-10,43.09000015258789
2019-09-17,42.790000915527344
2019-10-15,41.66999816894531
2020-01-02,41.41999816894531
2020-06-08,41.15999984741211
2019-10-18,41.29999923706055
2020-03-24,40.939998626708984
2020-06-11,40.93000030517578
2020-01-08,40.939998626708984
2019-04-25,40.810001373291016
2019-07-30,40.81999969482422
2019-02-20,40.95000076293945
2018-07-11,40.779998779296875
2018-09-13,40.7400016784668
2018-10-15,40.939998626708984
2019-06-28,40.939998626708984
2018-12-18,41.2599983215332
2018-11-16,41.400001525878906
2019-10-02,41.709999084472656
2020-03-27,41.90999984741211
2020-01-10,41.97999954223633
2019-10-24,41.869998931884766
2020-03-30,41.97999954223633
2020-06-17,41.95000076293945
2020-01-14,41.790000915527344
2020-04-02,42.16999816894531
2019-01-02,42.38999938964844
2019-08-14,42.40999984741211
2018-10-30,42.900001525878906
2019-06-11,42.91999816894531
2019-05-10,42.900001525878906
2019-04-08,43.06999969482422
2018-08-27,43.209999084472656
2018-07-26,42.810001373291016
2018-09-28,44.58000183105469
2019-03-07,45.119998931884766
2019-10-30,45.209999084472656
2020-01-17,45.599998474121094
2020-06-23,45.54999923706055
2020-04-08,45.790000915527344
2020-06-26,45.7599983215332
2019-03-22,45.84000015258789
2019-01-17,45.56999969482422
2019-08-29,45.650001525878906
2018-11-14,45.75
2019-06-26,45.77000045776367
2018-09-11,45.56999969482422
2018-07-09,45.06999969482422
2018-08-10,45.20000076293945
2019-04-23,44.75
2019-09-30,44.91999816894531
2020-01-23,45.16999816894531
2019-11-08,45.41999816894531
2020-04-14,45.470001220703125
2019-11-11,45.52000045776367
2020-01-29,45.529998779296875
2020-04-17,45.439998626708984
2018-07-24,45.16999816894531
2018-09-26,45.349998474121094
2019-05-08,44.56999969482422
2019-03-05,44.650001525878906
2019-02-01,44.66999816894531
2018-12-31,44.77000045776367
2018-11-29,44.7599983215332
2019-08-12,45.25
2019-07-11,45.90999984741211
2019-09-13,45.84000015258789
2019-11-14,45.849998474121094
2020-04-20,46.150001525878906
2020-02-04,46.70000076293945
2020-04-23,47.060001373291016
2018-12-14,47.369998931884766
2019-08-27,47.22999954223633
2018-08-08,47.22999954223633
2018-10-11,47.4900016784668
2018-11-12,47.189998626708984
2019-07-26,47.52000045776367
2019-06-24,47.97999954223633
2019-05-23,48.0099983215332
2019-03-20,47.779998779296875
2019-01-15,47.97999954223633
2019-11-20,47.849998474121094
2020-02-07,47.5
2020-02-10,47.2400016784668
2020-04-29,47.349998474121094
2019-11-26,47.72999954223633
2020-02-13,47.849998474121094
2019-01-30,48.47999954223633
2018-08-23,48.86000061035156
2018-09-24,48.52000045776367
2018-11-27,48.72999954223633
2018-10-26,47.09000015258789
2019-07-09,45.4900016784668
2019-06-07,44.810001373291016
2019-05-06,45.16999816894531
2019-04-04,45.349998474121094
2019-09-11,43.93000030517578
2019-11-29,41.88999938964844
2020-05-05,43.209999084472656
2019-12-02,44.33000183105469
2020-02-19,45.04999923706055
2020-05-08,44.5
2019-05-21,44.13999938964844
2019-03-18,44.119998931884766
2018-09-07,44.34000015258789
2018-08-06,43.06999969482422
2018-10-09,41.41999816894531
2019-02-14,42.45000076293945
2018-12-12,43.25
2019-07-24,48.630001068115234
2019-09-26,51.529998779296875
2019-10-28,49.29999923706055
2019-12-05,47.720001220703125
2020-05-11,45.29999923706055
2019-07-03,45.13999938964844
2020-02-25,44.369998931884766
2020-05-14,44.97999954223633
2020-02-28,46.22999954223633
2019-08-08,47.25
2019-06-05,47.31999969482422
2018-07-20,46.849998474121094
2018-08-21,47.84000015258789
2018-10-24,49.16999816894531
2019-04-02,49.0
2019-03-01,48.68000030517578
2019-01-28,47.9900016784668
2018-12-27,48.52000045776367
2019-09-09,47.9900016784668
2020-03-02,49.060001373291016
2020-05-20,49.31999969482422
2019-12-17,50.470001220703125
2020-03-05,50.75
2019-02-12,50.83000183105469
2019-01-11,50.119998931884766
2018-12-10,49.22999954223633
2019-08-23,48.27000045776367
2018-11-08,47.68000030517578
2019-07-22,47.099998474121094
2019-06-20,47.91999816894531
2018-09-05,47.790000915527344
2019-04-17,47.869998931884766
2019-09-24,47.27000045776367
2019-12-20,46.95000076293945
2020-05-26,46.90999984741211
2019-04-30,46.810001373291016
2019-12-23,47.16999816894531
2020-03-11,47.38999938964844
2020-05-29,48.38999938964844
2019-12-26,48.880001068115234
2020-06-01,49.38999938964844
2019-05-02,48.93000030517578
2019-02-27,48.11000061035156
2018-11-23,48.40999984741211
2019-08-06,48.650001525878906
2018-07-18,48.209999084472656
2018-09-20,47.88999938964844
2018-10-22,47.209999084472656
2019-07-05,47.33000183105469
2019-06-03,46.95000076293945
2019-10-09,48.040000915527344
2019-10-11,48.97999954223633
2020-03-17,49.290000915527344
2020-06-04,49.0
2019-10-14,48.72999954223633
2020-03-20,48.189998626708984
2018-11-06,48.310001373291016
2019-06-18,48.209999084472656
2019-05-17,48.34000015258789
2019-04-15,48.63999938964844
2019-03-14,48.040000915527344
2019-01-09,47.380001068115234
2018-08-02,47.11000061035156
2018-10-05,48.02000045776367
2019-08-21,48.34000015258789
2019-10-17,48.27000045776367
2020-03-23,48.91999816894531
2020-06-10,48.77000045776367
2019-02-25,48.66999816894531
2020-01-07,47.970001220703125
2020-03-26,48.689998626708984
2019-10-23,49.060001373291016
