Dates,DXCM
2018-07-18,395.1300048828125
2018-09-20,390.8500061035156
2018-10-22,387.1199951171875
2019-07-05,380.0799865722656
2019-06-03,336.260009765625
2019-10-09,359.6400146484375
2019-10-11,364.0
2020-03-17,372.1199951171875
2020-06-04,368.4100036621094
2019-10-14,360.0299987792969
2020-03-20,340.3399963378906
2018-11-06,336.0199890136719
2019-06-18,352.2699890136719
2019-05-17,373.0
2019-04-15,371.8599853515625
2019-03-14,360.9200134277344
2019-01-09,362.9700012207031
2018-08-02,358.67999267578125
2018-10-05,386.2799987792969
2019-08-21,395.6700134277344
2019-10-17,399.1199951171875
2020-03-23,403.1199951171875
2020-06-10,404.7799987792969
2019-02-25,405.0
2020-01-07,387.0199890136719
2020-03-26,380.07000732421875
2019-10-23,375.239990234375
