Dates,DXCM
2018-12-24,145.0
2019-09-06,146.32000732421875
2018-07-17,148.58999633789062
2018-09-19,152.19000244140625
2019-08-05,152.85000610351562
2019-10-08,154.9600067138672
2019-12-11,154.10000610351562
2019-11-27,150.8300018310547
2020-02-14,148.02999877929688
2020-05-06,144.27000427246094
2019-01-08,142.47000122070312
2018-12-07,146.6999969482422
2019-08-20,151.49000549316406
2018-11-05,151.82000732421875
2019-07-19,145.99000549316406
2018-10-04,142.11000061035156
2019-06-17,146.47999572753906
2019-05-16,144.91000366210938
2018-08-01,148.08999633789062
2019-03-13,151.52000427246094
2019-12-03,152.33999633789062
2020-02-20,149.72000122070312
2019-12-06,151.52999877929688
2020-05-12,149.61000061035156
2019-12-09,147.67999267578125
2020-02-26,153.7100067138672
2020-05-15,152.52999877929688
2019-03-28,155.0500030517578
2018-09-17,152.52999877929688
2018-08-16,152.00999450683594
2018-10-19,152.9199981689453
2019-04-29,153.85000610351562
2019-01-23,152.10000610351562
2019-09-04,157.49000549316406
2018-11-20,157.00999450683594
2019-07-02,149.11000061035156
2019-05-31,141.49000549316406
2019-12-12,143.17999267578125
2020-05-18,146.41000366210938
2019-09-27,148.67999267578125
2020-03-03,153.0399932861328
2020-05-21,153.8800048828125
2019-05-14,153.6300048828125
2018-08-31,154.25
2018-07-30,154.1699981689453
2018-10-02,159.08999633789062
2019-04-12,166.3300018310547
2019-03-11,163.44000244140625
2019-02-07,170.0
2019-07-17,173.3300018310547
2019-09-19,174.74000549316406
2019-10-21,175.0
2019-12-18,176.16000366210938
2020-03-06,172.8800048828125
2019-10-03,177.8000030517578
2020-03-09,172.38999938964844
2020-05-27,170.0
2019-12-24,172.69000244140625
2020-03-12,170.38999938964844
2018-12-20,167.67999267578125
2019-08-01,160.05999755859375
2018-08-14,143.8000030517578
2018-07-13,145.8699951171875
2018-10-17,147.4499969482422
2019-05-29,145.5800018310547
2019-03-26,145.49000549316406
2019-02-22,150.97000122070312
2019-10-04,151.4600067138672
2019-11-05,157.50999450683594
2019-12-27,155.00999450683594
2020-06-02,155.1999969482422
2019-12-30,155.02999877929688
2020-03-18,153.77000427246094
2020-06-05,154.4499969482422
2019-07-15,150.5500030517578
2018-12-03,148.55999755859375
2019-06-13,149.61000061035156
2019-01-04,148.19000244140625
2018-08-29,149.38999938964844
2019-02-05,157.2100067138672
2018-11-01,159.44000244140625
2019-08-16,158.3300018310547
2019-04-10,152.0800018310547
2019-09-17,153.24000549316406
2019-10-15,156.9600067138672
2020-01-02,155.75999450683594
2020-06-08,156.0
2019-10-18,155.7899932861328
2020-03-24,154.5399932861328
2020-06-11,155.5
2020-01-08,156.99000549316406
2019-04-25,157.32000732421875
2019-07-30,152.4199981689453
2019-02-20,148.2100067138672
2018-07-11,146.9199981689453
2018-09-13,147.52000427246094
2018-10-15,151.8300018310547
2019-06-28,155.85000610351562
2018-12-18,155.38999938964844
2018-11-16,155.60000610351562
2019-10-02,158.8000030517578
2020-03-27,158.49000549316406
2020-01-10,153.99000549316406
2019-10-24,185.1999969482422
2020-03-30,194.10000610351562
2020-06-17,196.0
2020-01-14,204.0399932861328
2020-04-02,204.22000122070312
2019-01-02,204.80999755859375
2019-08-14,203.38999938964844
2018-10-30,209.2100067138672
2019-06-11,214.4499969482422
2019-05-10,216.52000427246094
2019-04-08,221.0399932861328
2018-08-27,217.47000122070312
2018-07-26,224.0
2018-09-28,226.5500030517578
2019-03-07,224.24000549316406
2019-10-30,226.10000610351562
2020-01-17,218.14999389648438
2020-06-23,221.33999633789062
2020-04-08,228.8000030517578
2020-06-26,230.82000732421875
2019-03-22,228.39999389648438
2019-01-17,224.9499969482422
2019-08-29,220.5
2018-11-14,213.9199981689453
2019-06-26,211.8699951171875
2018-09-11,202.0
2018-07-09,206.13999938964844
2018-08-10,213.24000549316406
2019-04-23,216.8300018310547
2019-09-30,219.0800018310547
2020-01-23,217.19000244140625
2019-11-08,213.6699981689453
2020-04-14,216.92999267578125
2019-11-11,216.64999389648438
2020-01-29,217.4499969482422
2020-04-17,217.2100067138672
2018-07-24,216.47999572753906
2018-09-26,218.55999755859375
2019-05-08,216.7899932861328
2019-03-05,217.9199981689453
2019-02-01,225.00999450683594
2018-12-31,230.77999877929688
2018-11-29,235.00999450683594
2019-08-12,241.44000244140625
2019-07-11,235.0
2019-09-13,236.14999389648438
2019-11-14,235.44000244140625
2020-04-20,234.72000122070312
2020-02-04,236.19000244140625
2020-04-23,230.6999969482422
2018-12-14,233.72999572753906
2019-08-27,236.02999877929688
2018-08-08,237.77000427246094
2018-10-11,229.00999450683594
2018-11-12,235.85000610351562
2019-07-26,236.27000427246094
2019-06-24,237.85000610351562
2019-05-23,238.82000732421875
2019-03-20,241.0399932861328
2019-01-15,238.91000366210938
2019-11-20,244.33999633789062
2020-02-07,241.72000122070312
2020-02-10,239.3300018310547
2020-04-29,240.58999633789062
2019-11-26,247.08999633789062
2020-02-13,248.00999450683594
2019-01-30,244.02000427246094
2018-08-23,283.79998779296875
2018-09-24,284.3999938964844
2018-11-27,298.260009765625
2018-10-26,292.3299865722656
2019-07-09,305.8399963378906
2019-06-07,278.19000244140625
2019-05-06,297.44000244140625
2019-04-04,284.7099914550781
2019-09-11,273.5400085449219
2019-11-29,276.7300109863281
2020-05-05,278.1000061035156
2019-12-02,286.3399963378906
2020-02-19,277.82000732421875
2020-05-08,281.94000244140625
2019-05-21,285.6400146484375
2019-03-18,261.7799987792969
2018-09-07,271.6499938964844
2018-08-06,271.30999755859375
2018-10-09,218.50999450683594
2019-02-14,256.32000732421875
2018-12-12,215.0
2019-07-24,205.25
2019-09-26,189.52999877929688
2019-10-28,191.22000122070312
2019-12-05,208.30999755859375
2020-05-11,209.5500030517578
2019-07-03,216.77000427246094
2020-02-25,239.6699981689453
2020-05-14,243.9499969482422
2020-02-28,246.02999877929688
2019-08-08,265.30999755859375
2019-06-05,272.6300048828125
2018-07-20,255.50999450683594
2018-08-21,250.0
2018-10-24,263.6199951171875
2019-04-02,272.3699951171875
2019-03-01,272.9700012207031
2019-01-28,255.3800048828125
2018-12-27,259.95001220703125
2019-09-09,279.8800048828125
2020-03-02,276.7900085449219
2020-05-20,278.8999938964844
2019-12-17,295.0
2020-03-05,310.8699951171875
2019-02-12,322.8699951171875
2019-01-11,320.4100036621094
2018-12-10,311.489990234375
2019-08-23,318.57000732421875
2018-11-08,327.42999267578125
2019-07-22,343.5400085449219
2019-06-20,335.010009765625
2018-09-05,340.0
2019-04-17,343.0
2019-09-24,331.0
2019-12-20,343.05999755859375
2020-05-26,359.95001220703125
2019-04-30,371.239990234375
2019-12-23,391.8299865722656
2020-03-11,407.1000061035156
2020-05-29,404.04998779296875
2019-12-26,420.29998779296875
2020-06-01,412.92999267578125
2019-05-02,401.54998779296875
2019-02-27,399.04998779296875
2018-11-23,425.0199890136719
2019-08-06,411.9200134277344
2018-07-18,409.7900085449219
2018-09-20,399.30999755859375
2018-10-22,396.739990234375
2019-07-05,408.489990234375
2019-06-03,380.20001220703125
2019-10-09,360.6199951171875
2019-10-11,367.4800109863281
2020-03-17,382.5
2020-06-04,376.010009765625
2019-10-14,374.0
2020-03-20,363.6600036621094
2018-11-06,340.04998779296875
2019-06-18,362.25
2019-05-17,373.0
2019-04-15,385.2200012207031
2019-03-14,378.0
2019-01-09,368.6000061035156
2018-08-02,363.0
2018-10-05,402.0
2019-08-21,398.5199890136719
2019-10-17,405.1099853515625
2020-03-23,405.1499938964844
2020-06-10,415.0299987792969
2019-02-25,407.3699951171875
2020-01-07,405.760009765625
2020-03-26,395.2099914550781
2019-10-23,399.94000244140625
