Dates,CPRT
2019-02-28,66.4800033569336
2019-11-12,65.80000305175781
2020-01-30,65.7699966430664
2019-11-15,66.12000274658203
2020-04-21,65.72000122070312
2019-04-16,65.3499984741211
2019-03-15,65.52999877929688
2019-02-11,66.47000122070312
2019-01-10,65.87999725341797
2019-08-22,65.12000274658203
2018-11-07,65.75
2018-08-03,66.22000122070312
2018-09-04,67.6500015258789
2019-06-19,70.62000274658203
2019-09-23,71.52999877929688
2019-11-18,71.18000030517578
2020-02-05,70.5199966430664
2020-04-24,70.88999938964844
2019-03-29,71.52999877929688
2019-11-21,71.83999633789062
2020-04-27,73.0999984741211
2020-02-11,73.41999816894531
2020-04-30,74.1500015258789
2019-05-01,74.95999908447266
2019-02-26,75.0199966430664
2019-01-25,73.88999938964844
2018-12-24,74.93000030517578
2019-09-06,74.77999877929688
2018-07-17,74.05999755859375
2018-09-19,73.61000061035156
2019-08-05,73.33999633789062
2019-10-08,74.87000274658203
2019-12-11,74.41000366210938
2019-11-27,74.20999908447266
2020-02-14,73.86000061035156
2020-05-06,73.66000366210938
2019-01-08,73.38999938964844
2018-12-07,73.26000213623047
2019-08-20,75.51000213623047
2018-11-05,74.97000122070312
2019-07-19,75.06999969482422
2018-10-04,74.69000244140625
2019-06-17,74.47000122070312
2019-05-16,74.0
2018-08-01,75.5999984741211
2019-03-13,75.95999908447266
2019-12-03,76.95999908447266
2020-02-20,77.33999633789062
2019-12-06,77.36000061035156
2020-05-12,77.55999755859375
2019-12-09,77.20999908447266
2020-02-26,78.18000030517578
2020-05-15,77.5199966430664
2019-03-28,78.73999786376953
2018-09-17,78.86000061035156
2018-08-16,79.25
2018-10-19,79.25
2019-04-29,79.51000213623047
2019-01-23,77.8499984741211
2019-09-04,78.0
2018-11-20,77.27999877929688
2019-07-02,76.77999877929688
2019-05-31,75.18000030517578
2019-12-12,73.87000274658203
2020-05-18,73.87000274658203
2019-09-27,75.19000244140625
2020-03-03,75.72000122070312
2020-05-21,75.12999725341797
2019-05-14,74.94999694824219
2018-08-31,75.4000015258789
2018-07-30,74.63999938964844
2018-10-02,75.19999694824219
2019-04-12,76.38999938964844
2019-03-11,76.0999984741211
2019-02-07,76.27999877929688
2019-07-17,76.7699966430664
2019-09-19,75.9800033569336
2019-10-21,73.98999786376953
2019-12-18,74.47000122070312
2020-03-06,74.51000213623047
2019-10-03,75.55000305175781
2020-03-09,76.36000061035156
2020-05-27,75.22000122070312
2019-12-24,75.12999725341797
2020-03-12,76.5
2018-12-20,80.69999694824219
2019-08-01,82.01000213623047
2018-08-14,82.02999877929688
2018-07-13,80.9800033569336
2018-10-17,81.55999755859375
2019-05-29,81.41000366210938
2019-03-26,81.58000183105469
2019-02-22,82.56999969482422
2019-10-04,83.44000244140625
2019-11-05,82.76000213623047
2019-12-27,82.12999725341797
2020-06-02,82.58000183105469
2019-12-30,82.18000030517578
2020-03-18,81.61000061035156
2020-06-05,81.16000366210938
2019-07-15,80.97000122070312
2018-12-03,79.70999908447266
2019-06-13,80.33000183105469
2019-01-04,79.33999633789062
2018-08-29,77.29000091552734
2019-02-05,79.7699966430664
2018-11-01,79.55999755859375
2019-08-16,79.33999633789062
2019-04-10,80.6500015258789
2019-09-17,80.63999938964844
2019-10-15,81.8499984741211
2020-01-02,81.38999938964844
2020-06-08,81.94999694824219
2019-10-18,81.72000122070312
2020-03-24,81.91999816894531
