Dates,CPRT
2019-08-07,65.76000213623047
2019-06-04,66.86000061035156
2018-09-21,67.08000183105469
2018-07-19,67.31999969482422
2018-08-20,66.01000213623047
2018-10-23,66.73999786376953
2019-05-03,67.11000061035156
2019-04-01,67.0199966430664
2019-02-28,66.0
2019-11-12,66.22000122070312
2020-01-30,66.3499984741211
2019-11-15,66.87000274658203
2020-04-21,65.2300033569336
2019-04-16,65.80000305175781
2019-03-15,66.30999755859375
2019-02-11,67.06999969482422
2019-01-10,65.5999984741211
2019-08-22,65.36000061035156
2018-11-07,65.94000244140625
2018-08-03,64.79000091552734
2018-09-04,69.94000244140625
2019-06-19,70.98999786376953
2019-09-23,71.69999694824219
2019-11-18,70.48999786376953
2020-02-05,71.55000305175781
2020-04-24,71.4800033569336
2019-03-29,71.30000305175781
2019-11-21,72.37000274658203
2020-04-27,73.06999969482422
2020-02-11,73.73999786376953
2020-04-30,74.6500015258789
2019-05-01,74.83999633789062
2019-02-26,73.69000244140625
2019-01-25,74.79000091552734
2018-12-24,74.7699966430664
2019-09-06,73.80999755859375
2018-07-17,73.22000122070312
2018-09-19,73.37000274658203
2019-08-05,74.06999969482422
2019-10-08,74.75
2019-12-11,73.94000244140625
2019-11-27,73.7699966430664
2020-02-14,73.37999725341797
2020-05-06,73.38999938964844
2019-01-08,73.36000061035156
2018-12-07,74.73999786376953
2019-08-20,74.97000122070312
2018-11-05,74.80000305175781
2019-07-19,74.97000122070312
2018-10-04,74.5999984741211
2019-06-17,74.13999938964844
2019-05-16,75.26000213623047
2018-08-01,75.77999877929688
2019-03-13,76.79000091552734
2019-12-03,77.33000183105469
2020-02-20,77.5
2019-12-06,77.47000122070312
2020-05-12,77.04000091552734
2019-12-09,77.80999755859375
2020-02-26,77.51000213623047
2020-05-15,78.23999786376953
2019-03-28,79.2300033569336
2018-09-17,79.37000274658203
2018-08-16,79.13999938964844
2018-10-19,79.43000030517578
2019-04-29,78.30000305175781
2019-01-23,77.81999969482422
2019-09-04,77.52999877929688
2018-11-20,76.73999786376953
2019-07-02,76.13999938964844
2019-05-31,73.4000015258789
2019-12-12,74.5999984741211
2020-05-18,75.05000305175781
2019-09-27,75.63999938964844
2020-03-03,75.62000274658203
2020-05-21,75.29000091552734
2019-05-14,76.29000091552734
2018-08-31,74.30999755859375
2018-07-30,74.55000305175781
2018-10-02,75.5
2019-04-12,76.18000030517578
2019-03-11,75.79000091552734
2019-02-07,76.87000274658203
2019-07-17,76.23999786376953
2019-09-19,73.68000030517578
2019-10-21,73.77999877929688
2019-12-18,74.62999725341797
2020-03-06,75.01000213623047
2019-10-03,75.73999786376953
2020-03-09,75.38999938964844
2020-05-27,74.76000213623047
2019-12-24,75.66000366210938
2020-03-12,80.61000061035156
