Dates,CPRT
2019-08-26,53.47999954223633
2019-07-25,57.06999969482422
2019-05-22,58.70000076293945
2019-03-19,59.31999969482422
2020-01-06,59.810001373291016
2020-03-25,58.939998626708984
2020-06-12,59.4900016784668
2019-10-22,59.029998779296875
2020-01-09,59.27000045776367
2020-06-15,58.7599983215332
2019-10-25,58.29999923706055
2020-03-31,58.31999969482422
2020-06-18,58.2599983215332
2019-04-03,59.08000183105469
2018-08-22,59.38999938964844
2018-10-25,60.34000015258789
2019-01-29,59.68000030517578
2018-12-28,59.75
2018-11-26,59.5
2019-08-09,59.380001068115234
2019-07-08,59.81999969482422
2019-06-06,60.18000030517578
2019-09-10,59.90999984741211
2020-01-15,59.79999923706055
2020-04-03,60.290000915527344
2019-10-31,60.40999984741211
2020-04-06,60.25
2020-06-24,60.650001525878906
2018-11-09,62.310001373291016
2019-07-23,63.41999816894531
2019-06-21,64.08000183105469
2019-05-20,63.880001068115234
2019-04-18,63.970001220703125
2018-09-06,64.66999816894531
2018-10-08,64.63999938964844
2019-02-13,65.55999755859375
2018-12-11,64.93000030517578
2019-09-25,65.4000015258789
2020-01-21,65.54000091552734
2020-04-09,65.94999694824219
2019-11-06,65.6500015258789
2020-01-24,65.48999786376953
2020-01-27,65.62999725341797
2020-04-15,65.98999786376953
2018-12-26,66.69999694824219
2019-08-07,66.47000122070312
2019-06-04,66.86000061035156
2018-09-21,67.30000305175781
2018-07-19,67.54000091552734
2018-08-20,67.48999786376953
2018-10-23,66.80000305175781
2019-05-03,67.2300033569336
2019-04-01,67.08000183105469
2019-02-28,66.77999877929688
2019-11-12,66.58999633789062
2020-01-30,66.55000305175781
2019-11-15,67.0199966430664
2020-04-21,66.2699966430664
2019-04-16,66.30000305175781
2019-03-15,66.45999908447266
2019-02-11,67.41000366210938
2019-01-10,66.0999984741211
2019-08-22,66.12999725341797
2018-11-07,66.48999786376953
2018-08-03,66.30000305175781
2018-09-04,70.47000122070312
2019-06-19,72.51000213623047
2019-09-23,72.5999984741211
2019-11-18,71.31999969482422
2020-02-05,71.88999938964844
2020-04-24,71.80999755859375
2019-03-29,71.9800033569336
2019-11-21,72.56999969482422
2020-04-27,73.5199966430664
2020-02-11,73.80999755859375
2020-04-30,75.22000122070312
2019-05-01,75.5
2019-02-26,75.25
2019-01-25,74.91999816894531
2018-12-24,74.98999786376953
2019-09-06,74.94999694824219
2018-07-17,74.44999694824219
2018-09-19,74.22000122070312
2019-08-05,74.11000061035156
2019-10-08,75.0
2019-12-11,75.2300033569336
2019-11-27,74.31999969482422
2020-02-14,74.08999633789062
2020-05-06,73.97000122070312
2019-01-08,73.80000305175781
2018-12-07,75.08999633789062
2019-08-20,75.9000015258789
2018-11-05,75.37000274658203
2019-07-19,75.20999908447266
2018-10-04,74.76000213623047
2019-06-17,74.47000122070312
2019-05-16,75.30999755859375
2018-08-01,76.33999633789062
2019-03-13,76.91999816894531
2019-12-03,77.58999633789062
2020-02-20,77.66000366210938
2019-12-06,77.88999938964844
2020-05-12,78.12999725341797
2019-12-09,78.20999908447266
2020-02-26,78.73999786376953
2020-05-15,78.72000122070312
2019-03-28,79.56999969482422
2018-09-17,79.51000213623047
2018-08-16,79.58000183105469
2018-10-19,79.73999786376953
2019-04-29,79.66000366210938
2019-01-23,78.91999816894531
2019-09-04,78.55000305175781
2018-11-20,78.4800033569336
2019-07-02,76.98999786376953
2019-05-31,75.27999877929688
2019-12-12,74.94999694824219
2020-05-18,75.16000366210938
2019-09-27,75.95999908447266
2020-03-03,76.11000061035156
2020-05-21,75.63999938964844
2019-05-14,76.81999969482422
2018-08-31,75.55000305175781
2018-07-30,74.80999755859375
2018-10-02,75.87999725341797
2019-04-12,76.61000061035156
2019-03-11,76.20999908447266
2019-02-07,77.47000122070312
2019-07-17,77.05000305175781
2019-09-19,76.13999938964844
2019-10-21,74.12999725341797
2019-12-18,74.88999938964844
2020-03-06,75.06999969482422
2019-10-03,76.20999908447266
2020-03-09,76.48999786376953
2020-05-27,75.4800033569336
2019-12-24,76.23999786376953
2020-03-12,81.43000030517578
2018-12-20,82.31999969482422
2019-08-01,83.55000305175781
2018-08-14,82.02999877929688
2018-07-13,81.47000122070312
2018-10-17,81.9800033569336
2019-05-29,82.01000213623047
2019-03-26,82.2300033569336
2019-02-22,83.69999694824219
2019-10-04,83.6500015258789
2019-11-05,83.1500015258789
2019-12-27,83.30000305175781
2020-06-02,83.27999877929688
2019-12-30,82.37000274658203
2020-03-18,82.0199966430664
2020-06-05,81.37999725341797
2019-07-15,81.06999969482422
2018-12-03,80.47000122070312
2019-06-13,81.05999755859375
2019-01-04,79.33999633789062
2018-08-29,79.26000213623047
2019-02-05,80.75
2018-11-01,80.22000122070312
2019-08-16,80.83999633789062
2019-04-10,80.7699966430664
2019-09-17,81.73999786376953
2019-10-15,82.80999755859375
2020-01-02,82.05999755859375
2020-06-08,82.4800033569336
2019-10-18,81.72000122070312
2020-03-24,82.02999877929688
2020-06-11,82.43000030517578
2020-01-08,84.33000183105469
2019-04-25,84.9000015258789
2019-07-30,83.20999908447266
2019-02-20,84.72000122070312
2018-07-11,85.0999984741211
2018-09-13,84.63999938964844
2018-10-15,85.30999755859375
2019-06-28,84.68000030517578
2018-12-18,84.4000015258789
2018-11-16,83.9000015258789
2019-10-02,84.19000244140625
2020-03-27,82.68000030517578
2020-01-10,82.4800033569336
2019-10-24,82.23999786376953
2020-03-30,82.13999938964844
2020-06-17,83.0
2020-01-14,83.37000274658203
2020-04-02,83.9000015258789
2019-01-02,85.86000061035156
2019-08-14,86.55000305175781
2018-10-30,86.7300033569336
2019-06-11,86.79000091552734
2019-05-10,86.55999755859375
2019-04-08,91.7300033569336
2018-08-27,89.36000061035156
2018-07-26,92.41000366210938
2018-09-28,90.94999694824219
2019-03-07,91.22000122070312
2019-10-30,90.19000244140625
2020-01-17,88.87000274658203
2020-06-23,87.88999938964844
2020-04-08,88.97000122070312
2020-06-26,88.36000061035156
2019-03-22,89.51000213623047
2019-01-17,88.66000366210938
2019-08-29,88.70999908447266
2018-11-14,88.80000305175781
2019-06-26,89.29000091552734
2018-09-11,88.9800033569336
2018-07-09,90.48999786376953
2018-08-10,91.58999633789062
2019-04-23,90.29000091552734
2019-09-30,89.94000244140625
2020-01-23,90.81999969482422
2019-11-08,91.19000244140625
2020-04-14,91.0999984741211
2019-11-11,91.02999877929688
2020-01-29,91.44000244140625
2020-04-17,91.29000091552734
2018-07-24,91.33999633789062
2018-09-26,93.56999969482422
2019-05-08,92.77999877929688
2019-03-05,93.62999725341797
2019-02-01,93.55999755859375
2018-12-31,94.4800033569336
2018-11-29,95.88999938964844
2019-08-12,95.69000244140625
2019-07-11,96.30000305175781
2019-09-13,97.04000091552734
2019-11-14,97.16000366210938
2020-04-20,97.36000061035156
2020-02-04,97.30000305175781
2020-04-23,99.04000091552734
2018-12-14,100.3499984741211
2019-08-27,99.98999786376953
2018-08-08,101.11000061035156
2018-10-11,100.01000213623047
2018-11-12,101.23999786376953
2019-07-26,101.41000366210938
2019-06-24,102.43000030517578
2019-05-23,104.0
2019-03-20,103.30999755859375
2019-01-15,103.16999816894531
2019-11-20,104.0999984741211
2020-02-07,103.01000213623047
2020-02-10,103.6500015258789
2020-04-29,103.86000061035156
2019-11-26,103.25
2020-02-13,103.13999938964844
2019-01-30,103.97000122070312
2018-08-23,103.79000091552734
2018-09-24,104.36000061035156
2018-11-27,104.87999725341797
2018-10-26,100.4800033569336
2019-07-09,98.4000015258789
2019-06-07,94.58999633789062
2019-05-06,93.38999938964844
2019-04-04,92.12000274658203
2019-09-11,88.19999694824219
2019-11-29,84.62000274658203
2020-05-05,86.88999938964844
2019-12-02,88.13999938964844
2020-02-19,87.04000091552734
2020-05-08,85.52999877929688
2019-05-21,82.06999969482422
2019-03-18,77.68000030517578
2018-09-07,79.04000091552734
2018-08-06,77.80000305175781
2018-10-09,73.91000366210938
2019-02-14,73.94000244140625
2018-12-12,70.76000213623047
2019-07-24,70.2300033569336
2019-09-26,67.37999725341797
2019-10-28,72.16999816894531
2019-12-05,73.47000122070312
2020-05-11,60.130001068115234
2019-07-03,69.43000030517578
2020-02-25,74.93000030517578
2020-05-14,75.55000305175781
2020-02-28,71.94999694824219
2019-08-08,72.4000015258789
2019-06-05,71.37000274658203
2018-07-20,66.54000091552734
2018-08-21,66.25
2018-10-24,64.12000274658203
2019-04-02,65.76000213623047
2019-03-01,72.25
2019-01-28,72.77999877929688
2018-12-27,77.11000061035156
2019-09-09,74.87000274658203
2020-03-02,72.52999877929688
2020-05-20,71.16000366210938
2019-12-17,70.69000244140625
2020-03-05,73.05999755859375
2019-02-12,70.9800033569336
2019-01-11,67.58999633789062
2018-12-10,68.56999969482422
2019-08-23,69.5999984741211
2018-11-08,74.23999786376953
2019-07-22,76.33000183105469
2019-06-20,81.08999633789062
2018-09-05,83.8499984741211
2019-04-17,82.66999816894531
2019-09-24,80.0
2019-12-20,78.12000274658203
2020-05-26,80.63999938964844
2019-04-30,81.45999908447266
2019-12-23,82.36000061035156
2020-03-11,84.05000305175781
2020-05-29,83.91000366210938
2019-12-26,84.41999816894531
2020-06-01,82.4800033569336
2019-05-02,80.45999908447266
2019-02-27,80.48999786376953
2018-11-23,84.37000274658203
2019-08-06,86.20999908447266
2018-07-18,87.0199966430664
2018-09-20,89.73999786376953
2018-10-22,87.73999786376953
2019-07-05,89.63999938964844
2019-06-03,89.58000183105469
2019-10-09,90.75
2019-10-11,89.80999755859375
2020-03-17,90.41999816894531
2020-06-04,90.88999938964844
2019-10-14,90.45999908447266
2020-03-20,91.01000213623047
2018-11-06,92.3499984741211
2019-06-18,92.6500015258789
2019-05-17,89.7300033569336
2019-04-15,89.83999633789062
2019-03-14,88.51000213623047
2019-01-09,87.08000183105469
2018-08-02,86.87000274658203
2018-10-05,90.19000244140625
2019-08-21,89.16999816894531
2019-10-17,87.95999908447266
2020-03-23,88.69999694824219
2020-06-10,85.16000366210938
2019-02-25,85.91999816894531
2020-01-07,84.36000061035156
2020-03-26,81.55000305175781
2019-10-23,82.61000061035156
