Dates,NFLX
2009-03-30,2.932857036590576
2008-08-01,2.8657143115997314
2008-09-02,3.2414286136627197
2009-03-13,3.1728570461273193
2009-01-08,3.307142972946167
2008-01-22,3.288571357727051
2008-03-26,3.2571427822113037
2008-05-29,3.3685715198516846
2008-11-05,3.421428680419922
2009-02-09,3.4928572177886963
2008-06-30,3.6314284801483154
2009-02-24,3.6785714626312256
2008-11-20,4.152857303619385
2008-09-17,4.137142658233643
2009-01-23,4.157142639160156
2008-04-10,4.108571529388428
2008-02-06,4.119999885559082
2008-05-12,4.25
2008-07-15,4.155714511871338
2008-12-22,4.130000114440918
2008-06-13,4.142857074737549
2008-10-24,4.0428571701049805
2009-01-06,4.028571605682373
2008-05-27,3.9471428394317627
2008-12-05,4.0685715675354
2009-03-11,4.287142753601074
2008-11-03,4.105714321136475
2008-10-02,4.3371429443359375
2008-02-21,4.357142925262451
2008-03-24,4.562857151031494
2008-04-25,4.75
2008-07-30,4.734285831451416
2008-09-15,4.79714298248291
2008-08-14,4.769999980926514
2008-06-11,4.645714282989502
2009-01-21,4.53000020980835
2008-11-18,4.418571472167969
2008-03-07,4.6185712814331055
2008-02-04,4.561428546905518
2008-04-08,4.487143039703369
2008-10-17,4.4128570556640625
2009-03-26,4.471428394317627
2008-08-21,4.425714492797852
2009-04-15,4.4571428298950195
2008-01-18,5.050000190734863
2008-02-19,5.174285888671875
2008-12-03,5.414285659790039
2008-09-30,5.252857208251953
2008-08-29,5.371428489685059
2008-07-28,5.3185715675354
2008-06-26,5.421428680419922
2009-03-09,5.358571529388428
2009-02-05,5.30142879486084
2008-04-23,5.285714149475098
2009-04-24,5.357142925262451
2008-06-09,5.211428642272949
2009-02-20,5.4285712242126465
2008-03-05,5.54714298248291
2008-05-08,5.491428375244141
2008-12-18,5.375714302062988
2008-10-15,5.480000019073486
2008-08-12,5.395714282989502
2008-07-11,5.274285793304443
2009-03-24,5.190000057220459
2009-04-27,5.307142734527588
2009-04-30,5.25
2008-08-27,5.257143020629883
2008-01-16,5.141428470611572
2008-04-21,5.588571548461914
2008-03-20,5.458571434020996
2008-06-24,5.519999980926514
2008-05-23,5.5428571701049805
2009-02-03,5.695714473724365
2009-01-02,5.684285640716553
2008-12-01,5.550000190734863
2008-10-30,5.714285850524902
2008-11-14,5.714285850524902
2008-10-13,5.764285564422607
2008-09-11,5.827142715454102
2008-03-03,6.064285755157471
2008-01-31,6.064285755157471
2008-04-04,6.037142753601074
2008-05-06,6.199999809265137
2008-07-09,6.345714092254639
2009-02-18,6.257143020629883
2008-12-16,6.054285526275635
2009-05-12,5.891428470611572
2009-05-18,6.048571586608887
2008-05-21,6.281428337097168
2008-12-31,6.2828569412231445
2008-10-28,6.27571439743042
2008-03-18,6.264285564422607
2008-02-15,6.377142906188965
2008-09-26,6.414285659790039
2008-08-25,6.3814287185668945
2008-07-24,6.712857246398926
2009-03-05,7.17714262008667
2009-04-06,6.971428394317627
2009-05-21,6.8085713386535645
2008-08-08,6.94857120513916
2008-07-07,7.015714168548584
2008-06-05,7.101428508758545
2009-01-15,7.070000171661377
2008-04-02,6.831428527832031
2008-01-29,6.5685715675354
2008-11-12,6.262856960296631
2008-09-09,6.685714244842529
2009-03-20,6.804285526275635
2009-04-21,6.5714287757873535
2009-05-27,6.7071428298950195
2008-02-11,6.485714435577393
2008-09-24,6.54714298248291
2008-07-22,6.498571395874023
2008-06-20,6.49571418762207
2009-03-03,6.185714244842529
2008-05-19,5.800000190734863
2009-01-30,5.714285850524902
2008-02-13,5.805714130401611
2008-04-17,5.714285850524902
2008-12-29,5.362857341766357
2009-05-06,5.625714302062988
2008-05-02,5.628571510314941
2009-01-13,5.755714416503906
2008-12-12,5.971428394317627
2008-11-10,5.805714130401611
2008-10-09,5.694285869598389
2008-08-06,5.772857189178467
2009-03-18,5.77142858505249
2008-02-28,5.610000133514404
2008-03-31,5.655714511871338
2008-06-03,5.885714054107666
