Dates,NFLX
2007-12-31,3.8499999046325684
2008-01-02,3.794285774230957
2008-01-04,3.9914286136627197
2008-01-07,3.7200000286102295
2008-01-03,3.5299999713897705
2008-01-08,3.5428571701049805
2008-01-09,3.3157143592834473
2008-01-10,3.234285831451416
2008-01-11,3.5
2008-01-14,3.408571481704712
2008-01-15,3.231428623199463
2008-03-14,3.078571319580078
2008-06-18,3.1314284801483154
2009-01-28,3.1157143115997314
2008-04-15,3.0328571796417236
2008-11-25,3.1500000953674316
2009-04-02,3.377142906188965
2008-10-07,3.182857036590576
2008-01-25,3.1628570556640625
2008-02-26,3.2957143783569336
2008-04-30,3.338571310043335
2008-09-05,3.221428632736206
2008-08-04,3.544285774230957
2008-07-03,3.627142906188965
2009-03-16,3.640000104904175
2009-02-12,3.6857142448425293
2008-12-10,3.658571481704712
2009-04-08,3.778571367263794
2008-03-12,3.851428508758545
2008-10-22,3.8557143211364746
2008-08-19,3.867142915725708
2008-07-18,3.8457143306732178
2008-06-16,3.7928571701049805
2009-02-27,3.7614285945892334
2008-05-15,3.781428575515747
2009-01-26,3.9285714626312256
2009-03-31,3.9571428298950195
2009-04-14,3.958571434020996
2009-04-17,3.9728572368621826
2009-04-20,4.369999885559082
2008-07-01,4.5171427726745605
2008-05-30,4.54714298248291
2009-02-10,4.535714149475098
2009-01-09,4.365714073181152
2008-01-23,4.52571439743042
2008-03-27,4.522857189178467
2008-04-28,4.360000133514404
2008-12-08,4.5714287757873535
2008-11-06,4.785714149475098
2008-09-03,4.735714435577393
2009-04-23,4.794285774230957
2008-09-18,4.907142639160156
2008-07-16,4.687142848968506
2009-02-25,4.82285737991333
2008-03-10,4.998571395874023
2008-02-07,5.4285712242126465
2008-04-11,5.334285736083984
2008-05-13,5.491428375244141
2008-12-23,5.285714149475098
2008-11-21,5.317142963409424
2008-10-20,5.1914286613464355
2009-04-29,5.167142868041992
2009-05-05,5.0714287757873535
2008-11-04,5.164285659790039
2008-10-03,5.114285945892334
2008-07-31,5.357142925262451
2008-03-25,5.231428623199463
2008-02-22,5.215714454650879
2009-03-12,5.298571586608887
2008-05-28,5.151428699493408
2009-01-07,5.1785712242126465
2009-04-13,5.142857074737549
2009-05-15,5.142857074737549
2009-05-08,5.261428356170654
2008-06-12,5.557142734527588
2009-02-23,5.8185715675354
2009-01-22,5.508571624755859
2008-11-19,4.815714359283447
2008-09-16,4.302856922149658
2008-02-05,4.437142848968506
2008-04-09,4.738571643829346
2008-08-15,4.739999771118164
2008-07-14,4.664285659790039
2009-03-27,4.574285507202148
2009-05-14,4.524285793304443
2008-09-22,4.437142848968506
2008-07-29,4.464285850524902
2008-06-27,4.414285659790039
2009-03-10,4.385714054107666
2009-02-06,4.329999923706055
2009-01-05,4.287142753601074
2008-12-04,4.385714054107666
2008-02-20,4.375714302062988
2008-04-24,4.380000114440918
2008-10-01,4.3185715675354
2009-05-13,4.312857151031494
2009-05-26,4.505714416503906
2008-03-06,4.695714473724365
2008-11-17,4.597142696380615
2008-10-16,4.508571624755859
2008-08-13,4.507143020629883
2008-06-10,4.460000038146973
2008-05-09,4.574285507202148
2009-01-20,4.320000171661377
2008-04-07,4.351428508758545
2008-12-19,4.334285736083984
2009-03-25,4.4285712242126465
2009-05-29,4.524285793304443
2009-06-01,4.608571529388428
2009-02-04,4.6914286613464355
2008-01-17,4.545714378356934
2008-04-22,4.392857074737549
2008-12-02,4.364285945892334
2008-10-31,4.324285507202148
2008-09-29,4.480000019073486
2008-08-28,4.5714287757873535
2008-06-25,4.564285755157471
2009-04-09,4.444285869598389
2009-05-11,4.288571357727051
2008-08-11,4.608571529388428
2008-07-10,4.5
2008-02-01,4.248571395874023
2008-03-04,4.164285659790039
2009-02-19,4.214285850524902
2008-05-07,4.1028571128845215
2008-12-17,3.787142753601074
2008-10-14,3.828571319580078
2008-09-12,3.8585715293884277
2009-03-23,3.857142925262451
2008-10-29,3.9285714626312256
2008-08-26,4.048571586608887
2008-03-19,4.0585713386535645
2008-07-25,4.067142963409424
2008-06-23,3.9314286708831787
2009-03-06,3.901428461074829
2008-05-22,3.9442856311798096
2009-02-02,3.9228570461273193
2009-04-07,3.9957141876220703
2009-01-16,3.9728572368621826
2008-12-15,3.8614284992218018
2008-11-13,3.908571481704712
2009-02-17,3.8842856884002686
2008-04-03,3.9471428394317627
2008-01-30,4.055714130401611
2008-05-05,4.0
2008-09-10,4.127142906188965
2008-07-08,4.421428680419922
2008-06-06,4.340000152587891
2009-04-16,4.364285945892334
2008-07-23,4.237143039703369
2009-03-04,4.327142715454102
2008-05-20,4.25428581237793
2008-12-30,4.235714435577393
2008-11-28,4.357142925262451
2008-03-17,4.405714511871338
2008-02-14,4.6185712814331055
2008-04-18,4.382857322692871
2008-10-27,4.414285659790039
2008-09-25,4.575714111328125
2009-04-22,4.475714206695557
2008-10-10,4.347142696380615
2008-09-08,4.3085713386535645
2008-08-07,4.278571605682373
2009-03-19,4.300000190734863
2008-06-04,4.348571300506592
2009-01-14,4.274285793304443
2008-01-28,4.272857189178467
2008-04-01,4.334285736083984
2008-02-29,4.44857120513916
2008-11-11,4.45285701751709
2009-04-28,4.440000057220459
2009-05-01,4.377142906188965
2008-11-26,4.205714225769043
2008-09-23,4.309999942779541
2008-08-22,4.29714298248291
2008-07-21,4.145714282989502
2008-06-19,4.02571439743042
2009-03-02,4.04714298248291
2008-04-16,4.168571472167969
2008-02-12,3.962857246398926
2009-01-29,4.045714378356934
2009-04-03,4.079999923706055
2009-05-04,4.5714287757873535
2009-05-07,4.485714435577393
2008-02-27,4.548571586608887
2009-03-17,4.501428604125977
2008-06-02,4.555714130401611
2009-02-13,4.608571529388428
2008-05-01,4.617142677307129
2009-01-12,4.574285507202148
2008-12-11,4.332857131958008
2008-10-08,4.257143020629883
2008-08-05,4.172857284545898
2009-05-20,3.7142856121063232
2008-04-14,3.8314285278320312
2008-03-13,3.132857084274292
2008-05-16,3.25
2008-10-23,3.187142848968506
2008-08-20,3.6085715293884277
2008-06-17,3.7514286041259766
2009-01-27,3.4128570556640625
2008-12-26,3.2742857933044434
2008-11-24,3.23714280128479
2009-04-01,3.4342856407165527
2009-05-19,3.357142925262451
2009-05-22,2.9657142162323
2008-12-09,2.8942856788635254
2008-11-07,2.8585715293884277
2008-01-24,2.712857246398926
2008-02-25,2.619999885559082
2008-03-28,2.9100000858306885
2008-04-29,3.278571367263794
2008-10-06,3.2642858028411865
2008-09-04,3.502857208251953
2008-07-02,3.385714292526245
2009-02-11,3.4285714626312256
2009-05-28,3.212857246398926
2009-02-26,3.078571319580078
2008-07-17,3.171428680419922
2008-05-14,3.062857151031494
2008-12-24,3.1057143211364746
2008-02-08,2.9342856407165527
2008-03-11,3.4157142639160156
2008-10-21,3.155714273452759
2008-09-19,3.0614285469055176
2008-08-18,3.069999933242798
2009-03-30,2.892857074737549
2008-08-01,2.7142856121063232
2008-09-02,2.872857093811035
2009-03-13,3.142857074737549
2009-01-08,3.0428571701049805
2008-01-22,3.190000057220459
2008-03-26,3.171428680419922
2008-05-29,3.1985714435577393
2008-11-05,3.231428623199463
2009-02-09,3.2842857837677
2008-06-30,3.2928571701049805
2009-02-24,3.5714285373687744
2008-11-20,3.598571538925171
2008-09-17,4.041428565979004
2009-01-23,3.9785714149475098
2008-04-10,4.048571586608887
2008-02-06,3.9285714626312256
2008-05-12,4.142857074737549
2008-07-15,4.077142715454102
2008-12-22,4.085714340209961
2008-06-13,4.111428737640381
2008-10-24,4.038571357727051
2009-01-06,3.9928572177886963
2008-05-27,3.8685715198516846
2008-12-05,3.8757143020629883
2009-03-11,4.105714321136475
2008-11-03,4.038571357727051
2008-10-02,4.108571529388428
2008-02-21,4.2171430587768555
2008-03-24,4.327142715454102
2008-04-25,4.591428756713867
2008-07-30,4.715714454650879
2008-09-15,4.6185712814331055
2008-08-14,4.769999980926514
2008-06-11,4.601428508758545
2009-01-21,4.432857036590576
2008-11-18,4.362857341766357
2008-03-07,4.182857036590576
2008-02-04,4.561428546905518
2008-04-08,4.4285712242126465
2008-10-17,4.325714111328125
2009-03-26,4.264285564422607
2008-08-21,4.331428527832031
2009-04-15,4.342857360839844
2008-01-18,4.71999979019165
2008-02-19,4.998571395874023
2008-12-03,5.057142734527588
2008-09-30,5.135714054107666
2008-08-29,5.079999923706055
2008-07-28,5.269999980926514
2008-06-26,5.285714149475098
2009-03-09,5.085714340209961
2009-02-05,5.260000228881836
2008-04-23,5.262856960296631
2009-04-24,5.230000019073486
2008-06-09,5.144285678863525
2009-02-20,5.242856979370117
2008-03-05,5.4285712242126465
2008-05-08,5.429999828338623
2008-12-18,5.341428756713867
2008-10-15,5.237143039703369
2008-08-12,5.2328572273254395
2008-07-11,5.265714168548584
2009-03-24,5.088571548461914
2009-04-27,5.227142810821533
2009-04-30,5.07285737991333
2008-08-27,5.111428737640381
2008-01-16,5.057142734527588
2008-04-21,4.898571491241455
2008-03-20,5.29714298248291
2008-06-24,5.24571418762207
2008-05-23,5.497142791748047
2009-02-03,5.458571434020996
2009-01-02,5.601428508758545
2008-12-01,5.512856960296631
2008-10-30,5.258571624755859
2008-11-14,5.704285621643066
2008-10-13,5.668571472167969
2008-09-11,5.535714149475098
2008-03-03,5.814285755157471
2008-01-31,6.064285755157471
2008-04-04,5.9728569984436035
2008-05-06,5.949999809265137
2008-07-09,6.145714282989502
2009-02-18,6.175714492797852
2008-12-16,5.958571434020996
2009-05-12,5.891428470611572
2009-05-18,5.644285678863525
2008-05-21,6.03000020980835
2008-12-31,6.111428737640381
2008-10-28,6.252857208251953
2008-03-18,6.152857303619385
2008-02-15,6.141428470611572
2008-09-26,6.349999904632568
2008-08-25,6.30142879486084
2008-07-24,6.362857341766357
2009-03-05,6.7071428298950195
2009-04-06,6.947143077850342
2009-05-21,6.757143020629883
2008-08-08,6.6785712242126465
2008-07-07,6.871428489685059
2008-06-05,6.968571662902832
2009-01-15,7.062857151031494
2008-04-02,6.582857131958008
2008-01-29,6.539999961853027
2008-11-12,6.218571662902832
2008-09-09,6.2771430015563965
2009-03-20,6.537142753601074
2009-04-21,6.5
2009-05-27,6.47428560256958
2008-02-11,6.464285850524902
2008-09-24,6.360000133514404
2008-07-22,6.418571472167969
2008-06-20,6.44857120513916
2009-03-03,6.077142715454102
2008-05-19,5.7171430587768555
2009-01-30,5.648571491241455
2008-02-13,5.664285659790039
2008-04-17,5.714285850524902
2008-12-29,5.345714092254639
2009-05-06,5.378571510314941
2008-05-02,5.570000171661377
2009-01-13,5.588571548461914
2008-12-12,5.744285583496094
2008-11-10,5.714285850524902
2008-10-09,5.650000095367432
2008-08-06,5.514285564422607
2009-03-18,5.721428394317627
2008-02-28,5.531428337097168
2008-03-31,5.539999961853027
2008-06-03,5.712857246398926
