Dates,NFLX
2007-12-31,10415300.0
2008-01-02,12527900.0
2008-01-04,21340200.0
2008-01-07,17202500.0
2008-01-03,12693800.0
2008-01-08,14490000.0
2008-01-09,15200500.0
2008-01-10,13379100.0
2008-01-11,8981700.0
2008-01-14,16165800.0
2008-01-15,37895200.0
2008-03-14,17956400.0
2008-06-18,11844000.0
2009-01-28,12496400.0
2008-04-15,14127400.0
2008-11-25,29370600.0
2009-04-02,38927000.0
2008-10-07,19865300.0
2008-01-25,11650100.0
2008-02-26,7082600.0
2008-04-30,9307200.0
2008-09-05,23223900.0
2008-08-04,12623100.0
2008-07-03,11883900.0
2009-03-16,8945300.0
2009-02-12,15107400.0
2008-12-10,16767100.0
2009-04-08,10850700.0
2008-03-12,9594900.0
2008-10-22,7427700.0
2008-08-19,7099400.0
2008-07-18,6273400.0
2008-06-16,6734700.0
2009-02-27,9839200.0
2008-05-15,12815600.0
2009-01-26,7112000.0
2009-03-31,5740000.0
2009-04-14,6801900.0
2009-04-17,16592100.0
2009-04-20,41283200.0
2008-07-01,35182700.0
2008-05-30,16774800.0
2009-02-10,12994800.0
2009-01-09,8935500.0
2008-01-23,12135900.0
2008-03-27,9050300.0
2008-04-28,10600800.0
2008-12-08,14315000.0
2008-11-06,17990000.0
2008-09-03,15894200.0
2009-04-23,10045000.0
2008-09-18,7955500.0
2008-07-16,9300900.0
2009-02-25,12412400.0
2008-03-10,13099800.0
2008-02-07,23524200.0
2008-04-11,16856000.0
2008-05-13,12001500.0
2008-12-23,10948700.0
2008-11-21,12809300.0
2008-10-20,9209900.0
2009-04-29,14527800.0
2009-05-05,16173500.0
2008-11-04,9599100.0
2008-10-03,8990100.0
2008-07-31,6877500.0
2008-03-25,5357800.0
2008-02-22,6457500.0
2009-03-12,7982800.0
2008-05-28,5525800.0
2009-01-07,7887600.0
2009-04-13,6811000.0
2009-05-15,5721100.0
2009-05-08,15433600.0
2008-06-12,23908500.0
2009-02-23,14841400.0
2009-01-22,22172500.0
2008-11-19,73231900.0
2008-09-16,20147400.0
2008-02-05,13801200.0
2008-04-09,10159100.0
2008-08-15,10395700.0
2008-07-14,7233100.0
2009-03-27,10906000.0
2009-05-14,17323600.0
2008-09-22,7703500.0
2008-07-29,8323000.0
2008-06-27,4996600.0
2009-03-10,6707400.0
2009-02-06,9996700.0
2009-01-05,4894400.0
2008-12-04,10579100.0
2008-02-20,6391000.0
2008-04-24,7686000.0
2008-10-01,15273300.0
2009-05-13,14801500.0
2009-05-26,8920100.0
2008-03-06,31366300.0
2008-11-17,13125700.0
2008-10-16,9313500.0
2008-08-13,9688700.0
2008-06-10,5602100.0
2008-05-09,13036100.0
2009-01-20,15862700.0
2008-04-07,8871100.0
2008-12-19,7801500.0
2009-03-25,9543800.0
2009-05-29,6671700.0
2009-06-01,10714900.0
2009-02-04,6703900.0
2008-01-17,6885200.0
2008-04-22,4574500.0
2008-12-02,5012000.0
2008-10-31,4397400.0
2008-09-29,4724300.0
2008-08-28,3552500.0
2008-06-25,3051300.0
2009-04-09,6950300.0
2009-05-11,8460900.0
2008-08-11,7775600.0
2008-07-10,9176300.0
2008-02-01,10761100.0
2008-03-04,6297900.0
2009-02-19,8674400.0
2008-05-07,14755300.0
2008-12-17,8149400.0
2008-10-14,17619700.0
2008-09-12,13204800.0
2009-03-23,10806600.0
2008-10-29,11434500.0
2008-08-26,10042900.0
2008-03-19,10674300.0
2008-07-25,8330700.0
2008-06-23,8615600.0
2009-03-06,17445400.0
2008-05-22,12454400.0
2009-02-02,9185400.0
2009-04-07,9594900.0
2009-01-16,9723000.0
2008-12-15,8987300.0
2008-11-13,16783200.0
2009-02-17,10553900.0
2008-04-03,12923400.0
2008-01-30,27176100.0
2008-05-05,13051500.0
2008-09-10,19681200.0
2008-07-08,9216900.0
2008-06-06,14311500.0
2009-04-16,17635800.0
2008-07-23,11844000.0
2009-03-04,8262800.0
2008-05-20,7778400.0
2008-12-30,10118500.0
2008-11-28,9188200.0
2008-03-17,14011200.0
2008-02-14,8773800.0
2008-04-18,9330300.0
2008-10-27,13657000.0
2008-09-25,9751000.0
2009-04-22,7690900.0
2008-10-10,6036800.0
2008-09-08,5107200.0
2008-08-07,5387200.0
2009-03-19,5344500.0
2008-06-04,5709900.0
2009-01-14,10262700.0
2008-01-28,6292300.0
2008-04-01,8675800.0
2008-02-29,4333700.0
2008-11-11,8938300.0
2009-04-28,5409600.0
2009-05-01,13195000.0
2008-11-26,10923500.0
2008-09-23,11142600.0
2008-08-22,9315600.0
2008-07-21,8769600.0
2008-06-19,8371300.0
2009-03-02,7381500.0
2008-04-16,6594000.0
2008-02-12,10801700.0
2009-01-29,11447800.0
2009-04-03,18216800.0
2009-05-04,14959000.0
2009-05-07,6972000.0
2008-02-27,5840800.0
2009-03-17,5910100.0
2008-06-02,6216700.0
2009-02-13,3914400.0
2008-05-01,8029000.0
2009-01-12,10700200.0
2008-12-11,6501600.0
2008-10-08,5233200.0
2008-08-05,5013400.0
2009-05-20,28088200.0
2008-04-14,12485900.0
2008-03-13,13895000.0
2008-05-16,12521600.0
2008-10-23,9565500.0
2008-08-20,8341900.0
2008-06-17,9631300.0
2009-01-27,5328400.0
2008-12-26,9604700.0
2008-11-24,6604500.0
2009-04-01,9104900.0
2009-05-19,14900900.0
2009-05-22,12454400.0
2008-12-09,11550700.0
2008-11-07,12054700.0
2008-01-24,10336200.0
2008-02-25,14797300.0
2008-03-28,10268300.0
2008-04-29,8499400.0
2008-10-06,10673600.0
2008-09-04,9460500.0
2008-07-02,5430600.0
2009-02-11,5829600.0
2009-05-28,6739600.0
2009-02-26,5490800.0
2008-07-17,3045700.0
2008-05-14,4465300.0
2008-12-24,4350500.0
2008-02-08,13511400.0
2008-03-11,9055200.0
2008-10-21,7175700.0
2008-09-19,6712300.0
2008-08-18,7198100.0
2009-03-30,12006400.0
2008-08-01,11310600.0
2008-09-02,13810300.0
2009-03-13,7214200.0
2009-01-08,8019200.0
2008-01-22,2781100.0
2008-03-26,7054600.0
2008-05-29,6883800.0
2008-11-05,6189400.0
2009-02-09,6727000.0
2008-06-30,9088100.0
2009-02-24,9763600.0
2008-11-20,17894800.0
2008-09-17,8979600.0
2009-01-23,12569900.0
2008-04-10,5471900.0
2008-02-06,4821600.0
2008-05-12,9816800.0
2008-07-15,6004600.0
2008-12-22,5366200.0
2008-06-13,15471400.0
2008-10-24,8297100.0
2009-01-06,6005300.0
2008-05-27,2150400.0
2008-12-05,2457700.0
2009-03-11,8669500.0
2008-11-03,3313800.0
2008-10-02,6200600.0
2008-02-21,6605200.0
2008-03-24,13044500.0
2008-04-25,12065900.0
2008-07-30,10133900.0
2008-09-15,8175300.0
2008-08-14,5686100.0
2008-06-11,6524700.0
2009-01-21,7823200.0
2008-11-18,9045400.0
2008-03-07,7408100.0
2008-02-04,6655600.0
2008-04-08,5606300.0
2008-10-17,8064000.0
2009-03-26,7172900.0
2008-08-21,9434600.0
2009-04-15,15659700.0
2008-01-18,60159400.0
2008-02-19,18397400.0
2008-12-03,24274600.0
2008-09-30,18736900.0
2008-08-29,15437100.0
2008-07-28,17175200.0
2008-06-26,14547400.0
2009-03-09,14248500.0
2009-02-05,21145600.0
2008-04-23,10991400.0
2009-04-24,16384200.0
2008-06-09,13302100.0
2009-02-20,20511400.0
2008-03-05,20008800.0
2008-05-08,15198400.0
2008-12-18,13208300.0
2008-10-15,14897400.0
2008-08-12,11410700.0
2008-07-11,14423500.0
2009-03-24,14244300.0
2009-04-27,15887900.0
2009-04-30,10766700.0
2008-08-27,8995700.0
2008-01-16,15885100.0
2008-04-21,51740500.0
2008-03-20,14490000.0
2008-06-24,11335100.0
2008-05-23,8729700.0
2009-02-03,11848900.0
2009-01-02,16337300.0
2008-12-01,11030600.0
2008-10-30,14080500.0
2008-11-14,9539600.0
2008-10-13,12023900.0
2008-09-11,11903500.0
2008-03-03,16355500.0
2008-01-31,12115600.0
2008-04-04,13117300.0
2008-05-06,14639800.0
2008-07-09,12205200.0
2009-02-18,18686500.0
2008-12-16,14459900.0
2009-05-12,11035500.0
2009-05-18,19396300.0
2008-05-21,12718300.0
2008-12-31,10427900.0
2008-10-28,11048800.0
2008-03-18,7205800.0
2008-02-15,12506900.0
2008-09-26,8216600.0
2008-08-25,6576500.0
2008-07-24,13811000.0
2009-03-05,26653200.0
2009-04-06,16957500.0
2009-05-21,10913000.0
2008-08-08,9825200.0
2008-07-07,8985900.0
2008-06-05,10650500.0
2009-01-15,24563000.0
2008-04-02,12685400.0
2008-01-29,24576300.0
2008-11-12,30082500.0
2008-09-09,29344700.0
2009-03-20,16545900.0
2009-04-21,17892700.0
2009-05-27,12247200.0
2008-02-11,7328300.0
2008-09-24,7936600.0
2008-07-22,7007700.0
2008-06-20,16352000.0
2009-03-03,25173400.0
2008-05-19,24913000.0
2009-01-30,12990600.0
2008-02-13,13067600.0
2008-04-17,20459600.0
2008-12-29,14255500.0
2009-05-06,16576000.0
2008-05-02,12098100.0
2009-01-13,13829900.0
2008-12-12,15792700.0
2008-11-10,9964500.0
2008-10-09,4261600.0
2008-08-06,8136100.0
2009-03-18,9294600.0
2008-02-28,8086400.0
2008-03-31,13692000.0
2008-06-03,9718100.0
