Dates,KIM
2019-01-14,16.253095626831055
2018-07-06,16.326435089111328
2018-08-07,16.207260131835938
2018-10-10,16.280597686767578
2018-12-13,16.298933029174805
2019-08-26,16.09725570678711
2019-07-25,16.161426544189453
2019-05-22,16.253095626831055
2019-03-19,16.216428756713867
2020-01-06,16.179759979248047
2020-03-25,16.023921966552734
2020-06-12,16.124757766723633
2019-10-22,15.886417388916016
2020-01-09,15.803913116455078
2020-06-15,16.088088989257812
2019-10-25,15.803913116455078
2020-03-31,15.941415786743164
2020-06-18,15.87724781036377
2019-04-03,16.088088989257812
2018-08-22,16.207260131835938
2018-10-25,16.326435089111328
2019-01-29,16.399770736694336
2018-12-28,16.188928604125977
2018-11-26,16.06975746154785
2019-08-09,16.14309310913086
2019-07-08,16.225597381591797
2019-06-06,16.656444549560547
2019-09-10,16.61977767944336
2020-01-15,16.638113021850586
2020-04-03,17.02312469482422
2019-10-31,16.8856201171875
2020-04-06,17.087295532226562
2020-06-24,16.958955764770508
2018-11-09,16.92172622680664
2019-07-23,17.052034378051758
2019-06-21,16.92172622680664
2019-05-20,16.91241455078125
2019-04-18,17.173038482666016
2018-09-06,17.033418655395508
2018-10-08,16.903108596801758
2019-02-13,17.182344436645508
2018-12-11,17.005495071411133
2019-09-25,16.977571487426758
2020-01-21,16.651796340942383
2020-04-09,16.158479690551758
2019-11-06,16.028167724609375
2020-01-24,16.316713333129883
2020-01-27,15.897858619689941
2020-04-15,16.27947998046875
2018-12-26,16.521484375
2019-08-07,16.512178421020508
2019-06-04,16.577333450317383
2018-09-21,16.121246337890625
2018-07-19,16.186399459838867
2018-08-20,16.195711135864258
2018-10-23,16.744873046875
2019-05-03,16.940340042114258
2019-04-01,17.014802932739258
2019-02-28,16.716951370239258
2019-11-12,16.744873046875
2020-01-30,16.76348876953125
2019-11-15,17.07065200805664
2020-04-21,16.837953567504883
2019-04-16,16.94964599609375
2019-03-15,16.856571197509766
2019-02-11,16.884492874145508
2019-01-10,16.837953567504883
2019-08-22,16.716951370239258
2018-11-07,16.977571487426758
2018-08-03,16.884492874145508
2018-09-04,16.76348876953125
2019-06-19,16.92172622680664
2019-09-23,16.549409866333008
2019-11-18,16.102630615234375
2020-02-05,16.214324951171875
2020-04-24,16.195711135864258
2019-03-29,16.27947998046875
2019-11-21,16.400484085083008
2020-04-27,17.07065200805664
2020-02-11,17.079959869384766
2020-04-30,17.061342239379883
2019-05-01,16.968265533447266
2019-02-26,17.042726516723633
2019-01-25,17.107881546020508
2018-12-24,17.433656692504883
2019-09-06,17.433656692504883
2018-07-17,17.69428062438965
2018-09-19,17.675661087036133
2019-08-05,17.75943374633789
2019-10-08,17.805973052978516
2019-12-11,17.591890335083008
2019-11-27,17.359193801879883
2020-02-14,17.321964263916016
2020-05-06,16.893800735473633
2019-01-08,17.126495361328125
2018-12-07,17.20096206665039
2019-08-20,16.964683532714844
2018-11-05,17.219863891601562
2019-07-19,17.380531311035156
2018-10-04,17.437238693237305
2019-06-17,17.61680793762207
2019-05-16,17.61680793762207
2018-08-01,17.6640625
2019-03-13,17.361629486083984
2019-12-03,17.38998031616211
2020-02-20,17.361629486083984
2019-12-06,17.29547119140625
2020-05-12,17.200960159301758
2019-12-09,17.22931480407715
2020-02-26,16.907978057861328
2020-05-15,17.163156509399414
2019-03-28,17.626258850097656
2018-09-17,17.768024444580078
2018-08-16,17.61680793762207
2018-10-19,17.711318969726562
2019-04-29,17.89089012145996
2019-01-23,18.306739807128906
2019-09-04,18.155517578125
2018-11-20,17.957048416137695
2019-07-02,18.013751983642578
2019-05-31,17.72077178955078
2019-12-12,17.758575439453125
2020-05-18,17.824731826782227
2019-09-27,18.032655715942383
2020-03-03,17.9097900390625
2020-05-21,17.928693771362305
2019-05-14,17.86253547668457
2018-08-31,17.399433135986328
2018-07-30,17.50339698791504
2018-10-02,17.64516258239746
2019-04-12,17.881437301635742
2019-03-11,17.42778778076172
2019-02-07,17.512845993041992
2019-07-17,17.579004287719727
2019-09-19,17.153705596923828
2019-10-21,17.37108039855957
2019-12-18,17.21040916442871
2020-03-06,17.267118453979492
2019-10-03,17.4183349609375
2020-03-09,17.37108039855957
2020-05-27,17.701866149902344
2019-12-24,17.78692626953125
2020-03-12,17.871986389160156
2018-12-20,18.28783416748047
2019-08-01,18.675329208374023
2018-08-14,19.00611686706543
2018-07-13,19.08172607421875
2018-10-17,19.2707462310791
2019-05-29,19.01556968688965
2019-03-26,18.911605834960938
2019-02-22,18.977764129638672
2019-10-04,19.062822341918945
2019-11-05,19.110078811645508
2019-12-27,19.15733528137207
2020-06-02,19.091176986694336
2019-12-30,19.091176986694336
2020-03-18,19.17623519897461
2020-06-05,19.63933753967285
2019-07-15,19.705495834350586
2018-12-03,19.733848571777344
2019-06-13,19.628475189208984
2019-01-04,19.599735260009766
2018-08-29,19.513521194458008
2019-02-05,19.63805389404297
2018-11-01,19.76258659362793
2019-08-16,19.685951232910156
2019-04-10,19.609315872192383
2019-09-17,19.676372528076172
2019-10-15,19.867963790893555
2020-01-02,19.896703720092773
2020-06-08,19.820066452026367
2019-10-18,19.82964515686035
2020-03-24,19.72426986694336
2020-06-11,20.040393829345703
2020-01-08,20.337360382080078
2019-04-25,20.490631103515625
2019-07-30,20.366098403930664
2019-02-20,20.27030372619629
2018-07-11,20.260725021362305
2018-09-13,20.078712463378906
2018-10-15,20.23198699951172
2019-06-28,20.825918197631836
2018-12-18,20.653484344482422
2018-11-16,20.816335678100586
2019-10-02,20.500213623046875
2020-03-27,20.3852596282959
2020-01-10,20.490631103515625
2019-10-24,20.011655807495117
2020-03-30,19.973339080810547
2020-06-17,20.011655807495117
2020-01-14,19.858383178710938
2020-04-02,20.164928436279297
2019-01-02,20.653484344482422
2019-08-14,20.62474822998047
2018-10-30,20.854656219482422
2019-06-11,20.758859634399414
2019-05-10,20.538530349731445
2019-04-08,20.44273567199707
2018-08-27,20.404417037963867
2018-07-26,20.52895164489746
2018-09-28,20.672645568847656
2019-03-07,20.74928092956543
2019-10-30,20.71096420288086
2020-01-17,20.155349731445312
2020-06-23,20.27030372619629
2020-04-08,20.37567901611328
2020-06-26,20.299043655395508
2019-03-22,20.28946304321289
2019-01-17,20.337360382080078
2019-08-29,20.279882431030273
2018-11-14,19.954179763793945
2019-06-26,19.561416625976562
2018-09-11,19.456043243408203
2018-07-09,19.542259216308594
2018-08-10,19.542259216308594
2019-04-23,19.714689254760742
2019-09-30,19.676372528076172
2020-01-23,19.666793823242188
2019-11-08,19.465621948242188
2020-04-14,19.50394058227539
2019-11-11,19.599735260009766
2020-01-29,19.887121200561523
2020-04-17,19.896703720092773
2018-07-24,20.11033058166504
2018-09-26,19.032472610473633
2019-05-08,19.236391067504883
2019-03-05,19.488862991333008
2019-02-01,19.25581169128418
2018-12-31,19.178129196166992
2018-11-29,18.77029037475586
2019-08-12,18.8382625579834
2019-07-11,19.178129196166992
2019-09-13,19.459732055664062
2019-11-14,19.644229888916016
2020-04-20,19.75104522705078
2020-02-04,19.68307113647461
2020-04-23,19.81901741027832
2018-12-14,19.75104522705078
2019-08-27,19.857860565185547
2018-08-08,19.76075553894043
2018-10-11,19.5471248626709
2018-11-12,19.61509895324707
2019-07-26,19.47915267944336
2019-06-24,18.789710998535156
2019-05-23,18.498395919799805
2019-03-20,18.6246337890625
2019-01-15,18.867395401000977
2019-11-20,19.148996353149414
2020-02-07,19.100444793701172
2020-02-10,19.05189323425293
2020-04-29,19.12957763671875
2019-11-26,18.56637191772461
2020-02-13,18.226505279541016
2019-01-30,18.381872177124023
2018-08-23,18.702316284179688
2018-09-24,18.517818450927734
2018-11-27,18.022584915161133
2018-10-26,18.41100311279297
2019-07-09,18.517818450927734
2019-06-07,18.420713424682617
2019-05-06,18.04200553894043
2019-04-04,17.750694274902344
2019-09-11,17.168066024780273
2019-11-29,16.84762191772461
2020-05-05,17.304012298583984
2019-12-02,17.245750427246094
2020-02-19,17.750694274902344
2020-05-08,17.35256576538086
2019-05-21,16.828201293945312
2019-03-18,15.119162559509277
2018-09-07,15.71150016784668
2018-08-06,14.420010566711426
2018-10-09,12.351686477661133
2019-02-14,12.83720874786377
2018-12-12,10.293071746826172
2019-07-24,10.54554271697998
2019-09-26,9.477394104003906
2019-10-28,9.953206062316895
2019-12-05,10.322202682495117
2020-05-11,9.137528419494629
2019-07-03,10.186256408691406
2020-02-25,10.865987777709961
2020-05-14,10.992222785949707
2020-02-28,10.098862648010254
2019-08-08,9.807549476623535
2019-06-05,9.390000343322754
2018-07-20,8.300000190734863
2018-08-21,7.75
2018-10-24,7.769999980926514
2019-04-02,8.65999984741211
2019-03-01,9.149999618530273
2019-01-28,9.630000114440918
2018-12-27,10.819999694824219
2019-09-09,10.550000190734863
2020-03-02,10.729999542236328
2020-05-20,9.710000038146973
2019-12-17,8.479999542236328
2020-03-05,8.920000076293945
2019-02-12,8.5600004196167
2019-01-11,8.300000190734863
2018-12-10,8.329999923706055
2019-08-23,8.640000343322754
2018-11-08,8.600000381469727
2019-07-22,9.300000190734863
2019-06-20,10.149999618530273
2018-09-05,11.1899995803833
2019-04-17,10.90999984741211
2019-09-24,10.600000381469727
2019-12-20,10.399999618530273
2020-05-26,10.380000114440918
2019-04-30,9.819999694824219
2019-12-23,10.050000190734863
2020-03-11,10.899999618530273
2020-05-29,10.09000015258789
2019-12-26,9.380000114440918
2020-06-01,8.760000228881836
2019-05-02,9.220000267028809
2019-02-27,9.149999618530273
2018-11-23,10.40999984741211
2019-08-06,10.460000038146973
2018-07-18,10.960000038146973
2018-09-20,11.260000228881836
2018-10-22,11.329999923706055
2019-07-05,12.239999771118164
2019-06-03,12.430000305175781
2019-10-09,11.710000038146973
2019-10-11,11.109999656677246
2020-03-17,11.979999542236328
2020-06-04,12.479999542236328
2019-10-14,13.899999618530273
2020-03-20,14.3100004196167
2018-11-06,15.220000267028809
2019-06-18,15.6899995803833
2019-05-17,14.920000076293945
2019-04-15,14.0600004196167
2019-03-14,12.550000190734863
2019-01-09,13.760000228881836
2018-08-02,13.619999885559082
2018-10-05,14.130000114440918
2019-08-21,13.329999923706055
2019-10-17,13.329999923706055
2020-03-23,12.720000267028809
2020-06-10,13.0600004196167
2019-02-25,13.050000190734863
2020-01-07,12.8100004196167
2020-03-26,12.75
2019-10-23,12.520000457763672
