Dates,KIM
2019-06-19,18.18000030517578
2019-09-23,17.780000686645508
2019-11-18,17.299999237060547
2020-02-05,17.420000076293945
2020-04-24,17.399999618530273
2019-03-29,17.489999771118164
2019-11-21,17.6200008392334
2020-04-27,18.34000015258789
2020-02-11,18.350000381469727
2020-04-30,18.329999923706055
2019-05-01,18.229999542236328
2019-02-26,18.309999465942383
2019-01-25,18.3799991607666
2018-12-24,18.729999542236328
2019-09-06,18.729999542236328
2018-07-17,19.010000228881836
2018-09-19,18.989999771118164
2019-08-05,19.079999923706055
2019-10-08,19.1299991607666
2019-12-11,18.899999618530273
2019-11-27,18.649999618530273
2020-02-14,18.610000610351562
2020-05-06,18.149999618530273
2019-01-08,18.399999618530273
2018-12-07,18.479999542236328
2019-08-20,17.950000762939453
2018-11-05,18.219999313354492
2019-07-19,18.389999389648438
2018-10-04,18.450000762939453
2019-06-17,18.639999389648438
2019-05-16,18.639999389648438
2018-08-01,18.690000534057617
2019-03-13,18.3700008392334
2019-12-03,18.399999618530273
2020-02-20,18.3700008392334
2019-12-06,18.299999237060547
2020-05-12,18.200000762939453
2019-12-09,18.229999542236328
2020-02-26,17.889999389648438
2020-05-15,18.15999984741211
2019-03-28,18.649999618530273
2018-09-17,18.799999237060547
2018-08-16,18.639999389648438
2018-10-19,18.739999771118164
2019-04-29,18.93000030517578
2019-01-23,19.3700008392334
2019-09-04,19.209999084472656
2018-11-20,19.0
2019-07-02,19.059999465942383
2019-05-31,18.75
2019-12-12,18.790000915527344
2020-05-18,18.860000610351562
2019-09-27,19.079999923706055
2020-03-03,18.950000762939453
2020-05-21,18.969999313354492
2019-05-14,18.899999618530273
2018-08-31,18.40999984741211
2018-07-30,18.520000457763672
2018-10-02,18.670000076293945
2019-04-12,18.920000076293945
2019-03-11,18.440000534057617
2019-02-07,18.530000686645508
2019-07-17,18.600000381469727
2019-09-19,18.149999618530273
2019-10-21,18.3799991607666
2019-12-18,18.209999084472656
2020-03-06,18.270000457763672
2019-10-03,18.43000030517578
2020-03-09,18.3799991607666
2020-05-27,18.729999542236328
2019-12-24,18.81999969482422
2020-03-12,18.90999984741211
2018-12-20,19.350000381469727
2019-08-01,19.760000228881836
2018-08-14,20.110000610351562
2018-07-13,20.190000534057617
2018-10-17,20.389999389648438
2019-05-29,20.1200008392334
2019-03-26,20.010000228881836
2019-02-22,20.079999923706055
2019-10-04,20.170000076293945
2019-11-05,20.219999313354492
2019-12-27,20.270000457763672
2020-06-02,20.200000762939453
2019-12-30,20.200000762939453
2020-03-18,20.290000915527344
2020-06-05,20.780000686645508
2019-07-15,20.850000381469727
2018-12-03,20.8799991607666
2019-06-13,20.489999771118164
2019-01-04,20.459999084472656
2018-08-29,20.3700008392334
2019-02-05,20.5
2018-11-01,20.6299991607666
2019-08-16,20.549999237060547
2019-04-10,20.469999313354492
2019-09-17,20.540000915527344
2019-10-15,20.739999771118164
2020-01-02,20.770000457763672
2020-06-08,20.690000534057617
2019-10-18,20.700000762939453
2020-03-24,20.59000015258789
2020-06-11,20.920000076293945
2020-01-08,21.229999542236328
2019-04-25,21.389999389648438
2019-07-30,21.260000228881836
2019-02-20,21.15999984741211
2018-07-11,21.149999618530273
2018-09-13,20.959999084472656
2018-10-15,21.1200008392334
2019-06-28,21.739999771118164
2018-12-18,21.559999465942383
2018-11-16,21.729999542236328
2019-10-02,21.399999618530273
2020-03-27,21.280000686645508
2020-01-10,21.389999389648438
2019-10-24,20.889999389648438
2020-03-30,20.850000381469727
2020-06-17,20.889999389648438
2020-01-14,20.729999542236328
2020-04-02,21.049999237060547
2019-01-02,21.559999465942383
2019-08-14,21.530000686645508
2018-10-30,21.770000457763672
2019-06-11,21.670000076293945
2019-05-10,21.440000534057617
2019-04-08,21.34000015258789
2018-08-27,21.299999237060547
2018-07-26,21.43000030517578
2018-09-28,21.579999923706055
2019-03-07,21.65999984741211
2019-10-30,21.6200008392334
2020-01-17,21.040000915527344
2020-06-23,21.15999984741211
2020-04-08,21.270000457763672
2020-06-26,21.190000534057617
2019-03-22,21.18000030517578
2019-01-17,21.229999542236328
2019-08-29,21.170000076293945
2018-11-14,20.829999923706055
2019-06-26,20.420000076293945
2018-09-11,20.309999465942383
2018-07-09,20.399999618530273
2018-08-10,20.399999618530273
2019-04-23,20.579999923706055
2019-09-30,20.540000915527344
2020-01-23,20.530000686645508
2019-11-08,20.31999969482422
2020-04-14,20.360000610351562
2019-11-11,20.459999084472656
2020-01-29,20.760000228881836
2020-04-17,20.770000457763672
2018-07-24,20.709999084472656
2018-09-26,19.600000381469727
2019-05-08,19.809999465942383
2019-03-05,20.06999969482422
2019-02-01,19.829999923706055
2018-12-31,19.75
2018-11-29,19.329999923706055
2019-08-12,19.399999618530273
2019-07-11,19.75
2019-09-13,20.040000915527344
2019-11-14,20.229999542236328
2020-04-20,20.34000015258789
2020-02-04,20.270000457763672
2020-04-23,20.40999984741211
2018-12-14,20.34000015258789
2019-08-27,20.450000762939453
2018-08-08,20.350000381469727
2018-10-11,20.1299991607666
2018-11-12,20.200000762939453
2019-07-26,20.059999465942383
2019-06-24,19.350000381469727
2019-05-23,19.049999237060547
2019-03-20,19.18000030517578
2019-01-15,19.43000030517578
2019-11-20,19.719999313354492
2020-02-07,19.670000076293945
2020-02-10,19.6200008392334
2020-04-29,19.700000762939453
2019-11-26,19.1200008392334
2020-02-13,18.770000457763672
2019-01-30,18.93000030517578
2018-08-23,19.260000228881836
2018-09-24,19.06999969482422
2018-11-27,18.559999465942383
2018-10-26,18.959999084472656
2019-07-09,19.06999969482422
2019-06-07,18.969999313354492
2019-05-06,18.579999923706055
2019-04-04,18.280000686645508
2019-09-11,17.68000030517578
2019-11-29,17.350000381469727
2020-05-05,17.81999969482422
2019-12-02,17.760000228881836
2020-02-19,18.280000686645508
2020-05-08,17.8700008392334
2019-05-21,17.329999923706055
2019-03-18,15.569999694824219
2018-09-07,16.18000030517578
2018-08-06,14.850000381469727
2018-10-09,12.720000267028809
2019-02-14,13.220000267028809
2018-12-12,10.600000381469727
2019-07-24,10.859999656677246
2019-09-26,9.760000228881836
2019-10-28,10.25
2019-12-05,10.630000114440918
2020-05-11,9.40999984741211
2019-07-03,10.489999771118164
2020-02-25,11.1899995803833
2020-05-14,11.319999694824219
2020-02-28,10.399999618530273
2019-08-08,10.100000381469727
2019-06-05,9.670000076293945
2018-07-20,8.300000190734863
2018-08-21,7.75
2018-10-24,7.769999980926514
2019-04-02,8.65999984741211
2019-03-01,9.149999618530273
2019-01-28,9.630000114440918
2018-12-27,10.819999694824219
2019-09-09,10.550000190734863
2020-03-02,10.729999542236328
2020-05-20,9.710000038146973
2019-12-17,8.479999542236328
2020-03-05,8.920000076293945
2019-02-12,8.5600004196167
2019-01-11,8.300000190734863
2018-12-10,8.329999923706055
2019-08-23,8.640000343322754
2018-11-08,8.600000381469727
2019-07-22,9.300000190734863
2019-06-20,10.149999618530273
2018-09-05,11.1899995803833
2019-04-17,10.90999984741211
2019-09-24,10.600000381469727
2019-12-20,10.399999618530273
2020-05-26,10.380000114440918
2019-04-30,9.819999694824219
2019-12-23,10.050000190734863
2020-03-11,10.899999618530273
2020-05-29,10.09000015258789
2019-12-26,9.380000114440918
2020-06-01,8.760000228881836
2019-05-02,9.220000267028809
2019-02-27,9.149999618530273
2018-11-23,10.40999984741211
2019-08-06,10.460000038146973
2018-07-18,10.960000038146973
2018-09-20,11.260000228881836
2018-10-22,11.329999923706055
2019-07-05,12.239999771118164
2019-06-03,12.430000305175781
2019-10-09,11.710000038146973
2019-10-11,11.109999656677246
2020-03-17,11.979999542236328
2020-06-04,12.479999542236328
2019-10-14,13.899999618530273
2020-03-20,14.3100004196167
2018-11-06,15.220000267028809
2019-06-18,15.6899995803833
2019-05-17,14.920000076293945
2019-04-15,14.0600004196167
2019-03-14,12.550000190734863
2019-01-09,13.760000228881836
2018-08-02,13.619999885559082
2018-10-05,14.130000114440918
2019-08-21,13.329999923706055
2019-10-17,13.329999923706055
2020-03-23,12.720000267028809
2020-06-10,13.0600004196167
2019-02-25,13.050000190734863
2020-01-07,12.8100004196167
2020-03-26,12.75
2019-10-23,12.520000457763672
