Dates,KIM
2018-06-20,16.920000076293945
2018-06-21,17.43000030517578
2018-06-25,17.959999084472656
2018-06-22,17.93000030517578
2018-06-26,17.68000030517578
2018-06-27,17.510000228881836
2018-06-28,17.18000030517578
2018-06-29,17.1200008392334
2018-07-02,16.809999465942383
2018-07-03,16.790000915527344
2018-07-05,16.860000610351562
2018-07-16,17.030000686645508
2018-09-18,16.950000762939453
2019-01-24,16.90999984741211
2019-09-05,16.790000915527344
2018-11-21,16.56999969482422
2020-01-13,16.729999542236328
2020-04-01,16.600000381469727
2020-06-19,16.8799991607666
2019-10-29,16.6200008392334
2020-01-16,16.889999389648438
2020-06-22,16.780000686645508
2018-10-03,16.829999923706055
2018-07-31,16.899999618530273
2019-03-12,16.809999465942383
2019-02-08,17.34000015258789
2019-01-07,16.690000534057617
2018-12-06,16.350000381469727
2019-08-19,16.770000457763672
2019-07-18,16.719999313354492
2019-05-15,16.829999923706055
2019-09-20,17.139999389648438
2019-11-01,17.15999984741211
2020-04-07,16.719999313354492
2020-06-25,16.520000457763672
2020-06-16,16.549999237060547
2019-11-04,16.459999084472656
2020-01-22,16.329999923706055
2019-11-07,16.440000534057617
2020-04-13,16.75
2019-07-01,16.8700008392334
2019-05-30,17.010000228881836
2018-08-15,17.540000915527344
2018-10-18,17.270000457763672
2019-03-27,17.1200008392334
2019-01-22,17.059999465942383
2018-12-21,17.149999618530273
2019-09-03,17.170000076293945
2018-11-19,17.280000686645508
2019-08-02,17.270000457763672
2020-01-28,17.270000457763672
2020-04-16,17.170000076293945
2019-11-13,17.34000015258789
2020-01-31,17.25
2018-12-04,17.56999969482422
2018-11-02,17.489999771118164
2019-07-16,17.65999984741211
2018-08-30,17.399999618530273
2018-10-01,17.290000915527344
2019-06-14,17.18000030517578
2019-05-13,17.059999465942383
2019-04-11,16.979999542236328
2019-02-06,17.110000610351562
2019-09-18,17.020000457763672
2020-02-03,16.81999969482422
2020-04-22,16.989999771118164
2019-11-19,16.8700008392334
2020-02-06,16.719999313354492
2019-11-22,16.709999084472656
2019-03-25,16.600000381469727
2019-02-21,16.770000457763672
2018-12-19,16.579999923706055
2018-07-12,16.469999313354492
2018-09-14,16.25
2018-08-13,15.800000190734863
2018-10-16,15.979999542236328
2019-07-31,16.190000534057617
2019-05-28,16.100000381469727
2019-04-26,15.850000381469727
2020-04-28,15.5600004196167
2019-11-25,15.229999542236328
2020-02-12,15.119999885559082
2020-05-01,15.210000038146973
2020-05-04,15.350000381469727
2019-06-12,15.319999694824219
2019-04-09,15.289999961853027
2019-03-08,15.34000015258789
2019-02-04,15.109999656677246
2018-07-27,15.119999885559082
2018-08-28,15.970000267028809
2019-01-03,15.9399995803833
2019-08-15,16.200000762939453
2018-10-31,16.450000762939453
2019-09-16,16.389999389648438
2020-02-18,16.219999313354492
2020-05-07,15.920000076293945
2018-08-17,15.979999542236328
2019-12-04,16.020000457763672
2020-02-21,16.219999313354492
2018-12-17,16.290000915527344
2019-08-30,16.43000030517578
2018-11-15,16.5
2019-07-29,16.229999542236328
2019-06-27,16.290000915527344
2019-04-24,15.729999542236328
2018-07-10,15.720000267028809
2018-09-12,15.9399995803833
2019-02-19,15.609999656677246
2019-01-18,15.760000228881836
2020-02-24,15.5600004196167
2020-05-13,15.579999923706055
2019-12-10,15.710000038146973
2020-02-27,15.9399995803833
2019-12-13,16.010000228881836
2020-05-19,16.3799991607666
2019-03-06,16.610000610351562
2018-11-30,16.6299991607666
2019-08-13,17.09000015258789
2019-07-12,17.110000610351562
2019-06-10,16.93000030517578
2019-05-09,16.969999313354492
2018-07-25,16.860000610351562
2018-09-27,16.520000457763672
2018-10-29,16.459999084472656
2019-10-16,16.450000762939453
2019-12-16,15.680000305175781
2020-03-04,15.5
2020-05-22,15.130000114440918
2019-10-01,15.180000305175781
2019-12-19,14.699999809265137
2018-09-10,15.039999961853027
2019-05-24,15.050000190734863
2018-08-09,15.279999732971191
2019-04-22,14.869999885559082
2019-03-21,14.670000076293945
2019-01-16,14.84000015258789
2019-08-28,14.989999771118164
2018-11-13,15.479999542236328
2018-10-12,15.75
2019-06-25,15.789999961853027
2020-03-10,15.960000038146973
2020-05-28,15.899999618530273
2019-10-07,15.960000038146973
2020-03-13,16.190000534057617
2019-10-10,16.469999313354492
2020-03-16,16.579999923706055
2020-06-03,16.6299991607666
2018-11-28,16.56999969482422
2018-09-25,16.5
2018-07-23,16.450000762939453
2018-08-24,16.700000762939453
2019-07-10,17.06999969482422
2019-05-07,17.25
2019-04-05,17.5
2019-03-04,17.219999313354492
2019-01-31,17.469999313354492
2019-09-12,17.280000686645508
2019-12-31,17.440000534057617
2020-03-19,17.469999313354492
2020-01-03,17.6200008392334
2020-06-09,17.860000610351562
2019-02-15,17.940000534057617
2019-01-14,17.899999618530273
2018-07-06,17.899999618530273
2018-08-07,17.809999465942383
2018-10-10,17.809999465942383
2018-12-13,17.920000076293945
2019-08-26,17.780000686645508
2019-07-25,17.65999984741211
2019-05-22,17.920000076293945
2019-03-19,17.829999923706055
2020-01-06,17.780000686645508
2020-03-25,17.6200008392334
2020-06-12,17.790000915527344
2019-10-22,17.6299991607666
2020-01-09,17.3700008392334
2020-06-15,17.56999969482422
2019-10-25,17.540000915527344
2020-03-31,17.5
2020-06-18,17.469999313354492
2019-04-03,17.56999969482422
2018-08-22,17.790000915527344
2018-10-25,17.860000610351562
2019-01-29,17.899999618530273
2018-12-28,18.010000228881836
2018-11-26,17.780000686645508
2019-08-09,17.719999313354492
2019-07-08,17.829999923706055
2019-06-06,18.200000762939453
2019-09-10,18.40999984741211
2020-01-15,18.219999313354492
2020-04-03,18.59000015258789
2019-10-31,18.610000610351562
2020-04-06,18.639999389648438
2020-06-24,18.639999389648438
2018-11-09,18.299999237060547
2019-07-23,18.329999923706055
2019-06-21,18.3799991607666
2019-05-20,18.280000686645508
2019-04-18,18.459999084472656
2018-09-06,18.40999984741211
2018-10-08,18.299999237060547
2019-02-13,18.5
2018-12-11,18.559999465942383
2019-09-25,18.329999923706055
2020-01-21,18.299999237060547
2020-04-09,17.950000762939453
2019-11-06,17.479999542236328
2020-01-24,17.579999923706055
2020-01-27,17.5
2020-04-15,17.559999465942383
2018-12-26,17.889999389648438
2019-08-07,17.809999465942383
2019-06-04,17.8799991607666
2018-09-21,17.790000915527344
2018-07-19,17.510000228881836
2018-08-20,17.59000015258789
2018-10-23,18.170000076293945
2019-05-03,18.309999465942383
2019-04-01,18.43000030517578
2019-02-28,18.389999389648438
2019-11-12,18.25
2020-01-30,18.100000381469727
2019-11-15,18.350000381469727
2020-04-21,18.280000686645508
2019-04-16,18.31999969482422
2019-03-15,18.34000015258789
2019-02-11,18.270000457763672
2019-01-10,18.149999618530273
2019-08-22,18.139999389648438
2018-11-07,18.280000686645508
2018-08-03,18.299999237060547
2018-09-04,18.18000030517578
2019-06-19,18.219999313354492
2019-09-23,18.209999084472656
2019-11-18,17.780000686645508
2020-02-05,17.59000015258789
2020-04-24,17.5
2019-03-29,17.59000015258789
2019-11-21,17.700000762939453
2020-04-27,18.350000381469727
2020-02-11,18.450000762939453
2020-04-30,18.520000457763672
2019-05-01,18.399999618530273
2019-02-26,18.559999465942383
2019-01-25,18.530000686645508
2018-12-24,18.739999771118164
2019-09-06,18.889999389648438
2018-07-17,19.149999618530273
2018-09-19,19.290000915527344
2019-08-05,19.15999984741211
2019-10-08,19.290000915527344
2019-12-11,19.1200008392334
2019-11-27,19.040000915527344
2020-02-14,18.81999969482422
2020-05-06,18.610000610351562
2019-01-08,18.440000534057617
2018-12-07,18.700000762939453
2019-08-20,18.3799991607666
2018-11-05,18.25
2019-07-19,18.479999542236328
2018-10-04,18.479999542236328
2019-06-17,18.65999984741211
2019-05-16,18.75
2018-08-01,18.850000381469727
2019-03-13,18.81999969482422
2019-12-03,18.489999771118164
2020-02-20,18.559999465942383
2019-12-06,18.420000076293945
2020-05-12,18.549999237060547
2019-12-09,18.290000915527344
2020-02-26,18.309999465942383
2020-05-15,18.18000030517578
2019-03-28,18.739999771118164
2018-09-17,18.8700008392334
2018-08-16,18.770000457763672
2018-10-19,18.8799991607666
2019-04-29,19.010000228881836
2019-01-23,19.3799991607666
2019-09-04,19.43000030517578
2018-11-20,19.299999237060547
2019-07-02,19.18000030517578
2019-05-31,19.030000686645508
2019-12-12,18.93000030517578
2020-05-18,18.989999771118164
2019-09-27,19.15999984741211
2020-03-03,19.15999984741211
2020-05-21,19.020000457763672
2019-05-14,19.149999618530273
2018-08-31,18.790000915527344
2018-07-30,18.639999389648438
2018-10-02,18.719999313354492
2019-04-12,18.989999771118164
2019-03-11,18.969999313354492
2019-02-07,18.68000030517578
2019-07-17,18.700000762939453
2019-09-19,18.700000762939453
2019-10-21,18.459999084472656
2019-12-18,18.610000610351562
2020-03-06,18.360000610351562
2019-10-03,18.549999237060547
2020-03-09,18.549999237060547
2020-05-27,18.729999542236328
2019-12-24,18.979999542236328
2020-03-12,18.950000762939453
2018-12-20,19.3799991607666
2019-08-01,19.809999465942383
2018-08-14,20.1299991607666
2018-07-13,20.200000762939453
2018-10-17,20.399999618530273
2019-05-29,20.450000762939453
2019-03-26,20.18000030517578
2019-02-22,20.1299991607666
2019-10-04,20.219999313354492
2019-11-05,20.309999465942383
2019-12-27,20.3799991607666
2020-06-02,20.34000015258789
2019-12-30,20.290000915527344
2020-03-18,20.399999618530273
2020-06-05,20.790000915527344
2019-07-15,20.860000610351562
2018-12-03,20.950000762939453
2019-06-13,20.709999084472656
2019-01-04,20.530000686645508
2018-08-29,20.600000381469727
2019-02-05,20.520000457763672
2018-11-01,20.649999618530273
2019-08-16,20.700000762939453
2019-04-10,20.700000762939453
2019-09-17,20.610000610351562
2019-10-15,20.940000534057617
2020-01-02,20.799999237060547
2020-06-08,20.780000686645508
2019-10-18,20.760000228881836
2020-03-24,20.770000457763672
2020-06-11,20.93000030517578
2020-01-08,21.239999771118164
2019-04-25,21.440000534057617
2019-07-30,21.479999542236328
2019-02-20,21.399999618530273
2018-07-11,21.209999084472656
2018-09-13,21.18000030517578
2018-10-15,21.200000762939453
2019-06-28,21.739999771118164
2018-12-18,21.81999969482422
2018-11-16,21.729999542236328
2019-10-02,21.700000762939453
2020-03-27,21.459999084472656
2020-01-10,21.56999969482422
2019-10-24,21.3700008392334
2020-03-30,21.010000228881836
2020-06-17,20.979999542236328
2020-01-14,21.100000381469727
2020-04-02,21.15999984741211
2019-01-02,21.579999923706055
2019-08-14,21.6299991607666
2018-10-30,21.860000610351562
2019-06-11,21.790000915527344
2019-05-10,21.65999984741211
2019-04-08,21.530000686645508
2018-08-27,21.440000534057617
2018-07-26,21.549999237060547
2018-09-28,21.600000381469727
2019-03-07,21.690000534057617
2019-10-30,21.770000457763672
2020-01-17,21.59000015258789
