Dates,ED
2020-03-02,87.01000213623047
2020-05-20,87.98999786376953
2019-12-17,87.68000030517578
2020-03-05,89.52999877929688
2019-02-12,88.95999908447266
2019-01-11,84.47000122070312
2018-12-10,84.7300033569336
2019-08-23,84.12000274658203
2018-11-08,82.19000244140625
2019-07-22,82.86000061035156
2019-06-20,83.87999725341797
2018-09-05,85.94999694824219
2019-04-17,80.69000244140625
2019-09-24,78.3499984741211
2019-12-20,76.81999969482422
2020-05-26,77.16999816894531
2019-04-30,77.54000091552734
2019-12-23,75.04000091552734
2020-03-11,74.9000015258789
2020-05-29,73.77999877929688
2019-12-26,71.87999725341797
2020-06-01,71.23999786376953
2019-05-02,70.87000274658203
2019-02-27,71.16999816894531
2018-11-23,72.01000213623047
2019-08-06,72.62000274658203
2018-07-18,71.33000183105469
2018-09-20,70.44000244140625
2018-10-22,69.86000061035156
2019-07-05,71.01000213623047
2019-06-03,72.08000183105469
2019-10-09,72.2699966430664
2019-10-11,72.86000061035156
2020-03-17,74.97000122070312
2020-06-04,75.43000030517578
2019-10-14,75.19999694824219
2020-03-20,75.2300033569336
2018-11-06,75.30000305175781
2019-06-18,75.4000015258789
2019-05-17,77.25
2019-04-15,76.5
2019-03-14,75.7699966430664
2019-01-09,76.06999969482422
2018-08-02,74.37000274658203
2018-10-05,77.0199966430664
2019-08-21,76.62000274658203
2019-10-17,74.9800033569336
2020-03-23,75.91999816894531
2020-06-10,71.44000244140625
2019-02-25,72.12000274658203
2020-01-07,70.31999969482422
2020-03-26,71.26000213623047
2019-10-23,70.63999938964844
