Dates,ED
2018-06-20,74.3499984741211
2018-06-21,74.7300033569336
2018-06-25,75.20999908447266
2018-06-22,75.97000122070312
2018-06-26,77.02999877929688
2018-06-27,77.12999725341797
2018-06-28,77.80999755859375
2018-06-29,77.26000213623047
2018-07-02,77.55000305175781
2018-07-03,77.95999908447266
2018-07-05,78.20999908447266
2018-07-16,78.91000366210938
2018-09-18,76.5199966430664
2019-01-24,75.93000030517578
2019-09-05,77.9000015258789
2018-11-21,78.79000091552734
2020-01-13,78.77999877929688
2020-04-01,78.8499984741211
2020-06-19,78.88999938964844
2019-10-29,78.27999877929688
2020-01-16,78.41000366210938
2020-06-22,77.45999908447266
2018-10-03,77.0999984741211
2018-07-31,76.01000213623047
2019-03-12,77.16000366210938
2019-02-08,77.8499984741211
2019-01-07,78.16000366210938
2018-12-06,77.69999694824219
2019-08-19,78.0199966430664
2019-07-18,77.25
2019-05-15,77.08999633789062
2019-09-20,77.66999816894531
2019-11-01,78.69000244140625
2020-04-07,77.86000061035156
2020-06-25,78.0
2020-06-16,78.31999969482422
2019-11-04,78.56999969482422
2020-01-22,78.38999938964844
2019-11-07,78.12000274658203
2020-04-13,78.66999816894531
2019-07-01,79.4000015258789
2019-05-30,80.2699966430664
2018-08-15,80.2699966430664
2018-10-18,79.22000122070312
2019-03-27,78.62999725341797
2019-01-22,78.75
2018-12-21,78.7300033569336
2019-09-03,78.51000213623047
2018-11-19,78.29000091552734
2019-08-02,78.43000030517578
2020-01-28,79.08000183105469
2020-04-16,78.72000122070312
2019-11-13,79.05999755859375
2020-01-31,79.55000305175781
2018-12-04,80.19000244140625
2018-11-02,79.91999816894531
2019-07-16,79.98999786376953
2018-08-30,80.11000061035156
2018-10-01,79.94999694824219
2019-06-14,79.66000366210938
2019-05-13,79.22000122070312
2019-04-11,79.80999755859375
2019-02-06,79.62999725341797
2019-09-18,77.83000183105469
2020-02-03,77.41000366210938
2020-04-22,76.97000122070312
2019-11-19,76.5199966430664
2020-02-06,75.23999786376953
2019-11-22,74.36000061035156
2019-03-25,74.30999755859375
2019-02-21,75.18000030517578
2018-12-19,75.44999694824219
2018-07-12,75.86000061035156
2018-09-14,75.3499984741211
2018-08-13,75.37000274658203
2018-10-16,76.44000244140625
2019-07-31,77.33999633789062
2019-05-28,77.75
2019-04-26,77.7300033569336
2020-04-28,75.7699966430664
2019-11-25,74.79000091552734
2020-02-12,74.93000030517578
2020-05-01,74.63999938964844
2020-05-04,75.54000091552734
2019-06-12,75.75
2019-04-09,76.23999786376953
2019-03-08,76.69999694824219
2019-02-04,75.91999816894531
2018-07-27,76.33999633789062
2018-08-28,76.47000122070312
2019-01-03,75.62000274658203
2019-08-15,76.33000183105469
2018-10-31,76.5
2019-09-16,75.36000061035156
2020-02-18,75.29000091552734
2020-05-07,73.93000030517578
2018-08-17,74.80999755859375
2019-12-04,76.30999755859375
2020-02-21,76.8499984741211
2018-12-17,77.43000030517578
2019-08-30,78.05999755859375
2018-11-15,78.6500015258789
2019-07-29,78.08999633789062
2019-06-27,77.98999786376953
2019-04-24,76.3499984741211
2018-07-10,76.30000305175781
2018-09-12,76.8499984741211
2019-02-19,77.04000091552734
2019-01-18,76.98999786376953
2020-02-24,76.69000244140625
2020-05-13,77.12999725341797
2019-12-10,77.52999877929688
2020-02-27,78.41999816894531
2019-12-13,78.23999786376953
2020-05-19,79.05000305175781
2019-03-06,79.56999969482422
2018-11-30,81.13999938964844
2019-08-13,80.0999984741211
2019-07-12,80.86000061035156
2019-06-10,81.30000305175781
2019-05-09,82.52999877929688
2018-07-25,82.26000213623047
2018-09-27,82.54000091552734
2018-10-29,83.05999755859375
2019-10-16,80.30999755859375
2019-12-16,79.94000244140625
2020-03-04,79.55999755859375
2020-05-22,79.1500015258789
2019-10-01,79.77999877929688
2019-12-19,75.04000091552734
2018-09-10,73.8499984741211
2019-05-24,74.83999633789062
2018-08-09,76.16999816894531
2019-04-22,75.68000030517578
2019-03-21,74.79000091552734
2019-01-16,74.83999633789062
2019-08-28,74.87999725341797
2018-11-13,75.33999633789062
2018-10-12,74.8499984741211
2019-06-25,75.02999877929688
2020-03-10,75.25
2020-05-28,75.55999755859375
2019-10-07,73.30000305175781
2020-03-13,74.1500015258789
2019-10-10,75.25
2020-03-16,76.18000030517578
2020-06-03,76.22000122070312
2018-11-28,76.05000305175781
2018-09-25,76.51000213623047
2018-07-23,76.3499984741211
2018-08-24,75.8499984741211
2019-07-10,75.25
2019-05-07,75.58999633789062
2019-04-05,75.4800033569336
2019-03-04,75.62000274658203
2019-01-31,75.9000015258789
2019-09-12,76.02999877929688
2019-12-31,77.01000213623047
2020-03-19,77.08000183105469
2020-01-03,76.80000305175781
2020-06-09,77.83000183105469
2019-02-15,78.5999984741211
2019-01-14,77.73999786376953
2018-07-06,77.20999908447266
2018-08-07,77.56999969482422
2018-10-10,78.25
2018-12-13,78.31999969482422
2019-08-26,78.18000030517578
2019-07-25,78.58999633789062
2019-05-22,80.41999816894531
2019-03-19,81.13999938964844
2020-01-06,81.06999969482422
2020-03-25,80.9800033569336
2020-06-12,81.55000305175781
2019-10-22,81.8499984741211
2020-01-09,82.44000244140625
2020-06-15,82.80000305175781
2019-10-25,82.73999786376953
2020-03-31,83.23999786376953
2020-06-18,83.01000213623047
2019-04-03,83.66000366210938
2018-08-22,84.16000366210938
2018-10-25,84.70999908447266
2019-01-29,84.77999877929688
2018-12-28,84.68000030517578
2018-11-26,84.25
2019-08-09,83.44000244140625
2019-07-08,83.33999633789062
2019-06-06,83.63999938964844
2019-09-10,84.41999816894531
2020-01-15,84.61000061035156
2020-04-03,84.91000366210938
2019-10-31,84.83000183105469
2020-04-06,83.80000305175781
2020-06-24,83.91000366210938
2018-11-09,83.55000305175781
2019-07-23,83.79000091552734
2019-06-21,83.66000366210938
2019-05-20,83.55000305175781
2019-04-18,83.62000274658203
2018-09-06,83.66000366210938
2018-10-08,83.69999694824219
2019-02-13,83.77999877929688
2018-12-11,83.7699966430664
2019-09-25,83.61000061035156
2020-01-21,84.26000213623047
2020-04-09,83.31999969482422
2019-11-06,83.4000015258789
2020-01-24,83.52999877929688
2020-01-27,83.58000183105469
2020-04-15,83.4800033569336
2018-12-26,83.97000122070312
2019-08-07,83.97000122070312
2019-06-04,84.87000274658203
2018-09-21,84.11000061035156
2018-07-19,84.43000030517578
2018-08-20,85.16000366210938
2018-10-23,84.6500015258789
2019-05-03,85.58999633789062
2019-04-01,85.16000366210938
2019-02-28,84.94999694824219
2019-11-12,83.66000366210938
2020-01-30,83.61000061035156
2019-11-15,83.87999725341797
2020-04-21,85.0
2019-04-16,84.7300033569336
2019-03-15,84.83000183105469
2019-02-11,85.0
2019-01-10,86.02999877929688
2019-08-22,86.80999755859375
2018-11-07,86.62000274658203
2018-08-03,86.5
2018-09-04,87.3499984741211
2019-06-19,88.08000183105469
2019-09-23,86.75
2019-11-18,85.3499984741211
2020-02-05,85.04000091552734
2020-04-24,85.23999786376953
2019-03-29,86.04000091552734
2019-11-21,85.55000305175781
2020-04-27,87.61000061035156
2020-02-11,89.05999755859375
2020-04-30,88.05999755859375
2019-05-01,86.7300033569336
2019-02-26,86.12000274658203
2019-01-25,87.08000183105469
2018-12-24,87.05000305175781
2019-09-06,87.93000030517578
2018-07-17,87.62999725341797
2018-09-19,87.12000274658203
2019-08-05,87.69999694824219
2019-10-08,88.19999694824219
2019-12-11,88.16999816894531
2019-11-27,89.05000305175781
2020-02-14,88.7699966430664
2020-05-06,87.2300033569336
2019-01-08,86.87999725341797
2018-12-07,87.0
2019-08-20,86.52999877929688
2018-11-05,87.55999755859375
2019-07-19,88.72000122070312
2018-10-04,87.3499984741211
2019-06-17,88.2699966430664
2019-05-16,88.08999633789062
2018-08-01,88.62000274658203
2019-03-13,88.27999877929688
2019-12-03,88.23999786376953
2020-02-20,88.02999877929688
2019-12-06,87.25
2020-05-12,87.55000305175781
2019-12-09,87.05000305175781
2020-02-26,87.0999984741211
2020-05-15,86.23999786376953
2019-03-28,86.04000091552734
2018-09-17,86.01000213623047
2018-08-16,85.73999786376953
2018-10-19,85.69000244140625
2019-04-29,85.9800033569336
2019-01-23,84.95999908447266
2019-09-04,84.41999816894531
2018-11-20,84.58999633789062
2019-07-02,85.95999908447266
2019-05-31,84.79000091552734
2019-12-12,84.44999694824219
2020-05-18,85.33000183105469
2019-09-27,86.44000244140625
2020-03-03,86.94999694824219
2020-05-21,86.81999969482422
2019-05-14,85.98999786376953
2018-08-31,85.72000122070312
2018-07-30,85.68000030517578
2018-10-02,86.75
2019-04-12,86.93000030517578
2019-03-11,87.52999877929688
2019-02-07,87.62000274658203
2019-07-17,87.76000213623047
2019-09-19,86.51000213623047
2019-10-21,86.81999969482422
2019-12-18,87.9800033569336
2020-03-06,87.3499984741211
2019-10-03,87.5199966430664
2020-03-09,87.91000366210938
2020-05-27,88.66999816894531
2019-12-24,90.19000244140625
2020-03-12,89.7300033569336
2018-12-20,90.73999786376953
2019-08-01,90.0199966430664
2018-08-14,88.58000183105469
2018-07-13,88.63999938964844
2018-10-17,89.61000061035156
