Dates,ED
2020-01-02,88.79915618896484
2020-06-08,88.3028564453125
2019-10-18,88.4001693725586
2020-03-24,88.84782409667969
2020-06-11,89.03271484375
2020-01-08,90.19075012207031
2019-04-25,90.7746353149414
2019-07-30,91.18335723876953
2019-02-20,91.75750732421875
2018-07-11,90.81356048583984
2018-09-13,88.64344787597656
2018-10-15,88.96459197998047
2019-06-28,89.19815063476562
2018-12-18,89.74310302734375
2018-11-16,88.67265319824219
2019-10-02,87.50487518310547
2020-03-27,85.9478530883789
2020-01-10,86.23979187011719
2019-10-24,84.87740325927734
2020-03-30,85.55860137939453
2020-06-17,85.1498794555664
2020-01-14,84.8161849975586
2020-04-02,85.87614440917969
2019-01-02,85.6209716796875
2019-08-14,86.10188293457031
2018-10-30,85.8467025756836
2019-06-11,85.26764678955078
2019-05-10,85.68966674804688
2019-04-08,85.2087631225586
2018-08-27,84.5904541015625
2018-07-26,84.44324493408203
2018-09-28,84.8358154296875
2019-03-07,85.12043762207031
2019-10-30,85.2774658203125
2020-01-17,83.96234130859375
2020-06-23,84.6885986328125
2020-04-08,85.16950988769531
2020-06-26,85.0811767578125
2019-03-22,85.1793212890625
2019-01-17,84.9535903930664
2019-08-29,85.18913269042969
2018-11-14,85.96446228027344
2019-06-26,85.89576721191406
2018-09-11,86.20001983642578
2018-07-09,86.59259796142578
2018-08-10,86.88702392578125
2019-04-23,87.34830474853516
2019-09-30,88.03531646728516
2020-01-23,88.94805145263672
2019-11-08,88.11383056640625
2020-04-14,88.00587463378906
2019-11-11,87.98624420166016
2020-01-29,88.27086639404297
2020-04-17,88.51622772216797
2018-07-24,88.79102325439453
2018-09-26,87.21090698242188
2019-05-08,86.98517608642578
2019-03-05,86.70055389404297
2019-02-01,86.04298400878906
2018-12-31,85.3559799194336
2018-11-29,85.26764678955078
2019-08-12,85.86632537841797
2019-07-11,86.1607666015625
2019-09-13,86.15093994140625
2019-11-14,87.30905151367188
2020-04-20,87.51514434814453
2020-02-04,88.56529235839844
2020-04-23,89.14434051513672
2018-12-14,89.46822357177734
2019-08-27,91.04833984375
2018-08-08,91.87274932861328
2018-10-11,91.67646789550781
2018-11-12,92.43217468261719
2019-07-26,92.6873550415039
2019-06-24,92.98178100585938
2019-05-23,92.2555160522461
2019-03-20,92.10829162597656
2019-01-15,90.8226089477539
2019-11-20,91.66665649414062
2020-02-07,91.7353515625
2020-02-10,91.05815124511719
2020-04-29,91.35259246826172
2019-11-26,91.45073699951172
2020-02-13,91.146484375
2019-01-30,91.90219116210938
2018-08-23,92.5499496459961
2018-09-24,93.35636138916016
2018-11-27,92.89131164550781
2018-10-26,93.58394622802734
2019-07-09,89.23027801513672
