Dates,ED
2018-06-20,75.02999877929688
2018-06-21,75.44999694824219
2018-06-25,75.76000213623047
2018-06-22,77.41999816894531
2018-06-26,77.4800033569336
2018-06-27,77.9000015258789
2018-06-28,77.94000244140625
2018-06-29,77.9800033569336
2018-07-02,78.33999633789062
2018-07-03,78.45999908447266
2018-07-05,78.98999786376953
2018-07-16,79.5
2018-09-18,76.86000061035156
2019-01-24,77.86000061035156
2019-09-05,79.02999877929688
2018-11-21,79.22000122070312
2020-01-13,79.45999908447266
2020-04-01,79.19999694824219
2020-06-19,78.95999908447266
2019-10-29,78.54000091552734
2020-01-16,78.77999877929688
2020-06-22,78.05000305175781
2018-10-03,77.45999908447266
2018-07-31,77.61000061035156
2019-03-12,77.38999938964844
2019-02-08,78.30000305175781
2019-01-07,78.55000305175781
2018-12-06,78.16000366210938
2019-08-19,78.93000030517578
2019-07-18,77.77999877929688
2019-05-15,78.19000244140625
2019-09-20,79.11000061035156
2019-11-01,78.93000030517578
2020-04-07,78.5199966430664
2020-06-25,78.51000213623047
2020-06-16,78.94999694824219
2019-11-04,78.66999816894531
2020-01-22,79.05000305175781
2019-11-07,78.5199966430664
2020-04-13,79.79000091552734
2019-07-01,80.70999908447266
2019-05-30,81.16999816894531
2018-08-15,80.30000305175781
2018-10-18,79.62000274658203
2019-03-27,78.93000030517578
2019-01-22,79.0199966430664
2018-12-21,79.44999694824219
2019-09-03,78.91999816894531
2018-11-19,78.44999694824219
2019-08-02,79.20999908447266
2020-01-28,79.38999938964844
2020-04-16,78.93000030517578
2019-11-13,79.55999755859375
2020-01-31,80.69000244140625
2018-12-04,81.3499984741211
2018-11-02,80.08000183105469
2019-07-16,80.54000091552734
2018-08-30,80.19999694824219
2018-10-01,80.1500015258789
2019-06-14,80.75
2019-05-13,80.29000091552734
2019-04-11,80.3499984741211
2019-02-06,80.08000183105469
2019-09-18,78.31999969482422
2020-02-03,78.44000244140625
2020-04-22,77.88999938964844
2019-11-19,76.61000061035156
2020-02-06,75.69999694824219
2019-11-22,74.41000366210938
2019-03-25,75.19999694824219
2019-02-21,76.19000244140625
2018-12-19,75.7699966430664
2018-07-12,77.08000183105469
2018-09-14,76.11000061035156
2018-08-13,76.5999984741211
2018-10-16,77.66000366210938
2019-07-31,78.0199966430664
2019-05-28,78.2300033569336
2019-04-26,77.7699966430664
2020-04-28,76.05000305175781
2019-11-25,75.2300033569336
2020-02-12,75.27999877929688
2020-05-01,76.0999984741211
2020-05-04,76.11000061035156
2019-06-12,76.36000061035156
2019-04-09,77.37999725341797
2019-03-08,76.81999969482422
2019-02-04,76.29000091552734
2018-07-27,78.22000122070312
2018-08-28,76.80999755859375
2019-01-03,76.33000183105469
2019-08-15,77.33999633789062
2018-10-31,77.2300033569336
2019-09-16,76.0
2020-02-18,75.62999725341797
2020-05-07,74.54000091552734
2018-08-17,76.04000091552734
2019-12-04,77.2300033569336
2020-02-21,78.26000213623047
2018-12-17,78.16999816894531
2019-08-30,79.0
2018-11-15,79.37000274658203
2019-07-29,79.11000061035156
2019-06-27,79.41999816894531
2019-04-24,76.54000091552734
2018-07-10,77.0
2018-09-12,77.5
2019-02-19,78.11000061035156
2019-01-18,77.11000061035156
2020-02-24,77.33999633789062
2020-05-13,78.16000366210938
2019-12-10,79.05000305175781
2020-02-27,78.83999633789062
2019-12-13,79.23999786376953
2020-05-19,80.3499984741211
2019-03-06,81.2300033569336
2018-11-30,81.98999786376953
2019-08-13,81.62999725341797
2019-07-12,82.45999908447266
2019-06-10,82.91000366210938
2019-05-09,83.25
2018-07-25,82.47000122070312
2018-09-27,83.93000030517578
2018-10-29,83.83000183105469
2019-10-16,80.62999725341797
2019-12-16,80.20999908447266
2020-03-04,80.0999984741211
2020-05-22,80.7300033569336
2019-10-01,79.95999908447266
2019-12-19,75.31999969482422
2018-09-10,76.08999633789062
2019-05-24,76.83000183105469
2018-08-09,76.4800033569336
2019-04-22,76.45999908447266
2019-03-21,75.13999938964844
2019-01-16,75.33000183105469
2019-08-28,76.55000305175781
2018-11-13,75.44000244140625
2018-10-12,75.9000015258789
2019-06-25,75.30000305175781
2020-03-10,76.55000305175781
2020-05-28,75.93000030517578
2019-10-07,74.44999694824219
2020-03-13,75.79000091552734
2019-10-10,76.37999725341797
2020-03-16,77.02999877929688
2020-06-03,76.51000213623047
2018-11-28,76.73999786376953
2018-09-25,76.9800033569336
2018-07-23,77.66000366210938
2018-08-24,75.94999694824219
2019-07-10,75.58999633789062
2019-05-07,75.88999938964844
2019-04-05,76.19000244140625
2019-03-04,77.6500015258789
2019-01-31,76.68000030517578
2019-09-12,77.56999969482422
2019-12-31,77.58999633789062
2020-03-19,77.26000213623047
2020-01-03,78.11000061035156
2020-06-09,78.93000030517578
2019-02-15,78.97000122070312
2019-01-14,78.56999969482422
2018-07-06,77.83000183105469
2018-08-07,78.04000091552734
2018-10-10,78.51000213623047
2018-12-13,78.87000274658203
2019-08-26,79.01000213623047
2019-07-25,80.0
2019-05-22,82.0999984741211
2019-03-19,81.62000274658203
2020-01-06,81.36000061035156
2020-03-25,81.66000366210938
2020-06-12,82.44999694824219
2019-10-22,82.66000366210938
2020-01-09,83.19999694824219
2020-06-15,82.93000030517578
2019-10-25,83.33000183105469
2020-03-31,83.33999633789062
2020-06-18,83.81999969482422
2019-04-03,84.2699966430664
2018-08-22,84.93000030517578
2018-10-25,85.18000030517578
2019-01-29,84.9800033569336
2018-12-28,84.83999633789062
2018-11-26,84.69999694824219
2019-08-09,83.80999755859375
2019-07-08,83.83999633789062
2019-06-06,84.38999938964844
2019-09-10,84.91000366210938
2020-01-15,85.0999984741211
2020-04-03,85.68000030517578
2019-10-31,85.16000366210938
2020-04-06,84.2699966430664
2020-06-24,84.80999755859375
2018-11-09,84.31999969482422
2019-07-23,84.76000213623047
2019-06-21,84.44000244140625
2019-05-20,83.98999786376953
2019-04-18,84.80999755859375
2018-09-06,83.79000091552734
2018-10-08,84.16000366210938
2019-02-13,83.87000274658203
2018-12-11,84.47000122070312
2019-09-25,84.55000305175781
2020-01-21,84.61000061035156
2020-04-09,83.62000274658203
2019-11-06,83.9000015258789
2020-01-24,83.61000061035156
2020-01-27,83.86000061035156
2020-04-15,84.19000244140625
2018-12-26,84.31999969482422
2019-08-07,84.5199966430664
2019-06-04,84.97000122070312
2018-09-21,84.4800033569336
2018-07-19,86.16000366210938
2018-08-20,85.2300033569336
2018-10-23,85.16000366210938
2019-05-03,86.02999877929688
2019-04-01,85.41999816894531
2019-02-28,85.20999908447266
2019-11-12,83.93000030517578
2020-01-30,84.0
2019-11-15,85.30000305175781
2020-04-21,86.04000091552734
2019-04-16,84.9000015258789
2019-03-15,85.51000213623047
2019-02-11,86.37000274658203
2019-01-10,86.94000244140625
2019-08-22,87.01000213623047
2018-11-07,86.69000244140625
2018-08-03,87.5199966430664
2018-09-04,88.37999725341797
2019-06-19,88.13999938964844
2019-09-23,86.75
2019-11-18,85.61000061035156
2020-02-05,85.25
2020-04-24,86.30000305175781
2019-03-29,87.37000274658203
2019-11-21,87.52999877929688
2020-04-27,89.31999969482422
2020-02-11,89.5
2020-04-30,88.30999755859375
2019-05-01,87.2300033569336
2019-02-26,86.72000122070312
2019-01-25,87.72000122070312
2018-12-24,87.77999877929688
2019-09-06,88.54000091552734
2018-07-17,88.12999725341797
2018-09-19,88.06999969482422
2019-08-05,88.87999725341797
2019-10-08,88.87999725341797
2019-12-11,89.20999908447266
2019-11-27,89.6500015258789
2020-02-14,88.94000244140625
2020-05-06,87.30999755859375
2019-01-08,87.26000213623047
2018-12-07,87.68000030517578
2019-08-20,87.36000061035156
2018-11-05,88.41999816894531
2019-07-19,89.2300033569336
2018-10-04,88.80999755859375
2019-06-17,88.86000061035156
2019-05-16,88.72000122070312
2018-08-01,89.11000061035156
2019-03-13,89.23999786376953
2019-12-03,88.95999908447266
2020-02-20,88.55000305175781
2019-12-06,87.81999969482422
2020-05-12,87.58999633789062
2019-12-09,88.3499984741211
2020-02-26,87.23999786376953
2020-05-15,86.81999969482422
