Dates,DISCK
2019-11-14,29.780000686645508
2020-04-20,30.360000610351562
2020-02-04,30.579999923706055
2020-04-23,30.489999771118164
2018-12-14,30.100000381469727
2019-08-27,29.889999389648438
2018-08-08,28.700000762939453
2018-10-11,28.200000762939453
2018-11-12,28.6299991607666
2019-07-26,28.770000457763672
2019-06-24,28.010000228881836
2019-05-23,28.239999771118164
2019-03-20,27.8700008392334
2019-01-15,28.040000915527344
2019-11-20,28.489999771118164
2020-02-07,29.190000534057617
2020-02-10,28.360000610351562
2020-04-29,28.200000762939453
2019-11-26,28.450000762939453
2020-02-13,28.700000762939453
2019-01-30,28.719999313354492
2018-08-23,28.860000610351562
2018-09-24,28.639999389648438
2018-11-27,28.850000381469727
2018-10-26,28.6200008392334
2019-07-09,28.469999313354492
2019-06-07,27.389999389648438
2019-05-06,27.18000030517578
2019-04-04,26.520000457763672
2019-09-11,24.59000015258789
2019-11-29,23.290000915527344
2020-05-05,24.860000610351562
2019-12-02,24.959999084472656
2020-02-19,25.270000457763672
2020-05-08,24.389999389648438
2019-05-21,23.200000762939453
2019-03-18,22.510000228881836
2018-09-07,23.010000228881836
2018-08-06,23.1299991607666
2018-10-09,21.860000610351562
2019-02-14,22.280000686645508
2018-12-12,19.829999923706055
2019-07-24,19.31999969482422
2019-09-26,18.68000030517578
2019-10-28,17.1299991607666
2019-12-05,19.149999618530273
2020-05-11,16.65999984741211
2019-07-03,17.31999969482422
2020-02-25,18.219999313354492
2020-05-14,19.190000534057617
2020-02-28,18.040000915527344
2019-08-08,16.8700008392334
2019-06-05,18.079999923706055
2018-07-20,16.809999465942383
2018-08-21,17.3799991607666
2018-10-24,17.020000457763672
2019-04-02,17.780000686645508
2019-03-01,19.059999465942383
2019-01-28,18.649999618530273
2018-12-27,20.1299991607666
2019-09-09,20.040000915527344
2020-03-02,20.040000915527344
2020-05-20,19.34000015258789
2019-12-17,19.350000381469727
2020-03-05,20.059999465942383
2019-02-12,19.729999542236328
2019-01-11,19.190000534057617
2018-12-10,19.399999618530273
2019-08-23,18.709999084472656
2018-11-08,18.6200008392334
2019-07-22,19.15999984741211
2019-06-20,21.209999084472656
2018-09-05,21.940000534057617
2019-04-17,21.829999923706055
2019-09-24,20.049999237060547
2019-12-20,19.399999618530273
2020-05-26,20.190000534057617
2019-04-30,19.520000457763672
2019-12-23,19.290000915527344
2020-03-11,19.479999542236328
2020-05-29,19.1200008392334
2019-12-26,18.489999771118164
2020-06-01,17.729999542236328
2019-05-02,17.049999237060547
2019-02-27,18.3799991607666
2018-11-23,19.40999984741211
2019-08-06,19.18000030517578
2018-07-18,19.34000015258789
2018-09-20,18.969999313354492
2018-10-22,18.729999542236328
2019-07-05,19.049999237060547
2019-06-03,20.0
2019-10-09,20.6299991607666
2019-10-11,19.719999313354492
2020-03-17,19.75
2020-06-04,20.0
2019-10-14,19.950000762939453
2020-03-20,20.100000381469727
2018-11-06,21.75
2019-06-18,22.530000686645508
2019-05-17,23.010000228881836
2019-04-15,21.399999618530273
2019-03-14,19.739999771118164
2019-01-09,20.6200008392334
2018-08-02,19.059999465942383
2018-10-05,20.799999237060547
2019-08-21,20.079999923706055
2019-10-17,19.93000030517578
2020-03-23,20.739999771118164
2020-06-10,19.860000610351562
2019-02-25,20.15999984741211
2020-01-07,19.700000762939453
2020-03-26,19.34000015258789
2019-10-23,19.1200008392334
