Dates,DISCK
2020-01-10,26.239999771118164
2019-10-24,28.790000915527344
2020-03-30,28.969999313354492
2020-06-17,28.709999084472656
2020-01-14,29.040000915527344
2020-04-02,28.549999237060547
2019-01-02,28.360000610351562
2019-08-14,28.3700008392334
2018-10-30,28.65999984741211
2019-06-11,29.31999969482422
2019-05-10,30.010000228881836
2019-04-08,30.170000076293945
2018-08-27,30.3700008392334
2018-07-26,30.389999389648438
2018-09-28,31.059999465942383
2019-03-07,31.200000762939453
2019-10-30,30.729999542236328
2020-01-17,30.8700008392334
2020-06-23,30.139999389648438
2020-04-08,30.329999923706055
2020-06-26,30.190000534057617
2019-03-22,30.270000457763672
2019-01-17,30.110000610351562
2019-08-29,30.350000381469727
2018-11-14,30.549999237060547
2019-06-26,30.18000030517578
2018-09-11,30.280000686645508
2018-07-09,30.239999771118164
2018-08-10,30.200000762939453
2019-04-23,30.520000457763672
2019-09-30,30.530000686645508
2020-01-23,30.790000915527344
2019-11-08,30.860000610351562
2020-04-14,30.899999618530273
2019-11-11,31.0
2020-01-29,31.100000381469727
2020-04-17,30.989999771118164
2018-07-24,30.59000015258789
2018-09-26,30.639999389648438
2019-05-08,30.219999313354492
2019-03-05,30.010000228881836
2019-02-01,30.469999313354492
2018-12-31,30.350000381469727
2018-11-29,30.510000228881836
2019-08-12,30.260000228881836
2019-07-11,30.010000228881836
2019-09-13,30.09000015258789
2019-11-14,30.31999969482422
2020-04-20,30.729999542236328
2020-02-04,30.719999313354492
2020-04-23,30.489999771118164
2018-12-14,30.5
2019-08-27,30.0
2018-08-08,28.729999542236328
2018-10-11,28.709999084472656
2018-11-12,28.979999542236328
2019-07-26,28.899999618530273
2019-06-24,28.420000076293945
2019-05-23,28.549999237060547
2019-03-20,28.079999923706055
2019-01-15,28.31999969482422
2019-11-20,29.299999237060547
2020-02-07,29.270000457763672
2020-02-10,28.600000381469727
2020-04-29,28.389999389648438
2019-11-26,28.829999923706055
2020-02-13,29.020000457763672
2019-01-30,29.020000457763672
2018-08-23,28.979999542236328
2018-09-24,29.100000381469727
2018-11-27,29.350000381469727
2018-10-26,28.709999084472656
2019-07-09,28.549999237060547
2019-06-07,27.43000030517578
2019-05-06,27.290000915527344
2019-04-04,26.540000915527344
2019-09-11,24.59000015258789
2019-11-29,25.110000610351562
2020-05-05,25.18000030517578
2019-12-02,25.729999542236328
2020-02-19,25.329999923706055
2020-05-08,24.75
2019-05-21,24.270000457763672
2019-03-18,23.399999618530273
2018-09-07,23.829999923706055
2018-08-06,23.649999618530273
2018-10-09,21.860000610351562
2019-02-14,22.860000610351562
2018-12-12,20.09000015258789
2019-07-24,19.700000762939453
2019-09-26,18.719999313354492
2019-10-28,19.25
2019-12-05,19.700000762939453
2020-05-11,16.739999771118164
2019-07-03,18.84000015258789
2020-02-25,19.799999237060547
2020-05-14,19.670000076293945
2020-02-28,18.579999923706055
2019-08-08,18.09000015258789
2019-06-05,18.43000030517578
2018-07-20,18.15999984741211
2018-08-21,18.219999313354492
2018-10-24,17.25
2019-04-02,18.329999923706055
2019-03-01,19.81999969482422
2019-01-28,19.940000534057617
2018-12-27,20.510000228881836
2019-09-09,20.170000076293945
2020-03-02,20.68000030517578
2020-05-20,19.59000015258789
2019-12-17,19.649999618530273
2020-03-05,20.399999618530273
2019-02-12,20.31999969482422
2019-01-11,19.649999618530273
2018-12-10,19.510000228881836
2019-08-23,19.190000534057617
2018-11-08,19.450000762939453
2019-07-22,20.8799991607666
2019-06-20,21.81999969482422
2018-09-05,22.75
2019-04-17,21.959999084472656
2019-09-24,20.1200008392334
2019-12-20,19.989999771118164
2020-05-26,20.190000534057617
2019-04-30,19.81999969482422
2019-12-23,20.049999237060547
2020-03-11,19.670000076293945
2020-05-29,19.270000457763672
2019-12-26,18.739999771118164
2020-06-01,17.889999389648438
2019-05-02,18.520000457763672
2019-02-27,18.84000015258789
2018-11-23,19.780000686645508
2019-08-06,19.579999923706055
2018-07-18,19.719999313354492
2018-09-20,19.229999542236328
2018-10-22,18.899999618530273
2019-07-05,19.899999618530273
2019-06-03,20.899999618530273
2019-10-09,20.670000076293945
2019-10-11,19.850000381469727
2020-03-17,20.1200008392334
2020-06-04,20.18000030517578
2019-10-14,20.549999237060547
2020-03-20,20.8799991607666
2018-11-06,22.530000686645508
2019-06-18,23.6200008392334
2019-05-17,23.010000228881836
2019-04-15,21.600000381469727
2019-03-14,20.34000015258789
2019-01-09,20.770000457763672
2018-08-02,20.600000381469727
2018-10-05,21.139999389648438
2019-08-21,20.3799991607666
2019-10-17,20.399999618530273
2020-03-23,20.739999771118164
2020-06-10,19.920000076293945
2019-02-25,20.420000076293945
2020-01-07,19.809999465942383
2020-03-26,19.510000228881836
2019-10-23,19.229999542236328
