Dates,LVS
2018-06-20,80.02999877929688
2018-06-21,80.0
2018-06-25,80.0
2018-06-22,79.27999877929688
2018-06-26,75.9800033569336
2018-06-27,77.5999984741211
2018-06-28,75.94999694824219
2018-06-29,76.91000366210938
2018-07-02,72.80000305175781
2018-07-03,71.02999877929688
2018-07-05,71.4000015258789
2018-07-16,72.16999816894531
2018-09-18,73.75
2019-01-24,73.44999694824219
2019-09-05,72.22000122070312
2018-11-21,72.75
2020-01-13,73.23999786376953
2020-04-01,73.62999725341797
2020-06-19,73.75
2019-10-29,74.41999816894531
2020-01-16,74.5
2020-06-22,74.25
2018-10-03,73.7300033569336
2018-07-31,74.70999908447266
2019-03-12,75.0999984741211
2019-02-08,72.5
2019-01-07,70.9800033569336
2018-12-06,71.48999786376953
2019-08-19,70.4800033569336
2019-07-18,71.81999969482422
2019-05-15,67.7300033569336
2019-09-20,68.5
2019-11-01,68.6500015258789
2020-04-07,69.58000183105469
2020-06-25,69.1500015258789
2020-06-16,68.86000061035156
2019-11-04,68.25
2020-01-22,67.66999816894531
2019-11-07,67.0
2020-04-13,66.12000274658203
2019-07-01,65.0
2019-05-30,65.12000274658203
2018-08-15,66.25
2018-10-18,65.79000091552734
2019-03-27,66.19000244140625
2019-01-22,65.68000030517578
2018-12-21,65.62000274658203
2019-09-03,66.02999877929688
2018-11-19,67.0
2019-08-02,66.38999938964844
2020-01-28,66.25
2020-04-16,65.58000183105469
2019-11-13,65.30999755859375
2020-01-31,64.16999816894531
2018-12-04,62.7599983215332
2018-11-02,60.349998474121094
2019-07-16,60.7599983215332
2018-08-30,60.27000045776367
2018-10-01,59.91999816894531
2019-06-14,61.7400016784668
2019-05-13,62.2599983215332
2019-04-11,61.33000183105469
2019-02-06,60.63999938964844
2019-09-18,60.7400016784668
2020-02-03,61.349998474121094
2020-04-22,61.349998474121094
2019-11-19,60.45000076293945
2020-02-06,60.5
2019-11-22,60.599998474121094
2019-03-25,59.45000076293945
2019-02-21,59.619998931884766
2018-12-19,59.02000045776367
2018-07-12,59.41999816894531
2018-09-14,60.189998626708984
2018-08-13,60.529998779296875
2018-10-16,59.18000030517578
2019-07-31,57.959999084472656
2019-05-28,58.22999954223633
2019-04-26,58.15999984741211
2020-04-28,55.97999954223633
2019-11-25,56.650001525878906
2020-02-12,55.77000045776367
2020-05-01,57.0
2020-05-04,57.189998626708984
2019-06-12,57.29999923706055
2019-04-09,55.790000915527344
2019-03-08,56.06999969482422
2019-02-04,53.54999923706055
2018-07-27,53.5
2018-08-28,52.150001525878906
2019-01-03,53.52000045776367
2019-08-15,52.90999984741211
2018-10-31,50.279998779296875
2019-09-16,51.91999816894531
2020-02-18,51.29999923706055
2020-05-07,57.56999969482422
2018-08-17,55.869998931884766
2019-12-04,54.91999816894531
2020-02-21,55.900001525878906
2018-12-17,53.7400016784668
2019-08-30,53.54999923706055
2018-11-15,51.97999954223633
2019-07-29,51.630001068115234
2019-06-27,52.040000915527344
