Dates,LVS
2019-05-22,62.22999954223633
2019-03-19,62.150001525878906
2020-01-06,62.560001373291016
2020-03-25,62.0
2020-06-12,62.04999923706055
2019-10-22,61.97999954223633
2020-01-09,60.650001525878906
2020-06-15,60.099998474121094
2019-10-25,62.029998779296875
2020-03-31,60.439998626708984
2020-06-18,60.34000015258789
2019-04-03,60.61000061035156
2018-08-22,60.40999984741211
2018-10-25,59.86000061035156
2019-01-29,59.41999816894531
2018-12-28,60.63999938964844
2018-11-26,60.220001220703125
2019-08-09,59.93000030517578
2019-07-08,59.59000015258789
2019-06-06,61.25
2019-09-10,60.810001373291016
2020-01-15,59.900001525878906
2020-04-03,60.369998931884766
2019-10-31,60.2400016784668
2020-04-06,60.5
2020-06-24,61.119998931884766
2018-11-09,63.47999954223633
2019-07-23,64.9800033569336
2019-06-21,66.05000305175781
2019-05-20,65.68000030517578
2019-04-18,65.97000122070312
2018-09-06,66.47000122070312
2018-10-08,65.63999938964844
2019-02-13,66.19999694824219
2018-12-11,66.20999908447266
2019-09-25,67.13999938964844
2020-01-21,67.33000183105469
2020-04-09,68.20999908447266
2019-11-06,68.23999786376953
2020-01-24,69.5999984741211
2020-01-27,67.9800033569336
2020-04-15,67.62999725341797
2018-12-26,67.19999694824219
2019-08-07,67.41000366210938
2019-06-04,68.4000015258789
2018-09-21,68.45999908447266
2018-07-19,67.63999938964844
2018-08-20,68.55000305175781
2018-10-23,68.22000122070312
2019-05-03,68.47000122070312
2019-04-01,67.02999877929688
2019-02-28,66.62000274658203
2019-11-12,65.95999908447266
2020-01-30,65.31999969482422
2019-11-15,65.76000213623047
2020-04-21,63.689998626708984
2019-04-16,63.43000030517578
2019-03-15,63.36000061035156
2019-02-11,63.84000015258789
2019-01-10,62.90999984741211
2019-08-22,59.790000915527344
2018-11-07,59.9900016784668
2018-08-03,59.150001525878906
2018-09-04,57.869998931884766
2019-06-19,58.099998474121094
2019-09-23,58.36000061035156
2019-11-18,57.119998931884766
2020-02-05,57.04999923706055
2020-04-24,55.599998474121094
2019-03-29,54.54999923706055
2019-11-21,55.7599983215332
2020-04-27,55.720001220703125
2020-02-11,55.40999984741211
2020-04-30,56.880001068115234
2019-05-01,58.86000061035156
2019-02-26,59.5099983215332
2019-01-25,58.4900016784668
2018-12-24,57.90999984741211
2019-09-06,57.619998931884766
2018-07-17,57.790000915527344
2018-09-19,59.7400016784668
2019-08-05,59.5
2019-10-08,60.290000915527344
2019-12-11,59.68000030517578
2019-11-27,59.439998626708984
2020-02-14,58.790000915527344
2020-05-06,58.869998931884766
2019-01-08,58.9900016784668
2018-12-07,59.27000045776367
2019-08-20,62.7599983215332
2018-11-05,62.25
2019-07-19,62.439998626708984
2018-10-04,62.02000045776367
2019-06-17,62.13999938964844
2019-05-16,63.29999923706055
2018-08-01,63.2400016784668
2019-03-13,63.54999923706055
2019-12-03,63.279998779296875
2020-02-20,63.9900016784668
2019-12-06,64.91000366210938
2020-05-12,64.80000305175781
2019-12-09,64.5
2020-02-26,64.68000030517578
2020-05-15,64.38999938964844
2019-03-28,65.37000274658203
2018-09-17,65.41000366210938
2018-08-16,63.95000076293945
2018-10-19,63.88999938964844
2019-04-29,63.209999084472656
2019-01-23,61.959999084472656
2019-09-04,61.209999084472656
2018-11-20,61.41999816894531
2019-07-02,58.66999816894531
2019-05-31,55.459999084472656
2019-12-12,55.630001068115234
2020-05-18,54.349998474121094
2019-09-27,55.63999938964844
2020-03-03,55.0
2020-05-21,53.220001220703125
2019-05-14,55.11000061035156
2018-08-31,52.720001220703125
2018-07-30,52.34000015258789
2018-10-02,52.689998626708984
2019-04-12,54.880001068115234
2019-03-11,55.540000915527344
2019-02-07,55.650001525878906
2019-07-17,55.599998474121094
2019-09-19,54.2599983215332
2019-10-21,54.099998474121094
2019-12-18,54.7599983215332
2020-03-06,54.720001220703125
2019-10-03,55.72999954223633
2020-03-09,56.040000915527344
2020-05-27,54.58000183105469
2019-12-24,55.959999084472656
2020-03-12,56.58000183105469
2018-12-20,56.790000915527344
2019-08-01,58.22999954223633
2018-08-14,59.13999938964844
2018-07-13,59.720001220703125
2018-10-17,60.459999084472656
2019-05-29,60.869998931884766
2019-03-26,59.7599983215332
2019-02-22,59.15999984741211
2019-10-04,59.0
2019-11-05,58.939998626708984
2019-12-27,57.869998931884766
2020-06-02,56.709999084472656
2019-12-30,57.099998474121094
2020-03-18,57.15999984741211
2020-06-05,56.68000030517578
2019-07-15,59.25
2018-12-03,58.09000015258789
2019-06-13,58.68000030517578
2019-01-04,57.38999938964844
2018-08-29,56.93000030517578
2019-02-05,56.04999923706055
2018-11-01,55.709999084472656
2019-08-16,54.709999084472656
2019-04-10,54.27000045776367
2019-09-17,55.56999969482422
2019-10-15,58.22999954223633
2020-01-02,57.47999954223633
2020-06-08,57.650001525878906
2019-10-18,58.0
2020-03-24,57.77000045776367
2020-06-11,57.75
2020-01-08,58.400001525878906
2019-04-25,59.02000045776367
2019-07-30,59.290000915527344
2019-02-20,61.84000015258789
2018-07-11,61.619998931884766
2018-09-13,62.779998779296875
2018-10-15,62.27000045776367
2019-06-28,62.599998474121094
2018-12-18,62.540000915527344
2018-11-16,63.06999969482422
2019-10-02,64.19999694824219
2020-03-27,64.76000213623047
2020-01-10,63.77000045776367
2019-10-24,64.3499984741211
2020-03-30,64.08000183105469
2020-06-17,63.33000183105469
2020-01-14,63.33000183105469
2020-04-02,62.54999923706055
2019-01-02,62.45000076293945
2019-08-14,62.88999938964844
2018-10-30,62.599998474121094
2019-06-11,62.529998779296875
2019-05-10,61.93000030517578
2019-04-08,61.04999923706055
2018-08-27,61.45000076293945
2018-07-26,63.459999084472656
2018-09-28,63.65999984741211
2019-03-07,63.75
2019-10-30,63.099998474121094
2020-01-17,63.220001220703125
2020-06-23,62.02000045776367
2020-04-08,63.08000183105469
2020-06-26,63.4900016784668
2019-03-22,64.5199966430664
2019-01-17,64.51000213623047
2019-08-29,64.63999938964844
2018-11-14,65.58000183105469
2019-06-26,69.19000244140625
2018-09-11,69.73999786376953
2018-07-09,69.37000274658203
2018-08-10,68.5
2019-04-23,69.9000015258789
2019-09-30,69.5
2020-01-23,69.68000030517578
2019-11-08,69.72000122070312
2020-04-14,69.58999633789062
2019-11-11,69.95999908447266
2020-01-29,70.33999633789062
2020-04-17,69.9800033569336
2018-07-24,69.27999877929688
2018-09-26,70.94000244140625
2019-05-08,70.1500015258789
2019-03-05,70.12000274658203
2019-02-01,70.19999694824219
2018-12-31,71.30000305175781
2018-11-29,71.72000122070312
2019-08-12,71.94000244140625
2019-07-11,72.4000015258789
2019-09-13,73.48999786376953
2019-11-14,73.52999877929688
2020-04-20,73.41000366210938
2020-02-04,74.29000091552734
2020-04-23,71.33999633789062
2018-12-14,70.7300033569336
2019-08-27,69.6500015258789
2018-08-08,69.26000213623047
2018-10-11,64.33000183105469
2018-11-12,64.58999633789062
2019-07-26,65.37000274658203
2019-06-24,66.33999633789062
2019-05-23,65.61000061035156
2019-03-20,67.55999755859375
2019-01-15,69.08000183105469
2019-11-20,69.37000274658203
2020-02-07,69.5999984741211
2020-02-10,68.0
2020-04-29,68.25
2019-11-26,69.54000091552734
2020-02-13,71.37999725341797
2019-01-30,70.55000305175781
2018-08-23,69.19999694824219
2018-09-24,68.8499984741211
2018-11-27,69.93000030517578
2018-10-26,68.52999877929688
2019-07-09,66.9800033569336
2019-06-07,63.439998626708984
2019-05-06,63.27000045776367
2019-04-04,61.2599983215332
2019-09-11,61.0099983215332
2019-11-29,58.79999923706055
2020-05-05,58.900001525878906
2019-12-02,59.52000045776367
2020-02-19,57.84000015258789
2020-05-08,56.709999084472656
2019-05-21,56.09000015258789
2019-03-18,52.84000015258789
2018-09-07,53.5099983215332
2018-08-06,51.779998779296875
2018-10-09,46.59000015258789
2019-02-14,49.099998474121094
2018-12-12,45.099998474121094
2019-07-24,43.290000915527344
2019-09-26,40.099998474121094
2019-10-28,44.66999816894531
2019-12-05,47.0
2020-05-11,45.33000183105469
2019-07-03,47.81999969482422
2020-02-25,51.66999816894531
2020-05-14,52.93000030517578
2020-02-28,46.20000076293945
2019-08-08,44.72999954223633
2019-06-05,43.93000030517578
2018-07-20,41.20000076293945
2018-08-21,41.310001373291016
2018-10-24,40.4900016784668
2019-04-02,41.41999816894531
2019-03-01,44.75
2019-01-28,47.52000045776367
2018-12-27,49.88999938964844
2019-09-09,47.630001068115234
2020-03-02,48.25
2020-05-20,48.0
2019-12-17,47.58000183105469
2020-03-05,48.189998626708984
2019-02-12,46.099998474121094
2019-01-11,43.119998931884766
2018-12-10,41.869998931884766
2019-08-23,46.4900016784668
2018-11-08,46.369998931884766
2019-07-22,48.470001220703125
2019-06-20,49.9900016784668
2018-09-05,49.81999969482422
2019-04-17,49.34000015258789
2019-09-24,46.540000915527344
2019-12-20,45.72999954223633
2020-05-26,46.75
2019-04-30,47.439998626708984
2019-12-23,48.349998474121094
2020-03-11,51.060001373291016
2020-05-29,50.4900016784668
2019-12-26,48.790000915527344
2020-06-01,46.189998626708984
2019-05-02,46.04999923706055
2019-02-27,45.86000061035156
2018-11-23,48.65999984741211
2019-08-06,49.70000076293945
2018-07-18,50.36000061035156
2018-09-20,50.47999954223633
2018-10-22,48.0
2019-07-05,50.33000183105469
2019-06-03,52.20000076293945
2019-10-09,51.08000183105469
2019-10-11,48.68000030517578
2020-03-17,49.7599983215332
2020-06-04,49.2599983215332
2019-10-14,52.16999816894531
2020-03-20,53.91999816894531
2018-11-06,56.02000045776367
2019-06-18,55.72999954223633
2019-05-17,54.790000915527344
2019-04-15,53.630001068115234
2019-03-14,50.36000061035156
2019-01-09,51.36000061035156
2018-08-02,49.66999816894531
2018-10-05,51.380001068115234
2019-08-21,49.560001373291016
2019-10-17,49.20000076293945
2020-03-23,49.150001525878906
2020-06-10,46.88999938964844
2019-02-25,47.0099983215332
2020-01-07,46.66999816894531
2020-03-26,45.150001525878906
2019-10-23,44.84000015258789
