Dates,LVS
2018-06-20,79.75
2018-06-21,79.1500015258789
2018-06-25,79.54000091552734
2018-06-22,75.56999969482422
2018-06-26,75.58999633789062
2018-06-27,75.91999816894531
2018-06-28,75.36000061035156
2018-06-29,76.0999984741211
2018-07-02,70.06999969482422
2018-07-03,70.5999984741211
2018-07-05,70.80999755859375
2018-07-16,71.70999908447266
2018-09-18,72.54000091552734
2019-01-24,72.3499984741211
2019-09-05,71.62000274658203
2018-11-21,72.5
2020-01-13,72.80999755859375
2020-04-01,73.36000061035156
2020-06-19,73.4800033569336
2019-10-29,73.70999908447266
2020-01-16,73.93000030517578
2020-06-22,73.56999969482422
2018-10-03,72.87999725341797
2018-07-31,73.91999816894531
2019-03-12,74.80000305175781
2019-02-08,70.23999786376953
2019-01-07,70.5
2018-12-06,70.0999984741211
2019-08-19,70.4800033569336
2019-07-18,68.62999725341797
2019-05-15,67.27999877929688
2019-09-20,68.08000183105469
2019-11-01,68.2699966430664
2020-04-07,68.95999908447266
2020-06-25,68.5
2020-06-16,68.47000122070312
2019-11-04,67.36000061035156
2020-01-22,67.04000091552734
2019-11-07,66.06999969482422
2020-04-13,64.0199966430664
2019-07-01,64.81999969482422
2019-05-30,64.83999633789062
2018-08-15,65.47000122070312
2018-10-18,65.52999877929688
2019-03-27,65.55999755859375
2019-01-22,65.31999969482422
2018-12-21,65.4800033569336
2019-09-03,66.0
2018-11-19,65.94999694824219
2019-08-02,65.86000061035156
2020-01-28,65.5999984741211
2020-04-16,65.05999755859375
2019-11-13,64.30000305175781
2020-01-31,63.04999923706055
2018-12-04,60.56999969482422
2018-11-02,59.75
2019-07-16,60.70000076293945
2018-08-30,59.11000061035156
2018-10-01,59.81999969482422
2019-06-14,61.06999969482422
2019-05-13,60.95000076293945
2019-04-11,61.09000015258789
2019-02-06,59.84000015258789
2019-09-18,60.58000183105469
2020-02-03,60.869998931884766
2020-04-22,60.88999938964844
2019-11-19,59.84000015258789
2020-02-06,60.290000915527344
2019-11-22,59.7400016784668
2019-03-25,59.040000915527344
2019-02-21,59.04999923706055
2018-12-19,58.630001068115234
2018-07-12,59.119998931884766
2018-09-14,60.04999923706055
2018-08-13,59.150001525878906
2018-10-16,57.7599983215332
2019-07-31,57.61000061035156
2019-05-28,57.7599983215332
2019-04-26,56.220001220703125
2020-04-28,55.04999923706055
2019-11-25,55.63999938964844
2020-02-12,55.58000183105469
2020-05-01,56.09000015258789
2020-05-04,56.7400016784668
2019-06-12,55.93000030517578
2019-04-09,55.29999923706055
2019-03-08,54.79999923706055
2019-02-04,52.61000061035156
2018-07-27,51.880001068115234
2018-08-28,52.099998474121094
2019-01-03,51.720001220703125
2019-08-15,50.0099983215332
2018-10-31,49.279998779296875
2019-09-16,50.380001068115234
2020-02-18,51.13999938964844
2020-05-07,55.4900016784668
2018-08-17,54.650001525878906
2019-12-04,54.279998779296875
2020-02-21,55.27000045776367
2018-12-17,52.79999923706055
2019-08-30,51.86000061035156
2018-11-15,50.81999969482422
2019-07-29,51.34000015258789
2019-06-27,51.93000030517578
2019-04-24,52.22999954223633
2018-07-10,52.810001373291016
2018-09-12,50.209999084472656
2019-02-19,48.63999938964844
2019-01-18,51.02000045776367
2020-02-24,50.63999938964844
2020-05-13,51.93000030517578
2019-12-10,52.900001525878906
2020-02-27,53.29999923706055
2019-12-13,53.56999969482422
2020-05-19,53.779998779296875
2019-03-06,57.689998626708984
2018-11-30,55.150001525878906
2019-08-13,52.79999923706055
2019-07-12,53.119998931884766
2019-06-10,52.72999954223633
2019-05-09,54.060001373291016
2018-07-25,54.650001525878906
2018-09-27,54.59000015258789
2018-10-29,54.13999938964844
2019-10-16,51.900001525878906
2019-12-16,52.02000045776367
2020-03-04,50.63999938964844
2020-05-22,49.38999938964844
2019-10-01,48.18000030517578
2019-12-19,47.38999938964844
2018-09-10,48.02000045776367
2019-05-24,49.09000015258789
2018-08-09,50.36000061035156
2019-04-22,50.97999954223633
2019-03-21,50.88999938964844
2019-01-16,52.060001373291016
2019-08-28,53.5
2018-11-13,54.08000183105469
2018-10-12,55.369998931884766
2019-06-25,56.689998626708984
2020-03-10,56.0099983215332
2020-05-28,55.529998779296875
2019-10-07,55.08000183105469
2020-03-13,55.83000183105469
2019-10-10,56.61000061035156
2020-03-16,55.97999954223633
2020-06-03,56.470001220703125
2018-11-28,55.81999969482422
2018-09-25,56.779998779296875
2018-07-23,55.25
2018-08-24,56.36000061035156
2019-07-10,55.810001373291016
2019-05-07,56.130001068115234
2019-04-05,56.63999938964844
2019-03-04,58.09000015258789
2019-01-31,58.34000015258789
2019-09-12,58.83000183105469
2019-12-31,59.0099983215332
2020-03-19,59.75
2020-01-03,59.04999923706055
2020-06-09,58.41999816894531
2019-02-15,58.720001220703125
2019-01-14,59.849998474121094
2018-07-06,60.02000045776367
2018-08-07,57.459999084472656
2018-10-10,58.779998779296875
2018-12-13,60.56999969482422
2019-08-26,60.33000183105469
2019-07-25,60.77000045776367
2019-05-22,61.11000061035156
2019-03-19,61.040000915527344
2020-01-06,60.90999984741211
2020-03-25,60.970001220703125
2020-06-12,60.900001525878906
2019-10-22,60.22999954223633
2020-01-09,59.220001220703125
2020-06-15,59.52000045776367
2019-10-25,60.0
2020-03-31,59.220001220703125
2020-06-18,59.040000915527344
2019-04-03,59.88999938964844
2018-08-22,59.029998779296875
2018-10-25,59.11000061035156
2019-01-29,58.279998779296875
2018-12-28,59.470001220703125
2018-11-26,59.310001373291016
2019-08-09,59.0099983215332
2019-07-08,58.58000183105469
2019-06-06,58.900001525878906
2019-09-10,59.31999969482422
2020-01-15,58.560001373291016
2020-04-03,59.349998474121094
2019-10-31,58.88999938964844
2020-04-06,59.029998779296875
2020-06-24,59.93000030517578
2018-11-09,62.279998779296875
2019-07-23,63.08000183105469
2019-06-21,64.04000091552734
2019-05-20,64.01000213623047
2019-04-18,65.4000015258789
2018-09-06,65.5999984741211
2018-10-08,65.06999969482422
2019-02-13,65.55999755859375
2018-12-11,65.63999938964844
2019-09-25,66.37999725341797
2020-01-21,66.01000213623047
2020-04-09,66.69999694824219
2019-11-06,67.5199966430664
2020-01-24,66.80999755859375
2020-01-27,66.5199966430664
2020-04-15,66.37999725341797
2018-12-26,66.47000122070312
2019-08-07,66.66000366210938
2019-06-04,67.05000305175781
2018-09-21,67.70999908447266
2018-07-19,66.80000305175781
2018-08-20,67.56999969482422
2018-10-23,66.76000213623047
2019-05-03,67.66000366210938
2019-04-01,65.72000122070312
2019-02-28,62.7599983215332
2019-11-12,64.05999755859375
2020-01-30,63.29999923706055
2019-11-15,63.650001525878906
2020-04-21,61.36000061035156
2019-04-16,61.93000030517578
2019-03-15,61.7400016784668
2019-02-11,63.02000045776367
2019-01-10,60.2599983215332
2019-08-22,57.40999984741211
2018-11-07,58.58000183105469
2018-08-03,58.119998931884766
2018-09-04,56.20000076293945
2019-06-19,56.630001068115234
2019-09-23,56.63999938964844
2019-11-18,56.04999923706055
2020-02-05,55.2400016784668
2020-04-24,54.279998779296875
2019-03-29,52.529998779296875
2019-11-21,53.470001220703125
2020-04-27,53.20000076293945
2020-02-11,54.16999816894531
2020-04-30,55.04999923706055
2019-05-01,56.79999923706055
2019-02-26,58.400001525878906
2019-01-25,56.779998779296875
2018-12-24,57.099998474121094
2019-09-06,56.84000015258789
2018-07-17,56.779998779296875
2018-09-19,56.779998779296875
2019-08-05,58.29999923706055
2019-10-08,59.099998474121094
2019-12-11,58.61000061035156
2019-11-27,58.619998931884766
