Dates,LVS
2018-08-21,40.27000045776367
2018-10-24,37.91999816894531
2019-04-02,40.70000076293945
2019-03-01,42.70000076293945
2019-01-28,46.54999923706055
2018-12-27,47.86000061035156
2019-09-09,46.4900016784668
2020-03-02,48.130001068115234
2020-05-20,47.099998474121094
2019-12-17,45.900001525878906
2020-03-05,47.0099983215332
2019-02-12,43.130001068115234
2019-01-11,40.689998626708984
2018-12-10,41.029998779296875
2019-08-23,45.959999084472656
2018-11-08,43.779998779296875
2019-07-22,46.380001068115234
2019-06-20,46.58000183105469
2018-09-05,48.88999938964844
2019-04-17,48.02000045776367
2019-09-24,45.61000061035156
2019-12-20,45.45000076293945
2020-05-26,46.38999938964844
2019-04-30,46.439998626708984
2019-12-23,47.369998931884766
2020-03-11,50.939998626708984
2020-05-29,48.5
2019-12-26,45.959999084472656
2020-06-01,44.41999816894531
2019-05-02,45.68000030517578
2019-02-27,44.7599983215332
2018-11-23,48.38999938964844
2019-08-06,48.25
2018-07-18,50.16999816894531
2018-09-20,48.56999969482422
2018-10-22,46.900001525878906
2019-07-05,49.93000030517578
2019-06-03,50.93000030517578
2019-10-09,48.54999923706055
2019-10-11,47.939998626708984
2020-03-17,49.029998779296875
2020-06-04,47.790000915527344
2019-10-14,51.790000915527344
2020-03-20,52.349998474121094
2018-11-06,52.970001220703125
2019-06-18,55.63999938964844
2019-05-17,53.65999984741211
2019-04-15,51.77000045776367
2019-03-14,49.09000015258789
2019-01-09,49.869998931884766
2018-08-02,49.060001373291016
2018-10-05,49.400001525878906
2019-08-21,48.900001525878906
2019-10-17,48.20000076293945
2020-03-23,47.189998626708984
2020-06-10,46.290000915527344
2019-02-25,46.880001068115234
2020-01-07,44.939998626708984
2020-03-26,44.9900016784668
2019-10-23,43.33000183105469
