Dates,PXD
2019-02-21,175.1999969482422
2018-12-19,178.88999938964844
2018-07-12,179.5500030517578
2018-09-14,183.72000122070312
2018-08-13,183.9600067138672
2018-10-16,183.39999389648438
2019-07-31,182.92999267578125
2019-05-28,189.77999877929688
2019-04-26,187.60000610351562
2020-04-28,178.69000244140625
2019-11-25,175.8800048828125
2020-02-12,175.63999938964844
2020-05-01,174.52999877929688
2020-05-04,172.97999572753906
2019-06-12,169.08999633789062
2019-04-09,171.1999969482422
2019-03-08,166.89999389648438
2019-02-04,160.4600067138672
2018-07-27,161.30999755859375
2018-08-28,155.08999633789062
2019-01-03,152.8800048828125
2019-08-15,150.36000061035156
2018-10-31,146.17999267578125
2019-09-16,150.6300048828125
2020-02-18,151.88999938964844
2020-05-07,152.4499969482422
2018-08-17,150.13999938964844
2019-12-04,150.44000244140625
2020-02-21,162.30999755859375
2018-12-17,162.1999969482422
2019-08-30,160.60000610351562
2018-11-15,161.89999389648438
2019-07-29,156.2100067138672
2019-06-27,155.6199951171875
2019-04-24,155.16000366210938
2018-07-10,157.86000061035156
2018-09-12,157.7100067138672
2019-02-19,154.35000610351562
2019-01-18,156.0
2020-02-24,148.94000244140625
2020-05-13,152.9600067138672
2019-12-10,151.9499969482422
2020-02-27,148.4499969482422
2019-12-13,151.3000030517578
2020-05-19,150.0
2019-03-06,154.8300018310547
2018-11-30,154.1699981689453
2019-08-13,142.6199951171875
2019-07-12,150.75
2019-06-10,143.5500030517578
2019-05-09,144.05999755859375
2018-07-25,144.19000244140625
2018-09-27,140.5500030517578
2018-10-29,141.05999755859375
2019-10-16,138.02000427246094
2019-12-16,135.22000122070312
2020-03-04,137.72999572753906
2020-05-22,134.5500030517578
2019-10-01,129.3000030517578
2019-12-19,124.52999877929688
2018-09-10,130.0800018310547
2019-05-24,130.11000061035156
2018-08-09,131.61000061035156
2019-04-22,133.27000427246094
2019-03-21,136.72999572753906
2019-01-16,135.72999572753906
2019-08-28,139.88999938964844
2018-11-13,143.8699951171875
2018-10-12,145.4499969482422
2019-06-25,146.69000244140625
2020-03-10,145.7899932861328
2020-05-28,143.97999572753906
2019-10-07,144.25
2020-03-13,145.49000549316406
2019-10-10,144.6699981689453
2020-03-16,144.02000427246094
2020-06-03,145.1699981689453
2018-11-28,143.16000366210938
2018-09-25,140.8800048828125
2018-07-23,139.47999572753906
2018-08-24,141.94000244140625
2019-07-10,140.52999877929688
2019-05-07,141.50999450683594
2019-04-05,141.97000122070312
2019-03-04,142.8800048828125
2019-01-31,144.47000122070312
2019-09-12,144.5800018310547
2019-12-31,144.47000122070312
2020-03-19,143.82000732421875
2020-01-03,141.00999450683594
2020-06-09,136.72999572753906
2019-02-15,137.8000030517578
2019-01-14,141.77000427246094
2018-07-06,145.9499969482422
2018-08-07,144.6699981689453
2018-10-10,146.9600067138672
2018-12-13,146.08999633789062
2019-08-26,145.8300018310547
2019-07-25,141.1199951171875
2019-05-22,142.1699981689453
2019-03-19,143.0399932861328
2020-01-06,144.5399932861328
2020-03-25,144.89999389648438
2020-06-12,142.0500030517578
2019-10-22,144.5500030517578
2020-01-09,146.22999572753906
2020-06-15,144.5500030517578
2019-10-25,141.6699981689453
2020-03-31,139.72000122070312
2020-06-18,133.80999755859375
2019-04-03,132.66000366210938
2018-08-22,135.8800048828125
2018-10-25,136.39999389648438
2019-01-29,137.5800018310547
2018-12-28,136.3699951171875
2018-11-26,138.64999389648438
2019-08-09,139.80999755859375
2019-07-08,145.58999633789062
2019-06-06,146.60000610351562
2019-09-10,144.61000061035156
2020-01-15,141.07000732421875
2020-04-03,143.86000061035156
2019-10-31,147.33999633789062
2020-04-06,153.13999938964844
2020-06-24,155.89999389648438
2018-11-09,155.52999877929688
2019-07-23,152.02000427246094
2019-06-21,148.75999450683594
2019-05-20,148.47000122070312
2019-04-18,150.72000122070312
2018-09-06,153.07000732421875
2018-10-08,151.2100067138672
2019-02-13,151.11000061035156
2018-12-11,151.44000244140625
2019-09-25,168.5
2020-01-21,171.75999450683594
2020-04-09,172.16000366210938
2019-11-06,174.72000122070312
2020-01-24,175.91000366210938
2020-01-27,178.22000122070312
2020-04-15,177.9600067138672
2018-12-26,177.89999389648438
2019-08-07,173.1199951171875
2019-06-04,167.32000732421875
2018-09-21,167.36000061035156
2018-07-19,168.1999969482422
2018-08-20,167.60000610351562
2018-10-23,158.3800048828125
2019-05-03,157.77999877929688
2019-04-01,157.27000427246094
2019-02-28,156.13999938964844
2019-11-12,154.02000427246094
2020-01-30,154.27000427246094
2019-11-15,153.39999389648438
2020-04-21,151.16000366210938
2019-04-16,151.44000244140625
2019-03-15,152.0500030517578
2019-02-11,155.49000549316406
2019-01-10,155.5500030517578
2019-08-22,156.0800018310547
2018-11-07,158.27000427246094
2018-08-03,157.25999450683594
2018-09-04,149.97999572753906
2019-06-19,148.57000732421875
2019-09-23,149.6300048828125
2019-11-18,146.89999389648438
2020-02-05,147.1199951171875
2020-04-24,144.0
2019-03-29,143.33999633789062
2019-11-21,145.94000244140625
2020-04-27,144.72000122070312
2020-02-11,144.47000122070312
2020-04-30,145.75
2019-05-01,147.3800048828125
2019-02-26,147.22000122070312
2019-01-25,145.67999267578125
2018-12-24,144.80999755859375
2019-09-06,143.75
2018-07-17,144.99000549316406
2018-09-19,150.0500030517578
2019-08-05,149.8800048828125
2019-10-08,154.77999877929688
2019-12-11,157.30999755859375
2019-11-27,156.0399932861328
2020-02-14,151.3699951171875
2020-05-06,153.0399932861328
2019-01-08,152.58999633789062
2018-12-07,154.2899932861328
2019-08-20,156.8000030517578
2018-11-05,150.50999450683594
2019-07-19,146.1199951171875
2018-10-04,146.5399932861328
2019-06-17,147.8699951171875
2019-05-16,145.27999877929688
2018-08-01,147.39999389648438
2019-03-13,147.30999755859375
2019-12-03,145.66000366210938
2020-02-20,145.66000366210938
2019-12-06,142.1199951171875
2020-05-12,140.63999938964844
2019-12-09,136.8000030517578
2020-02-26,138.22999572753906
2020-05-15,139.66000366210938
2019-03-28,140.3000030517578
2018-09-17,142.6999969482422
2018-08-16,139.72000122070312
2018-10-19,136.8699951171875
2019-04-29,135.44000244140625
2019-01-23,138.35000610351562
2019-09-04,139.39999389648438
2018-11-20,136.0
2019-07-02,130.7100067138672
2019-05-31,124.48999786376953
2019-12-12,123.48999786376953
2020-05-18,124.75
2019-09-27,126.8499984741211
2020-03-03,127.88999938964844
2020-05-21,127.77999877929688
2019-05-14,129.57000732421875
2018-08-31,126.37000274658203
2018-07-30,123.6500015258789
2018-10-02,125.05999755859375
2019-04-12,128.60000610351562
2019-03-11,127.58000183105469
2019-02-07,129.13999938964844
2019-07-17,127.75
2019-09-19,125.0
2019-10-21,122.83999633789062
2019-12-18,121.13999938964844
2020-03-06,121.29000091552734
2019-10-03,124.81999969482422
2020-03-09,125.26000213623047
2020-05-27,122.68000030517578
2019-12-24,124.77999877929688
2020-03-12,129.91000366210938
2018-12-20,129.02999877929688
2019-08-01,132.8800048828125
2018-08-14,136.5399932861328
2018-07-13,137.99000549316406
2018-10-17,132.3699951171875
2019-05-29,135.97000122070312
2019-03-26,145.6699981689453
2019-02-22,143.02000427246094
2019-10-04,139.97000122070312
2019-11-05,139.49000549316406
2019-12-27,136.47999572753906
2020-06-02,134.6999969482422
2019-12-30,133.72999572753906
2020-03-18,130.63999938964844
2020-06-05,127.0999984741211
2019-07-15,129.05999755859375
2018-12-03,127.55000305175781
2019-06-13,128.69000244140625
2019-01-04,123.75
2018-08-29,125.12999725341797
2019-02-05,126.5
2018-11-01,126.51000213623047
2019-08-16,125.68000030517578
2019-04-10,127.25
2019-09-17,131.05999755859375
2019-10-15,133.88999938964844
2020-01-02,131.89999389648438
2020-06-08,131.8000030517578
2019-10-18,131.39999389648438
2020-03-24,128.8699951171875
2020-06-11,128.24000549316406
2020-01-08,126.31999969482422
2019-04-25,132.27000427246094
2019-07-30,131.75999450683594
2019-02-20,131.74000549316406
2018-07-11,131.47999572753906
2018-09-13,131.80999755859375
2018-10-15,128.30999755859375
2019-06-28,128.2100067138672
2018-12-18,123.30999755859375
2018-11-16,128.67999267578125
2019-10-02,136.99000549316406
2020-03-27,142.94000244140625
2020-01-10,136.2899932861328
2019-10-24,137.33999633789062
2020-03-30,135.99000549316406
2020-06-17,134.5800018310547
2020-01-14,137.16000366210938
2020-04-02,135.6999969482422
2019-01-02,134.9600067138672
2019-08-14,134.39999389648438
2018-10-30,133.36000061035156
2019-06-11,133.1999969482422
2019-05-10,132.88999938964844
2019-04-08,131.47999572753906
2018-08-27,131.89999389648438
2018-07-26,131.10000610351562
2018-09-28,131.4199981689453
2019-03-07,130.39999389648438
2019-10-30,129.42999267578125
2020-01-17,129.0
2020-06-23,125.27999877929688
2020-04-08,131.1699981689453
2020-06-26,131.30999755859375
2019-03-22,134.77000427246094
2019-01-17,134.1699981689453
2019-08-29,134.99000549316406
2018-11-14,136.6300048828125
2019-06-26,140.1999969482422
2018-09-11,141.66000366210938
2018-07-09,144.3800048828125
2018-08-10,145.1699981689453
2019-04-23,147.00999450683594
2019-09-30,147.5
2020-01-23,148.8300018310547
2019-11-08,151.2899932861328
2020-04-14,152.05999755859375
2019-11-11,153.39999389648438
2020-01-29,153.27000427246094
2020-04-17,152.1999969482422
2018-07-24,151.57000732421875
2018-09-26,153.14999389648438
2019-05-08,156.4199981689453
2019-03-05,159.00999450683594
2019-02-01,157.8000030517578
2018-12-31,158.88999938964844
2018-11-29,152.85000610351562
2019-08-12,151.72999572753906
2019-07-11,149.5500030517578
2019-09-13,148.11000061035156
2019-11-14,146.47000122070312
2020-04-20,149.30999755859375
2020-02-04,148.8800048828125
2020-04-23,149.5399932861328
2018-12-14,146.8300018310547
2019-08-27,143.3000030517578
2018-08-08,142.25999450683594
2018-10-11,138.8699951171875
2018-11-12,141.8300018310547
2019-07-26,142.60000610351562
2019-06-24,139.47999572753906
2019-05-23,135.83999633789062
2019-03-20,136.08999633789062
2019-01-15,138.99000549316406
2019-11-20,142.97000122070312
2020-02-07,142.82000732421875
2020-02-10,139.30999755859375
2020-04-29,137.19000244140625
2019-11-26,139.38999938964844
2020-02-13,139.86000061035156
2019-01-30,140.5800018310547
2018-08-23,141.00999450683594
2018-09-24,137.9499969482422
2018-11-27,142.00999450683594
2018-10-26,147.24000549316406
2019-07-09,142.88999938964844
2019-06-07,137.3300018310547
2019-05-06,137.1999969482422
2019-04-04,131.8000030517578
2019-09-11,127.56999969482422
2019-11-29,122.88999938964844
2020-05-05,125.12999725341797
2019-12-02,124.97000122070312
2020-02-19,124.54000091552734
2020-05-08,122.26000213623047
2019-05-21,114.44000244140625
2019-03-18,74.95999908447266
2018-09-07,80.19000244140625
2018-08-06,77.47000122070312
2018-10-09,66.45999908447266
2019-02-14,70.70999908447266
2018-12-12,68.79000091552734
2019-07-24,61.959999084472656
2019-09-26,57.9900016784668
2019-10-28,63.5
2019-12-05,68.55999755859375
2020-05-11,62.970001220703125
2019-07-03,73.58000183105469
2020-02-25,75.41000366210938
2020-05-14,74.75
2020-02-28,72.93000030517578
2019-08-08,67.3499984741211
2019-06-05,72.83000183105469
2018-07-20,68.97000122070312
2018-08-21,81.4800033569336
2018-10-24,80.0
2019-04-02,76.80000305175781
2019-03-01,84.26000213623047
2019-01-28,81.61000061035156
2018-12-27,84.12000274658203
2019-09-09,79.5999984741211
2020-03-02,80.0
2020-05-20,76.4800033569336
2019-12-17,73.94000244140625
2020-03-05,77.31999969482422
2019-02-12,75.36000061035156
2019-01-11,74.27999877929688
2018-12-10,80.73999786376953
2019-08-23,84.80000305175781
2018-11-08,80.66999816894531
2019-07-22,82.95999908447266
2019-06-20,85.4000015258789
2018-09-05,90.12999725341797
2019-04-17,91.43000030517578
2019-09-24,88.47000122070312
2019-12-20,83.1500015258789
2020-05-26,89.30000305175781
2019-04-30,84.44000244140625
2019-12-23,91.41999816894531
2020-03-11,91.5
2020-05-29,88.75
2019-12-26,86.55999755859375
2020-06-01,84.44000244140625
2019-05-02,84.0
2019-02-27,85.16000366210938
2018-11-23,94.2300033569336
2019-08-06,94.47000122070312
2018-07-18,92.86000061035156
2018-09-20,93.69000244140625
2018-10-22,92.97000122070312
2019-07-05,96.7300033569336
2019-06-03,95.6500015258789
2019-10-09,96.66000366210938
2019-10-11,92.47000122070312
2020-03-17,93.66999816894531
2020-06-04,96.3499984741211
2019-10-14,100.97000122070312
2020-03-20,104.08999633789062
2018-11-06,111.47000122070312
2019-06-18,116.80999755859375
2019-05-17,110.37000274658203
2019-04-15,106.80000305175781
2019-03-14,101.5199966430664
2019-01-09,102.66000366210938
2018-08-02,96.76000213623047
2018-10-05,100.58000183105469
2019-08-21,97.06999969482422
2019-10-17,95.0
2020-03-23,97.3499984741211
2020-06-10,96.06999969482422
2019-02-25,98.94999694824219
2020-01-07,95.87000274658203
2020-03-26,97.79000091552734
2019-10-23,97.16999816894531
