Dates,PXD
2019-12-11,152.0989990234375
2019-11-27,148.2477264404297
2020-02-14,145.21969604492188
2020-05-06,148.20855712890625
2019-01-08,147.7871551513672
2018-12-07,150.7760467529297
2019-08-20,148.2477264404297
2018-11-05,141.6036376953125
2019-07-19,142.63259887695312
2018-10-04,143.5831756591797
2019-06-17,142.87759399414062
2019-05-16,140.48651123046875
2018-08-01,143.66156005859375
2019-03-13,141.95643615722656
2019-12-03,141.39784240722656
2020-02-20,137.87001037597656
2019-12-06,137.2526397705078
2020-05-12,133.60720825195312
2019-12-09,133.3720245361328
2020-02-26,135.3025360107422
2020-05-15,135.45932006835938
2019-03-28,137.16445922851562
2018-09-17,136.841064453125
2018-08-16,133.18582153320312
2018-10-19,132.96041870117188
2019-04-29,130.88291931152344
2019-01-23,135.1261444091797
2019-09-04,135.27313232421875
2018-11-20,125.0031967163086
2019-07-02,124.71900939941406
2019-05-31,119.3978500366211
2019-12-12,117.82011413574219
2020-05-18,119.6820297241211
2019-09-27,124.23883056640625
2020-03-03,123.64105224609375
2020-05-21,124.20943450927734
2019-05-14,125.78716278076172
2018-08-31,120.26020812988281
2018-07-30,120.54439544677734
2018-10-02,122.11231994628906
2019-04-12,125.64997100830078
2019-03-11,124.06243133544922
2019-02-07,124.39562225341797
2019-07-17,123.54306030273438
2019-09-19,118.231689453125
2019-10-21,117.83970642089844
2019-12-18,115.65440368652344
2020-03-06,118.36888122558594
2019-10-03,120.88737487792969
2020-03-09,120.94617462158203
2020-05-27,120.00542449951172
2019-12-24,121.6909408569336
2020-03-12,125.96353912353516
2018-12-20,126.28692626953125
2019-08-01,129.35418701171875
2018-08-14,132.04908752441406
2018-07-13,130.73593139648438
2018-10-17,127.73727416992188
2019-05-29,132.71543884277344
2019-03-26,141.34886169433594
2019-02-22,136.22369384765625
2019-10-04,135.00856018066406
2019-11-05,133.20542907714844
2019-12-27,131.6472930908203
2020-06-02,131.06910705566406
2019-12-30,128.20765686035156
2020-03-18,125.5911636352539
2020-06-05,124.24401092529297
2019-07-15,124.2145004272461
2018-12-03,123.67366790771484
2019-06-13,119.70101165771484
2019-01-04,118.96351623535156
2018-08-29,122.6116714477539
2019-02-05,123.3590087890625
2018-11-01,122.46417236328125
2019-08-16,121.40216827392578
2019-04-10,124.40133666992188
2019-09-17,127.19401550292969
2019-10-15,130.30133056640625
2020-01-02,127.7249984741211
2020-06-08,128.23634338378906
2019-10-18,126.26966857910156
2020-03-24,125.57150268554688
2020-06-11,121.30384063720703
2020-01-08,123.30000305175781
2019-04-25,128.2461700439453
2019-07-30,128.4231719970703
2019-02-20,127.11534118652344
2018-07-11,127.66600799560547
2018-09-13,123.45734405517578
2018-10-15,125.00116729736328
2019-06-28,120.5073471069336
2018-12-18,120.96951293945312
2018-11-16,125.433837890625
2019-10-02,133.7921600341797
2020-03-27,133.5955047607422
2020-01-10,131.3436737060547
2019-10-24,134.29367065429688
2020-03-30,132.739990234375
2020-06-17,131.41249084472656
2020-01-14,133.8610076904297
2020-04-02,131.2748260498047
2019-01-02,130.1636505126953
2019-08-14,132.0418243408203
2018-10-30,130.97982788085938
2019-06-11,127.45950317382812
2019-05-10,128.2953338623047
2019-04-08,128.5608367919922
2018-08-27,127.40049743652344
2018-07-26,128.89515686035156
2018-09-28,125.55183410644531
2019-03-07,128.01016235351562
2019-10-30,125.70916748046875
2020-01-17,124.66683959960938
2020-06-23,121.43167877197266
2020-04-08,128.3346710205078
2020-06-26,126.17133331298828
2019-03-22,131.6681671142578
2019-01-17,130.97000122070312
2019-08-29,132.30731201171875
2018-11-14,133.91998291015625
2019-06-26,137.22398376464844
2018-09-11,137.65664672851562
2018-07-09,140.9803009033203
2018-08-10,141.6293182373047
2019-04-23,143.4386444091797
2019-09-30,144.7563018798828
2020-01-23,145.13983154296875
2019-11-08,148.41429138183594
2020-04-14,149.26979064941406
2019-11-11,149.54513549804688
2020-01-29,149.25013732910156
2020-04-17,148.78663635253906
2018-07-24,149.27972412109375
2018-09-26,150.236328125
2019-05-08,151.2323760986328
2019-03-05,155.92665100097656
2019-02-01,154.7826690673828
2018-12-31,149.97991943359375
2018-11-29,150.1278533935547
2019-08-12,147.3369140625
2019-07-11,144.75311279296875
2019-09-13,144.75311279296875
2019-11-14,143.3921661376953
2020-04-20,144.96022033691406
2020-02-04,146.7353515625
2020-04-23,145.31524658203125
2018-12-14,142.63279724121094
2019-08-27,138.49078369140625
2018-08-08,140.06869506835938
2018-10-11,133.5203857421875
2018-11-12,139.02334594726562
2019-07-26,137.00164794921875
2019-06-24,135.63084411621094
2019-05-23,133.13577270507812
2019-03-20,130.7393341064453
2019-01-15,134.02334594726562
2019-11-20,140.2264862060547
2020-02-07,138.5006561279297
2020-02-10,135.91683959960938
2020-04-29,134.86160278320312
2019-11-26,134.25018310546875
2020-02-13,135.70974731445312
2019-01-30,138.10617065429688
2018-08-23,137.30735778808594
2018-09-24,133.6880340576172
2018-11-27,139.2205810546875
2018-10-26,140.56179809570312
2019-07-09,140.28567504882812
2019-06-07,134.09239196777344
2019-05-06,128.2935791015625
2019-04-04,123.7571029663086
2019-09-11,120.97604370117188
2019-11-29,121.08452606201172
2020-05-05,122.60325622558594
2019-12-02,118.37249755859375
2020-02-19,121.7945785522461
2020-05-08,116.97210693359375
2019-05-21,103.66839599609375
2019-03-18,65.39431762695312
2018-09-07,78.75720977783203
2018-08-06,69.27005004882812
2018-10-09,59.84206771850586
2019-02-14,69.7039794921875
2018-12-12,58.89532470703125
2019-07-24,56.73556137084961
2019-09-26,55.98605728149414
2019-10-28,59.536346435546875
2019-12-05,60.90715026855469
2020-05-11,60.44364547729492
2019-07-03,71.61719512939453
2020-02-25,71.31146240234375
2020-05-14,73.31343078613281
2020-02-28,67.70201110839844
2019-08-08,66.1014175415039
2019-06-05,69.74002838134766
2018-07-20,67.37393188476562
2018-08-21,74.71080780029297
2018-10-24,74.2435531616211
2019-04-02,75.79443359375
2019-03-01,74.86986541748047
2019-01-28,79.82077026367188
2018-12-27,75.03887939453125
2019-09-09,78.09093475341797
2020-03-02,76.91783142089844
2020-05-20,74.48214721679688
2019-12-17,70.69441986083984
2020-03-05,76.1821517944336
2019-02-12,70.86341857910156
2019-01-11,73.0406265258789
2018-12-10,80.18860626220703
2019-08-23,78.84648895263672
2018-11-08,76.99736022949219
2019-07-22,81.381591796875
2019-06-20,82.27633666992188
2018-09-05,89.27519226074219
2019-04-17,88.78804779052734
2019-09-24,82.43539428710938
2019-12-20,82.57457733154297
2020-05-26,81.99797058105469
2019-04-30,81.35176849365234
2019-12-23,86.51142883300781
2020-03-11,89.46407318115234
2020-05-29,83.94651794433594
2019-12-26,83.53890991210938
2020-06-01,78.91608428955078
2019-05-02,81.72954559326172
2019-02-27,82.37574768066406
2018-11-23,92.83425903320312
2019-08-06,89.12606811523438
2018-07-18,91.88981628417969
2018-09-20,92.38689422607422
2018-10-22,91.87987518310547
2019-07-05,93.17227935791016
2019-06-03,93.63953399658203
2019-10-09,91.99917602539062
2019-10-11,91.06466674804688
2020-03-17,92.36701202392578
2020-06-04,95.5980224609375
2019-10-14,100.18107604980469
2020-03-20,102.94483184814453
2018-11-06,110.24193572998047
2019-06-18,116.0975112915039
2019-05-17,107.89572143554688
2019-04-15,102.12962341308594
2019-03-14,96.07521057128906
2019-01-09,97.65592193603516
2018-08-02,94.99158477783203
2018-10-05,96.49275970458984
2019-08-21,93.68923950195312
2019-10-17,93.98748779296875
2020-03-23,93.03309631347656
2020-06-10,94.5442123413086
2019-02-25,96.19451141357422
2020-01-07,91.62139892578125
2020-03-26,97.12901306152344
2019-10-23,93.55999755859375
