Dates,PXD
2018-10-16,183.3800048828125
2019-07-31,181.83999633789062
2019-05-28,187.9199981689453
2019-04-26,179.3000030517578
2020-04-28,171.66000366210938
2019-11-25,173.5399932861328
2020-02-12,173.2899932861328
2020-05-01,173.55999755859375
2020-05-04,170.17999267578125
2019-06-12,167.89999389648438
2019-04-09,166.77999877929688
2019-03-08,163.02000427246094
2019-02-04,158.97999572753906
2018-07-27,149.97999572753906
2018-08-28,153.61000061035156
2019-01-03,149.66000366210938
2019-08-15,143.0800018310547
2018-10-31,145.77999877929688
2019-09-16,147.27000427246094
2020-02-18,149.5800018310547
2020-05-07,146.89999389648438
2018-08-17,148.27999877929688
2019-12-04,148.52000427246094
2020-02-21,161.7100067138672
2018-12-17,156.50999450683594
2019-08-30,159.82000732421875
2018-11-15,154.32000732421875
2019-07-29,150.3000030517578
2019-06-27,150.67999267578125
2019-04-24,154.86000061035156
2018-07-10,156.49000549316406
2018-09-12,157.17999267578125
2019-02-19,151.13999938964844
2019-01-18,153.9600067138672
2020-02-24,147.1699981689453
2020-05-13,150.24000549316406
2019-12-10,147.1199951171875
2020-02-27,147.89999389648438
2019-12-13,149.1699981689453
2020-05-19,147.75
2019-03-06,153.3800048828125
2018-11-30,145.67999267578125
2019-08-13,142.6199951171875
2019-07-12,143.0
2019-06-10,140.55999755859375
2019-05-09,138.6699981689453
2018-07-25,140.36000061035156
2018-09-27,138.60000610351562
2018-10-29,137.13999938964844
2019-10-16,133.42999267578125
2019-12-16,132.07000732421875
2020-03-04,132.57000732421875
2020-05-22,128.6199951171875
2019-10-01,125.08000183105469
2019-12-19,120.51000213623047
2018-09-10,130.02999877929688
2019-05-24,130.0800018310547
2018-08-09,130.50999450683594
2019-04-22,131.52000427246094
2019-03-21,134.3000030517578
2019-01-16,134.72999572753906
2019-08-28,139.2899932861328
2018-11-13,142.32000732421875
2018-10-12,142.1999969482422
2019-06-25,145.80999755859375
2020-03-10,145.24000549316406
2020-05-28,142.24000549316406
2019-10-07,142.88999938964844
2020-03-13,143.02999877929688
2019-10-10,143.5399932861328
2020-03-16,143.27000427246094
2020-06-03,144.89999389648438
2018-11-28,139.97999572753906
2018-09-25,137.4199981689453
2018-07-23,138.30999755859375
2018-08-24,140.22999572753906
2019-07-10,139.7100067138672
2019-05-07,140.1999969482422
2019-04-05,141.50999450683594
2019-03-04,142.32000732421875
2019-01-31,143.00999450683594
2019-09-12,144.57000732421875
2019-12-31,143.58999633789062
2020-03-19,141.7899932861328
2020-01-03,136.7899932861328
2020-06-09,135.7100067138672
2019-02-15,137.64999389648438
2019-01-14,141.38999938964844
2018-07-06,145.9499969482422
2018-08-07,143.0800018310547
2018-10-10,145.35000610351562
2018-12-13,145.55999755859375
2019-08-26,141.27999877929688
2019-07-25,136.14999389648438
2019-05-22,142.1300048828125
2019-03-19,142.92999267578125
2020-01-06,142.75999450683594
2020-03-25,141.57000732421875
2020-06-12,140.9499969482422
2019-10-22,144.4600067138672
2020-01-09,144.0500030517578
2020-06-15,142.36000061035156
2019-10-25,138.75
2020-03-31,136.32000732421875
2020-06-18,130.36000061035156
2019-04-03,132.44000244140625
2018-08-22,135.02999877929688
2018-10-25,135.67999267578125
2019-01-29,136.3699951171875
2018-12-28,135.6699981689453
2018-11-26,138.5800018310547
2019-08-09,138.2100067138672
2019-07-08,144.44000244140625
2019-06-06,145.58999633789062
2019-09-10,140.55999755859375
2020-01-15,139.92999267578125
2020-04-03,143.07000732421875
2019-10-31,147.14999389648438
2020-04-06,152.91000366210938
2020-06-24,152.27999877929688
2018-11-09,150.99000549316406
2019-07-23,148.17999267578125
2019-06-21,146.05999755859375
2019-05-20,147.52000427246094
2019-04-18,150.67999267578125
2018-09-06,151.72999572753906
2018-10-08,148.94000244140625
2019-02-13,150.49000549316406
2018-12-11,150.9199981689453
2019-09-25,168.32000732421875
2020-01-21,167.74000549316406
2020-04-09,171.24000549316406
2019-11-06,173.0
2020-01-24,175.05999755859375
2020-01-27,175.88999938964844
2020-04-15,175.72000122070312
2018-12-26,172.3699951171875
2019-08-07,168.00999450683594
2019-06-04,164.94000244140625
2018-09-21,165.75
2018-07-19,166.4600067138672
2018-08-20,157.97999572753906
2018-10-23,153.47000122070312
2019-05-03,156.08999633789062
2019-04-01,156.2899932861328
2019-02-28,147.97000122070312
2019-11-12,153.77000427246094
2020-01-30,153.39999389648438
2019-11-15,151.64999389648438
2020-04-21,147.22000122070312
2019-04-16,150.35000610351562
2019-03-15,151.49000549316406
2019-02-11,155.08999633789062
2019-01-10,154.27000427246094
2019-08-22,154.2100067138672
2018-11-07,157.91000366210938
2018-08-03,153.14999389648438
2018-09-04,145.5800018310547
2019-06-19,147.0
2019-09-23,147.89999389648438
2019-11-18,146.58999633789062
2020-02-05,144.42999267578125
2020-04-24,141.9600067138672
2019-03-29,142.61000061035156
2019-11-21,144.6199951171875
2020-04-27,141.5
2020-02-11,144.0
2020-04-30,144.97999572753906
2019-05-01,144.72999572753906
2019-02-26,146.1300048828125
2019-01-25,141.32000732421875
2018-12-24,143.25
2019-09-06,141.5800018310547
2018-07-17,144.61000061035156
2018-09-19,149.7899932861328
2019-08-05,148.44000244140625
2019-10-08,154.33999633789062
2019-12-11,155.2100067138672
2019-11-27,151.27999877929688
2020-02-14,148.19000244140625
2020-05-06,151.24000549316406
2019-01-08,150.80999755859375
2018-12-07,153.86000061035156
2019-08-20,151.27999877929688
2018-11-05,144.5
2019-07-19,145.5500030517578
2018-10-04,146.52000427246094
2019-06-17,145.8000030517578
2019-05-16,143.36000061035156
2018-08-01,146.60000610351562
2019-03-13,144.86000061035156
2019-12-03,144.2899932861328
2020-02-20,140.69000244140625
2019-12-06,140.05999755859375
2020-05-12,136.33999633789062
2019-12-09,136.10000610351562
2020-02-26,138.07000732421875
2020-05-15,138.22999572753906
2019-03-28,139.97000122070312
2018-09-17,139.63999938964844
2018-08-16,135.91000366210938
2018-10-19,135.67999267578125
2019-04-29,133.55999755859375
2019-01-23,137.88999938964844
2019-09-04,138.0399932861328
2018-11-20,127.55999755859375
2019-07-02,127.2699966430664
2019-05-31,121.83999633789062
2019-12-12,120.2300033569336
2020-05-18,122.12999725341797
2019-09-27,126.77999877929688
2020-03-03,126.16999816894531
2020-05-21,126.75
2019-05-14,128.36000061035156
2018-08-31,122.72000122070312
2018-07-30,123.01000213623047
2018-10-02,124.61000061035156
2019-04-12,128.22000122070312
2019-03-11,126.5999984741211
2019-02-07,126.94000244140625
2019-07-17,126.06999969482422
2019-09-19,120.6500015258789
2019-10-21,120.25
2019-12-18,118.0199966430664
2020-03-06,120.79000091552734
2019-10-03,123.36000061035156
2020-03-09,123.41999816894531
2020-05-27,122.45999908447266
2019-12-24,124.18000030517578
2020-03-12,128.5399932861328
2018-12-20,128.8699951171875
2019-08-01,132.0
2018-08-14,134.75
2018-07-13,133.41000366210938
2018-10-17,130.35000610351562
2019-05-29,135.42999267578125
2019-03-26,144.24000549316406
2019-02-22,139.00999450683594
2019-10-04,137.77000427246094
2019-11-05,135.92999267578125
2019-12-27,134.33999633789062
2020-06-02,133.75
2019-12-30,130.8300018310547
2020-03-18,128.16000366210938
2020-06-05,126.3499984741211
2019-07-15,126.31999969482422
2018-12-03,125.7699966430664
2019-06-13,121.7300033569336
2019-01-04,120.9800033569336
2018-08-29,124.69000244140625
2019-02-05,125.44999694824219
2018-11-01,124.54000091552734
2019-08-16,123.45999908447266
2019-04-10,126.51000213623047
2019-09-17,129.35000610351562
2019-10-15,132.50999450683594
2020-01-02,129.88999938964844
2020-06-08,130.41000366210938
2019-10-18,128.41000366210938
2020-03-24,127.69999694824219
2020-06-11,123.36000061035156
2020-01-08,125.38999938964844
2019-04-25,130.4199981689453
2019-07-30,130.60000610351562
2019-02-20,129.27000427246094
2018-07-11,129.8300018310547
2018-09-13,125.55000305175781
2018-10-15,127.12000274658203
2019-06-28,122.55000305175781
2018-12-18,123.0199966430664
2018-11-16,127.55999755859375
2019-10-02,136.05999755859375
2020-03-27,135.86000061035156
2020-01-10,133.57000732421875
2019-10-24,136.57000732421875
2020-03-30,134.99000549316406
2020-06-17,133.63999938964844
2020-01-14,136.1300048828125
2020-04-02,133.5
2019-01-02,132.3699951171875
2019-08-14,134.27999877929688
2018-10-30,133.1999969482422
2019-06-11,129.6199951171875
2019-05-10,130.47000122070312
2019-04-08,130.74000549316406
2018-08-27,129.55999755859375
2018-07-26,131.0800018310547
2018-09-28,127.68000030517578
2019-03-07,130.17999267578125
2019-10-30,127.83999633789062
2020-01-17,126.77999877929688
2020-06-23,123.48999786376953
2020-04-08,130.50999450683594
2020-06-26,128.30999755859375
2019-03-22,133.89999389648438
2019-01-17,133.19000244140625
2019-08-29,134.5500030517578
2018-11-14,136.19000244140625
2019-06-26,139.5500030517578
2018-09-11,139.99000549316406
2018-07-09,143.3699951171875
2018-08-10,144.02999877929688
2019-04-23,145.8699951171875
2019-09-30,147.2100067138672
2020-01-23,147.60000610351562
2019-11-08,150.92999267578125
2020-04-14,151.8000030517578
2019-11-11,152.0800018310547
2020-01-29,151.77999877929688
2020-04-17,150.8699951171875
2018-07-24,151.3699951171875
2018-09-26,152.33999633789062
2019-05-08,153.35000610351562
2019-03-05,158.11000061035156
2019-02-01,156.9499969482422
2018-12-31,152.0800018310547
2018-11-29,152.22999572753906
2019-08-12,149.39999389648438
2019-07-11,146.77999877929688
2019-09-13,146.77999877929688
2019-11-14,145.39999389648438
2020-04-20,146.99000549316406
2020-02-04,148.7899932861328
2020-04-23,147.35000610351562
2018-12-14,144.6300048828125
2019-08-27,140.42999267578125
2018-08-08,142.02999877929688
2018-10-11,135.38999938964844
2018-11-12,140.97000122070312
2019-07-26,138.9199981689453
2019-06-24,137.52999877929688
2019-05-23,135.0
2019-03-20,132.57000732421875
2019-01-15,135.89999389648438
2019-11-20,142.19000244140625
2020-02-07,140.44000244140625
2020-02-10,137.82000732421875
2020-04-29,136.75
2019-11-26,136.1300048828125
2020-02-13,137.61000061035156
2019-01-30,140.0399932861328
2018-08-23,139.22999572753906
2018-09-24,135.55999755859375
2018-11-27,141.1699981689453
2018-10-26,142.52999877929688
2019-07-09,142.25
2019-06-07,135.97000122070312
2019-05-06,130.08999633789062
2019-04-04,125.48999786376953
2019-09-11,122.66999816894531
2019-11-29,122.77999877929688
2020-05-05,124.31999969482422
2019-12-02,120.02999877929688
2020-02-19,123.5
2020-05-08,118.61000061035156
2019-05-21,105.12000274658203
2019-03-18,66.30999755859375
2018-09-07,79.86000061035156
2018-08-06,70.23999786376953
2018-10-09,60.68000030517578
2019-02-14,70.68000030517578
2018-12-12,59.720001220703125
2019-07-24,57.529998779296875
2019-09-26,56.77000045776367
2019-10-28,60.369998931884766
2019-12-05,61.7599983215332
2020-05-11,61.290000915527344
2019-07-03,72.62000274658203
2020-02-25,72.30999755859375
2020-05-14,74.33999633789062
2020-02-28,68.6500015258789
2019-08-08,66.48999786376953
2019-06-05,70.1500015258789
2018-07-20,67.7699966430664
2018-08-21,75.1500015258789
2018-10-24,74.68000030517578
2019-04-02,76.23999786376953
2019-03-01,75.30999755859375
2019-01-28,80.29000091552734
2018-12-27,75.4800033569336
2019-09-09,78.55000305175781
2020-03-02,77.37000274658203
2020-05-20,74.91999816894531
2019-12-17,71.11000061035156
2020-03-05,76.62999725341797
2019-02-12,71.27999877929688
2019-01-11,73.47000122070312
2018-12-10,80.66000366210938
2019-08-23,79.30999755859375
2018-11-08,77.44999694824219
2019-07-22,81.86000061035156
2019-06-20,82.76000213623047
2018-09-05,89.80000305175781
2019-04-17,89.30999755859375
2019-09-24,82.91999816894531
2019-12-20,83.05999755859375
2020-05-26,82.4800033569336
2019-04-30,81.83000183105469
2019-12-23,87.0199966430664
2020-03-11,89.98999786376953
2020-05-29,84.44000244140625
2019-12-26,84.02999877929688
2020-06-01,79.37999725341797
2019-05-02,82.20999908447266
2019-02-27,82.86000061035156
2018-11-23,93.37999725341797
2019-08-06,89.6500015258789
2018-07-18,92.43000030517578
2018-09-20,92.93000030517578
2018-10-22,92.41999816894531
2019-07-05,93.72000122070312
2019-06-03,94.19000244140625
2019-10-09,92.54000091552734
2019-10-11,91.5999984741211
2020-03-17,92.91000366210938
2020-06-04,96.16000366210938
2019-10-14,100.7699966430664
2020-03-20,103.55000305175781
2018-11-06,110.88999938964844
2019-06-18,116.77999877929688
2019-05-17,108.52999877929688
2019-04-15,102.7300033569336
2019-03-14,96.63999938964844
2019-01-09,98.2300033569336
2018-08-02,95.55000305175781
2018-10-05,97.05999755859375
2019-08-21,94.23999786376953
2019-10-17,94.54000091552734
2020-03-23,93.58000183105469
2020-06-10,95.0999984741211
2019-02-25,96.76000213623047
2020-01-07,92.16000366210938
2020-03-26,97.69999694824219
2019-10-23,94.11000061035156
