Dates,PXD
2019-08-28,135.5
2018-11-13,138.5399932861328
2018-10-12,141.5
2019-06-25,142.91000366210938
2020-03-10,142.80999755859375
2020-05-28,141.2100067138672
2019-10-07,140.00999450683594
2020-03-13,142.5500030517578
2019-10-10,141.60000610351562
2020-03-16,140.6199951171875
2020-06-03,143.3300018310547
2018-11-28,139.8000030517578
2018-09-25,136.66000366210938
2018-07-23,136.7100067138672
2018-08-24,139.3699951171875
2019-07-10,137.41000366210938
2019-05-07,139.7899932861328
2019-04-05,137.8800048828125
2019-03-04,139.92999267578125
2019-01-31,141.99000549316406
2019-09-12,140.97999572753906
2019-12-31,142.55999755859375
2020-03-19,141.69000244140625
2020-01-03,135.1699981689453
2020-06-09,132.0
2019-02-15,134.22000122070312
2019-01-14,139.10000610351562
2018-07-06,141.5500030517578
2018-08-07,138.49000549316406
2018-10-10,144.47999572753906
2018-12-13,143.25
2019-08-26,141.1199951171875
2019-07-25,134.92999267578125
2019-05-22,138.33999633789062
2019-03-19,140.47999572753906
2020-01-06,142.35000610351562
2020-03-25,141.2899932861328
2020-06-12,139.5500030517578
2019-10-22,141.5
2020-01-09,142.94000244140625
2020-06-15,141.3699951171875
2019-10-25,137.85000610351562
2020-03-31,136.0800018310547
2020-06-18,130.07000732421875
2019-04-03,129.67999267578125
2018-08-22,132.67999267578125
2018-10-25,134.42999267578125
2019-01-29,135.3800048828125
2018-12-28,133.83999633789062
2018-11-26,135.5
2019-08-09,137.35000610351562
2019-07-08,137.77000427246094
2019-06-06,143.0399932861328
2019-09-10,138.85000610351562
2020-01-15,138.22000122070312
2020-04-03,140.83999633789062
2019-10-31,141.77999877929688
2020-04-06,145.11000061035156
2020-06-24,152.08999633789062
2018-11-09,150.91000366210938
2019-07-23,148.0500030517578
2019-06-21,145.10000610351562
2019-05-20,145.4199981689453
2019-04-18,147.89999389648438
2018-09-06,150.52000427246094
2018-10-08,148.57000732421875
2019-02-13,149.44000244140625
2018-12-11,148.52999877929688
2019-09-25,162.17999267578125
2020-01-21,166.5800018310547
2020-04-09,168.3000030517578
2019-11-06,171.13999938964844
2020-01-24,172.52000427246094
2020-01-27,174.25999450683594
2020-04-15,173.14999389648438
2018-12-26,172.3000030517578
2019-08-07,167.69000244140625
2019-06-04,161.99000549316406
2018-09-21,164.3000030517578
2018-07-19,165.2100067138672
2018-08-20,157.92999267578125
2018-10-23,153.4199981689453
2019-05-03,154.13999938964844
2019-04-01,152.0
2019-02-28,143.0399932861328
2019-11-12,147.88999938964844
2020-01-30,149.4199981689453
2019-11-15,148.4199981689453
2020-04-21,146.77000427246094
2019-04-16,148.0500030517578
2019-03-15,148.41000366210938
2019-02-11,152.58999633789062
2019-01-10,152.8300018310547
2019-08-22,153.08999633789062
2018-11-07,155.0399932861328
2018-08-03,153.14999389648438
2018-09-04,143.5
2019-06-19,145.3000030517578
2019-09-23,146.44000244140625
2019-11-18,143.38999938964844
2020-02-05,142.6999969482422
2020-04-24,141.10000610351562
2019-03-29,140.9499969482422
2019-11-21,141.9600067138672
2020-04-27,139.2899932861328
2020-02-11,141.86000061035156
2020-04-30,143.0
2019-05-01,144.41000366210938
2019-02-26,143.91000366210938
2019-01-25,141.1199951171875
2018-12-24,141.86000061035156
2019-09-06,140.5800018310547
2018-07-17,140.0500030517578
2018-09-19,145.4499969482422
2019-08-05,146.24000549316406
2019-10-08,149.36000061035156
2019-12-11,154.47000122070312
2019-11-27,150.74000549316406
2020-02-14,148.05999755859375
2020-05-06,149.6199951171875
2019-01-08,150.5
2018-12-07,150.47999572753906
2019-08-20,150.55999755859375
2018-11-05,143.5
2019-07-19,144.5
2018-10-04,144.3300018310547
2019-06-17,144.00999450683594
2019-05-16,142.1699981689453
2018-08-01,144.32000732421875
2019-03-13,144.58999633789062
2019-12-03,143.25999450683594
2020-02-20,140.47999572753906
2019-12-06,139.1999969482422
2020-05-12,136.3300018310547
2019-12-09,134.8300018310547
2020-02-26,135.5
2020-05-15,136.85000610351562
2019-03-28,137.02999877929688
2018-09-17,139.41000366210938
2018-08-16,135.5
2018-10-19,134.75999450683594
2019-04-29,131.9199981689453
2019-01-23,132.8000030517578
2019-09-04,136.0
2018-11-20,125.29000091552734
2019-07-02,124.45999908447266
2019-05-31,121.2699966430664
2019-12-12,118.62000274658203
2020-05-18,114.79000091552734
2019-09-27,120.63999938964844
2020-03-03,124.86000061035156
2020-05-21,124.20999908447266
2019-05-14,125.08000183105469
2018-08-31,122.5
2018-07-30,120.93000030517578
2018-10-02,122.37999725341797
2019-04-12,126.0
2019-03-11,125.56999969482422
2019-02-07,125.94000244140625
2019-07-17,125.72000122070312
2019-09-19,120.01000213623047
2019-10-21,119.5999984741211
2019-12-18,116.88999938964844
2020-03-06,118.16999816894531
2019-10-03,122.19000244140625
2020-03-09,122.45999908447266
2020-05-27,119.56999969482422
2019-12-24,123.30999755859375
2020-03-12,125.30999755859375
2018-12-20,125.0
2019-08-01,130.1699981689453
2018-08-14,132.69000244140625
2018-07-13,132.74000549316406
2018-10-17,129.35000610351562
2019-05-29,131.35000610351562
2019-03-26,138.6999969482422
2019-02-22,137.3699951171875
2019-10-04,136.5
2019-11-05,135.02999877929688
2019-12-27,132.60000610351562
2020-06-02,132.25999450683594
2019-12-30,130.57000732421875
2020-03-18,127.22000122070312
2020-06-05,124.77999877929688
2019-07-15,124.88999938964844
2018-12-03,125.11000061035156
2019-06-13,121.55000305175781
2019-01-04,119.0199966430664
2018-08-29,119.5
2019-02-05,123.94000244140625
2018-11-01,123.94000244140625
2019-08-16,122.5
2019-04-10,124.95999908447266
2019-09-17,127.55999755859375
2019-10-15,129.77999877929688
2020-01-02,128.50999450683594
2020-06-08,128.7100067138672
2019-10-18,128.33999633789062
2020-03-24,126.4000015258789
2020-06-11,123.1500015258789
2020-01-08,123.06999969482422
2019-04-25,125.79000091552734
2019-07-30,128.50999450683594
2019-02-20,128.13999938964844
2018-07-11,128.41000366210938
2018-09-13,125.16000366210938
2018-10-15,124.04000091552734
2019-06-28,122.22000122070312
2018-12-18,119.0
2018-11-16,123.41000366210938
2019-10-02,129.94000244140625
2020-03-27,134.8300018310547
2020-01-10,131.52000427246094
2019-10-24,134.63999938964844
2020-03-30,133.25999450683594
2020-06-17,132.0
2020-01-14,133.30999755859375
2020-04-02,132.0
2019-01-02,132.16000366210938
2019-08-14,131.82000732421875
2018-10-30,131.60000610351562
2019-06-11,129.17999267578125
2019-05-10,128.5399932861328
2019-04-08,128.52999877929688
2018-08-27,129.38999938964844
2018-07-26,128.27999877929688
2018-09-28,127.44999694824219
2019-03-07,127.31999969482422
2019-10-30,127.66999816894531
2020-01-17,126.37999725341797
2020-06-23,122.63999938964844
2020-04-08,125.0
2020-06-26,127.4800033569336
2019-03-22,128.64999389648438
2019-01-17,131.22999572753906
2019-08-29,132.0399932861328
2018-11-14,133.88999938964844
2019-06-26,136.00999450683594
2018-09-11,138.52999877929688
2018-07-09,140.5399932861328
2018-08-10,142.85000610351562
2019-04-23,143.7100067138672
2019-09-30,144.86000061035156
2020-01-23,146.2899932861328
2019-11-08,147.3000030517578
2020-04-14,151.0500030517578
2019-11-11,151.75999450683594
2020-01-29,151.6999969482422
2020-04-17,150.25
2018-07-24,149.16000366210938
2018-09-26,151.1699981689453
2019-05-08,152.88999938964844
2019-03-05,153.02000427246094
2019-02-01,155.64999389648438
2018-12-31,150.6999969482422
2018-11-29,149.5500030517578
2019-08-12,148.85000610351562
2019-07-11,146.47000122070312
2019-09-13,145.07000732421875
2019-11-14,144.0500030517578
2020-04-20,146.07000732421875
2020-02-04,146.8800048828125
2020-04-23,146.63999938964844
2018-12-14,144.08999633789062
2019-08-27,140.0800018310547
2018-08-08,139.11000061035156
2018-10-11,134.97000122070312
2018-11-12,136.39999389648438
2019-07-26,138.83999633789062
2019-06-24,134.6999969482422
2019-05-23,133.5
2019-03-20,132.2899932861328
2019-01-15,134.9600067138672
2019-11-20,138.58999633789062
2020-02-07,139.94000244140625
2020-02-10,136.6199951171875
2020-04-29,135.47999572753906
2019-11-26,135.83999633789062
2020-02-13,136.8699951171875
2019-01-30,136.1199951171875
2018-08-23,137.57000732421875
2018-09-24,133.7899932861328
2018-11-27,135.9199981689453
2018-10-26,139.82000732421875
2019-07-09,139.49000549316406
2019-06-07,133.8800048828125
2019-05-06,129.14999389648438
2019-04-04,125.3499984741211
2019-09-11,117.30000305175781
2019-11-29,117.6500015258789
2020-05-05,119.2699966430664
2019-12-02,118.1500015258789
2020-02-19,120.23999786376953
2020-05-08,116.87000274658203
2019-05-21,101.9000015258789
2019-03-18,64.52999877929688
2018-09-07,67.58999633789062
2018-08-06,67.23999786376953
2018-10-09,58.810001373291016
2019-02-14,60.91999816894531
2018-12-12,57.2400016784668
2019-07-24,54.5
2019-09-26,48.619998931884766
2019-10-28,55.099998474121094
2019-12-05,59.290000915527344
2020-05-11,57.20000076293945
2019-07-03,63.290000915527344
2020-02-25,67.37999725341797
2020-05-14,71.38999938964844
2020-02-28,67.76000213623047
2019-08-08,62.189998626708984
2019-06-05,67.55999755859375
2018-07-20,62.540000915527344
2018-08-21,70.41000366210938
2018-10-24,72.83999633789062
2019-04-02,72.9000015258789
2019-03-01,74.79000091552734
2019-01-28,74.83999633789062
2018-12-27,72.58000183105469
2019-09-09,75.4000015258789
2020-03-02,76.48999786376953
2020-05-20,71.52999877929688
2019-12-17,69.98999786376953
2020-03-05,72.08000183105469
2019-02-12,69.7699966430664
2019-01-11,67.0
2018-12-10,77.08000183105469
2019-08-23,78.63999938964844
2018-11-08,74.68000030517578
2019-07-22,73.51000213623047
2019-06-20,81.26000213623047
2018-09-05,84.05999755859375
2019-04-17,85.95999908447266
2019-09-24,81.69999694824219
2019-12-20,80.55999755859375
2020-05-26,82.0
2019-04-30,80.9000015258789
2019-12-23,85.01000213623047
2020-03-11,87.30000305175781
2020-05-29,84.44000244140625
2019-12-26,83.5
2020-06-01,78.47000122070312
2019-05-02,76.4800033569336
2019-02-27,81.58000183105469
2018-11-23,87.5199966430664
2019-08-06,89.55999755859375
2018-07-18,90.9000015258789
2018-09-20,91.77999877929688
2018-10-22,91.08000183105469
2019-07-05,93.3499984741211
2019-06-03,91.26000213623047
2019-10-09,91.91000366210938
2019-10-11,89.83999633789062
2020-03-17,90.5
2020-06-04,93.36000061035156
2019-10-14,96.61000061035156
2020-03-20,98.29000091552734
2018-11-06,106.80000305175781
2019-06-18,111.2699966430664
2019-05-17,104.94000244140625
2019-04-15,102.72000122070312
2019-03-14,93.51000213623047
2019-01-09,95.06999969482422
2018-08-02,91.37999725341797
2018-10-05,95.66000366210938
2019-08-21,94.0
2019-10-17,92.77999877929688
2020-03-23,92.91999816894531
2020-06-10,92.08000183105469
2019-02-25,95.26000213623047
2020-01-07,91.72000122070312
2020-03-26,91.0199966430664
2019-10-23,93.54000091552734
