Dates,AA
2007-02-12,79.05870056152344
2007-02-13,84.1050033569336
2007-02-15,83.07170867919922
2007-02-14,83.40812683105469
2007-02-16,83.57633972167969
2007-02-20,83.79261016845703
2007-02-21,84.46544647216797
2007-02-22,83.5042495727539
2007-02-23,84.2972412109375
2007-02-26,84.97007751464844
2007-02-27,81.19737243652344
2007-03-28,80.28423309326172
2007-11-07,79.89974975585938
2007-09-04,78.5781021118164
2007-08-03,76.2471923828125
2008-04-15,77.88123321533203
2008-05-21,77.83316802978516
2008-08-08,78.07347106933594
2008-08-11,79.77960205078125
2008-01-25,80.30825805664062
2007-05-14,78.69824981689453
2007-04-12,80.06796264648438
2007-12-24,81.41364288330078
2007-09-19,80.45243835449219
2008-04-30,81.60588073730469
2007-07-17,81.87020874023438
2007-06-15,81.341552734375
2008-02-26,80.95706939697266
2008-05-27,82.1585693359375
2008-08-14,82.11051177978516
2008-05-30,81.7020034790039
2008-08-20,80.69274139404297
2007-08-01,80.93303680419922
2008-03-12,81.46170043945312
2007-03-26,81.50975799560547
2007-05-29,83.19185638427734
2007-04-27,82.90350341796875
2008-01-08,83.11976623535156
2007-12-07,83.79261016845703
2007-11-05,83.86470031738281
2007-10-04,84.2972412109375
2008-05-15,84.27320861816406
2008-06-05,84.39335632324219
2008-08-26,83.96082305908203
2007-10-19,83.55230712890625
2007-09-17,82.83141326904297
2007-08-16,82.49498748779297
2008-04-28,82.59111022949219
2007-04-10,82.06244659423828
2007-03-09,81.58184814453125
2007-06-13,85.93128204345703
2008-03-27,86.05142974853516
2008-01-23,86.48397064208984
2007-11-20,85.282470703125
2008-06-11,83.52828216552734
2008-08-29,83.81664276123047
2007-12-05,84.24918365478516
2007-10-02,85.69097900390625
2007-04-25,92.82788848876953
2007-08-31,94.91850280761719
2007-07-30,93.06819152832031
2008-04-11,90.42488861083984
2007-06-28,91.38609313964844
2008-03-10,92.1550521850586
2008-02-07,94.41387176513672
2008-05-13,93.81311798095703
2008-06-23,94.07745361328125
2007-07-13,95.47119140625
2008-03-25,93.6929702758789
2008-02-22,93.59684753417969
