Dates,AA
2007-02-12,68.06999206542969
2007-02-13,72.41485595703125
2007-02-15,71.52520751953125
2007-02-14,71.81488037109375
2007-02-16,71.959716796875
2007-02-20,72.14590454101562
2007-02-21,72.7252426147461
2007-02-22,71.89764404296875
2007-02-23,72.58038330078125
2007-02-26,73.15972900390625
2007-02-27,69.91138458251953
2007-03-28,69.12520599365234
2007-11-07,68.79414367675781
2007-09-04,67.65619659423828
2007-08-03,65.6492691040039
2008-04-15,67.05615997314453
2008-05-21,67.01481628417969
2008-08-08,67.22171020507812
2008-08-11,68.69068908691406
2008-01-25,69.1458740234375
2007-05-14,67.75963592529297
2007-04-12,68.93897247314453
2007-12-24,70.09759521484375
2007-09-19,69.27001190185547
2008-04-30,70.26309967041016
2007-07-17,70.49072265625
2007-06-15,70.03553771972656
2008-02-26,69.7044906616211
2008-05-27,70.73900604248047
2008-08-14,70.69761657714844
2008-05-30,70.34590148925781
2008-08-20,69.47689056396484
2007-08-01,69.68380737304688
2008-03-12,70.13898468017578
2007-03-26,70.18035888671875
2007-05-29,71.62865447998047
2007-04-27,71.38037109375
2008-01-08,71.56658935546875
2007-12-07,72.14590454101562
2007-11-05,72.20799255371094
2007-10-04,72.58038330078125
2008-05-15,72.55972290039062
2008-06-05,72.66316223144531
2008-08-26,72.29073333740234
2007-10-19,71.93901062011719
2007-09-17,71.31830596923828
2007-08-16,71.02865600585938
2008-04-28,71.11140441894531
2007-04-10,70.65620422363281
2007-03-09,70.242431640625
2007-06-13,73.9873275756836
2008-03-27,74.09075164794922
2008-01-23,74.46318817138672
2007-11-20,73.42869567871094
2008-06-11,71.91832733154297
2008-08-29,72.52128601074219
2007-12-05,72.89551544189453
2007-10-02,74.14301300048828
2007-04-25,80.31814575195312
2007-08-31,82.12702178955078
2007-07-30,80.52609252929688
2008-04-11,78.23900604248047
2007-06-28,79.0706558227539
2008-03-10,79.73600006103516
2008-02-07,81.69036865234375
2008-05-13,81.17058563232422
2008-06-23,81.39932250976562
2007-07-13,82.60523223876953
2008-03-25,81.06666564941406
2008-02-22,80.98348236083984
2007-12-20,83.93589782714844
2007-05-10,83.60323333740234
2007-03-07,85.03784942626953
2007-06-11,83.93589782714844
2007-10-17,85.74475860595703
2007-08-14,85.82794189453125
2008-05-28,86.20217895507812
2008-06-26,85.22498321533203
2007-05-31,84.39330291748047
2008-07-02,82.85472106933594
2007-08-29,80.94188690185547
2008-04-09,82.45968627929688
2007-06-26,81.71118927001953
2008-02-05,81.79434967041016
2008-01-04,84.16459655761719
2007-03-22,85.57841491699219
2007-05-25,86.49327850341797
2007-04-23,87.075439453125
2007-12-03,86.45170593261719
2007-11-01,83.6863784790039
2008-07-08,83.87352752685547
2007-12-18,83.16658020019531
2007-11-16,81.93991088867188
2007-10-15,80.46368408203125
2007-09-13,81.02506256103516
2008-04-24,81.71118927001953
2007-07-11,84.26856994628906
2008-02-20,85.43289947509766
2007-03-05,86.28535461425781
2007-05-08,85.97347259521484
2008-06-27,86.61802673339844
2008-07-11,88.07342529296875
2008-07-14,86.61802673339844
2008-03-06,88.21896362304688
2007-05-23,94.16539764404297
2008-01-02,98.44843292236328
2007-03-20,97.24253845214844
2007-10-30,96.90988159179688
2007-09-28,96.57720947265625
2007-08-27,92.77236938476562
2007-07-26,89.57041931152344
2008-04-07,88.26054382324219
2008-05-09,85.76554107666016
2008-07-23,85.05864715576172
2007-09-11,79.00824737548828
2007-04-04,77.78157806396484
2007-06-07,79.52806854248047
2007-08-10,79.42410278320312
2008-04-22,79.25700378417969
2007-07-09,79.11083221435547
2008-01-17,75.56045532226562
2007-11-14,74.49535369873047
2008-06-25,76.45850372314453
2008-08-28,77.4609603881836
2008-07-29,74.01499938964844
2007-11-29,72.44865417480469
2007-05-21,74.22384643554688
2007-04-19,72.8036880493164
2007-09-26,70.38107299804688
2007-07-24,66.66360473632812
2007-06-22,69.52482604980469
2008-03-04,71.6759262084961
2008-02-01,72.26068878173828
2007-12-31,75.64400482177734
2008-05-07,74.70416259765625
2008-08-01,76.62554931640625
2008-08-04,77.23120880126953
2008-08-07,73.84790802001953
2008-01-15,75.99901580810547
2007-12-14,75.49779510498047
2007-04-02,76.29141998291016
2007-03-01,76.04080200195312
2007-05-04,76.18699645996094
2007-06-05,76.22875213623047
2007-11-12,72.82457733154297
2007-10-11,71.11202239990234
2007-08-08,71.42529296875
2008-03-19,70.27664947509766
2008-05-23,71.884765625
2008-08-13,74.09854125976562
2007-08-23,73.576416015625
2008-04-03,77.04328155517578
2007-06-20,77.85774993896484
2008-01-30,77.85774993896484
2007-04-17,78.1083755493164
2007-03-16,77.29387664794922
2007-11-27,77.27297973632812
2007-10-26,80.34302520751953
2007-09-24,81.44991302490234
2008-05-05,81.70053100585938
2008-05-29,81.76318359375
2008-03-14,81.13664245605469
2008-08-19,78.6095962524414
2008-06-04,78.65137481689453
2008-08-22,81.01134490966797
2007-10-09,79.98796844482422
2007-09-07,82.9535903930664
2007-08-06,80.88604736328125
2008-04-18,79.52851867675781
2007-07-05,79.63294982910156
2008-03-17,79.8000259399414
2007-05-02,77.8786392211914
2008-02-14,79.2988052368164
2007-12-12,80.15509033203125
2008-05-20,78.19190216064453
2008-08-25,78.79757690429688
2008-06-10,79.90444946289062
2008-01-28,79.77914428710938
2007-12-27,80.17593383789062
2007-10-24,82.1808853149414
2007-08-21,84.4364013671875
2007-03-14,82.2226333618164
2007-05-17,83.04067993164062
2007-06-18,79.49586486816406
2007-07-20,80.8802261352539
2008-04-01,79.49586486816406
2008-02-29,80.90119171142578
2008-06-13,78.4471206665039
2008-01-10,78.99246978759766
2008-06-16,77.796875
2008-06-19,75.23792266845703
2008-04-16,76.83201599121094
2007-07-03,77.31446075439453
2008-02-12,76.2027816772461
2008-01-11,76.16083526611328
2007-12-10,73.55989074707031
2007-11-08,74.21013641357422
2007-03-29,73.76963806152344
2007-06-01,73.72769165039062
2007-04-30,73.161376953125
2007-09-05,73.49698638916016
2007-03-12,75.95106506347656
2007-04-13,76.66422271728516
2007-10-22,76.28667449951172
2007-09-20,74.44084930419922
2007-07-18,73.93743133544922
2008-02-27,74.69257354736328
2007-05-15,75.21694946289062
2007-11-23,77.41932678222656
2008-05-01,79.3909912109375
2008-06-02,75.78324890136719
2008-07-01,77.35639953613281
2008-01-09,76.2027816772461
2007-03-27,73.81159973144531
2007-05-30,71.10580444335938
2007-11-06,72.15455627441406
2007-10-05,72.34333801269531
2007-08-02,74.23109436035156
2008-04-14,76.24472045898438
2008-03-13,77.62908172607422
2008-05-16,78.46810150146484
2008-06-17,77.58712005615234
2008-07-07,77.31446075439453
2008-07-10,76.66422271728516
2007-07-16,75.78324890136719
2008-03-28,75.90911102294922
2008-02-25,73.14038848876953
2007-04-11,69.44876861572266
2007-06-14,65.02300262451172
2008-01-24,65.54736328125
2008-04-29,65.94593811035156
2007-11-21,66.55419158935547
2007-09-18,69.00826263427734
2007-08-17,65.42151641845703
2008-07-16,64.24691772460938
2007-10-03,60.387489318847656
2007-07-31,61.03772735595703
2007-04-26,60.387489318847656
2008-03-11,61.22649383544922
2007-06-29,64.62448120117188
2008-02-08,64.37279510498047
2008-01-07,66.00885009765625
2007-12-06,68.50489044189453
2008-05-14,68.58877563476562
2008-07-17,69.40678405761719
2008-07-22,71.90283966064453
2008-07-25,71.48336029052734
2007-08-15,68.52586364746094
2007-11-19,68.33610534667969
2007-10-18,69.11626434326172
2008-01-22,71.18257141113281
2007-03-08,71.81510925292969
2007-05-11,70.61328887939453
2007-04-09,74.87240600585938
2007-06-12,74.55614471435547
2007-12-21,75.3151626586914
2008-03-26,76.3272705078125
2008-07-28,77.65559387207031
2007-07-02,76.53810119628906
2008-07-31,77.06523132324219
2007-06-27,81.91474151611328
2008-04-10,81.17681121826172
2007-12-04,82.27320098876953
2007-03-23,82.48405456542969
2007-04-24,78.30924987792969
2007-11-02,80.7972640991211
2007-10-01,80.1225357055664
2008-02-06,81.61957550048828
2007-08-30,80.90266418457031
2008-05-12,77.170654296875
2008-08-06,75.14649963378906
2008-05-22,79.61651611328125
2007-10-16,79.6797866821289
2007-09-14,81.113525390625
2007-08-13,80.94486236572266
2007-07-12,78.22489166259766
2008-03-24,81.38764953613281
2008-02-21,75.1043472290039
2008-04-25,73.1223373413086
2007-03-06,73.88143157958984
2007-05-09,75.35736083984375
2007-12-19,75.96880340576172
2008-08-12,74.59830474853516
2008-08-15,76.13750457763672
2008-08-18,76.03207397460938
2008-01-03,77.04415130615234
2007-10-31,76.81221008300781
2007-08-28,81.2611083984375
2007-07-27,82.23104095458984
2008-04-08,78.94178771972656
2008-03-07,78.39358520507812
2007-03-21,77.67669677734375
2007-05-24,76.13750457763672
2007-06-25,74.11333465576172
2008-02-04,71.54100036621094
2008-06-03,73.45973205566406
2008-08-21,75.84231567382812
2008-06-06,74.9989013671875
2007-05-07,76.45376586914062
2007-04-05,76.43268585205078
2007-07-10,75.2730484008789
2007-06-08,74.49287414550781
