Dates,AA
2007-02-12,78.36183166503906
2007-02-13,83.74455261230469
2007-02-15,83.21588897705078
2007-02-14,82.7833480834961
2007-02-16,83.88873291015625
2007-02-20,83.52828216552734
2007-02-21,83.16783142089844
2007-02-22,84.15306091308594
2007-02-23,83.62439727783203
2007-02-26,84.51351165771484
2007-02-27,82.25469207763672
2007-03-28,80.50050354003906
2007-11-07,78.60212707519531
2007-09-04,79.29900360107422
2007-08-03,77.32853698730469
2008-04-15,77.5928726196289
2008-05-21,77.8572006225586
2008-08-08,78.33779907226562
2008-08-11,79.29900360107422
2008-01-25,78.93855285644531
2007-05-14,79.92378234863281
2007-04-12,79.51526641845703
2007-12-24,80.50050354003906
2007-09-19,81.62991333007812
2008-04-30,80.86094665527344
2007-07-17,81.46170043945312
2007-06-15,80.90901184082031
2008-02-26,80.50050354003906
2008-05-27,80.66870880126953
2008-08-14,81.75006103515625
2008-05-30,82.06244659423828
2008-08-20,81.67797088623047
2007-08-01,81.31752014160156
2008-03-12,81.005126953125
2007-03-26,81.89424133300781
2007-05-29,81.87020874023438
2007-04-27,83.23992156982422
2008-01-08,82.90350341796875
2007-12-07,83.64842987060547
2007-11-05,83.98484802246094
2007-10-04,85.66694641113281
2008-05-15,84.36933135986328
2008-06-05,84.51351165771484
2008-08-26,84.39335632324219
2007-10-19,83.62439727783203
2007-09-17,84.1050033569336
2007-08-16,81.14930725097656
2008-04-28,84.08097076416016
2007-04-10,83.38410186767578
2007-03-09,82.73529052734375
2007-06-13,85.9072494506836
2008-03-27,85.9072494506836
2008-01-23,85.21038055419922
2007-11-20,85.93128204345703
2008-06-11,85.6429214477539
2008-08-29,83.81664276123047
2007-12-05,85.282470703125
2007-10-02,84.27320861816406
2007-04-25,90.52101135253906
2007-08-31,92.65968322753906
2007-07-30,92.99610137939453
2008-04-11,92.39534759521484
2007-06-28,90.54503631591797
2008-03-10,91.67445373535156
2008-02-07,92.99610137939453
2008-05-13,94.3177490234375
2008-06-23,93.66893768310547
2007-07-13,94.36580657958984
2008-03-25,94.65416717529297
2008-02-22,94.55805206298828
2007-12-20,96.12000274658203
2007-05-10,96.6486587524414
2007-03-07,96.79283905029297
2007-06-11,97.8021011352539
2007-10-17,96.0959701538086
2007-08-14,99.00360107421875
2008-05-28,99.48419952392578
2008-06-26,98.85942077636719
2007-05-31,98.01837158203125
2008-07-02,97.0811996459961
2007-08-29,95.01461791992188
2008-04-09,91.91474914550781
2007-06-26,95.32701110839844
2008-02-05,93.71700286865234
2008-01-04,95.95178985595703
2007-03-22,97.0811996459961
2007-05-25,99.72450256347656
2007-04-23,101.88719940185547
2007-12-03,100.70973205566406
2007-11-01,99.89270782470703
2008-07-08,96.84089660644531
2007-12-18,96.55254364013672
2007-11-16,96.12000274658203
2007-10-15,94.70223236083984
2007-09-13,92.56356048583984
2008-04-24,95.15879821777344
2007-07-11,95.25492095947266
2008-02-20,97.75404357910156
2007-03-05,99.243896484375
2007-05-08,99.50823211669922
2008-06-27,99.89270782470703
2008-07-11,99.79659271240234
2008-07-14,102.31974029541016
2008-03-06,100.42137145996094
2007-05-23,107.65440368652344
2008-01-02,112.84487915039062
2007-03-20,115.00758361816406
