Dates,BAC
2018-06-20,29.239999771118164
2018-06-21,29.290000915527344
2018-06-25,28.989999771118164
2018-06-22,28.479999542236328
2018-06-26,28.540000915527344
2018-06-27,28.239999771118164
2018-06-28,28.670000076293945
2018-06-29,28.190000534057617
2018-07-02,28.280000686645508
2018-07-03,27.780000686645508
2018-07-05,27.920000076293945
2018-07-16,28.030000686645508
2018-09-18,29.049999237060547
2019-01-24,28.829999923706055
2019-09-05,28.68000030517578
2018-11-21,28.770000457763672
2020-01-13,28.549999237060547
2020-04-01,29.780000686645508
2020-06-19,30.010000228881836
2019-10-29,30.1299991607666
2020-01-16,29.670000076293945
2020-06-22,30.1299991607666
2018-10-03,30.75
2018-07-31,30.829999923706055
2019-03-12,31.06999969482422
2019-02-08,30.940000534057617
2019-01-07,31.059999465942383
2018-12-06,31.309999465942383
2019-08-19,30.8799991607666
2019-07-18,31.25
2019-05-15,31.280000686645508
2019-09-20,31.510000228881836
2019-11-01,31.520000457763672
2020-04-07,31.510000228881836
2020-06-25,31.799999237060547
2020-06-16,31.600000381469727
2019-11-04,31.190000534057617
2020-01-22,30.479999542236328
2019-11-07,30.790000915527344
2020-04-13,30.360000610351562
2019-07-01,30.719999313354492
2019-05-30,30.739999771118164
2018-08-15,30.8700008392334
2018-10-18,31.020000457763672
2019-03-27,30.979999542236328
2019-01-22,30.84000015258789
2018-12-21,30.889999389648438
2019-09-03,31.309999465942383
2018-11-19,31.270000457763672
2019-08-02,31.139999389648438
2020-01-28,31.010000228881836
2020-04-16,30.93000030517578
2019-11-13,31.139999389648438
2020-01-31,31.18000030517578
2018-12-04,30.850000381469727
2018-11-02,30.860000610351562
2019-07-16,30.81999969482422
2018-08-30,30.850000381469727
2018-10-01,30.43000030517578
2019-06-14,30.139999389648438
2019-05-13,30.3700008392334
2019-04-11,30.280000686645508
2019-02-06,30.209999084472656
2019-09-18,31.0
2020-02-03,31.190000534057617
2020-04-22,31.030000686645508
2019-11-19,30.739999771118164
2020-02-06,30.670000076293945
2019-11-22,30.1299991607666
2019-03-25,29.940000534057617
2019-02-21,29.459999084472656
2018-12-19,29.649999618530273
2018-07-12,29.579999923706055
2018-09-14,30.0
2018-08-13,30.43000030517578
2018-10-16,30.229999542236328
2019-07-31,30.270000457763672
2019-05-28,29.979999542236328
2019-04-26,29.239999771118164
2020-04-28,28.360000610351562
2019-11-25,28.459999084472656
2020-02-12,27.920000076293945
2020-05-01,28.530000686645508
2020-05-04,28.899999618530273
2019-06-12,28.25
2019-04-09,28.31999969482422
2019-03-08,27.3799991607666
2019-02-04,27.020000457763672
2018-07-27,26.190000534057617
2018-08-28,26.59000015258789
2019-01-03,26.389999389648438
2019-08-15,26.610000610351562
2018-10-31,26.780000686645508
2019-09-16,27.5
2020-02-18,27.809999465942383
2020-05-07,27.889999389648438
2018-08-17,28.059999465942383
2019-12-04,28.209999084472656
2020-02-21,28.540000915527344
2018-12-17,28.8700008392334
2019-08-30,28.520000457763672
2018-11-15,27.75
2019-07-29,27.760000228881836
2019-06-27,27.209999084472656
2019-04-24,27.899999618530273
2018-07-10,27.75
2018-09-12,27.75
2019-02-19,27.3799991607666
2019-01-18,27.270000457763672
2020-02-24,26.969999313354492
2020-05-13,27.559999465942383
2019-12-10,27.739999771118164
2020-02-27,28.43000030517578
2019-12-13,28.040000915527344
2020-05-19,28.399999618530273
2019-03-06,28.540000915527344
2018-11-30,26.989999771118164
2019-08-13,26.280000686645508
2019-07-12,25.43000030517578
2019-06-10,24.760000228881836
2019-05-09,24.579999923706055
2018-07-25,24.520000457763672
2018-09-27,24.399999618530273
2018-10-29,24.479999542236328
2019-10-16,24.469999313354492
2019-12-16,24.469999313354492
2020-03-04,24.18000030517578
2020-05-22,24.110000610351562
2019-10-01,23.3700008392334
2019-12-19,22.729999542236328
2018-09-10,24.110000610351562
2019-05-24,24.3700008392334
2018-08-09,24.389999389648438
2019-04-22,24.639999389648438
2019-03-21,24.959999084472656
2019-01-16,24.559999465942383
2019-08-28,25.579999923706055
2018-11-13,25.559999465942383
2018-10-12,25.510000228881836
2019-06-25,25.760000228881836
2020-03-10,25.729999542236328
2020-05-28,26.030000686645508
2019-10-07,26.3700008392334
2020-03-13,26.549999237060547
2019-10-10,28.450000762939453
2020-03-16,28.989999771118164
2020-06-03,29.299999237060547
2018-11-28,29.09000015258789
2018-09-25,28.920000076293945
2018-07-23,29.079999923706055
2018-08-24,29.579999923706055
2019-07-10,29.6299991607666
2019-05-07,29.389999389648438
2019-04-05,29.06999969482422
2019-03-04,28.469999313354492
2019-01-31,28.3799991607666
2019-09-12,28.8799991607666
2019-12-31,28.780000686645508
2020-03-19,28.729999542236328
2020-01-03,28.239999771118164
2020-06-09,28.290000915527344
2019-02-15,28.40999984741211
2019-01-14,28.690000534057617
2018-07-06,28.700000762939453
2018-08-07,28.389999389648438
2018-10-10,29.110000610351562
2018-12-13,29.1299991607666
2019-08-26,29.40999984741211
2019-07-25,29.290000915527344
2019-05-22,29.079999923706055
2019-03-19,29.270000457763672
2020-01-06,29.290000915527344
2020-03-25,29.530000686645508
2020-06-12,29.079999923706055
2019-10-22,29.309999465942383
2020-01-09,29.030000686645508
2020-06-15,29.079999923706055
2019-10-25,28.84000015258789
2020-03-31,28.549999237060547
2020-06-18,28.649999618530273
2019-04-03,28.940000534057617
2018-08-22,28.940000534057617
2018-10-25,29.290000915527344
2019-01-29,29.459999084472656
2018-12-28,29.299999237060547
2018-11-26,29.81999969482422
2019-08-09,29.649999618530273
2019-07-08,28.639999389648438
2019-06-06,28.18000030517578
2019-09-10,27.010000228881836
2020-01-15,26.84000015258789
2020-04-03,27.209999084472656
2019-10-31,27.030000686645508
2020-04-06,27.329999923706055
2020-06-24,27.59000015258789
2018-11-09,28.540000915527344
2019-07-23,28.8700008392334
2019-06-21,28.84000015258789
2019-05-20,29.149999618530273
2019-04-18,29.079999923706055
2018-09-06,29.170000076293945
2018-10-08,28.889999389648438
2019-02-13,29.06999969482422
2018-12-11,29.06999969482422
2019-09-25,30.170000076293945
2020-01-21,29.84000015258789
2020-04-09,29.8799991607666
2019-11-06,30.030000686645508
2020-01-24,30.030000686645508
2020-01-27,30.049999237060547
2020-04-15,30.06999969482422
2018-12-26,30.020000457763672
2019-08-07,30.079999923706055
2019-06-04,30.350000381469727
2018-09-21,30.770000457763672
2018-07-19,30.579999923706055
2018-08-20,30.260000228881836
2018-10-23,30.5
2019-05-03,30.709999084472656
2019-04-01,30.469999313354492
2019-02-28,29.920000076293945
2019-11-12,29.799999237060547
2020-01-30,29.709999084472656
2019-11-15,29.579999923706055
2020-04-21,28.25
2019-04-16,28.6200008392334
2019-03-15,28.290000915527344
2019-02-11,28.59000015258789
2019-01-10,28.399999618530273
2019-08-22,28.399999618530273
2018-11-07,28.690000534057617
2018-08-03,28.489999771118164
2018-09-04,27.760000228881836
2019-06-19,28.18000030517578
2019-09-23,27.899999618530273
2019-11-18,27.75
2020-02-05,27.15999984741211
2020-04-24,26.600000381469727
2019-03-29,26.68000030517578
2019-11-21,27.920000076293945
2020-04-27,27.90999984741211
2020-02-11,27.8799991607666
2020-04-30,27.530000686645508
2019-05-01,28.06999969482422
2019-02-26,28.239999771118164
2019-01-25,27.950000762939453
2018-12-24,27.940000534057617
2019-09-06,28.040000915527344
2018-07-17,27.93000030517578
2018-09-19,28.6200008392334
2019-08-05,28.31999969482422
2019-10-08,28.270000457763672
2019-12-11,28.1200008392334
2019-11-27,27.979999542236328
2020-02-14,27.760000228881836
2020-05-06,27.90999984741211
2019-01-08,28.209999084472656
2018-12-07,29.0
2019-08-20,29.420000076293945
2018-11-05,29.149999618530273
2019-07-19,29.049999237060547
2018-10-04,29.260000228881836
2019-06-17,29.200000762939453
2019-05-16,29.350000381469727
2018-08-01,29.020000457763672
2019-03-13,29.360000610351562
2019-12-03,29.450000762939453
2020-02-20,29.219999313354492
2019-12-06,28.989999771118164
2020-05-12,29.190000534057617
2019-12-09,29.479999542236328
2020-02-26,29.399999618530273
2020-05-15,29.56999969482422
2019-03-28,30.25
2018-09-17,30.670000076293945
2018-08-16,30.34000015258789
2018-10-19,30.770000457763672
2019-04-29,30.520000457763672
2019-01-23,30.889999389648438
2019-09-04,30.68000030517578
2018-11-20,29.489999771118164
2019-07-02,29.3799991607666
2019-05-31,28.079999923706055
2019-12-12,28.420000076293945
2020-05-18,27.889999389648438
2019-09-27,28.3799991607666
2020-03-03,28.329999923706055
2020-05-21,27.639999389648438
2019-05-14,27.719999313354492
2018-08-31,26.420000076293945
2018-07-30,26.25
2018-10-02,27.030000686645508
2019-04-12,27.270000457763672
2019-03-11,26.719999313354492
2019-02-07,26.93000030517578
2019-07-17,27.190000534057617
2019-09-19,26.469999313354492
2019-10-21,26.780000686645508
2019-12-18,26.469999313354492
2020-03-06,26.850000381469727
2019-10-03,27.329999923706055
2020-03-09,27.510000228881836
2020-05-27,27.049999237060547
2019-12-24,27.489999771118164
2020-03-12,28.1200008392334
2018-12-20,27.729999542236328
2019-08-01,28.6299991607666
2018-08-14,29.350000381469727
2018-07-13,29.459999084472656
2018-10-17,29.670000076293945
2019-05-29,30.170000076293945
2019-03-26,30.1299991607666
2019-02-22,29.940000534057617
2019-10-04,30.0
2019-11-05,29.81999969482422
2019-12-27,29.59000015258789
2020-06-02,29.520000457763672
2019-12-30,28.940000534057617
2020-03-18,29.25
2020-06-05,29.1299991607666
2019-07-15,29.350000381469727
2018-12-03,29.170000076293945
2019-06-13,28.440000534057617
2019-01-04,27.84000015258789
2018-08-29,27.809999465942383
2019-02-05,28.3700008392334
2018-11-01,28.309999465942383
2019-08-16,27.6299991607666
2019-04-10,27.889999389648438
2019-09-17,28.450000762939453
2019-10-15,28.90999984741211
2020-01-02,29.139999389648438
2020-06-08,29.729999542236328
2019-10-18,30.170000076293945
2020-03-24,30.260000228881836
2020-06-11,30.350000381469727
2020-01-08,31.020000457763672
2019-04-25,31.200000762939453
2019-07-30,31.420000076293945
2019-02-20,31.360000610351562
2018-07-11,31.719999313354492
2018-09-13,31.84000015258789
2018-10-15,32.06999969482422
2019-06-28,31.6200008392334
2018-12-18,31.270000457763672
2018-11-16,31.799999237060547
2019-10-02,32.400001525878906
2020-03-27,32.81999969482422
2020-01-10,32.790000915527344
2019-10-24,33.22999954223633
2020-03-30,33.2599983215332
2020-06-17,33.18000030517578
2020-01-14,33.09000015258789
2020-04-02,32.790000915527344
2019-01-02,32.70000076293945
2019-08-14,32.93000030517578
2018-10-30,32.959999084472656
2019-06-11,32.939998626708984
2019-05-10,32.689998626708984
2019-04-08,32.84000015258789
2018-08-27,33.18000030517578
2018-07-26,33.470001220703125
2018-09-28,33.349998474121094
2019-03-07,33.41999816894531
2019-10-30,33.31999969482422
2020-01-17,33.43000030517578
2020-06-23,32.84000015258789
2020-04-08,33.150001525878906
2020-06-26,33.09000015258789
2019-03-22,33.66999816894531
2019-01-17,33.5099983215332
2019-08-29,33.529998779296875
2018-11-14,33.63999938964844
2019-06-26,34.68000030517578
2018-09-11,34.439998626708984
2018-07-09,34.70000076293945
2018-08-10,35.040000915527344
2019-04-23,35.11000061035156
2019-09-30,34.95000076293945
2020-01-23,34.959999084472656
2019-11-08,35.16999816894531
2020-04-14,35.220001220703125
2019-11-11,35.52000045776367
2020-01-29,35.349998474121094
2020-04-17,35.150001525878906
2018-07-24,35.220001220703125
2018-09-26,35.63999938964844
2019-05-08,34.900001525878906
2019-03-05,34.849998474121094
2019-02-01,34.619998931884766
2018-12-31,34.970001220703125
2018-11-29,35.029998779296875
2019-08-12,34.7400016784668
2019-07-11,35.060001373291016
2019-09-13,35.31999969482422
2019-11-14,34.66999816894531
2020-04-20,34.720001220703125
2020-02-04,34.709999084472656
2020-04-23,34.2599983215332
2018-12-14,34.36000061035156
2019-08-27,34.119998931884766
2018-08-08,33.540000915527344
2018-10-11,32.849998474121094
2018-11-12,33.2400016784668
2019-07-26,33.0099983215332
2019-06-24,33.47999954223633
2019-05-23,32.83000183105469
2019-03-20,32.970001220703125
2019-01-15,33.619998931884766
2019-11-20,34.709999084472656
2020-02-07,34.66999816894531
2020-02-10,34.61000061035156
2020-04-29,34.689998626708984
2019-11-26,34.77000045776367
2020-02-13,34.91999816894531
2019-01-30,34.90999984741211
2018-08-23,34.849998474121094
2018-09-24,34.27000045776367
2018-11-27,34.720001220703125
2018-10-26,34.849998474121094
2019-07-09,34.36000061035156
2019-06-07,32.72999954223633
2019-05-06,31.079999923706055
2019-04-04,30.6299991607666
2019-09-11,29.1299991607666
2019-11-29,28.5
2020-05-05,29.3700008392334
2019-12-02,27.75
2020-02-19,28.389999389648438
2020-05-08,26.780000686645508
2019-05-21,25.709999084472656
2019-03-18,21.93000030517578
2018-09-07,23.610000610351562
2018-08-06,22.670000076293945
2018-10-09,20.510000228881836
2019-02-14,24.15999984741211
2018-12-12,20.440000534057617
2019-07-24,21.979999542236328
2019-09-26,20.790000915527344
2019-10-28,21.200000762939453
2019-12-05,19.670000076293945
2020-05-11,18.079999923706055
2019-07-03,21.030000686645508
2020-02-25,21.100000381469727
2020-05-14,22.719999313354492
2020-02-28,21.600000381469727
2019-08-08,22.040000915527344
2019-06-05,21.229999542236328
2018-07-20,19.770000457763672
2018-08-21,20.56999969482422
2018-10-24,20.030000686645508
2019-04-02,21.389999389648438
2019-03-01,22.139999389648438
2019-01-28,23.450000762939453
2018-12-27,24.860000610351562
