Dates,AAPL
2019-04-23,262.20001220703125
2019-04-15,261.9599914550781
2019-05-01,264.4700012207031
2019-05-09,262.6400146484375
2019-07-11,265.760009765625
2019-07-30,267.1000061035156
2019-10-17,266.2900085449219
2019-09-09,263.19000244140625
2019-11-27,262.010009765625
2019-06-03,261.7799987792969
2019-08-21,266.3699951171875
2019-02-25,264.2900085449219
2019-11-08,267.8399963378906
2019-05-15,267.25
2019-08-02,264.1600036621094
2019-07-17,259.45001220703125
2019-10-01,261.739990234375
2019-06-25,265.5799865722656
2019-09-12,270.7099914550781
2019-06-06,266.9200134277344
2019-11-11,268.4800109863281
2019-08-05,270.7699890136719
2019-10-23,271.4599914550781
