Dates,CRC
2019-06-10,20.520000457763672
2019-05-09,20.700000762939453
2018-07-25,21.170000076293945
2018-09-27,21.420000076293945
2018-10-29,20.959999084472656
2019-10-16,19.8799991607666
2019-12-16,17.860000610351562
2020-03-04,17.239999771118164
2020-05-22,15.5600004196167
2019-10-01,14.819999694824219
2019-12-19,13.920000076293945
2018-09-10,16.979999542236328
2019-05-24,17.459999084472656
2018-08-09,16.969999313354492
2019-04-22,17.040000915527344
2019-03-21,17.959999084472656
2019-01-16,17.579999923706055
2019-08-28,19.350000381469727
2018-11-13,20.479999542236328
2018-10-12,19.93000030517578
2019-06-25,21.1299991607666
2020-03-10,21.290000915527344
2020-05-28,20.59000015258789
2019-10-07,20.799999237060547
2020-03-13,21.15999984741211
2019-10-10,20.979999542236328
2020-03-16,21.239999771118164
2020-06-03,21.940000534057617
2018-11-28,20.040000915527344
2018-09-25,19.559999465942383
2018-07-23,19.450000762939453
2018-08-24,20.31999969482422
2019-07-10,19.280000686645508
2019-05-07,19.600000381469727
2019-04-05,20.600000381469727
2019-03-04,20.149999618530273
2019-01-31,20.5
2019-09-12,20.989999771118164
2019-12-31,20.75
2020-03-19,21.229999542236328
2020-01-03,18.700000762939453
2020-06-09,17.610000610351562
2019-02-15,17.809999465942383
2019-01-14,18.25
2018-07-06,19.530000686645508
2018-08-07,20.190000534057617
2018-10-10,21.5
2018-12-13,21.709999084472656
2019-08-26,22.18000030517578
2019-07-25,21.639999389648438
2019-05-22,21.719999313354492
2019-03-19,21.729999542236328
2020-01-06,21.270000457763672
2020-03-25,21.81999969482422
2020-06-12,23.649999618530273
2019-10-22,23.739999771118164
2020-01-09,23.790000915527344
2020-06-15,22.670000076293945
2019-10-25,21.520000457763672
2020-03-31,21.309999465942383
2020-06-18,19.520000457763672
2019-04-03,21.260000228881836
2018-08-22,22.549999237060547
2018-10-25,23.959999084472656
2019-01-29,23.959999084472656
2018-12-28,23.959999084472656
2018-11-26,25.049999237060547
2019-08-09,25.190000534057617
2019-07-08,27.049999237060547
2019-06-06,27.56999969482422
2019-09-10,25.610000610351562
2020-01-15,24.489999771118164
2020-04-03,25.809999465942383
2019-10-31,25.34000015258789
2020-04-06,25.760000228881836
2020-06-24,25.709999084472656
2018-11-09,27.059999465942383
2019-07-23,27.229999542236328
2019-06-21,26.790000915527344
2019-05-20,27.5
2019-04-18,29.40999984741211
2018-09-06,29.3799991607666
2018-10-08,28.3799991607666
2019-02-13,29.3799991607666
2018-12-11,28.670000076293945
2019-09-25,28.43000030517578
2020-01-21,27.559999465942383
2020-04-09,28.31999969482422
2019-11-06,27.209999084472656
2020-01-24,26.770000457763672
2020-01-27,28.329999923706055
2020-04-15,27.639999389648438
2018-12-26,26.280000686645508
2019-08-07,22.1200008392334
2019-06-04,21.579999923706055
2018-09-21,21.049999237060547
2018-07-19,21.079999923706055
2018-08-20,19.559999465942383
2018-10-23,18.719999313354492
2019-05-03,19.8700008392334
2019-04-01,21.040000915527344
2019-02-28,20.030000686645508
2019-11-12,20.3799991607666
2020-01-30,20.0
2019-11-15,20.09000015258789
2020-04-21,18.8799991607666
2019-04-16,19.950000762939453
2019-03-15,20.149999618530273
2019-02-11,22.1299991607666
2019-01-10,21.260000228881836
2019-08-22,21.459999084472656
2018-11-07,22.309999465942383
2018-08-03,20.079999923706055
2018-09-04,16.829999923706055
2019-06-19,16.829999923706055
2019-09-23,16.31999969482422
2019-11-18,17.200000762939453
2020-02-05,16.8700008392334
2020-04-24,16.200000762939453
2019-03-29,16.799999237060547
2019-11-21,17.489999771118164
2020-04-27,15.270000457763672
2020-02-11,15.279999732971191
2020-04-30,16.530000686645508
2019-05-01,16.280000686645508
2019-02-26,16.860000610351562
2019-01-25,16.030000686645508
2018-12-24,17.450000762939453
2019-09-06,16.81999969482422
2018-07-17,17.040000915527344
2018-09-19,18.690000534057617
2019-08-05,18.200000762939453
2019-10-08,19.360000610351562
2019-12-11,19.40999984741211
2019-11-27,18.75
2020-02-14,19.010000228881836
2020-05-06,20.0
2019-01-08,19.65999984741211
2018-12-07,19.68000030517578
2019-08-20,19.700000762939453
2018-11-05,18.700000762939453
2019-07-19,17.8799991607666
2018-10-04,18.469999313354492
2019-06-17,18.010000228881836
2019-05-16,18.950000762939453
2018-08-01,19.559999465942383
2019-03-13,19.25
2019-12-03,19.649999618530273
2020-02-20,19.1299991607666
2019-12-06,18.360000610351562
2020-05-12,15.520000457763672
2019-12-09,14.220000267028809
2020-02-26,14.619999885559082
2020-05-15,14.9399995803833
2019-03-28,15.699999809265137
2018-09-17,15.449999809265137
2018-08-16,14.9399995803833
2018-10-19,15.140000343322754
2019-04-29,14.020000457763672
2019-01-23,15.399999618530273
2019-09-04,15.3100004196167
2018-11-20,13.109999656677246
2019-07-02,11.890000343322754
2019-05-31,11.369999885559082
2019-12-12,10.789999961853027
2020-05-18,9.619999885559082
2019-09-27,10.329999923706055
2020-03-03,10.149999618530273
2020-05-21,10.289999961853027
2019-05-14,10.920000076293945
2018-08-31,9.359999656677246
2018-07-30,8.90999984741211
2018-10-02,9.770000457763672
2019-04-12,10.020000457763672
2019-03-11,9.300000190734863
2019-02-07,10.100000381469727
2019-07-17,9.720000267028809
2019-09-19,9.210000038146973
2019-10-21,9.109999656677246
2019-12-18,9.170000076293945
2020-03-06,9.529999732971191
2019-10-03,10.229999542236328
2020-03-09,9.789999961853027
2020-05-27,8.289999961853027
2019-12-24,8.989999771118164
2020-03-12,9.880000114440918
2018-12-20,10.079999923706055
2019-08-01,11.720000267028809
2018-08-14,11.8100004196167
2018-07-13,11.979999542236328
2018-10-17,11.800000190734863
2019-05-29,11.819999694824219
2019-03-26,16.309999465942383
2019-02-22,14.34000015258789
2019-10-04,14.020000457763672
2019-11-05,9.890000343322754
2019-12-27,11.1899995803833
2020-06-02,11.170000076293945
2019-12-30,10.5
2020-03-18,10.670000076293945
2020-06-05,10.350000381469727
2019-07-15,10.130000114440918
2018-12-03,10.199999809265137
2019-06-13,9.75
2019-01-04,9.130000114440918
2018-08-29,9.069999694824219
2019-02-05,8.699999809265137
2018-11-01,8.510000228881836
2019-08-16,7.920000076293945
2019-04-10,8.380000114440918
2019-09-17,8.550000190734863
2019-10-15,8.850000381469727
2020-01-02,8.100000381469727
2020-06-08,8.079999923706055
2019-10-18,7.880000114440918
2020-03-24,8.020000457763672
2020-06-11,7.550000190734863
2020-01-08,7.889999866485596
2019-04-25,8.079999923706055
2019-07-30,8.010000228881836
2019-02-20,7.409999847412109
2018-07-11,7.619999885559082
2018-09-13,7.300000190734863
2018-10-15,7.309999942779541
2019-06-28,6.050000190734863
2018-12-18,5.590000152587891
2018-11-16,8.390000343322754
2019-10-02,9.609999656677246
2020-03-27,9.25
2020-01-10,8.59000015258789
2019-10-24,9.0600004196167
2020-03-30,8.760000228881836
2020-06-17,8.15999984741211
2020-01-14,8.130000114440918
2020-04-02,8.020000457763672
2019-01-02,8.199999809265137
2019-08-14,8.670000076293945
2018-10-30,8.479999542236328
2019-06-11,6.199999809265137
2019-05-10,6.630000114440918
2019-04-08,6.570000171661377
2018-08-27,6.130000114440918
2018-07-26,6.5
2018-09-28,6.400000095367432
2019-03-07,6.710000038146973
2019-10-30,6.539999961853027
2020-01-17,6.659999847412109
2020-06-23,6.590000152587891
2020-04-08,7.679999828338623
2020-06-26,7.389999866485596
2019-03-22,7.809999942779541
2019-01-17,8.270000457763672
2019-08-29,8.399999618530273
2018-11-14,8.119999885559082
2019-06-26,8.600000381469727
2018-09-11,8.789999961853027
2018-07-09,8.520000457763672
2018-08-10,9.229999542236328
2019-04-23,9.220000267028809
2019-09-30,9.65999984741211
2020-01-23,9.380000114440918
2019-11-08,9.489999771118164
2020-04-14,9.40999984741211
2019-11-11,9.4399995803833
2020-01-29,9.140000343322754
2020-04-17,8.829999923706055
2018-07-24,9.029999732971191
2018-09-26,9.569999694824219
2019-05-08,10.520000457763672
2019-03-05,10.579999923706055
2019-02-01,10.369999885559082
2018-12-31,9.529999732971191
2018-11-29,8.989999771118164
2019-08-12,8.380000114440918
2019-07-11,8.369999885559082
2019-09-13,8.710000038146973
2019-11-14,8.710000038146973
2020-04-20,8.899999618530273
2020-02-04,8.489999771118164
2020-04-23,8.470000267028809
2018-12-14,8.1899995803833
2019-08-27,7.880000114440918
2018-08-08,7.300000190734863
2018-10-11,7.050000190734863
2018-11-12,7.400000095367432
2019-07-26,7.010000228881836
2019-06-24,7.289999961853027
2019-05-23,7.340000152587891
2019-03-20,6.789999961853027
2019-01-15,6.929999828338623
2019-11-20,7.360000133514404
2020-02-07,7.119999885559082
2020-02-10,6.920000076293945
2020-04-29,6.940000057220459
2019-11-26,6.809999942779541
2020-02-13,6.659999847412109
2019-01-30,6.570000171661377
2018-08-23,6.369999885559082
2018-09-24,6.199999809265137
2018-11-27,6.260000228881836
2018-10-26,6.5
2019-07-09,7.590000152587891
2019-06-07,7.03000020980835
2019-05-06,6.769999980926514
2019-04-04,6.289999961853027
2019-09-11,5.690000057220459
2019-11-29,6.349999904632568
2020-05-05,6.269999980926514
2019-12-02,6.639999866485596
2020-02-19,6.880000114440918
2020-05-08,6.46999979019165
2019-05-21,5.590000152587891
2019-03-18,4.0
2018-09-07,3.259999990463257
2018-08-06,2.9600000381469727
2018-10-09,2.930000066757202
2019-02-14,3.140000104904175
2018-12-12,3.1600000858306885
2019-07-24,2.9000000953674316
2019-09-26,2.559999942779541
2019-10-28,3.059999942779541
2019-12-05,3.0199999809265137
2020-05-11,2.880000114440918
2019-07-03,3.0199999809265137
2020-02-25,2.6500000953674316
2020-05-14,2.4700000286102295
2020-02-28,1.3200000524520874
2019-08-08,1.0399999618530273
2019-06-05,1.0
2018-07-20,0.9369999766349792
2018-08-21,1.1399999856948853
2018-10-24,1.2400000095367432
2019-04-02,1.2300000190734863
2019-03-01,1.25
2019-01-28,1.440000057220459
2018-12-27,1.6799999475479126
2019-09-09,1.6699999570846558
2020-03-02,1.649999976158142
2020-05-20,1.590000033378601
2019-12-17,1.5199999809265137
2020-03-05,1.649999976158142
2019-02-12,1.5099999904632568
2019-01-11,1.5800000429153442
2018-12-10,1.6200000047683716
2019-08-23,2.5199999809265137
2018-11-08,2.359999895095825
2019-07-22,2.1700000762939453
2019-06-20,2.3499999046325684
2018-09-05,2.7100000381469727
2019-04-17,2.799999952316284
2019-09-24,2.2899999618530273
2019-12-20,2.390000104904175
2020-05-26,2.5399999618530273
2019-04-30,2.309999942779541
2019-12-23,2.200000047683716
2020-03-11,2.369999885559082
2020-05-29,2.430000066757202
2019-12-26,1.6399999856948853
2020-06-01,1.5099999904632568
2019-05-02,1.2599999904632568
2019-02-27,1.4900000095367432
2018-11-23,1.600000023841858
2019-08-06,1.5199999809265137
2018-07-18,1.6399999856948853
2018-09-20,1.5700000524520874
2018-10-22,1.440000057220459
2019-07-05,1.4600000381469727
2019-06-03,1.409999966621399
2019-10-09,1.309999942779541
2019-10-11,1.3300000429153442
2020-03-17,1.2899999618530273
2020-06-04,1.2999999523162842
2019-10-14,1.3799999952316284
2020-03-20,1.5
2018-11-06,2.009999990463257
2019-06-18,2.700000047683716
2019-05-17,1.7799999713897705
2019-04-15,1.5800000429153442
2019-03-14,1.3799999952316284
2019-01-09,1.5099999904632568
2018-08-02,1.7100000381469727
2018-10-05,1.8600000143051147
2019-08-21,1.659999966621399
2019-10-17,1.690000057220459
2020-03-23,1.5
2020-06-10,1.399999976158142
2019-02-25,1.4500000476837158
2020-01-07,1.399999976158142
2020-03-26,1.3300000429153442
2019-10-23,1.2799999713897705
