Dates,CRC
2018-11-27,6.269999980926514
2018-10-26,6.329999923706055
2019-07-09,8.109999656677246
2019-06-07,6.940000057220459
2019-05-06,7.130000114440918
2019-04-04,7.0
2019-09-11,5.949999809265137
2019-11-29,5.329999923706055
2020-05-05,6.5
2019-12-02,6.289999961853027
2020-02-19,6.849999904632568
2020-05-08,6.579999923706055
2019-05-21,5.909999847412109
2019-03-18,3.359999895095825
2018-09-07,4.400000095367432
2018-08-06,3.059999942779541
2018-10-09,2.5399999618530273
2019-02-14,3.259999990463257
2018-12-12,2.6500000953674316
2019-07-24,3.25
2019-09-26,2.7200000286102295
2019-10-28,2.680000066757202
2019-12-05,3.2100000381469727
2020-05-11,2.950000047683716
2019-07-03,3.0
2020-02-25,2.8399999141693115
2020-05-14,2.6700000762939453
2020-02-28,2.359999895095825
2019-08-08,1.2200000286102295
2019-06-05,1.1399999856948853
2018-07-20,0.9959999918937683
2018-08-21,1.0
2018-10-24,1.2000000476837158
2019-04-02,1.2599999904632568
2019-03-01,1.340000033378601
2019-01-28,1.2899999618530273
2018-12-27,1.590000033378601
2019-09-09,1.850000023841858
2020-03-02,1.6299999952316284
2020-05-20,1.6399999856948853
2019-12-17,1.5800000429153442
2020-03-05,1.590000033378601
2019-02-12,1.5
2019-01-11,1.3899999856948853
2018-12-10,1.6799999475479126
2019-08-23,1.7599999904632568
2018-11-08,2.6500000953674316
2019-07-22,2.2699999809265137
2019-06-20,2.180000066757202
2018-09-05,2.490000009536743
2019-04-17,2.809999942779541
2019-09-24,2.6500000953674316
2019-12-20,2.25
2020-05-26,2.569999933242798
2019-04-30,2.5999999046325684
2019-12-23,2.3499999046325684
2020-03-11,2.240000009536743
2020-05-29,2.359999895095825
2019-12-26,2.190000057220459
2020-06-01,1.5199999809265137
2019-05-02,1.409999966621399
2019-02-27,1.3200000524520874
2018-11-23,1.6200000047683716
2019-08-06,1.590000033378601
2018-07-18,1.590000033378601
2018-09-20,1.6100000143051147
2018-10-22,1.5800000429153442
2019-07-05,1.5199999809265137
2019-06-03,1.4900000095367432
2019-10-09,1.409999966621399
2019-10-11,1.309999942779541
2020-03-17,1.340000033378601
2020-06-04,1.2799999713897705
2019-10-14,1.350000023841858
2020-03-20,1.3700000047683716
2018-11-06,1.649999976158142
2019-06-18,2.9700000286102295
2019-05-17,2.190000057220459
2019-04-15,1.7999999523162842
2019-03-14,1.3600000143051147
2019-01-09,1.5920000076293945
2018-08-02,1.5399999618530273
2018-10-05,1.9700000286102295
2019-08-21,1.850000023841858
2019-10-17,1.659999966621399
2020-03-23,1.7599999904632568
2020-06-10,1.5399999618530273
2019-02-25,1.4500000476837158
2020-01-07,1.3799999952316284
2020-03-26,1.5099999904632568
2019-10-23,1.350000023841858
