Dates,CRC
2019-05-09,21.600000381469727
2018-07-25,22.584999084472656
2018-09-27,21.670000076293945
2018-10-29,21.649999618530273
2019-10-16,21.329999923706055
2019-12-16,19.780000686645508
2020-03-04,18.739999771118164
2020-05-22,17.0
2019-10-01,15.710000038146973
2019-12-19,14.880000114440918
2018-09-10,17.040000915527344
2019-05-24,17.469999313354492
2018-08-09,18.010000228881836
2019-04-22,17.520000457763672
2019-03-21,18.25
2019-01-16,18.25
2019-08-28,19.399999618530273
2018-11-13,20.770000457763672
2018-10-12,21.298999786376953
2019-06-25,21.219999313354492
2020-03-10,21.520000457763672
2020-05-28,21.003000259399414
2019-10-07,21.100000381469727
2020-03-13,21.399999618530273
2019-10-10,21.65999984741211
2020-03-16,21.350000381469727
2020-06-03,21.979999542236328
2018-11-28,21.639999389648438
2018-09-25,20.450000762939453
2018-07-23,19.520000457763672
2018-08-24,20.639999389648438
2019-07-10,19.700000762939453
2019-05-07,19.790000915527344
2019-04-05,20.631999969482422
2019-03-04,21.190000534057617
2019-01-31,20.899999618530273
2019-09-12,21.040000915527344
2019-12-31,21.100000381469727
2020-03-19,21.510000228881836
2020-01-03,20.93000030517578
2020-06-09,18.799999237060547
2019-02-15,17.969999313354492
2019-01-14,19.489999771118164
2018-07-06,19.54800033569336
2018-08-07,20.389999389648438
2018-10-10,21.68000030517578
2018-12-13,22.200000762939453
2019-08-26,22.399999618530273
2019-07-25,22.20199966430664
2019-05-22,22.360000610351562
2019-03-19,22.25
2020-01-06,22.200000762939453
2020-03-25,22.450000762939453
2020-06-12,26.450000762939453
2019-10-22,24.18000030517578
2020-01-09,24.68000030517578
2020-06-15,23.86199951171875
2019-10-25,22.399999618530273
2020-03-31,21.8799991607666
2020-06-18,20.309999465942383
2019-04-03,21.3700008392334
2018-08-22,22.639999389648438
2018-10-25,24.09000015258789
2019-01-29,24.56999969482422
2018-12-28,24.3700008392334
2018-11-26,25.1200008392334
2019-08-09,25.950000762939453
2019-07-08,27.649999618530273
2019-06-06,27.84000015258789
2019-09-10,26.8700008392334
2020-01-15,25.469999313354492
2020-04-03,26.40999984741211
2019-10-31,26.23200035095215
2020-04-06,25.84000015258789
2020-06-24,27.200000762939453
2018-11-09,27.280000686645508
2019-07-23,27.979999542236328
2019-06-21,27.649999618530273
2019-05-20,27.559999465942383
2019-04-18,29.40999984741211
2018-09-06,30.18000030517578
2018-10-08,29.0
2019-02-13,29.65999984741211
2018-12-11,29.34000015258789
2019-09-25,29.100000381469727
2020-01-21,28.399999618530273
2020-04-09,28.520000457763672
2019-11-06,28.764999389648438
2020-01-24,27.280000686645508
2020-01-27,29.104999542236328
2020-04-15,28.860000610351562
2018-12-26,27.809999465942383
2019-08-07,26.415000915527344
2019-06-04,22.18000030517578
2018-09-21,21.530000686645508
2018-07-19,21.700000762939453
2018-08-20,21.0
2018-10-23,19.770000457763672
2019-05-03,20.920000076293945
2019-04-01,21.1299991607666
2019-02-28,20.729999542236328
2019-11-12,21.139999389648438
2020-01-30,20.360000610351562
2019-11-15,20.309999465942383
2020-04-21,20.780000686645508
2019-04-16,20.170000076293945
2019-03-15,20.31999969482422
2019-02-11,22.489999771118164
2019-01-10,22.260000228881836
2019-08-22,21.649999618530273
2018-11-07,22.43000030517578
2018-08-03,21.93000030517578
2018-09-04,19.010000228881836
2019-06-19,17.510000228881836
2019-09-23,17.100000381469727
2019-11-18,17.239999771118164
2020-02-05,17.81999969482422
2020-04-24,16.809999465942383
2019-03-29,17.229999542236328
2019-11-21,17.700000762939453
2020-04-27,17.309999465942383
2020-02-11,15.65999984741211
2020-04-30,16.649999618530273
2019-05-01,17.100000381469727
2019-02-26,17.100000381469727
2019-01-25,16.65999984741211
2018-12-24,17.450000762939453
2019-09-06,17.59000015258789
2018-07-17,17.1299991607666
2018-09-19,18.829999923706055
2019-08-05,18.60099983215332
2019-10-08,19.899999618530273
2019-12-11,19.860000610351562
2019-11-27,19.600000381469727
2020-02-14,19.34000015258789
2020-05-06,20.6299991607666
2019-01-08,20.29599952697754
2018-12-07,20.25
2019-08-20,20.780000686645508
2018-11-05,19.56999969482422
2019-07-19,18.84000015258789
2018-10-04,18.5
2019-06-17,18.72100067138672
2019-05-16,18.950000762939453
2018-08-01,20.079999923706055
2019-03-13,19.770000457763672
2019-12-03,19.8700008392334
2020-02-20,20.1299991607666
2019-12-06,19.5
2020-05-12,18.329999923706055
2019-12-09,15.520000457763672
2020-02-26,14.979999542236328
2020-05-15,15.300000190734863
2019-03-28,15.720000267028809
2018-09-17,16.360000610351562
2018-08-16,15.65999984741211
2018-10-19,15.295000076293945
2019-04-29,15.086999893188477
2019-01-23,15.539999961853027
2019-09-04,16.200000762939453
2018-11-20,14.800000190734863
2019-07-02,13.8100004196167
2019-05-31,11.579999923706055
2019-12-12,11.59000015258789
2020-05-18,10.260000228881836
2019-09-27,10.710000038146973
2020-03-03,10.779999732971191
2020-05-21,10.460000038146973
2019-05-14,11.329999923706055
2018-08-31,10.3100004196167
2018-07-30,9.300000190734863
2018-10-02,9.989999771118164
2019-04-12,10.350000381469727
2019-03-11,9.892000198364258
2019-02-07,10.329999923706055
2019-07-17,10.430000305175781
2019-09-19,9.819999694824219
2019-10-21,9.699999809265137
2019-12-18,9.390000343322754
2020-03-06,9.875
2019-10-03,10.329999923706055
2020-03-09,10.289999961853027
2020-05-27,9.350000381469727
2019-12-24,8.989999771118164
2020-03-12,10.350000381469727
2018-12-20,10.100000381469727
2019-08-01,11.770000457763672
2018-08-14,13.625
2018-07-13,13.279999732971191
2018-10-17,11.890000343322754
2019-05-29,12.449999809265137
2019-03-26,16.360000610351562
2019-02-22,15.979999542236328
2019-10-04,14.180000305175781
2019-11-05,14.5
2019-12-27,12.140000343322754
2020-06-02,11.470000267028809
2019-12-30,11.319999694824219
2020-03-18,10.8100004196167
2020-06-05,10.494999885559082
2019-07-15,10.619999885559082
2018-12-03,10.289999961853027
2019-06-13,10.65999984741211
2019-01-04,10.02400016784668
2018-08-29,9.289999961853027
2019-02-05,9.270000457763672
2018-11-01,9.020000457763672
2019-08-16,8.539999961853027
2019-04-10,8.470000267028809
2019-09-17,8.6899995803833
2019-10-15,9.34000015258789
2020-01-02,8.579999923706055
2020-06-08,8.3100004196167
2019-10-18,8.289999961853027
2020-03-24,8.130000114440918
2020-06-11,8.09000015258789
2020-01-08,7.900000095367432
2019-04-25,8.239999771118164
2019-07-30,8.37399959564209
2019-02-20,8.180000305175781
2018-07-11,7.75
2018-09-13,7.849999904632568
2018-10-15,7.489999771118164
2019-06-28,7.380000114440918
2018-12-18,6.0
2018-11-16,8.449999809265137
2019-10-02,9.970000267028809
2020-03-27,10.279999732971191
2020-01-10,9.300000190734863
2019-10-24,9.300000190734863
2020-03-30,8.979999542236328
2020-06-17,8.8100004196167
2020-01-14,8.479999542236328
2020-04-02,8.34000015258789
2019-01-02,8.26200008392334
2019-08-14,8.949999809265137
2018-10-30,8.8100004196167
2019-06-11,8.369999885559082
2019-05-10,7.449999809265137
2019-04-08,6.821000099182129
2018-08-27,6.610000133514404
2018-07-26,6.590000152587891
2018-09-28,6.510000228881836
2019-03-07,6.71999979019165
2019-10-30,6.889999866485596
2020-01-17,6.860000133514404
2020-06-23,6.829999923706055
2020-04-08,7.889999866485596
2020-06-26,7.900000095367432
2019-03-22,8.062999725341797
2019-01-17,8.420000076293945
2019-08-29,8.600000381469727
2018-11-14,8.520000457763672
2019-06-26,8.789999961853027
2018-09-11,9.149999618530273
2018-07-09,9.109999656677246
2018-08-10,9.430000305175781
2019-04-23,9.399999618530273
2019-09-30,9.720000267028809
2020-01-23,9.699999809265137
2019-11-08,9.569999694824219
2020-04-14,9.699999809265137
2019-11-11,9.649999618530273
2020-01-29,9.600000381469727
2020-04-17,9.414999961853027
2018-07-24,9.210000038146973
2018-09-26,9.579999923706055
2019-05-08,10.649999618530273
2019-03-05,11.079999923706055
2019-02-01,10.550000190734863
2018-12-31,10.25
2018-11-29,9.470000267028809
2019-08-12,8.949999809265137
2019-07-11,8.449999809265137
2019-09-13,8.949999809265137
2019-11-14,8.720000267028809
2020-04-20,9.100000381469727
2020-02-04,8.996000289916992
2020-04-23,8.59000015258789
2018-12-14,8.479999542236328
2019-08-27,8.069999694824219
2018-08-08,7.820000171661377
2018-10-11,7.289999961853027
2018-11-12,7.659999847412109
2019-07-26,7.75
2019-06-24,7.300000190734863
2019-05-23,7.5
2019-03-20,7.329999923706055
2019-01-15,7.28000020980835
2019-11-20,7.739999771118164
2020-02-07,7.53000020980835
2020-02-10,7.039999961853027
2020-04-29,6.994999885559082
2019-11-26,7.239999771118164
2020-02-13,7.239999771118164
2019-01-30,6.909999847412109
2018-08-23,6.75
2018-09-24,6.400000095367432
2018-11-27,6.489999771118164
2018-10-26,6.59499979019165
2019-07-09,8.130000114440918
2019-06-07,7.300000190734863
2019-05-06,7.190000057220459
2019-04-04,7.03000020980835
2019-09-11,6.489999771118164
2019-11-29,6.369999885559082
2020-05-05,6.53000020980835
2019-12-02,6.949999809265137
2020-02-19,7.190000057220459
2020-05-08,6.824999809265137
2019-05-21,6.059999942779541
2019-03-18,4.0
2018-09-07,4.449999809265137
2018-08-06,3.2300000190734863
2018-10-09,3.1600000858306885
2019-02-14,3.4000000953674316
2018-12-12,4.400000095367432
2019-07-24,3.569999933242798
2019-09-26,2.9600000381469727
2019-10-28,3.3489999771118164
2019-12-05,3.25
2020-05-11,3.0999999046325684
2019-07-03,3.059999942779541
2020-02-25,2.9600000381469727
2020-05-14,2.6700000762939453
2020-02-28,2.615000009536743
2019-08-08,1.2300000190734863
2019-06-05,1.1399999856948853
2018-07-20,1.0
2018-08-21,1.159999966621399
2018-10-24,1.6399999856948853
2019-04-02,1.3200000524520874
2019-03-01,1.3600000143051147
2019-01-28,1.440000057220459
2018-12-27,1.899999976158142
2019-09-09,1.8899999856948853
2020-03-02,1.7300000190734863
2020-05-20,1.6399999856948853
2019-12-17,1.5800000429153442
2020-03-05,1.649999976158142
2019-02-12,1.6100000143051147
2019-01-11,1.649999976158142
2018-12-10,1.75
2019-08-23,2.6700000762939453
2018-11-08,3.25
2019-07-22,2.2699999809265137
2019-06-20,2.4600000381469727
2018-09-05,2.7200000286102295
2019-04-17,2.9700000286102295
2019-09-24,2.819999933242798
2019-12-20,2.5
2020-05-26,2.630000114440918
2019-04-30,2.5999999046325684
2019-12-23,2.380000114440918
2020-03-11,2.4000000953674316
2020-05-29,2.5399999618530273
2019-12-26,2.190000057220459
2020-06-01,1.7300000190734863
2019-05-02,1.4420000314712524
2019-02-27,1.5800000429153442
2018-11-23,1.690000057220459
2019-08-06,1.6799999475479126
2018-07-18,1.6699999570846558
2018-09-20,1.6399999856948853
2018-10-22,1.590000033378601
2019-07-05,1.5299999713897705
2019-06-03,1.5
2019-10-09,1.4199999570846558
2019-10-11,1.3600000143051147
2020-03-17,1.3799999952316284
2020-06-04,1.350000023841858
2019-10-14,1.5
2020-03-20,1.5499999523162842
2018-11-06,2.049999952316284
2019-06-18,3.440000057220459
2019-05-17,2.200000047683716
2019-04-15,1.850000023841858
2019-03-14,1.590000033378601
2019-01-09,1.75
2018-08-02,1.75
2018-10-05,1.9700000286102295
2019-08-21,1.850000023841858
2019-10-17,1.7599999904632568
2020-03-23,1.7799999713897705
2020-06-10,1.5499999523162842
2019-02-25,1.4800000190734863
2020-01-07,1.4500000476837158
2020-03-26,1.5099999904632568
2019-10-23,1.3899999856948853
