Dates,RMD
2018-06-20,106.66999816894531
2018-06-21,106.87999725341797
2018-06-25,107.23999786376953
2018-06-22,107.8499984741211
2018-06-26,105.68000030517578
2018-06-27,106.12000274658203
2018-06-28,103.41000366210938
2018-06-29,104.33000183105469
2018-07-02,102.69999694824219
2018-07-03,103.48999786376953
2018-07-05,104.36000061035156
2018-07-16,106.5199966430664
2018-09-18,106.5999984741211
2019-01-24,107.63999938964844
2019-09-05,104.66000366210938
2018-11-21,108.16000366210938
2020-01-13,109.22000122070312
2020-04-01,109.05000305175781
2020-06-19,108.52999877929688
2019-10-29,109.62999725341797
2020-01-16,108.41999816894531
2020-06-22,109.01000213623047
2018-10-03,108.77999877929688
2018-07-31,109.7300033569336
2019-03-12,108.3499984741211
2019-02-08,109.0
2019-01-07,108.88999938964844
2018-12-06,106.29000091552734
2019-08-19,104.9800033569336
2019-07-18,105.68000030517578
2019-05-15,106.47000122070312
2019-09-20,106.22000122070312
2019-11-01,104.81999969482422
2020-04-07,106.81999969482422
2020-06-25,107.6500015258789
2020-06-16,107.88999938964844
2019-11-04,107.43000030517578
2020-01-22,107.94000244140625
2019-11-07,107.16999816894531
2020-04-13,107.44999694824219
2019-07-01,107.68000030517578
2019-05-30,107.04000091552734
2018-08-15,107.19000244140625
2018-10-18,107.01000213623047
2019-03-27,106.7300033569336
2019-01-22,107.48999786376953
2018-12-21,108.30000305175781
2019-09-03,109.19999694824219
2018-11-19,110.73999786376953
2019-08-02,111.44000244140625
2020-01-28,112.37999725341797
2020-04-16,112.16999816894531
2019-11-13,111.26000213623047
2020-01-31,111.8499984741211
2018-12-04,111.25
2018-11-02,111.8499984741211
2019-07-16,112.47000122070312
2018-08-30,110.80000305175781
2018-10-01,111.37000274658203
2019-06-14,112.0199966430664
2019-05-13,114.2300033569336
2019-04-11,114.30000305175781
2019-02-06,112.4800033569336
2019-09-18,112.98999786376953
2020-02-03,113.12000274658203
2020-04-22,113.66999816894531
2019-11-19,113.5
2020-02-06,114.36000061035156
2019-11-22,115.27999877929688
2019-03-25,115.5999984741211
2019-02-21,114.5
2018-12-19,115.87999725341797
2018-07-12,114.7699966430664
2018-09-14,113.94999694824219
2018-08-13,111.56999969482422
2018-10-16,109.94000244140625
2019-07-31,109.77999877929688
2019-05-28,107.13999938964844
2019-04-26,106.1500015258789
2020-04-28,102.61000061035156
2019-11-25,103.41000366210938
2020-02-12,103.16000366210938
2020-05-01,103.38999938964844
2020-05-04,105.81999969482422
2019-06-12,106.16000366210938
2019-04-09,105.30999755859375
2019-03-08,102.5
2019-02-04,101.25
2018-07-27,100.43000030517578
2018-08-28,98.08000183105469
2019-01-03,100.94000244140625
2019-08-15,105.29000091552734
2018-10-31,103.76000213623047
2019-09-16,105.62000274658203
2020-02-18,105.58999633789062
2020-05-07,106.98999786376953
2018-08-17,105.97000122070312
2019-12-04,105.04000091552734
2020-02-21,104.81999969482422
2018-12-17,106.97000122070312
2019-08-30,108.02999877929688
2018-11-15,106.7699966430664
2019-07-29,103.20999908447266
2019-06-27,102.75
2019-04-24,101.44000244140625
2018-07-10,102.72000122070312
2018-09-12,104.08999633789062
2019-02-19,101.69999694824219
2019-01-18,102.0999984741211
2020-02-24,102.30999755859375
2020-05-13,104.58999633789062
2019-12-10,104.23999786376953
2020-02-27,105.70999908447266
2019-12-13,108.45999908447266
2020-05-19,110.44999694824219
2019-03-06,112.0
2018-11-30,112.62000274658203
2019-08-13,110.87999725341797
2019-07-12,111.87000274658203
2019-06-10,110.26000213623047
2019-05-09,113.72000122070312
2018-07-25,114.91999816894531
2018-09-27,115.63999938964844
2018-10-29,114.25
2019-10-16,112.55999755859375
2019-12-16,111.06999969482422
2020-03-04,111.72000122070312
2020-05-22,109.12000274658203
2019-10-01,107.18000030517578
2019-12-19,106.22000122070312
2018-09-10,103.77999877929688
2019-05-24,107.88999938964844
2018-08-09,111.86000061035156
2019-04-22,112.5
2019-03-21,111.98999786376953
2019-01-16,110.93000030517578
2019-08-28,108.19000244140625
2018-11-13,110.33999633789062
2018-10-12,112.0
2019-06-25,113.87999725341797
2020-03-10,113.94000244140625
2020-05-28,114.80999755859375
2019-10-07,114.23999786376953
2020-03-13,114.12999725341797
2019-10-10,116.0
2020-03-16,116.27999877929688
2020-06-03,118.18000030517578
2018-11-28,116.9800033569336
2018-09-25,117.70999908447266
2018-07-23,117.2699966430664
2018-08-24,100.41000366210938
2019-07-10,94.16999816894531
2019-05-07,92.81999969482422
2019-04-05,92.30000305175781
2019-03-04,94.4800033569336
2019-01-31,95.08999633789062
2019-09-12,93.5
2019-12-31,94.80999755859375
2020-03-19,94.88999938964844
2020-01-03,95.5199966430664
2020-06-09,96.66000366210938
2019-02-15,96.83999633789062
2019-01-14,97.94999694824219
2018-07-06,98.4800033569336
2018-08-07,98.98999786376953
2018-10-10,99.94999694824219
2018-12-13,100.44000244140625
2019-08-26,99.43000030517578
2019-07-25,99.83000183105469
2019-05-22,100.30000305175781
2019-03-19,101.37000274658203
2020-01-06,101.7300033569336
2020-03-25,100.52999877929688
2020-06-12,103.0
2019-10-22,102.80000305175781
2020-01-09,103.61000061035156
2020-06-15,101.9000015258789
2019-10-25,102.44999694824219
2020-03-31,100.5999984741211
2020-06-18,100.29000091552734
2019-04-03,101.1500015258789
2018-08-22,101.8499984741211
