Dates,RMD
2019-09-17,130.47000122070312
2019-10-15,129.66000366210938
2020-01-02,129.22000122070312
2020-06-08,130.4499969482422
2019-10-18,131.16000366210938
2020-03-24,131.6300048828125
2020-06-11,131.2100067138672
2020-01-08,130.52000427246094
2019-04-25,126.5199966430664
2019-07-30,126.73999786376953
2019-02-20,127.7300033569336
2018-07-11,144.25999450683594
2018-09-13,145.4499969482422
2018-10-15,146.67999267578125
2019-06-28,147.22999572753906
2018-12-18,147.9199981689453
2018-11-16,147.42999267578125
2019-10-02,147.49000549316406
2020-03-27,144.3800048828125
2020-01-10,143.25
2019-10-24,142.17999267578125
2020-03-30,143.85000610351562
2020-06-17,143.8800048828125
2020-01-14,144.14999389648438
2020-04-02,145.27999877929688
2019-01-02,145.4199981689453
2019-08-14,147.10000610351562
2018-10-30,147.77999877929688
2019-06-11,149.38999938964844
2019-05-10,149.63999938964844
2019-04-08,146.33999633789062
2018-08-27,145.25
2018-07-26,146.30999755859375
2018-09-28,149.5800018310547
2019-03-07,150.8300018310547
2019-10-30,149.60000610351562
2020-01-17,149.00999450683594
2020-06-23,149.47000122070312
2020-04-08,150.14999389648438
2020-06-26,150.17999267578125
2019-03-22,150.58999633789062
2019-01-17,149.32000732421875
2019-08-29,148.97999572753906
2018-11-14,150.47999572753906
2019-06-26,152.25
2018-09-11,153.6300048828125
2018-07-09,156.0
2018-08-10,156.47999572753906
2019-04-23,156.02000427246094
2019-09-30,156.0399932861328
2020-01-23,155.92999267578125
2019-11-08,155.69000244140625
2020-04-14,156.6999969482422
2019-11-11,155.7899932861328
2020-01-29,156.1999969482422
2020-04-17,154.58999633789062
2018-07-24,154.97000122070312
2018-09-26,156.11000061035156
2019-05-08,155.2899932861328
2019-03-05,156.02999877929688
2019-02-01,155.14999389648438
2018-12-31,156.27000427246094
2018-11-29,157.5800018310547
2019-08-12,156.88999938964844
2019-07-11,158.27000427246094
2019-09-13,158.32000732421875
2019-11-14,158.72000122070312
2020-04-20,160.72999572753906
2020-02-04,160.57000732421875
2020-04-23,161.94000244140625
2018-12-14,164.3800048828125
2019-08-27,161.38999938964844
2018-08-08,162.38999938964844
2018-10-11,160.6199951171875
2018-11-12,163.3000030517578
2019-07-26,165.83999633789062
2019-06-24,165.44000244140625
2019-05-23,158.97000122070312
2019-03-20,163.13999938964844
2019-01-15,166.85000610351562
2019-11-20,167.74000549316406
2020-02-07,170.50999450683594
2020-02-10,171.4600067138672
2020-04-29,173.19000244140625
2019-11-26,174.35000610351562
2020-02-13,172.75999450683594
2019-01-30,174.8800048828125
2018-08-23,176.60000610351562
2018-09-24,174.8000030517578
2018-11-27,176.6199951171875
2018-10-26,176.0
2019-07-09,173.8800048828125
2019-06-07,169.8300018310547
2019-05-06,165.80999755859375
2019-04-04,165.9199981689453
2019-09-11,162.72000122070312
2019-11-29,158.9600067138672
2020-05-05,168.75
2019-12-02,165.24000549316406
2020-02-19,174.82000732421875
2020-05-08,170.75
2019-05-21,166.0800018310547
2019-03-18,154.5
2018-09-07,161.7100067138672
2018-08-06,153.61000061035156
2018-10-09,136.1199951171875
2019-02-14,149.72999572753906
2018-12-12,137.92999267578125
2019-07-24,161.42999267578125
2019-09-26,151.75
2019-10-28,136.10000610351562
2019-12-05,114.33999633789062
2020-05-11,121.36000061035156
2019-07-03,135.05999755859375
2020-02-25,135.7100067138672
2020-05-14,146.52000427246094
2020-02-28,141.9499969482422
2019-08-08,154.2100067138672
2019-06-05,147.2899932861328
2018-07-20,142.2899932861328
2018-08-21,150.1300048828125
2018-10-24,152.97000122070312
2019-04-02,158.3000030517578
2019-03-01,153.67999267578125
2019-01-28,155.16000366210938
2018-12-27,159.82000732421875
2019-09-09,157.19000244140625
2020-03-02,163.6699981689453
2020-05-20,160.1699981689453
2019-12-17,161.32000732421875
2020-03-05,165.16000366210938
2019-02-12,164.27999877929688
2019-01-11,157.35000610351562
2018-12-10,160.9199981689453
2019-08-23,158.72999572753906
2018-11-08,161.0
2019-07-22,162.77000427246094
2019-06-20,158.22000122070312
2018-09-05,156.30999755859375
2019-04-17,155.32000732421875
2019-09-24,159.07000732421875
2019-12-20,154.77999877929688
2020-05-26,159.41000366210938
2019-04-30,159.92999267578125
2019-12-23,160.6999969482422
2020-03-11,162.75
2020-05-29,169.27999877929688
2019-12-26,167.14999389648438
2020-06-01,164.3699951171875
2019-05-02,162.9600067138672
2019-02-27,164.1199951171875
2018-11-23,167.1699981689453
2019-08-06,162.57000732421875
2018-07-18,161.75999450683594
2018-09-20,160.67999267578125
2018-10-22,161.35000610351562
2019-07-05,160.47999572753906
2019-06-03,153.7100067138672
2019-10-09,158.82000732421875
2019-10-11,160.82000732421875
2020-03-17,161.1199951171875
2020-06-04,159.75999450683594
2019-10-14,161.80999755859375
2020-03-20,160.80999755859375
2018-11-06,160.83999633789062
2019-06-18,162.8300018310547
2019-05-17,161.49000549316406
2019-04-15,166.5
2019-03-14,158.1999969482422
2019-01-09,160.69000244140625
2018-08-02,163.75
2018-10-05,168.99000549316406
2019-08-21,172.39999389648438
2019-10-17,173.74000549316406
2020-03-23,172.72000122070312
2020-06-10,179.11000061035156
2019-02-25,181.9499969482422
2020-01-07,181.86000061035156
2020-03-26,186.3000030517578
2019-10-23,185.6300048828125
