Dates,RMD
2018-09-12,1267900.0
2019-02-19,989600.0
2019-01-18,659900.0
2020-02-24,299100.0
2020-05-13,561400.0
2019-12-10,829900.0
2020-02-27,962600.0
2019-12-13,984200.0
2020-05-19,1494100.0
2019-03-06,799300.0
2018-11-30,1853000.0
2019-08-13,1445200.0
2019-07-12,1175600.0
2019-06-10,1047100.0
2019-05-09,1089900.0
2018-07-25,1102600.0
2018-09-27,949500.0
2018-10-29,1218400.0
2019-10-16,1392200.0
2019-12-16,1105700.0
2020-03-04,973300.0
2020-05-22,941600.0
2019-10-01,1791500.0
2019-12-19,478700.0
2018-09-10,669500.0
2019-05-24,956800.0
2018-08-09,856400.0
2019-04-22,960300.0
2019-03-21,1042300.0
2019-01-16,1372700.0
2019-08-28,1406600.0
2018-11-13,702400.0
2018-10-12,708800.0
2019-06-25,730300.0
2020-03-10,424300.0
2020-05-28,464000.0
2019-10-07,572300.0
2020-03-13,1099400.0
2019-10-10,874400.0
2020-03-16,775600.0
2020-06-03,1028500.0
2018-11-28,701600.0
2018-09-25,592100.0
2018-07-23,670000.0
2018-08-24,5881000.0
2019-07-10,3239500.0
2019-05-07,2344700.0
2019-04-05,2254700.0
2019-03-04,2150600.0
2019-01-31,1701100.0
2019-09-12,1257700.0
2019-12-31,1709900.0
2020-03-19,1089500.0
2020-01-03,1159400.0
2020-06-09,1538000.0
2019-02-15,1095600.0
2019-01-14,1202200.0
2018-07-06,1193400.0
2018-08-07,1011500.0
2018-10-10,853200.0
2018-12-13,1030400.0
2019-08-26,1354600.0
2019-07-25,966600.0
2019-05-22,604000.0
2019-03-19,583900.0
2020-01-06,835600.0
2020-03-25,832500.0
2020-06-12,1812500.0
2019-10-22,672800.0
2020-01-09,916800.0
2020-06-15,668000.0
2019-10-25,758900.0
2020-03-31,1143200.0
2020-06-18,998800.0
2019-04-03,1099800.0
2018-08-22,983800.0
2018-10-25,872200.0
2019-01-29,972500.0
2018-12-28,2279400.0
2018-11-26,1915700.0
2019-08-09,1101100.0
2019-07-08,1467600.0
2019-06-06,676800.0
2019-09-10,599200.0
2020-01-15,560600.0
2020-04-03,658300.0
2019-10-31,630800.0
2020-04-06,539100.0
2020-06-24,985400.0
2018-11-09,700300.0
2019-07-23,624400.0
2019-06-21,1783800.0
2019-05-20,720200.0
2019-04-18,975500.0
2018-09-06,725200.0
2018-10-08,490500.0
2019-02-13,514500.0
2018-12-11,1143900.0
2019-09-25,590900.0
2020-01-21,725700.0
2020-04-09,715500.0
2019-11-06,813800.0
2020-01-24,822600.0
2020-01-27,600500.0
2020-04-15,735900.0
2018-12-26,553300.0
2019-08-07,699000.0
2019-06-04,435300.0
2018-09-21,549500.0
2018-07-19,691200.0
2018-08-20,657800.0
2018-10-23,934800.0
2019-05-03,1332300.0
2019-04-01,1049100.0
2019-02-28,830500.0
2019-11-12,631200.0
2020-01-30,504400.0
2019-11-15,475200.0
2020-04-21,661100.0
2019-04-16,404700.0
2019-03-15,520100.0
2019-02-11,521200.0
2019-01-10,627200.0
2019-08-22,379700.0
2018-11-07,265300.0
2018-08-03,378500.0
2018-09-04,698600.0
2019-06-19,396300.0
2019-09-23,1266100.0
2019-11-18,439700.0
2020-02-05,344600.0
2020-04-24,520100.0
2019-03-29,607600.0
2019-11-21,502200.0
2020-04-27,480400.0
2020-02-11,540100.0
2020-04-30,438800.0
2019-05-01,453900.0
2019-02-26,323500.0
2019-01-25,465600.0
2018-12-24,285700.0
2019-09-06,597600.0
2018-07-17,479800.0
2018-09-19,484000.0
2019-08-05,654000.0
2019-10-08,632300.0
2019-12-11,1102400.0
2019-11-27,455100.0
2020-02-14,692900.0
2020-05-06,427100.0
2019-01-08,303200.0
2018-12-07,802100.0
2019-08-20,539700.0
2018-11-05,437100.0
2019-07-19,378700.0
2018-10-04,316500.0
2019-06-17,523100.0
2019-05-16,539600.0
2018-08-01,367100.0
2019-03-13,501600.0
2019-12-03,398300.0
2020-02-20,536600.0
2019-12-06,411500.0
2020-05-12,440800.0
2019-12-09,383400.0
2020-02-26,444600.0
2020-05-15,502200.0
2019-03-28,400500.0
2018-09-17,497400.0
2018-08-16,528500.0
2018-10-19,1198300.0
2019-04-29,833400.0
2019-01-23,595800.0
2019-09-04,556600.0
2018-11-20,706600.0
2019-07-02,499500.0
2019-05-31,770000.0
2019-12-12,496100.0
2020-05-18,555400.0
2019-09-27,479300.0
2020-03-03,492600.0
2020-05-21,432700.0
2019-05-14,535900.0
2018-08-31,490400.0
2018-07-30,322800.0
2018-10-02,572200.0
2019-04-12,541100.0
2019-03-11,539100.0
2019-02-07,280300.0
2019-07-17,319700.0
2019-09-19,528800.0
2019-10-21,355200.0
2019-12-18,364000.0
2020-03-06,354700.0
2019-10-03,383700.0
2020-03-09,619600.0
2020-05-27,411400.0
2019-12-24,378700.0
2020-03-12,476600.0
2018-12-20,431100.0
2019-08-01,625700.0
2018-08-14,632200.0
2018-07-13,625600.0
2018-10-17,683800.0
2019-05-29,637600.0
2019-03-26,587900.0
2019-02-22,731100.0
2019-10-04,717100.0
2019-11-05,580000.0
2019-12-27,758600.0
2020-06-02,578800.0
2019-12-30,445600.0
2020-03-18,325200.0
2020-06-05,358400.0
2019-07-15,400400.0
2018-12-03,460700.0
2019-06-13,510400.0
2019-01-04,593900.0
2018-08-29,664000.0
2019-02-05,343800.0
2018-11-01,355100.0
2019-08-16,427100.0
2019-04-10,322100.0
2019-09-17,483200.0
2019-10-15,515800.0
2020-01-02,351200.0
2020-06-08,419600.0
2019-10-18,624600.0
2020-03-24,407900.0
2020-06-11,492300.0
2020-01-08,477100.0
2019-04-25,538900.0
2019-07-30,385000.0
2019-02-20,514800.0
2018-07-11,1638800.0
2018-09-13,795400.0
2018-10-15,583300.0
2019-06-28,463400.0
2018-12-18,704900.0
2018-11-16,455200.0
2019-10-02,587400.0
2020-03-27,557500.0
2020-01-10,445200.0
2019-10-24,731200.0
2020-03-30,382400.0
2020-06-17,236700.0
2020-01-14,325200.0
2020-04-02,340200.0
2019-01-02,314200.0
2019-08-14,545900.0
2018-10-30,451800.0
2019-06-11,401000.0
2019-05-10,459800.0
2019-04-08,614600.0
2018-08-27,586000.0
2018-07-26,392800.0
2018-09-28,1260000.0
2019-03-07,420100.0
2019-10-30,255700.0
2020-01-17,330300.0
2020-06-23,625600.0
2020-04-08,511700.0
2020-06-26,516700.0
2019-03-22,307400.0
2019-01-17,391200.0
2019-08-29,321600.0
2018-11-14,416800.0
2019-06-26,453500.0
2018-09-11,584300.0
2018-07-09,1021700.0
2018-08-10,512500.0
2019-04-23,766200.0
2019-09-30,466600.0
2020-01-23,1102200.0
2019-11-08,409100.0
2020-04-14,120900.0
2019-11-11,253600.0
2020-01-29,308900.0
2020-04-17,288000.0
2018-07-24,503100.0
2018-09-26,444200.0
2019-05-08,417200.0
2019-03-05,449100.0
2019-02-01,351400.0
2018-12-31,474800.0
2018-11-29,444700.0
2019-08-12,392900.0
2019-07-11,383600.0
2019-09-13,312100.0
2019-11-14,408900.0
2020-04-20,725300.0
2020-02-04,475800.0
2020-04-23,506500.0
2018-12-14,386300.0
2019-08-27,531900.0
2018-08-08,549500.0
2018-10-11,444000.0
2018-11-12,533600.0
2019-07-26,571600.0
2019-06-24,619500.0
2019-05-23,1157500.0
2019-03-20,735000.0
2019-01-15,708700.0
2019-11-20,555800.0
2020-02-07,379400.0
2020-02-10,465100.0
2020-04-29,487500.0
2019-11-26,356700.0
2020-02-13,555100.0
2019-01-30,497800.0
2018-08-23,318300.0
2018-09-24,637500.0
2018-11-27,378000.0
2018-10-26,290700.0
2019-07-09,448200.0
2019-06-07,436900.0
2019-05-06,434900.0
2019-04-04,479600.0
2019-09-11,632600.0
2019-11-29,1247600.0
2020-05-05,1258700.0
2019-12-02,918800.0
2020-02-19,1098300.0
2020-05-08,975500.0
2019-05-21,937300.0
2019-03-18,732100.0
2018-09-07,1186000.0
2018-08-06,757500.0
2018-10-09,1269500.0
2019-02-14,1230900.0
2018-12-12,1183600.0
2019-07-24,1943900.0
2019-09-26,1806600.0
2019-10-28,1567200.0
2019-12-05,1948000.0
2020-05-11,1427800.0
2019-07-03,1398200.0
2020-02-25,877900.0
2020-05-14,1020800.0
2020-02-28,885700.0
2019-08-08,1035000.0
2019-06-05,1281800.0
2018-07-20,974000.0
2018-08-21,955000.0
2018-10-24,1262600.0
2019-04-02,822100.0
2019-03-01,1044600.0
2019-01-28,691600.0
2018-12-27,936600.0
2019-09-09,471000.0
2020-03-02,571800.0
2020-05-20,609200.0
2019-12-17,542900.0
2020-03-05,754100.0
2019-02-12,689800.0
2019-01-11,426100.0
2018-12-10,409800.0
2019-08-23,541900.0
2018-11-08,483400.0
2019-07-22,634600.0
2019-06-20,627600.0
2018-09-05,619100.0
2019-04-17,912100.0
2019-09-24,1267800.0
2019-12-20,939800.0
2020-05-26,880400.0
2019-04-30,564400.0
2019-12-23,493900.0
2020-03-11,543100.0
2020-05-29,1128300.0
2019-12-26,648400.0
2020-06-01,590600.0
2019-05-02,518600.0
2019-02-27,405400.0
2018-11-23,590500.0
2019-08-06,516800.0
2018-07-18,645100.0
2018-09-20,472000.0
2018-10-22,426200.0
2019-07-05,761700.0
2019-06-03,1016100.0
2019-10-09,541100.0
2019-10-11,943500.0
2020-03-17,472400.0
2020-06-04,512600.0
2019-10-14,516100.0
2020-03-20,819400.0
2018-11-06,718400.0
2019-06-18,674500.0
2019-05-17,423400.0
2019-04-15,758800.0
2019-03-14,774400.0
2019-01-09,799500.0
2018-08-02,587700.0
2018-10-05,877700.0
2019-08-21,766700.0
2019-10-17,659900.0
2020-03-23,1090000.0
2020-06-10,930800.0
2019-02-25,733600.0
2020-01-07,828700.0
2020-03-26,817900.0
2019-10-23,1534400.0
