Dates,CDNS
2018-06-20,45.20000076293945
2018-06-21,44.900001525878906
2018-06-25,43.869998931884766
2018-06-22,43.34000015258789
2018-06-26,43.529998779296875
2018-06-27,42.86000061035156
2018-06-28,43.099998474121094
2018-06-29,43.310001373291016
2018-07-02,43.77000045776367
2018-07-03,43.810001373291016
2018-07-05,44.459999084472656
2018-07-16,44.880001068115234
2018-09-18,44.869998931884766
2019-01-24,44.779998779296875
2019-09-05,44.599998474121094
2018-11-21,45.56999969482422
2020-01-13,45.290000915527344
2020-04-01,45.06999969482422
2020-06-19,45.65999984741211
2019-10-29,45.52000045776367
2020-01-16,45.22999954223633
2020-06-22,45.13999938964844
2018-10-03,45.150001525878906
2018-07-31,45.5
2019-03-12,46.79999923706055
2019-02-08,46.2599983215332
2019-01-07,45.2400016784668
2018-12-06,43.90999984741211
2019-08-19,44.09000015258789
2019-07-18,43.9900016784668
2019-05-15,44.70000076293945
2019-09-20,44.77000045776367
2019-11-01,45.09000015258789
2020-04-07,45.15999984741211
2020-06-25,45.06999969482422
2020-06-16,45.33000183105469
2019-11-04,45.20000076293945
2020-01-22,45.36000061035156
2019-11-07,46.0
2020-04-13,45.439998626708984
2019-07-01,45.369998931884766
2019-05-30,45.18000030517578
2018-08-15,45.08000183105469
2018-10-18,45.400001525878906
2019-03-27,45.75
2019-01-22,46.369998931884766
2018-12-21,46.81999969482422
2019-09-03,46.84000015258789
2018-11-19,46.90999984741211
2019-08-02,47.2599983215332
2020-01-28,47.060001373291016
2020-04-16,47.040000915527344
2019-11-13,46.63999938964844
2020-01-31,46.529998779296875
2018-12-04,46.540000915527344
2018-11-02,46.439998626708984
2019-07-16,46.4900016784668
2018-08-30,46.459999084472656
2018-10-01,45.869998931884766
2019-06-14,46.310001373291016
2019-05-13,46.2599983215332
2019-04-11,45.369998931884766
2019-02-06,45.220001220703125
2019-09-18,45.029998779296875
2020-02-03,45.75
2020-04-22,45.529998779296875
2019-11-19,45.56999969482422
2020-02-06,45.41999816894531
2019-11-22,44.95000076293945
2019-03-25,45.0099983215332
2019-02-21,45.31999969482422
2018-12-19,45.060001373291016
2018-07-12,44.4900016784668
2018-09-14,44.900001525878906
2018-08-13,43.41999816894531
2018-10-16,42.900001525878906
2019-07-31,41.40999984741211
2019-05-28,41.310001373291016
2019-04-26,39.47999954223633
2020-04-28,39.130001068115234
2019-11-25,39.9900016784668
2020-02-12,39.380001068115234
2020-05-01,40.34000015258789
2020-05-04,40.400001525878906
2019-06-12,40.040000915527344
2019-04-09,40.11000061035156
2019-03-08,40.61000061035156
2019-02-04,46.849998474121094
2018-07-27,45.11000061035156
2018-08-28,46.529998779296875
2019-01-03,45.52000045776367
2019-08-15,44.20000076293945
2018-10-31,44.380001068115234
2019-09-16,44.56999969482422
2020-02-18,45.310001373291016
2020-05-07,45.150001525878906
2018-08-17,44.95000076293945
2019-12-04,44.70000076293945
2020-02-21,46.150001525878906
2018-12-17,46.459999084472656
2019-08-30,46.2599983215332
2018-11-15,44.81999969482422
2019-07-29,44.599998474121094
2019-06-27,44.41999816894531
2019-04-24,45.540000915527344
2018-07-10,45.7599983215332
2018-09-12,42.77000045776367
2019-02-19,42.68000030517578
2019-01-18,43.060001373291016
2020-02-24,42.61000061035156
2020-05-13,43.540000915527344
2019-12-10,43.08000183105469
2020-02-27,44.77000045776367
2019-12-13,44.119998931884766
2020-05-19,45.040000915527344
2019-03-06,46.220001220703125
2018-11-30,44.72999954223633
2019-08-13,44.0
2019-07-12,42.66999816894531
2019-06-10,43.380001068115234
2019-05-09,43.83000183105469
2018-07-25,44.38999938964844
2018-09-27,44.11000061035156
2018-10-29,43.220001220703125
2019-10-16,42.310001373291016
2019-12-16,43.06999969482422
2020-03-04,42.09000015258789
2020-05-22,41.560001373291016
2019-10-01,40.689998626708984
2019-12-19,40.310001373291016
2018-09-10,42.59000015258789
2019-05-24,43.40999984741211
2018-08-09,43.34000015258789
2019-04-22,43.47999954223633
2019-03-21,43.22999954223633
2019-01-16,41.529998779296875
2019-08-28,43.2599983215332
2018-11-13,43.41999816894531
2018-10-12,43.66999816894531
2019-06-25,43.849998474121094
2020-03-10,44.31999969482422
2020-05-28,44.45000076293945
2019-10-07,44.380001068115234
2020-03-13,45.27000045776367
2019-10-10,45.369998931884766
2020-03-16,45.7400016784668
2020-06-03,46.619998931884766
2018-11-28,45.779998779296875
2018-09-25,45.47999954223633
2018-07-23,45.939998626708984
2018-08-24,46.59000015258789
2019-07-10,46.459999084472656
2019-05-07,46.29999923706055
2019-04-05,47.47999954223633
2019-03-04,48.029998779296875
2019-01-31,48.68000030517578
2019-09-12,49.689998626708984
2019-12-31,50.08000183105469
2020-03-19,50.47999954223633
2020-01-03,50.58000183105469
2020-06-09,50.90999984741211
2019-02-15,50.84000015258789
2019-01-14,52.130001068115234
2018-07-06,51.36000061035156
2018-08-07,51.65999984741211
2018-10-10,52.58000183105469
2018-12-13,52.63999938964844
2019-08-26,55.06999969482422
2019-07-25,55.400001525878906
2019-05-22,56.56999969482422
2019-03-19,57.27000045776367
2020-01-06,57.36000061035156
2020-03-25,57.45000076293945
2020-06-12,57.25
2019-10-22,58.13999938964844
2020-01-09,58.540000915527344
2020-06-15,58.869998931884766
2019-10-25,58.5099983215332
2020-03-31,58.77000045776367
2020-06-18,59.15999984741211
2019-04-03,59.959999084472656
2018-08-22,60.619998931884766
2018-10-25,60.65999984741211
2019-01-29,61.15999984741211
2018-12-28,60.9900016784668
2018-11-26,61.060001373291016
2019-08-09,61.2400016784668
2019-07-08,61.45000076293945
2019-06-06,63.08000183105469
2019-09-10,61.7599983215332
2020-01-15,62.11000061035156
2020-04-03,62.29999923706055
2019-10-31,61.83000183105469
2020-04-06,62.650001525878906
2020-06-24,63.5099983215332
2018-11-09,64.80000305175781
2019-07-23,64.61000061035156
2019-06-21,65.16999816894531
2019-05-20,63.66999816894531
2019-04-18,64.19999694824219
2018-09-06,63.97999954223633
2018-10-08,64.30999755859375
2019-02-13,64.47000122070312
2018-12-11,64.56999969482422
2019-09-25,64.9800033569336
2020-01-21,65.05999755859375
2020-04-09,64.69999694824219
2019-11-06,63.970001220703125
2020-01-24,63.369998931884766
2020-01-27,64.20999908447266
2020-04-15,66.69999694824219
2018-12-26,67.6500015258789
2019-08-07,67.48999786376953
2019-06-04,68.22000122070312
2018-09-21,68.18000030517578
2018-07-19,69.37999725341797
2018-08-20,68.54000091552734
2018-10-23,69.44999694824219
2019-05-03,70.2699966430664
2019-04-01,70.0
2019-02-28,68.5999984741211
2019-11-12,68.94000244140625
2020-01-30,68.69999694824219
2019-11-15,69.36000061035156
2020-04-21,66.9000015258789
2019-04-16,68.08999633789062
2019-03-15,68.73999786376953
2019-02-11,69.8499984741211
2019-01-10,68.66000366210938
2019-08-22,64.62000274658203
2018-11-07,65.3499984741211
2018-08-03,64.72000122070312
2018-09-04,63.720001220703125
2019-06-19,63.939998626708984
2019-09-23,63.91999816894531
2019-11-18,63.75
2020-02-05,64.31999969482422
2020-04-24,63.56999969482422
2019-03-29,61.70000076293945
2019-11-21,63.220001220703125
2020-04-27,64.5
2020-02-11,64.69000244140625
2020-04-30,65.56999969482422
2019-05-01,67.16999816894531
2019-02-26,68.19999694824219
2019-01-25,69.3499984741211
2018-12-24,68.0999984741211
2019-09-06,67.72000122070312
2018-07-17,67.55000305175781
2018-09-19,69.20999908447266
2019-08-05,71.44000244140625
2019-10-08,72.66999816894531
2019-12-11,71.37000274658203
2019-11-27,71.27999877929688
2020-02-14,69.43000030517578
2020-05-06,69.83999633789062
2019-01-08,70.16999816894531
2018-12-07,70.80999755859375
2019-08-20,73.3499984741211
2018-11-05,74.0199966430664
2019-07-19,74.80999755859375
2018-10-04,74.41000366210938
2019-06-17,74.37000274658203
2019-05-16,74.48999786376953
2018-08-01,75.0999984741211
2019-03-13,75.19999694824219
2019-12-03,75.0199966430664
