Dates,CDNS
2020-04-24,63.130001068115234
2019-03-29,61.31999969482422
2019-11-21,62.220001220703125
2020-04-27,63.86000061035156
2020-02-11,63.65999984741211
2020-04-30,64.8499984741211
2019-05-01,65.8499984741211
2019-02-26,67.37999725341797
2019-01-25,68.0
2018-12-24,67.88999938964844
2019-09-06,67.08000183105469
2018-07-17,67.30999755859375
2018-09-19,68.06999969482422
2019-08-05,69.22000122070312
2019-10-08,72.20999908447266
2019-12-11,71.16000366210938
2019-11-27,70.56999969482422
2020-02-14,69.36000061035156
2020-05-06,69.62999725341797
2019-01-08,69.94999694824219
2018-12-07,69.94999694824219
2019-08-20,72.37999725341797
2018-11-05,73.29000091552734
2019-07-19,74.0199966430664
2018-10-04,72.87999725341797
2019-06-17,73.73999786376953
2019-05-16,73.54000091552734
2018-08-01,74.58000183105469
2019-03-13,74.75
2019-12-03,73.94999694824219
2020-02-20,74.72000122070312
2019-12-06,74.66999816894531
2020-05-12,74.29000091552734
2019-12-09,73.62000274658203
2020-02-26,72.87000274658203
2020-05-15,72.48999786376953
2019-03-28,71.0999984741211
2018-09-17,73.70999908447266
2018-08-16,75.37999725341797
2018-10-19,75.76000213623047
2019-04-29,74.54000091552734
2019-01-23,75.2300033569336
2019-09-04,73.12000274658203
2018-11-20,72.63999938964844
2019-07-02,70.66000366210938
2019-05-31,66.9800033569336
2019-12-12,68.05000305175781
2020-05-18,67.7699966430664
2019-09-27,69.5
2020-03-03,69.04000091552734
2020-05-21,68.38999938964844
2019-05-14,68.41000366210938
2018-08-31,67.29000091552734
2018-07-30,67.30000305175781
2018-10-02,68.5
2019-04-12,69.05999755859375
2019-03-11,68.5
2019-02-07,68.91000366210938
2019-07-17,69.0999984741211
2019-09-19,66.55000305175781
2019-10-21,67.2699966430664
2019-12-18,66.81999969482422
2020-03-06,66.02999877929688
2019-10-03,67.66999816894531
2020-03-09,68.20999908447266
2020-05-27,67.51000213623047
2019-12-24,68.20999908447266
2020-03-12,68.8499984741211
2018-12-20,69.88999938964844
2019-08-01,67.79000091552734
2018-08-14,65.04000091552734
2018-07-13,65.25
2018-10-17,65.80999755859375
2019-05-29,65.37000274658203
2019-03-26,64.26000213623047
2019-02-22,65.58000183105469
2019-10-04,66.5
2019-11-05,66.86000061035156
2019-12-27,66.01000213623047
2020-06-02,65.26000213623047
2019-12-30,64.83000183105469
2020-03-18,64.20999908447266
2020-06-05,65.83999633789062
2019-07-15,64.37999725341797
2018-12-03,65.06999969482422
2019-06-13,65.25
2019-01-04,63.13999938964844
2018-08-29,63.220001220703125
2019-02-05,64.93000030517578
2018-11-01,65.44999694824219
2019-08-16,63.20000076293945
2019-04-10,64.08000183105469
2019-09-17,64.5999984741211
2019-10-15,65.69000244140625
2020-01-02,65.9800033569336
2020-06-08,66.4800033569336
2019-10-18,66.13999938964844
2020-03-24,65.91000366210938
2020-06-11,64.87999725341797
2020-01-08,65.80000305175781
2019-04-25,62.75
2019-07-30,62.40999984741211
2019-02-20,63.619998931884766
2018-07-11,64.45999908447266
2018-09-13,65.18000030517578
2018-10-15,65.80000305175781
2019-06-28,65.5199966430664
2018-12-18,64.91000366210938
2018-11-16,65.22000122070312
2019-10-02,65.61000061035156
2020-03-27,66.55000305175781
2020-01-10,66.55000305175781
2019-10-24,66.5
2020-03-30,66.25
2020-06-17,66.45999908447266
2020-01-14,67.2300033569336
2020-04-02,66.83000183105469
2019-01-02,66.75
2019-08-14,66.69999694824219
2018-10-30,66.97000122070312
2019-06-11,67.37999725341797
2019-05-10,67.5
2019-04-08,66.91000366210938
2018-08-27,66.58000183105469
2018-07-26,67.25
2018-09-28,68.3499984741211
2019-03-07,69.52999877929688
2019-10-30,70.08999633789062
2020-01-17,67.30000305175781
2020-06-23,64.75
2020-04-08,65.16000366210938
2020-06-26,65.4800033569336
2019-03-22,66.25
2019-01-17,66.01000213623047
2019-08-29,65.5
2018-11-14,65.63999938964844
2019-06-26,65.08999633789062
2018-09-11,66.58999633789062
2018-07-09,68.38999938964844
2018-08-10,68.63999938964844
2019-04-23,69.23999786376953
2019-09-30,69.23999786376953
2020-01-23,69.33999633789062
2019-11-08,69.41999816894531
2020-04-14,69.13999938964844
2019-11-11,69.6500015258789
2020-01-29,69.38999938964844
2020-04-17,69.05999755859375
2018-07-24,69.25
2018-09-26,69.58999633789062
2019-05-08,70.05999755859375
2019-03-05,69.6500015258789
2019-02-01,69.94000244140625
2018-12-31,70.95999908447266
2018-11-29,72.55999755859375
2019-08-12,72.66999816894531
2019-07-11,72.94999694824219
2019-09-13,72.41000366210938
2019-11-14,71.66000366210938
2020-04-20,72.02999877929688
2020-02-04,72.6500015258789
2020-04-23,73.2300033569336
2018-12-14,74.51000213623047
2019-08-27,74.19999694824219
2018-08-08,74.06999969482422
2018-10-11,71.76000213623047
2018-11-12,72.87999725341797
2019-07-26,73.05000305175781
2019-06-24,72.0999984741211
2019-05-23,71.36000061035156
2019-03-20,72.45999908447266
2019-01-15,73.68000030517578
2019-11-20,73.8499984741211
2020-02-07,74.37999725341797
2020-02-10,73.51000213623047
2020-04-29,72.9800033569336
2019-11-26,74.68000030517578
2020-02-13,75.83000183105469
2019-01-30,75.2699966430664
2018-08-23,78.36000061035156
2018-09-24,78.05000305175781
2018-11-27,78.87999725341797
2018-10-26,76.05000305175781
2019-07-09,74.18000030517578
2019-06-07,70.87000274658203
2019-05-06,68.18000030517578
2019-04-04,68.18000030517578
2019-09-11,65.66000366210938
2019-11-29,63.2400016784668
2020-05-05,65.01000213623047
2019-12-02,65.47000122070312
2020-02-19,67.2300033569336
2020-05-08,66.83000183105469
2019-05-21,62.97999954223633
2019-03-18,58.04999923706055
2018-09-07,59.86000061035156
2018-08-06,60.380001068115234
2018-10-09,56.81999969482422
2019-02-14,55.5
2018-12-12,54.099998474121094
2019-07-24,53.38999938964844
2019-09-26,51.38999938964844
2019-10-28,52.150001525878906
2019-12-05,54.56999969482422
2020-05-11,53.15999984741211
2019-07-03,58.209999084472656
2020-02-25,60.93000030517578
2020-05-14,61.38999938964844
2020-02-28,61.72999954223633
2019-08-08,62.380001068115234
2019-06-05,65.33999633789062
2018-07-20,62.91999816894531
2018-08-21,63.91999816894531
2018-10-24,63.7400016784668
2019-04-02,65.91999816894531
2019-03-01,68.81999969482422
2019-01-28,69.45999908447266
2018-12-27,71.06999969482422
2019-09-09,70.4000015258789
2020-03-02,72.26000213623047
2020-05-20,74.2699966430664
2019-12-17,76.01000213623047
2020-03-05,78.33000183105469
2019-02-12,76.7699966430664
2019-01-11,73.3499984741211
2018-12-10,77.51000213623047
2019-08-23,79.30000305175781
2018-11-08,79.11000061035156
2019-07-22,80.55000305175781
2019-06-20,78.33999633789062
2018-09-05,78.52999877929688
2019-04-17,80.87999725341797
2019-09-24,75.51000213623047
2019-12-20,75.2699966430664
2020-05-26,78.12000274658203
2019-04-30,80.01000213623047
2019-12-23,80.9800033569336
2020-03-11,81.18000030517578
2020-05-29,81.5
2019-12-26,81.05000305175781
2020-06-01,79.83000183105469
2019-05-02,79.68000030517578
2019-02-27,79.05000305175781
2018-11-23,81.33999633789062
2019-08-06,83.51000213623047
2018-07-18,86.86000061035156
2018-09-20,86.0
2018-10-22,85.22000122070312
2019-07-05,84.87999725341797
2019-06-03,81.94999694824219
2019-10-09,84.7699966430664
2019-10-11,87.91999816894531
2020-03-17,89.81999969482422
2020-06-04,90.55000305175781
2019-10-14,91.83000183105469
2020-03-20,90.8499984741211
2018-11-06,89.5
2019-06-18,89.04000091552734
2019-05-17,91.70999908447266
2019-04-15,92.5
2019-03-14,88.31999969482422
2019-01-09,87.94000244140625
2018-08-02,87.75
2018-10-05,91.13999938964844
2019-08-21,92.58000183105469
2019-10-17,92.41999816894531
2020-03-23,91.66000366210938
2020-06-10,91.86000061035156
2019-02-25,94.29000091552734
2020-01-07,91.80000305175781
2020-03-26,90.05000305175781
2019-10-23,91.76000213623047
