Dates,CDNS
2019-05-24,43.40999984741211
2018-08-09,43.95000076293945
2019-04-22,43.790000915527344
2019-03-21,43.47999954223633
2019-01-16,42.93000030517578
2019-08-28,43.4900016784668
2018-11-13,43.72999954223633
2018-10-12,44.2400016784668
2019-06-25,44.16999816894531
2020-03-10,44.36000061035156
2020-05-28,44.58000183105469
2019-10-07,44.54999923706055
2020-03-13,45.33000183105469
2019-10-10,45.459999084472656
2020-03-16,45.77000045776367
2020-06-03,46.630001068115234
2018-11-28,46.599998474121094
2018-09-25,46.22999954223633
2018-07-23,46.130001068115234
2018-08-24,46.7400016784668
2019-07-10,46.459999084472656
2019-05-07,46.58000183105469
2019-04-05,47.59000015258789
2019-03-04,48.16999816894531
2019-01-31,48.810001373291016
2019-09-12,51.0099983215332
2019-12-31,50.209999084472656
2020-03-19,50.58000183105469
2020-01-03,50.619998931884766
2020-06-09,50.90999984741211
2019-02-15,51.439998626708984
2019-01-14,52.18000030517578
2018-07-06,52.369998931884766
2018-08-07,51.900001525878906
2018-10-10,52.599998474121094
2018-12-13,52.77000045776367
2019-08-26,57.25
2019-07-25,55.61000061035156
2019-05-22,56.720001220703125
2019-03-19,57.91999816894531
2020-01-06,57.459999084472656
2020-03-25,57.470001220703125
2020-06-12,58.08000183105469
2019-10-22,58.349998474121094
2020-01-09,58.880001068115234
2020-06-15,58.95000076293945
2019-10-25,59.16999816894531
2020-03-31,58.880001068115234
2020-06-18,59.16999816894531
2019-04-03,60.0
2018-08-22,60.70000076293945
2018-10-25,61.43000030517578
2019-01-29,61.400001525878906
2018-12-28,62.16999816894531
2018-11-26,61.709999084472656
2019-08-09,61.5
2019-07-08,61.900001525878906
2019-06-06,63.189998626708984
2019-09-10,63.2400016784668
2020-01-15,62.2599983215332
2020-04-03,62.900001525878906
2019-10-31,62.45000076293945
2020-04-06,62.75
2020-06-24,63.560001373291016
2018-11-09,65.23999786376953
2019-07-23,64.80999755859375
2019-06-21,65.44999694824219
2019-05-20,65.25
2019-04-18,64.30000305175781
2018-09-06,64.29000091552734
2018-10-08,64.58999633789062
2019-02-13,64.98999786376953
2018-12-11,64.72000122070312
2019-09-25,65.0
2020-01-21,65.37000274658203
2020-04-09,65.63999938964844
2019-11-06,65.05999755859375
2020-01-24,64.33000183105469
2020-01-27,64.2699966430664
2020-04-15,69.69000244140625
2018-12-26,68.33000183105469
2019-08-07,68.44000244140625
2019-06-04,68.25
2018-09-21,68.87000274658203
2018-07-19,69.44000244140625
2018-08-20,69.98999786376953
2018-10-23,69.5199966430664
2019-05-03,70.48999786376953
2019-04-01,70.19000244140625
2019-02-28,69.45999908447266
2019-11-12,69.30000305175781
2020-01-30,69.0
2019-11-15,69.5199966430664
2020-04-21,68.22000122070312
2019-04-16,68.48999786376953
2019-03-15,69.18000030517578
2019-02-11,70.36000061035156
2019-01-10,69.93000030517578
2019-08-22,67.4000015258789
2018-11-07,65.77999877929688
2018-08-03,65.13999938964844
2018-09-04,64.30000305175781
2019-06-19,64.33000183105469
2019-09-23,65.12999725341797
2019-11-18,64.18000030517578
2020-02-05,64.79000091552734
2020-04-24,64.2699966430664
2019-03-29,63.79999923706055
2019-11-21,63.54999923706055
2020-04-27,64.83999633789062
2020-02-11,64.8499984741211
2020-04-30,65.94000244140625
2019-05-01,67.30999755859375
2019-02-26,68.33000183105469
2019-01-25,69.51000213623047
2018-12-24,70.08000183105469
2019-09-06,68.0
2018-07-17,68.41000366210938
2018-09-19,69.37000274658203
2019-08-05,71.61000061035156
2019-10-08,73.08999633789062
2019-12-11,72.87000274658203
2019-11-27,71.87999725341797
2020-02-14,71.66000366210938
2020-05-06,70.76000213623047
2019-01-08,70.4800033569336
2018-12-07,70.93000030517578
2019-08-20,73.52999877929688
2018-11-05,74.0199966430664
2019-07-19,75.0199966430664
2018-10-04,74.43000030517578
2019-06-17,74.45999908447266
2019-05-16,74.56999969482422
2018-08-01,75.5999984741211
2019-03-13,75.55999755859375
2019-12-03,75.51000213623047
2020-02-20,75.52999877929688
2019-12-06,75.44999694824219
2020-05-12,75.41000366210938
2019-12-09,75.04000091552734
2020-02-26,74.91999816894531
2020-05-15,73.8499984741211
2019-03-28,74.43000030517578
2018-09-17,76.0
2018-08-16,77.08000183105469
2018-10-19,76.7699966430664
2019-04-29,76.44000244140625
2019-01-23,76.2699966430664
2019-09-04,75.83000183105469
2018-11-20,75.33999633789062
2019-07-02,72.98999786376953
2019-05-31,69.5999984741211
2019-12-12,69.4000015258789
2020-05-18,69.19999694824219
2019-09-27,71.66999816894531
2020-03-03,71.29000091552734
2020-05-21,70.02999877929688
2019-05-14,71.12999725341797
2018-08-31,69.87000274658203
2018-07-30,68.41999816894531
2018-10-02,69.48999786376953
2019-04-12,70.69999694824219
2019-03-11,69.66000366210938
2019-02-07,70.4000015258789
2019-07-17,71.11000061035156
2019-09-19,69.61000061035156
2019-10-21,68.04000091552734
2019-12-18,68.33000183105469
2020-03-06,67.29000091552734
2019-10-03,69.37999725341797
2020-03-09,69.56999969482422
2020-05-27,68.51000213623047
2019-12-24,69.48999786376953
2020-03-12,70.9000015258789
2018-12-20,70.94000244140625
2019-08-01,70.44999694824219
2018-08-14,68.30000305175781
2018-07-13,66.37999725341797
2018-10-17,67.58999633789062
2019-05-29,67.04000091552734
2019-03-26,65.80000305175781
2019-02-22,67.47000122070312
2019-10-04,67.87999725341797
2019-11-05,68.23999786376953
2019-12-27,68.19999694824219
2020-06-02,66.51000213623047
2019-12-30,66.77999877929688
2020-03-18,66.43000030517578
2020-06-05,66.83000183105469
2019-07-15,66.8499984741211
2018-12-03,66.45999908447266
2019-06-13,66.98999786376953
2019-01-04,64.80999755859375
2018-08-29,65.22000122070312
2019-02-05,65.93000030517578
2018-11-01,66.31999969482422
2019-08-16,65.08999633789062
2019-04-10,65.26000213623047
2019-09-17,65.69999694824219
2019-10-15,67.0
2020-01-02,66.87000274658203
2020-06-08,67.69999694824219
2019-10-18,67.37000274658203
2020-03-24,67.7699966430664
2020-06-11,66.58999633789062
2020-01-08,66.87000274658203
2019-04-25,70.5
2019-07-30,64.37000274658203
2019-02-20,65.2699966430664
2018-07-11,65.38999938964844
2018-09-13,66.0
2018-10-15,66.56999969482422
2019-06-28,66.98999786376953
2018-12-18,67.0
2018-11-16,66.41999816894531
2019-10-02,66.91999816894531
2020-03-27,67.62999725341797
2020-01-10,67.20999908447266
2019-10-24,68.19999694824219
2020-03-30,67.27999877929688
2020-06-17,67.70999908447266
2020-01-14,68.25
2020-04-02,67.77999877929688
2019-01-02,67.37000274658203
2019-08-14,67.58000183105469
2018-10-30,67.73999786376953
2019-06-11,68.5999984741211
2019-05-10,68.94000244140625
2019-04-08,67.9800033569336
2018-08-27,67.81999969482422
2018-07-26,68.33000183105469
2018-09-28,69.69000244140625
2019-03-07,70.95999908447266
2019-10-30,70.95999908447266
2020-01-17,70.20999908447266
2020-06-23,66.62000274658203
2020-04-08,66.22000122070312
2020-06-26,66.3499984741211
2019-03-22,67.41000366210938
2019-01-17,67.29000091552734
2019-08-29,66.72000122070312
2018-11-14,66.41999816894531
2019-06-26,67.04000091552734
2018-09-11,68.08000183105469
2018-07-09,69.63999938964844
2018-08-10,69.88999938964844
2019-04-23,70.43000030517578
2019-09-30,70.41999816894531
2020-01-23,70.70999908447266
2019-11-08,70.62000274658203
2020-04-14,70.41000366210938
2019-11-11,70.41999816894531
2020-01-29,70.44000244140625
2020-04-17,70.22000122070312
2018-07-24,70.4800033569336
2018-09-26,71.44000244140625
2019-05-08,70.98999786376953
2019-03-05,70.97000122070312
2019-02-01,71.27999877929688
2018-12-31,72.76000213623047
2018-11-29,73.69000244140625
2019-08-12,73.58000183105469
2019-07-11,73.94999694824219
2019-09-13,73.47000122070312
2019-11-14,73.0999984741211
2020-04-20,73.06999969482422
2020-02-04,73.83000183105469
2020-04-23,74.87000274658203
2018-12-14,75.36000061035156
2019-08-27,75.55000305175781
2018-08-08,76.30999755859375
2018-10-11,73.27999877929688
2018-11-12,74.51000213623047
2019-07-26,74.6500015258789
2019-06-24,73.20999908447266
2019-05-23,73.05000305175781
2019-03-20,73.23999786376953
2019-01-15,74.77999877929688
2019-11-20,75.38999938964844
2020-02-07,75.36000061035156
2020-02-10,74.4000015258789
2020-04-29,74.66000366210938
2019-11-26,75.87999725341797
2020-02-13,77.22000122070312
2019-01-30,79.58999633789062
2018-08-23,79.69000244140625
2018-09-24,79.0
2018-11-27,80.4000015258789
2018-10-26,79.45999908447266
2019-07-09,76.58000183105469
2019-06-07,73.2699966430664
2019-05-06,72.2699966430664
2019-04-04,70.05999755859375
2019-09-11,68.55999755859375
2019-11-29,66.30999755859375
2020-05-05,68.37999725341797
2019-12-02,68.80999755859375
2020-02-19,70.38999938964844
2020-05-08,69.62000274658203
2019-05-21,65.81999969482422
2019-03-18,64.16999816894531
2018-09-07,62.91999816894531
2018-08-06,62.709999084472656
2018-10-09,62.63999938964844
2019-02-14,62.470001220703125
2018-12-12,57.97999954223633
2019-07-24,59.11000061035156
2019-09-26,55.720001220703125
2019-10-28,57.61000061035156
2019-12-05,58.560001373291016
2020-05-11,57.880001068115234
2019-07-03,63.95000076293945
2020-02-25,64.5999984741211
2020-05-14,67.12000274658203
2020-02-28,65.55000305175781
2019-08-08,67.37999725341797
2019-06-05,67.47000122070312
2018-07-20,66.51000213623047
2018-08-21,67.06999969482422
2018-10-24,66.72000122070312
2019-04-02,69.7699966430664
2019-03-01,71.62000274658203
2019-01-28,72.26000213623047
2018-12-27,72.7300033569336
2019-09-09,71.75
2020-03-02,76.5
2020-05-20,76.16999816894531
2019-12-17,79.16999816894531
2020-03-05,80.45999908447266
2019-02-12,78.66999816894531
2019-01-11,76.88999938964844
2018-12-10,80.55000305175781
2019-08-23,81.43000030517578
2018-11-08,81.31999969482422
2019-07-22,81.97000122070312
2019-06-20,82.45999908447266
2018-09-05,82.77999877929688
2019-04-17,82.61000061035156
2019-09-24,80.0
2019-12-20,77.7300033569336
2020-05-26,80.30000305175781
2019-04-30,81.95999908447266
2019-12-23,82.77999877929688
2020-03-11,82.69999694824219
2020-05-29,83.58000183105469
2019-12-26,83.56999969482422
2020-06-01,82.9800033569336
2019-05-02,81.9000015258789
2019-02-27,82.31999969482422
2018-11-23,84.05999755859375
2019-08-06,87.0
2018-07-18,88.55000305175781
2018-09-20,88.45999908447266
2018-10-22,86.6500015258789
2019-07-05,87.80999755859375
2019-06-03,85.23999786376953
2019-10-09,89.6500015258789
2019-10-11,91.58000183105469
2020-03-17,92.86000061035156
2020-06-04,92.38999938964844
2019-10-14,93.30000305175781
2020-03-20,93.01000213623047
2018-11-06,92.45999908447266
2019-06-18,92.38999938964844
2019-05-17,93.5199966430664
2019-04-15,94.18000030517578
2019-03-14,93.08999633789062
2019-01-09,91.44999694824219
2018-08-02,90.87999725341797
2018-10-05,93.27999877929688
2019-08-21,93.88999938964844
2019-10-17,93.8499984741211
2020-03-23,95.20999908447266
2020-06-10,94.54000091552734
2019-02-25,95.29000091552734
2020-01-07,95.12000274658203
2020-03-26,92.73999786376953
2019-10-23,94.56999969482422
