Dates,ALL
2020-06-02,107.56999969482422
2019-12-30,108.87000274658203
2020-03-18,108.0
2020-06-05,107.6500015258789
2019-07-15,108.54000091552734
2018-12-03,108.37999725341797
2019-06-13,109.0
2019-01-04,106.62999725341797
2018-08-29,105.58000183105469
2019-02-05,105.7300033569336
2018-11-01,108.16999816894531
2019-08-16,106.72000122070312
2019-04-10,106.5999984741211
2019-09-17,106.5199966430664
2019-10-15,108.20999908447266
2020-01-02,107.73999786376953
2020-06-08,108.62000274658203
2019-10-18,107.52999877929688
2020-03-24,107.79000091552734
2020-06-11,108.19999694824219
2020-01-08,108.94000244140625
2019-04-25,108.66999816894531
2019-07-30,107.5
2019-02-20,108.4000015258789
2018-07-11,108.19000244140625
2018-09-13,107.62999725341797
2018-10-15,106.80000305175781
2019-06-28,107.47000122070312
2018-12-18,104.47000122070312
2018-11-16,106.9800033569336
2019-10-02,106.55000305175781
2020-03-27,106.93000030517578
2020-01-10,105.87000274658203
2019-10-24,106.94999694824219
2020-03-30,107.54000091552734
2020-06-17,107.69999694824219
2020-01-14,109.62000274658203
2020-04-02,109.47000122070312
2019-01-02,110.36000061035156
2019-08-14,110.97000122070312
2018-10-30,110.86000061035156
2019-06-11,111.54000091552734
2019-05-10,110.7699966430664
2019-04-08,110.30999755859375
2018-08-27,110.30000305175781
2018-07-26,110.25
2018-09-28,110.88999938964844
2019-03-07,112.36000061035156
2019-10-30,112.22000122070312
2020-01-17,111.70999908447266
2020-06-23,110.29000091552734
2020-04-08,109.36000061035156
2020-06-26,110.16000366210938
2019-03-22,110.16999816894531
2019-01-17,111.05000305175781
2019-08-29,111.33999633789062
2018-11-14,110.54000091552734
2019-06-26,109.38999938964844
2018-09-11,109.80000305175781
2018-07-09,109.9000015258789
2018-08-10,109.88999938964844
2019-04-23,110.18000030517578
2019-09-30,109.44999694824219
2020-01-23,112.43000030517578
2019-11-08,111.81999969482422
2020-04-14,110.94999694824219
2019-11-11,111.16000366210938
2020-01-29,111.87000274658203
2020-04-17,112.0
2018-07-24,111.81999969482422
2018-09-26,112.97000122070312
2019-05-08,111.83999633789062
2019-03-05,112.33999633789062
2019-02-01,112.68000030517578
2018-12-31,112.55000305175781
2018-11-29,113.0
2019-08-12,113.95999908447266
2019-07-11,113.4800033569336
2019-09-13,114.3499984741211
2019-11-14,113.62000274658203
2020-04-20,114.54000091552734
2020-02-04,116.4000015258789
2020-04-23,117.1500015258789
2018-12-14,118.23999786376953
2019-08-27,117.05999755859375
2018-08-08,118.23999786376953
2018-10-11,117.0
2018-11-12,116.87999725341797
2019-07-26,118.5
2019-06-24,117.58999633789062
2019-05-23,119.20999908447266
2019-03-20,119.0
2019-01-15,120.16000366210938
2019-11-20,121.06999969482422
2020-02-07,124.7699966430664
2020-02-10,123.87000274658203
2020-04-29,124.33999633789062
2019-11-26,123.9000015258789
2020-02-13,125.25
2019-01-30,123.6500015258789
2018-08-23,124.93000030517578
2018-09-24,125.4000015258789
2018-11-27,124.5999984741211
2018-10-26,123.98999786376953
2019-07-09,123.29000091552734
2019-06-07,121.44999694824219
2019-05-06,120.75
2019-04-04,117.95999908447266
2019-09-11,114.58999633789062
2019-11-29,106.58000183105469
2020-05-05,104.58999633789062
2019-12-02,112.43000030517578
2020-02-19,111.33000183105469
2020-05-08,111.1500015258789
2019-05-21,104.20999908447266
2019-03-18,99.56999969482422
2018-09-07,99.36000061035156
2018-08-06,96.25
2018-10-09,86.04000091552734
2019-02-14,89.45999908447266
2018-12-12,78.0
2019-07-24,87.16000366210938
2019-09-26,81.63999938964844
2019-10-28,74.12999725341797
2019-12-05,76.36000061035156
2020-05-11,71.73999786376953
2019-07-03,78.0999984741211
2020-02-25,77.86000061035156
2020-05-14,83.11000061035156
2020-02-28,86.11000061035156
2019-08-08,88.27999877929688
2019-06-05,93.4000015258789
2018-07-20,86.48999786376953
2018-08-21,86.2699966430664
2018-10-24,85.08999633789062
2019-04-02,90.52999877929688
2019-03-01,97.5999984741211
2019-01-28,94.04000091552734
2018-12-27,98.94000244140625
2019-09-09,101.81999969482422
2020-03-02,100.11000061035156
2020-05-20,98.7300033569336
2019-12-17,97.7699966430664
2020-03-05,103.0
2019-02-12,103.18000030517578
2019-01-11,99.27999877929688
2018-12-10,101.87999725341797
2019-08-23,102.63999938964844
2018-11-08,100.70999908447266
2019-07-22,101.80999755859375
2019-06-20,105.19000244140625
2018-09-05,104.55000305175781
2019-04-17,103.62000274658203
2019-09-24,99.97000122070312
2019-12-20,98.9800033569336
2020-05-26,101.1500015258789
2019-04-30,102.33000183105469
2019-12-23,102.58000183105469
2020-03-11,102.5999984741211
2020-05-29,99.87000274658203
2019-12-26,102.06999969482422
2020-06-01,96.93000030517578
2019-05-02,91.18000030517578
2019-02-27,93.08000183105469
2018-11-23,98.29000091552734
2019-08-06,98.37000274658203
2018-07-18,98.56999969482422
2018-09-20,96.48999786376953
2018-10-22,94.43000030517578
2019-07-05,97.9000015258789
2019-06-03,96.41000366210938
2019-10-09,98.58999633789062
2019-10-11,97.69000244140625
2020-03-17,98.36000061035156
2020-06-04,99.4000015258789
2019-10-14,100.25
2020-03-20,99.9000015258789
2018-11-06,106.44999694824219
2019-06-18,105.6500015258789
2019-05-17,105.41000366210938
2019-04-15,102.9800033569336
2019-03-14,99.7300033569336
2019-01-09,97.33999633789062
2018-08-02,93.08999633789062
2018-10-05,100.62999725341797
2019-08-21,99.12999725341797
2019-10-17,97.45999908447266
2020-03-23,101.0
2020-06-10,97.88999938964844
2019-02-25,98.91999816894531
2020-01-07,95.80000305175781
2020-03-26,93.37000274658203
2019-10-23,94.5
